episode,probe_kind,method,operator_kind,rank,point_model_to_T,point_operator_to_T,point_model_to_operator,E_model_to_T,E_model_to_operator,E_operator_to_T,E_model_to_zero,E_zero_to_T,R_use,R_sub,X_use,X_sub,cos_res,rho_operator_to_T,basis_source,rank_selection,selection_alpha,tau_rank,nominal_rank,response_basis_probe_kind,control,actlr_fit_probe_kind
0,isotropic,raw,galerkin_main,6,0.008509888746080706,0.0036522821834902484,0.01173794347675546,0.32653707338163873,0.3225385858569628,0.043705496521061774,1.0488320967995175,0.9999999999999942,0.30752165846265855,0.043705496521018315,0.905430429576376,0.9980898295738513,0.024301789085595993,0.0018356770883213268,raw,first_rho_le_alpha,0.05,10,6,,,
0,isotropic,resp,galerkin_main,6,0.008509888746080706,0.0006127113508471588,0.00886252166337694,0.32653707338163873,0.32800764911759595,0.05772730011589715,1.0488320967995175,0.9999999999999942,0.3127360900931518,0.05772730011583975,0.902196137953248,0.9966675588213357,-0.11341430347979779,0.003061371973507216,response,first_rho_le_alpha,0.05,20,6,label,,
0,isotropic,raw_euclidean,galerkin_control,6,0.008509888746080706,0.004212568197219528,0.012473531057708018,0.32653707338163873,0.3224264227573061,0.04593336518772232,1.0488320967995175,0.9999999999999942,0.3074147175137699,0.04593336518767665,0.9054961914559291,0.9978901259625356,0.018831304642555065,0.002013078387930903,raw,,,,6,,euclidean_svd,
0,isotropic,resp_euclidean,galerkin_control,6,0.008509888746080706,0.0006080803725054598,0.008938044465483418,0.32653707338163873,0.332521813272908,0.07283340688699141,1.0488320967995175,0.9999999999999942,0.3170400813316756,0.072833406886919,0.8994855868292045,0.9946952948412445,-0.19094754250930035,0.004773054304115267,response,,,,6,label,euclidean_svd,
0,isotropic,raw_random,galerkin_control,6,0.008509888746080706,0.16797160705949984,0.1678797267738162,0.32653707338163873,7.4873798832386,7.48479915625265,1.0488320967995175,0.9999999999999942,7.138778366984569,7.484799156245208,-49.96215657292687,-55.02221840932897,-0.9990487430363936,92.68253162044888,raw,,,,6,,random_A_orthonormal,
0,isotropic,resp_random,galerkin_control,6,0.008509888746080706,0.43884848646701186,0.4313160699886137,0.32653707338163873,7.457383066861463,7.459789178626364,1.0488320967995175,0.9999999999999942,7.1101781587447155,7.459789178618947,-49.554633449090396,-54.64845458944034,-0.9990417067941889,114.00577289436757,response,,,,6,label,random_A_orthonormal,
0,isotropic,raw_poly_y,galerkin_control,2,0.008509888746080706,0.35299224638620963,0.35181276852195303,0.32653707338163873,0.9858642134973967,0.9353870227756035,1.0488320967995175,0.9999999999999942,0.9399638097506687,0.9353870227746734,0.1164680363590086,0.12505111762473253,-0.9435683637898846,389.2774276626073,raw,,,,6,,single_seed_polynomial_y,
0,isotropic,resp_poly_y,galerkin_control,2,0.008509888746080706,0.35299224638620963,0.35181276852195303,0.32653707338163873,0.9858642134973967,0.9353870227756035,1.0488320967995175,0.9999999999999942,0.9399638097506687,0.9353870227746734,0.1164680363590086,0.12505111762473253,-0.9435683637898846,389.2774276626073,response,,,,6,label,single_seed_polynomial_y,
0,isotropic,raw_shuffled_labels,galerkin_control,6,0.008509888746080706,0.016644745884824518,0.02413119855624281,0.32653707338163873,0.7743173247791102,0.5296917640946006,1.0488320967995175,0.9999999999999942,0.7382662364559399,0.5296917640940739,0.45496296410918224,0.719426635050908,-0.9429661693572285,0.33357299337869933,raw,,,,6,,shuffled_labels,
0,isotropic,resp_shuffled_labels,galerkin_control,6,0.008509888746080706,0.0019745823000762285,0.010016939445995366,0.32653707338163873,0.33719945499235504,0.14674323914658297,1.0488320967995175,0.9999999999999942,0.3214999388567421,0.14674323914643705,0.8966377893151111,0.9784664217648116,-0.2891025076831427,0.020032402670103488,response,,,,6,label,shuffled_labels,
0,isotropic,raw_shuffled_Kt,galerkin_control,6,0.008509888746080706,3.9493401366143015,3.952338385491236,0.32653707338163873,108.39082955800045,108.20741264276818,1.0488320967995175,0.9999999999999942,103.34431019859971,108.20741264266059,-10679.046450424401,-11707.844150819023,-0.9999968886257586,14451.079103879289,raw,,,,6,,shuffled_Kt,
0,isotropic,resp_shuffled_Kt,galerkin_control,6,0.008509888746080706,4.028268634644124,4.031188770121142,0.32653707338163873,109.87938338840628,109.70195701054477,1.0488320967995175,0.9999999999999942,104.76355912790565,109.70195701043569,-10974.403321146183,-12033.519371919481,-0.9999968829249929,14771.724481611267,response,,,,6,label,shuffled_Kt,
0,isotropic,raw_actLR,activation_low_rank,6,0.008509888746080706,0.00782354112158462,0.004358706566835675,0.32653707338163873,0.17300183615208212,0.27107512208524775,1.0488320967995175,0.9999999999999942,0.16494712230854447,0.27107512208497825,0.9727924468421301,0.9265182781866141,0.03427871577137915,0.12121746408561382,raw,,,,6,,,label
0,isotropic,resp_actLR,activation_low_rank,6,0.008509888746080706,0.011426549228916814,0.0048020348354171054,0.32653707338163873,0.18431600716068258,0.27941528456774267,1.0488320967995175,0.9999999999999942,0.17573452197252742,0.27941528456746484,0.9691173777870873,0.9219270987500826,-0.05260928923209662,0.1275412733589268,response,,,,6,,,label
0,isotropic,raw_best_rank,best_rank_control,6,0.008509888746080706,5.186358399151901e-16,0.008509888746080363,0.32653707338163873,0.32653707338163873,4.301543590229354e-16,1.0488320967995175,0.9999999999999942,0.31133398222436776,4.301543590225077e-16,0.9030711515123171,1.0,-2.4536300091421446e-05,5.438068589238512e-29,raw,,,,,,,
0,isotropic,resp_best_rank,best_rank_control,6,0.008509888746080706,5.186358399151901e-16,0.008509888746080363,0.32653707338163873,0.32653707338163873,4.301543590229354e-16,1.0488320967995175,0.9999999999999942,0.31133398222436776,4.301543590225077e-16,0.9030711515123171,1.0,-2.4536300091421446e-05,5.438068589238512e-29,response,,,,,,,
0,label,raw,galerkin_main,6,0.008509888746080706,0.0036522821834902484,0.01173794347675546,0.017467987724854167,0.017128638128087223,0.0019416463002454097,0.9985713902915823,0.9999999999999999,0.017153143275082734,0.0019416463002434683,0.9997057696757845,0.9999962300096448,0.11982709347203284,0.0018356770883213268,raw,first_rho_le_alpha,0.05,10,6,,,
0,label,resp,galerkin_main,6,0.008509888746080706,0.0006127113508471588,0.00886252166337694,0.017467987724854167,0.017468246776126867,0.0025053585254781172,0.9985713902915823,0.9999999999999999,0.017493237785441314,0.0025053585254756123,0.999693986631782,0.9999937231786589,-0.07181518916121511,0.003061371973507216,response,first_rho_le_alpha,0.05,20,6,label,,
0,label,raw_euclidean,galerkin_control,6,0.008509888746080706,0.004212568197219528,0.012473531057708018,0.017467987724854167,0.017123596630965462,0.002024249388122866,0.9985713902915823,0.9999999999999999,0.017148094565325202,0.002024249388120842,0.9997059428527787,0.9999959024144147,0.112736585254881,0.002013078387930903,raw,,,,6,,euclidean_svd,
0,label,resp_euclidean,galerkin_control,6,0.008509888746080706,0.0006080803725054598,0.008938044465483418,0.017467987724854167,0.017617809764491215,0.0031044557857186055,0.9985713902915823,0.9999999999999999,0.01764301474662636,0.0031044557857155017,0.9996887240306503,0.9999903623542745,-0.13616073101755669,0.004773054304115267,response,,,,6,label,euclidean_svd,
0,label,raw_random,galerkin_control,6,0.008509888746080706,0.05291462704388223,0.05643394172137498,0.017467987724854167,0.1478022442611154,0.14703048327251336,0.9985713902915823,0.9999999999999999,0.14801369806700473,0.14703048327236634,0.9780919451845296,0.9783820369886944,-0.9929932152549417,11.24892666038006,raw,,,,6,,random_A_orthonormal,
0,label,resp_random,galerkin_control,6,0.008509888746080706,0.14900751340114263,0.14615283964165157,0.017467987724854167,0.1427520701965625,0.13843867945812352,0.9985713902915823,0.9999999999999999,0.14295629895298326,0.1384386794579851,0.9795634965896652,0.9808347320299292,-0.9927507504596901,9.666984889131998,response,,,,6,label,random_A_orthonormal,
0,label,raw_poly_y,galerkin_control,2,0.008509888746080706,0.35299224638620963,0.35181276852195303,0.017467987724854167,0.9151652645663875,0.9157866635031157,0.9985713902915823,0.9999999999999999,0.9164745490036955,0.9157866635022,0.16007440102847292,0.16133478695150838,-0.9998181924230115,389.2774276626073,raw,,,,6,,single_seed_polynomial_y,
0,label,resp_poly_y,galerkin_control,2,0.008509888746080706,0.35299224638620963,0.35181276852195303,0.017467987724854167,0.9151652645663875,0.9157866635031157,0.9985713902915823,0.9999999999999999,0.9164745490036955,0.9157866635022,0.16007440102847292,0.16133478695150838,-0.9998181924230115,389.2774276626073,response,,,,6,label,single_seed_polynomial_y,
0,label,raw_shuffled_labels,galerkin_control,6,0.008509888746080706,0.016644745884824518,0.02413119855624281,0.017467987724854167,0.03713234181850082,0.024802431141512128,0.9985713902915823,0.9999999999999999,0.03718546533525361,0.02480243114148733,0.9986172411678007,0.9993848394094718,-0.9168792105025874,0.33357299337869933,raw,,,,6,,shuffled_labels,
0,label,resp_shuffled_labels,galerkin_control,6,0.008509888746080706,0.0019745823000762285,0.010016939445995366,0.017467987724854167,0.018251714721497923,0.0063683701906292935,0.9985713902915823,0.9999999999999999,0.018277826602012055,0.006368370190622926,0.9996659210547068,0.9999594438611152,-0.29488284457035085,0.020032402670103488,response,,,,6,label,shuffled_labels,
0,label,raw_shuffled_Kt,galerkin_control,6,0.008509888746080706,4.732384577386652,4.736795792234673,0.017467987724854167,6.398126406523836,6.388581425807115,0.9985713902915823,0.9999999999999999,6.407279908799691,6.388581425800727,-40.05323582970817,-39.813972634086056,-0.999997381967069,22114.574536859178,raw,,,,6,,shuffled_Kt,
0,label,resp_shuffled_Kt,galerkin_control,6,0.008509888746080706,4.715800521510419,4.720216545074264,0.017467987724854167,6.2935461091256135,6.284138150291937,0.9985713902915823,0.9999999999999999,6.302549993227424,6.284138150285654,-38.722136417131,-38.490392291875594,-0.9999972613960552,21656.639693178837,response,,,,6,label,shuffled_Kt,
