episode,probe_kind,basis,rank,is_selected_rank,point_model_to_T,point_operator_to_T,point_model_to_operator,E_model_to_T,E_model_to_operator,E_operator_to_T,E_model_to_zero,E_zero_to_T,R_use,R_sub,X_use,X_sub,cos_res,rho_operator_to_T
0,isotropic,raw,0,0,0.008509888746080706,0.9999999999998911,0.9941112725359517,0.32653707338163873,1.0488320967995175,0.9999999999999942,1.0488320967995175,0.9999999999999942,0.9999999999990464,0.9999999999989999,1.907141111701094e-12,2.000177801164682e-12,-0.9503057319980378,484.8505348546102
0,isotropic,raw,1,0,0.008509888746080706,0.9523405415474137,0.9481153886037567,0.32653707338163873,1.1726487162442518,1.0217982381078128,1.0488320967995175,0.9999999999999942,1.1180518977455391,1.0217982381067967,-0.2500400460524015,-0.04407163939815395,-0.9650017250366861,413.4397250627731
0,isotropic,raw,2,0,0.008509888746080706,0.33969429452602756,0.33935830963704966,0.32653707338163873,1.1083040895230678,0.950400922690055,1.0488320967995175,0.9999999999999942,1.056703063249085,0.95040092268911,-0.11662136387999977,0.09673808615168833,-0.9612216495577748,328.4435590308499
0,isotropic,raw,3,0,0.008509888746080706,0.29419114359862525,0.29294121818617774,0.32653707338163873,1.10637173965408,0.9482313712295392,1.0488320967995175,0.9999999999999942,1.0548606807792098,0.9482313712285964,-0.11273105585397802,0.10085726661793593,-0.9611007697640648,306.7862480329942
0,isotropic,raw,4,0,0.008509888746080706,0.1038394369739613,0.10489145982661877,0.32653707338163873,1.0730859130551302,0.9094945787313398,1.0488320967995175,0.9999999999999942,1.0231245938492914,0.9094945787304355,-0.04678393453927754,0.17281961125994771,-0.9590844607697937,263.5007449202984
0,isotropic,raw,5,0,0.008509888746080706,0.01608338610398036,0.02354738313911345,0.32653707338163873,0.7149874659463354,0.46082530577540437,1.0488320967995175,0.9999999999999942,0.6816986895494698,0.4608253057749462,0.5352868966665356,0.7876400375574273,-0.9362214612618582,0.2567160197081315
0,isotropic,raw,6,1,0.008509888746080706,0.0036522821834902484,0.01173794347675546,0.32653707338163873,0.3225385858569628,0.043705496521061774,1.0488320967995175,0.9999999999999942,0.30752165846265855,0.043705496521018315,0.905430429576376,0.9980898295738513,0.024301789085595993,0.0018356770883213268
0,isotropic,raw,7,0,0.008509888746080706,0.00014222328378851146,0.008452249068979715,0.32653707338163873,0.3213159267854652,0.03646950242475131,1.0488320967995175,0.9999999999999942,0.3063559246190554,0.03646950242471505,0.9061460474508036,0.9986699753928937,0.08757766890984003,0.001397786950966178
0,isotropic,raw,8,0,0.008509888746080706,0.00014188678388488176,0.008447433169934158,0.32653707338163873,0.32151226419775636,0.03424997289616827,1.0488320967995175,0.9999999999999942,0.30654312084702184,0.03424997289613421,0.9060313150613681,0.998826939356614,0.09459244651112417,0.0012514546339938237
0,isotropic,raw,9,0,0.008509888746080706,0.0001642243203747698,0.008446091914890078,0.32653707338163873,0.32211247541690313,0.034039297943474295,1.0488320967995175,0.9999999999999942,0.3071153871048697,0.03403929794344045,0.905680139003426,0.9988413261955177,0.07804014760917627,0.001209846568098108
0,isotropic,raw,10,0,0.008509888746080706,0.00015994130202784035,0.00843748749316843,0.32653707338163873,0.3219472913530264,0.031957634111497504,1.0488320967995175,0.9999999999999942,0.30695789377073107,0.03195763411146573,0.9057768514518366,0.9989787096219976,0.09501280507324313,0.0011005544281223743
0,isotropic,raw,11,0,0.008509888746080706,0.00012164340717846068,0.00846179911406192,0.32653707338163873,0.32512851277270394,0.029923542924205463,1.0488320967995175,0.9999999999999942,0.309991002148499,0.02992354292417571,0.9039055785869693,0.9991045815788651,0.001155928699561257,0.0009513881786279521
0,isotropic,raw,12,0,0.008509888746080706,7.566469438662624e-05,0.008480004381616255,0.32653707338163873,0.3264318882577892,0.02672953793082406,1.0488320967995175,0.9999999999999942,0.31123369436688286,0.026729537930797485,0.9031335874907418,0.9992855318020061,-0.03700618512243753,0.0007093837466134613
0,isotropic,raw,13,0,0.008509888746080706,4.398818180582851e-05,0.00850195023806476,0.32653707338163873,0.32714246721925055,0.024887582798648805,1.0488320967995175,0.9999999999999942,0.3119111898055036,0.024887582798624058,0.9027114096741151,0.9993806082224417,-0.06234046424114937,0.0006543356950146468
0,isotropic,raw,14,0,0.008509888746080706,4.84158487128939e-05,0.008499227922621012,0.32653707338163873,0.32719969687174194,0.024566360433310914,1.0488320967995175,0.9999999999999942,0.311965754928621,0.024566360433286485,0.9026773677518156,0.9993964939350618,-0.06448580334828435,0.00061979630297694
0,isotropic,raw,15,0,0.008509888746080706,1.9970979132313273e-05,0.008502415538083953,0.32653707338163873,0.32732196871952635,0.023289188057429848,1.0488320967995175,0.9999999999999942,0.3120823339770286,0.023289188057406693,0.9026046168194504,0.9994576137196267,-0.06923707767472705,0.000531998466872806
0,isotropic,raw,16,0,0.008509888746080706,1.8639499615181653e-05,0.008500361748300492,0.32653707338163873,0.32672489996371595,0.019945597220267727,1.0488320967995175,0.9999999999999942,0.3115130638739952,0.019945597220247895,0.9029596110358362,0.9996021731515277,-0.039937771763352836,0.00040740789058919607
0,isotropic,raw,17,0,0.008509888746080706,2.3405736511093826e-05,0.008502892279796066,0.32653707338163873,0.3267900741138038,0.019199418261296754,1.0488320967995175,0.9999999999999942,0.311575203610457,0.019199418261277666,0.9029208924951022,0.9996313823384285,-0.04254818688577142,0.0003744885107825178
