probe_kind,basis,rank,n,E_model_to_T_mean,E_model_to_T_std,E_model_to_operator_mean,E_model_to_operator_std,E_model_to_zero_mean,E_model_to_zero_std,E_operator_to_T_mean,E_operator_to_T_std,E_zero_to_T_mean,E_zero_to_T_std,R_sub_mean,R_sub_std,R_use_mean,R_use_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,cos_res_mean,cos_res_std,is_selected_rank_mean,is_selected_rank_std,point_model_to_T_mean,point_model_to_T_std,point_model_to_operator_mean,point_model_to_operator_std,point_operator_to_T_mean,point_operator_to_T_std,rank_mean,rank_std,rho_operator_to_T_mean,rho_operator_to_T_std
isotropic,raw,0,4,0.2920209137706132,0.08505717071918849,1.045137223142905,0.03386050024546259,1.045137223142905,0.03386050024546259,0.9999999999999883,5.4461314991652965e-15,0.9999999999999883,5.4461314991652965e-15,0.9999999999989999,6.409875621278546e-17,0.9999999999990423,3.0426795789814574e-14,2.0001222900134508e-12,1.1102230246251565e-16,1.915301250932089e-12,6.085355782113125e-14,-0.9585057098186481,0.021447791596927286,0.0,0.0,0.010451135401294463,0.008485950681648823,0.9914811381671973,0.009752880590227967,0.9999999999998229,9.986067819177242e-14,0.0,0.0,1342.4033405660634,1054.00588990826
isotropic,raw,1,4,0.2920209137706132,0.08505717071918849,1.0720381793541236,0.08505139641171444,1.045137223142905,0.03386050024546259,1.0000346324295575,0.03301069368398164,0.9999999999999883,5.4461314991652965e-15,1.000034632428569,0.03301069368395054,1.0252403473507308,0.06511331498137081,-0.0008865454796646854,0.06508620645168184,-0.054297577676744535,0.1365547443450744,-0.9623664026190023,0.01933258153351319,0.0,0.0,0.010451135401294463,0.008485950681648823,1.0857662832021313,0.18747069731487495,1.0933892054816248,0.19179510934418323,1.0,0.0,1100.4974637114342,781.0476138414195
isotropic,raw,10,4,0.2920209137706132,0.08505717071918849,0.2835762108404358,0.08625671351476283,1.045137223142905,0.03386050024546259,0.04548147107469973,0.012386740395860874,0.9999999999999883,5.4461314991652965e-15,0.045481471074654806,0.012386740395848788,0.26961292889314287,0.07337257663806945,0.9978163622856597,0.0011709583365967565,0.923271217321779,0.04056483300755558,0.09369866998291929,0.06351065267055879,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010290350317967977,0.008579896041211421,0.00027871023643015057,0.0003349245998479181,10.0,0.0,0.002112664569715471,0.0011108364886245692
isotropic,raw,11,4,0.2920209137706132,0.08505717071918849,0.28308290925142643,0.08826609877438435,1.045137223142905,0.03386050024546259,0.04299327922533217,0.01314418766869413,0.9999999999999883,5.4461314991652965e-15,0.0429932792252897,0.013144187668681282,0.26910534209173126,0.07540646961298136,0.9980220006893542,0.0012011813422587421,0.9233177131130722,0.041479659072716266,0.10912084012619772,0.08375611763751686,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010310184294125843,0.008538566856589812,0.0002351346414306872,0.00030981654357437944,11.0,0.0,0.001899698880996142,0.0011020867770039184
isotropic,raw,12,4,0.2920209137706132,0.08505717071918849,0.28599594607842527,0.08894818928894291,1.045137223142905,0.03386050024546259,0.038898352823932066,0.013535902417800309,0.9999999999999883,5.4461314991652965e-15,0.038898352823893645,0.013535902417787045,0.2718727083438211,0.07588643045800812,0.9983495026568899,0.0011204571552724993,0.9217661677120521,0.04228688793764885,0.05651024795348701,0.07032174817595518,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010322345728036723,0.008507090361639102,0.00023502820246483648,0.0002986098088085749,12.0,0.0,0.0016101637478142532,0.001124180431093537
isotropic,raw,13,4,0.2920209137706132,0.08505717071918849,0.28836951786401244,0.08946002044036767,1.045137223142905,0.03386050024546259,0.02939464524821197,0.007851952335182133,0.9999999999999883,5.4461314991652965e-15,0.02939464524818291,0.007851952335174339,0.274128226065194,0.07622138132797406,0.999089714964128,0.00047029940901074284,0.9204964414456915,0.04295306652689471,0.04361687873802968,0.10965627333310661,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010450822396317571,0.008479791955152464,3.748663904609771e-05,1.4131001810252436e-05,13.0,0.0,0.0008583923607674092,0.00039931517242701263
isotropic,raw,14,4,0.2920209137706132,0.08505717071918849,0.2892347814388496,0.08812237565196973,1.045137223142905,0.03386050024546259,0.026975798723286676,0.0072792558175931365,0.9999999999999883,5.4461314991652965e-15,0.026975798723259996,0.0072792558175858784,0.27498645900031454,0.07492265779647693,0.9992325656092986,0.0004077906041654098,0.9201723938780023,0.042333687339160306,0.034787671281052146,0.08326319167096354,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010428572887187315,0.008512804091981558,5.150743194562776e-05,2.383132863897331e-05,14.0,0.0,0.0007348113879146452,0.000352586994288438
isotropic,raw,15,4,0.2920209137706132,0.08505717071918849,0.28941885572085785,0.08788595066537395,1.045137223142905,0.03386050024546259,0.026097407065791726,0.007385639399047309,0.9999999999999883,5.4461314991652965e-15,0.02609740706576592,0.00738563939903995,0.2751676810540954,0.07469212496473358,0.9992780145924441,0.00040404349602453214,0.920098562154501,0.04222912548399674,0.0343752673505377,0.08459420656052272,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010423880939313453,0.008509478315530115,4.2302500584010905e-05,3.0436822892950664e-05,15.0,0.0,0.000671479410499083,0.00035512013488554056
isotropic,raw,16,4,0.2920209137706132,0.08505717071918849,0.28980504260110745,0.08754323482314665,1.045137223142905,0.03386050024546259,0.023354906075271596,0.0065468936815201466,0.9999999999999883,5.4461314991652965e-15,0.023354906075248504,0.006546893681513621,0.2755429072103268,0.07432427218605461,0.9994224019995586,0.00033282135160023516,0.9199330332090911,0.042119811968257745,0.033244182496179164,0.07367583291759568,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010439945460708075,0.008506828804860943,2.7187853316880866e-05,1.909854377919169e-05,16.0,0.0,0.0005306981033703314,0.0002646354696562824
isotropic,raw,17,4,0.2920209137706132,0.08505717071918849,0.28985033520392445,0.08744648907983824,1.045137223142905,0.03386050024546259,0.021389694032232325,0.005657000286796213,0.9999999999999883,5.4461314991652965e-15,0.021389694032211172,0.005657000286790572,0.27558853387336485,0.07423317641342154,0.9995184797500248,0.0002536970087759378,0.9199180366372096,0.04207043978626417,0.043872563252439316,0.08252400588007258,0.0,0.0,0.010451135401294463,0.008485950681648823,0.01044610414495805,0.008497831289339017,2.6100688674323227e-05,1.6282995543571504e-05,17.0,0.0,0.0004369629097770756,0.00018872454500064317
isotropic,raw,18,4,0.2920209137706132,0.08505717071918849,0.29016880769877246,0.08752177430769364,1.045137223142905,0.03386050024546259,0.01958670541557414,0.005326142182315044,0.9999999999999883,5.4461314991652965e-15,0.019586705415554777,0.005326142182309751,0.27589580296644095,0.07434901755627506,0.9995950851280546,0.00022006343531684417,0.9197356735968154,0.042099129060486795,0.03438149237896443,0.13303794942726288,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010449775747680167,0.00849319276460406,1.8385826755474e-05,1.0135777702643484e-05,18.0,0.0,0.0003695210382030454,0.00018700057533603786
isotropic,raw,19,4,0.2920209137706132,0.08505717071918849,0.29080350259950744,0.08679087489369415,1.045137223142905,0.03386050024546259,0.016418275969380985,0.004199365691892391,0.9999999999999883,5.4461314991652965e-15,0.016418275969364744,0.004199365691888182,0.2765187251261526,0.07361836890520995,0.9997172142100331,0.00015341109056986912,0.9194726464744095,0.04179171031757327,0.029875387594574816,0.12230779126229313,0.0,0.0,0.010451135401294463,0.008485950681648823,0.01045334911312743,0.008491706078975998,2.1337631304791093e-05,5.9990915599931235e-06,19.0,0.0,0.0002695689605075641,0.00013224337097764074
isotropic,raw,2,4,0.2920209137706132,0.08505717071918849,1.0137963004218324,0.08530876539311977,1.045137223142905,0.03386050024546259,0.9425230524115453,0.053821012685884156,0.9999999999999883,5.4461314991652965e-15,0.9425230524106138,0.05382101268583406,0.9696813455276291,0.07034253217033352,0.10947776961968284,0.09947402316897877,0.05600703426162587,0.13686636242042355,-0.957631785648027,0.022547077576604724,0.0,0.0,0.010451135401294463,0.008485950681648823,0.7477234915410647,0.33207696949151844,0.7543461285815303,0.34088572571767844,2.0,0.0,935.3898830530958,644.9430290827021
isotropic,raw,20,4,0.2920209137706132,0.08505717071918849,0.29112200320959325,0.08642832634965823,1.045137223142905,0.03386050024546259,0.015709578261646193,0.0036796672143315414,0.9999999999999883,5.4461314991652965e-15,0.015709578261630656,0.003679667214327852,0.2768301905301994,0.07324668224997113,0.9997430541877356,0.00012832030112612985,0.9193412382655423,0.041649718388593465,0.017747177511443796,0.10273073195855832,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010453567835727385,0.008491994687481004,1.8598373279767326e-05,7.709950310441204e-06,20.0,0.0,0.00025045267688904933,0.00012289287289478468
isotropic,raw,3,4,0.2920209137706132,0.08505717071918849,0.9507903337382368,0.16031174553669789,1.045137223142905,0.03386050024546259,0.8488593025816384,0.1673853843409777,0.9999999999999883,5.4461314991652965e-15,0.8488593025807993,0.16738538434081152,0.9121035364522838,0.16691108064916188,0.2584244842538482,0.2718433730193455,0.14717265715863403,0.2995838351088718,-0.9424559416033673,0.05216918188133109,0.0,0.0,0.010451135401294463,0.008485950681648823,0.42173975206076075,0.25028656080919803,0.41910086583469985,0.2592576273236975,3.0,0.0,563.6362814697108,491.25478633182024
isotropic,raw,4,4,0.2920209137706132,0.08505717071918849,0.8415688030009809,0.15631272989954387,1.045137223142905,0.03386050024546259,0.7310023509241348,0.13463102470095162,0.9999999999999883,5.4461314991652965e-15,0.7310023509234118,0.1346310247008155,0.8056944374952851,0.14983423767919432,0.45204142833545136,0.2037285988012522,0.3340187493034771,0.25998472435526127,-0.9321610785493135,0.051868630574601476,0.0,0.0,0.010451135401294463,0.008485950681648823,0.3193871750205141,0.31654326839149,0.3168205375632413,0.32382828380446005,4.0,0.0,340.67530461437025,278.615249736318
isotropic,raw,5,4,0.2920209137706132,0.08505717071918849,0.598422934445238,0.12073530602343373,1.045137223142905,0.03386050024546259,0.43342351590791545,0.10527227426086994,0.9999999999999883,5.4461314991652965e-15,0.4334235159074872,0.10527227426076674,0.5724278790498181,0.11472497696498675,0.8038323670623666,0.09617628314338166,0.6624549580318143,0.12719467629963743,-0.8744059358062485,0.08665996233891245,0.0,0.0,0.010451135401294463,0.008485950681648823,0.021374430210311025,0.010108693693813725,0.015388652833621659,0.010517950944152431,5.0,0.0,0.21307421684783573,0.11123537471574149
