episode,lambda,basis,operator_kind,rank,point_model_to_T,point_operator_to_T,point_model_to_operator,E_model_to_T,E_model_to_operator,E_operator_to_T,E_model_to_zero,E_zero_to_T,R_use,R_sub,X_use,X_sub,cos_res,rho_operator_to_T
0,0.0,matched_response,galerkin,6,0.008509888746080706,0.0005964586175570934,0.008349985216595072,0.016955901290612762,0.01696545890319033,0.0038149219937656403,0.9998790393742237,0.9999999999999998,0.016967511303958557,0.003814921993761826,0.9997121035601501,0.9999854463701815,-0.11493664824128247,0.005629792820749994
0,0.0,matched_response,actLR,6,0.008509888746080706,0.010215484228633012,0.006039804510377974,0.016955901290612762,0.007103737713189742,0.01571316036417537,0.9998790393742237,0.9999999999999998,0.0071045970896924954,0.01571316036415966,0.9999495247001932,0.9997530965913702,-0.044184365714832245,0.12689587179594355
0,0.1,matched_response,galerkin,6,0.008509888746080706,0.0011582388372092702,0.008585206417221538,0.022179447723350596,0.022256996522894815,0.008378233765545954,1.000669799861905,0.9999999999999998,0.02224209876818916,0.008378233765537577,0.9995052890423861,0.99992980519897,-0.1974555907244942,0.010648315103142375
0,0.1,matched_response,actLR,6,0.008509888746080706,0.010114205788509863,0.0038267827826112704,0.022179447723350596,0.011378513475032109,0.020189358770508543,1.000669799861905,0.9999999999999998,0.01137089724961321,0.020189358770488358,0.9998707026957387,0.9995923897924365,-0.09827597477837864,0.13912456282308716
0,0.25,matched_response,galerkin,6,0.008509888746080706,0.0022124788139526157,0.00894877989144258,0.030771257587428522,0.03244384139518815,0.015963122836795338,1.001462448722616,0.9999999999999998,0.03239646322888938,0.015963122836779378,0.9989504691702592,0.9997451787092979,-0.34808876523852506,0.019387067381633392
0,0.25,matched_response,actLR,6,0.008509888746080706,0.010322920484950255,0.0025112809024571622,0.030771257587428522,0.018488213686692973,0.028613005133061052,1.001462448722616,0.9999999999999998,0.018461215106224473,0.028613005133032443,0.9996591835368017,0.999181295937257,-0.20193427253141583,0.17897565876596408
0,0.5,matched_response,galerkin,10,0.008509888746080706,0.0040454550724195164,0.009517455001564798,0.048997477180272954,0.06337338870724561,0.03878281561463043,1.003248253917445,0.9999999999999997,0.06316820234645261,0.03878281561459166,0.9960097782123176,0.9984958932130046,-0.6346208767319074,0.049123433342230835
0,0.5,matched_response,actLR,10,0.008509888746080706,0.013937672355799376,0.005860090530147192,0.048997477180272954,0.041312661966033955,0.05423500510408528,1.003248253917445,0.9999999999999997,0.04117890243484271,0.054235005104031064,0.9983042979942617,0.9970585642213657,-0.5015233950265368,0.5642826916053477
0,0.75,matched_response,galerkin,20,0.008509888746080706,0.0016529261136437004,0.008784435804507948,0.08232476251604218,0.14649327020476002,0.08911319372837721,1.0067340486036984,0.9999999999999992,0.14551337605775333,0.08911319372828817,0.9788258573882749,0.9920588387035446,-0.8665250358006158,0.13821325044340788
0,0.75,matched_response,actLR,20,0.008509888746080706,0.01591208702867373,0.009907174884232435,0.08232476251604218,0.11437188829029474,0.10123882034968902,1.0067340486036984,0.9999999999999992,0.11360685421220286,0.10123882034958787,0.9870934826760073,0.9897507012542239,-0.7147871006330444,2.3115621518585012
