scale_bin,name,n,mse_ratio_mean,mse_ratio_median,mse_ratio_std,mse_ratio_q25,mse_ratio_q75,krr_input_ratio_mean,krr_input_ratio_median,krr_input_ratio_std,krr_input_ratio_q25,krr_input_ratio_q75,model_vs_input_krr_mean,model_vs_input_krr_median,model_vs_input_krr_std,model_vs_input_krr_q25,model_vs_input_krr_q75,pred_drift_mean,pred_drift_median,pred_drift_std,pred_drift_q25,pred_drift_q75,krr_drift_mean,krr_drift_median,krr_drift_std,krr_drift_q25,krr_drift_q75,rank_Q_mean,rank_Q_median,rank_Q_std,rank_Q_q25,rank_Q_q75,r_T_mean,r_T_median,r_T_std,r_T_q25,r_T_q75,rho_TQ_mean,rho_TQ_median,rho_TQ_std,rho_TQ_q25,rho_TQ_q75,reach_alpha_mean,reach_alpha_median,reach_alpha_std,reach_alpha_q25,reach_alpha_q75,base_krr_mse_mean,base_krr_mse_median,base_krr_mse_std,base_krr_mse_q25,base_krr_mse_q75,q_label_energy_frac_mean,q_label_energy_frac_median,q_label_energy_frac_std,q_label_energy_frac_q25,q_label_energy_frac_q75,cert_fraction
"[-2,-1)",y,66,254.7902272622502,1.0784329982199374,2059.8570981305043,0.9879606057454714,1.192587536693694,1.0,1.0,0.0,1.0,1.0,253.25167177543065,0.07551190037250216,2055.4257486306774,0.04232706821893514,0.15719456671088267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.196969696969695,23.0,8.281991022174275,15.25,28.0,21.181818181818183,23.0,8.31663595250108,15.25,28.0,0.04343326510430047,0.044548879557191105,0.006206124549183668,0.0413334007591483,0.0472006535536764,1.0,1.0,0.0,1.0,1.0,0.11080860592320127,0.09240864815674352,0.09236116376097453,0.04015566125665905,0.1413620801229566,0.44705116643843235,0.4648842862332122,0.1969872651864653,0.2967787591064006,0.6034900547803006,1.0
"[-2,-1)",y_Q,66,1.124371541336993,1.0839860595758024,0.18176491956155535,0.9980033811974482,1.2027482243937817,1.0581996725656952,1.0445283641837508,0.07240103247749001,1.0067733201154556,1.0910253964090353,0.0656233140908684,0.04654254019420489,0.05518345108443744,0.02816421694614738,0.09610634884527294,0.2549936264775755,0.19324201360949592,0.19779143151784603,0.15106750079074177,0.2950170326663555,0.1521204590747951,0.12272230627027231,0.13018617840297064,0.0898627751203388,0.1570509493380193,21.196969696969695,23.0,8.281991022174275,15.25,28.0,21.181818181818183,23.0,8.31663595250108,15.25,28.0,0.04343326510430047,0.044548879557191105,0.006206124549183668,0.0413334007591483,0.0472006535536764,1.0,1.0,0.0,1.0,1.0,0.11080860592320127,0.09240864815674352,0.09236116376097453,0.04015566125665905,0.1413620801229566,0.44705116643843235,0.4648842862332122,0.1969872651864653,0.2967787591064006,0.6034900547803006,1.0
"[-2,-1)",y_perp,66,187.19192763217595,3.888646796879966,1476.5843314397828,2.653638325462813,5.8559573080293275,5.2686065835115246,3.743471706939974,5.904281242702815,2.547085440254188,5.4426377702015385,185.68139352514098,0.010447909205098789,1508.0632754155274,0.004005304739250033,0.019024334840122593,0.9493809429773017,0.9770131599540168,0.1175688155692689,0.9552121447333827,0.9918795715605079,0.9773660162991065,0.9924403182724078,0.07065535565940645,0.9875898084207494,0.9959541532952934,21.196969696969695,23.0,8.281991022174275,15.25,28.0,21.181818181818183,23.0,8.31663595250108,15.25,28.0,0.04343326510430047,0.044548879557191105,0.006206124549183668,0.0413334007591483,0.0472006535536764,1.0,1.0,0.0,1.0,1.0,0.11080860592320127,0.09240864815674352,0.09236116376097453,0.04015566125665905,0.1413620801229566,0.44705116643843235,0.4648842862332122,0.1969872651864653,0.2967787591064006,0.6034900547803006,1.0
"[-1,0)",y,67,1.1711088231269453,1.116564271719846,0.2347009293071423,1.0331014019153817,1.269534314158538,1.0,1.0,0.0,1.0,1.0,0.17195223200801457,0.14495950416642728,0.14357285694168942,0.05866758235016843,0.23747150447936682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.46268656716418,26.0,5.50296988193498,21.0,28.0,24.46268656716418,26.0,5.50296988193498,21.0,28.0,0.04283508676716235,0.043505822668949236,0.0046739877668163015,0.039875176680499634,0.046108527130980556,1.0,1.0,0.0,1.0,1.0,0.14780797873190288,0.13248932146327924,0.09627433712736586,0.0654907654105733,0.20146578960814265,0.5191453105400446,0.5379528871004486,0.14492574505301045,0.425453905908072,0.6010661854073844,1.0
"[-1,0)",y_Q,67,1.1432292218521292,1.1014705319184308,0.19119939267270797,1.0326626250979087,1.2045957396425164,1.0504491670385772,1.0377302294917883,0.06436142066169578,1.011347087174783,1.0852808229863125,0.08339692799169002,0.06547344384951047,0.07030357508211368,0.038451456191851155,0.09864005967165182,0.10577578529984566,0.08728118284969168,0.06372730721960995,0.06438788200986685,0.13084119364451374,0.0668429002328749,0.05428242221539823,0.048281860641114185,0.04045559421342326,0.08030362714944245,24.46268656716418,26.0,5.50296988193498,21.0,28.0,24.46268656716418,26.0,5.50296988193498,21.0,28.0,0.04283508676716235,0.043505822668949236,0.0046739877668163015,0.039875176680499634,0.046108527130980556,1.0,1.0,0.0,1.0,1.0,0.14780797873190288,0.13248932146327924,0.09627433712736586,0.0654907654105733,0.20146578960814265,0.5191453105400446,0.5379528871004486,0.14492574505301045,0.425453905908072,0.6010661854073844,1.0
"[-1,0)",y_perp,67,23.670993270132353,14.36561617403789,25.258769779642957,7.436569108166454,28.166459630369676,23.644950845523834,14.317639683306561,25.51790704693088,7.359581676925984,27.256270001711606,0.007212870567654126,0.0037742987008351323,0.008131999979935793,0.0018029615491691265,0.00903491187316639,0.9969341018064001,0.9974196902984457,0.019319523401537645,0.9896153138869039,1.0049580212803606,0.9965841410074164,0.9985256224244942,0.007521704437744272,0.9967677669910543,0.9991813167404746,24.46268656716418,26.0,5.50296988193498,21.0,28.0,24.46268656716418,26.0,5.50296988193498,21.0,28.0,0.04283508676716235,0.043505822668949236,0.0046739877668163015,0.039875176680499634,0.046108527130980556,1.0,1.0,0.0,1.0,1.0,0.14780797873190288,0.13248932146327924,0.09627433712736586,0.0654907654105733,0.20146578960814265,0.5191453105400446,0.5379528871004486,0.14492574505301045,0.425453905908072,0.6010661854073844,1.0
"[0,1)",y,67,1.4380150590945364,1.2878429682062942,0.46578751867734725,1.112409833935694,1.6006967791014637,1.0,1.0,0.0,1.0,1.0,0.3773569803028013,0.29801090708799743,0.30234629862545115,0.17596183083324288,0.4650807366170465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.70149253731343,26.0,6.13488515951179,22.0,30.0,24.17910447761194,25.0,5.163758829234262,21.0,28.0,0.047056049268009915,0.04425078520375559,0.019151661400312648,0.0395451651285834,0.0478446051258337,0.9104477611940298,1.0,0.2876942444512339,1.0,1.0,0.13526260311306382,0.11528433334049049,0.08230981099260674,0.0861315153917617,0.16511343208343068,0.5620811539651247,0.5558476720180203,0.159198048253318,0.45606358497365374,0.6810898960312172,0.9104477611940298
"[0,1)",y_Q,67,1.339426202131862,1.2496796012046278,0.3938380707198663,1.070275703232607,1.4318273070820147,1.0494934990162514,1.0560286060147204,0.07520069333084035,1.0010274620565003,1.0853474645032146,0.2564449372240526,0.16513704468501586,0.29102022009089124,0.10649211507304251,0.29610514219762996,0.05747043065179281,0.044867026348946015,0.04598713919551812,0.02296821436100313,0.07510839504892741,0.03702804421123631,0.026585010765899232,0.03263952575784408,0.014178212628176708,0.04483864093857155,25.70149253731343,26.0,6.13488515951179,22.0,30.0,24.17910447761194,25.0,5.163758829234262,21.0,28.0,0.047056049268009915,0.04425078520375559,0.019151661400312648,0.0395451651285834,0.0478446051258337,0.9104477611940298,1.0,0.2876942444512339,1.0,1.0,0.13526260311306382,0.11528433334049049,0.08230981099260674,0.0861315153917617,0.16511343208343068,0.5620811539651247,0.5558476720180203,0.159198048253318,0.45606358497365374,0.6810898960312172,0.9104477611940298
"[0,1)",y_perp,67,142.41980601582506,61.951523389379716,200.23373789809617,22.651282817319654,159.88730830291632,142.44833895803185,62.01098169331455,200.9086145492096,22.601685417955913,157.621632098355,0.003766504513961631,0.0016199077527585145,0.008953745204496481,0.0005747099974487428,0.004089445330179092,0.9981629020562331,1.0001801210795163,0.013528120999255348,0.9931974695145336,1.0074424985691546,0.9984758312683354,0.999502484640963,0.0027606925516978887,0.9979970377158927,0.9998994094469418,25.70149253731343,26.0,6.13488515951179,22.0,30.0,24.17910447761194,25.0,5.163758829234262,21.0,28.0,0.047056049268009915,0.04425078520375559,0.019151661400312648,0.0395451651285834,0.0478446051258337,0.9104477611940298,1.0,0.2876942444512339,1.0,1.0,0.13526260311306382,0.11528433334049049,0.08230981099260674,0.0861315153917617,0.16511343208343068,0.5620811539651247,0.5558476720180203,0.159198048253318,0.45606358497365374,0.6810898960312172,0.9104477611940298
