probe_kind,method,operator_kind,n,E_model_to_T_mean,E_model_to_T_std,E_model_to_operator_mean,E_model_to_operator_std,E_model_to_zero_mean,E_model_to_zero_std,E_operator_to_T_mean,E_operator_to_T_std,E_zero_to_T_mean,E_zero_to_T_std,R_sub_mean,R_sub_std,R_use_mean,R_use_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,cos_res_mean,cos_res_std,nominal_rank_mean,nominal_rank_std,point_model_to_T_mean,point_model_to_T_std,point_model_to_operator_mean,point_model_to_operator_std,point_operator_to_T_mean,point_operator_to_T_std,rank_mean,rank_std,rho_operator_to_T_mean,rho_operator_to_T_std,selection_alpha_mean,selection_alpha_std,tau_rank_mean,tau_rank_std
isotropic,raw,galerkin_main,4,0.29191435902794344,0.08481334512623565,0.28329942179820483,0.09480390711048567,1.0444647628824597,0.03438389440807676,0.06663313446141965,0.01531087203658162,0.9999999999999883,5.4461314991652965e-15,0.06663313446135383,0.015310872036566702,0.2692976563339453,0.08142039967148726,0.9953842082899651,0.001808582975971157,0.9225068111810457,0.04490335241489738,0.004298533440146662,0.19581298689916807,6.0,0.0,0.010451135401294463,0.008485950681648823,0.01343955224624357,0.012648627680768519,0.004509048982207174,0.0030470295773513084,6.0,0.0,0.004394332135989904,0.0018164303047094694,0.05,0.0,11.0,3.7416573867739413
isotropic,raw_actLR,activation_low_rank,4,0.29191435902794344,0.08481334512623565,0.1977596260813624,0.05992009847506373,1.0444647628824597,0.03438389440807676,0.20468112943407646,0.10482484510396975,0.9999999999999883,5.4461314991652965e-15,0.2046811294338742,0.10482484510386626,0.18841433807731123,0.052161314293727834,0.9498644491403865,0.04243802932688548,0.9624594351752519,0.019957159694368547,0.031414489881374984,0.17705974874534008,6.0,0.0,0.010451135401294463,0.008485950681648823,0.012626512226161127,0.007319936942533227,0.007880232258615802,0.0037479393266425247,6.0,0.0,0.12720404829528725,0.08817723909064389,,,,
isotropic,raw_best_rank,best_rank_control,4,0.29191435902794344,0.08481334512623565,0.29191435902794344,0.08481334512623566,1.0444647628824597,0.03438389440807676,4.800146286193904e-16,1.0159835468883855e-16,0.9999999999999883,5.4461314991652965e-15,4.80014628618916e-16,1.015983546887393e-16,0.27776918690171726,0.07155233208097218,1.0,0.0,0.9190044766382897,0.04081443955313345,6.0589917144621044e-05,0.0001701210363790497,,,0.010451135401294463,0.008485950681648823,0.010451135401294344,0.008485950681648709,4.878922042647362e-16,1.1658471362008955e-16,6.0,0.0,2.267890845291371e-28,2.0165145648207848e-28,,,,
isotropic,raw_euclidean,galerkin_control,4,0.29191435902794344,0.08481334512623565,0.28577297800743606,0.09684552145686581,1.0444647628824597,0.03438389440807676,0.07335270846865118,0.01946150772750285,0.9999999999999883,5.4461314991652965e-15,0.07335270846857873,0.019461507727483854,0.271615116775211,0.08318313162856296,0.9943353174480536,0.0026241046088289815,0.9210356532985373,0.04647460646763708,-0.03620330054700649,0.22339918405021944,6.0,0.0,0.010451135401294463,0.008485950681648823,0.015078060143265782,0.013657514206347986,0.006433390800823826,0.003977940013921658,6.0,0.0,0.0054385662038735245,0.0027158944648233967,,,,
isotropic,raw_poly_y,galerkin_control,4,0.29191435902794344,0.08481334512623565,0.9004423495701241,0.1118545884399892,1.0444647628824597,0.03438389440807676,0.8371306285384159,0.15712055320546844,0.9999999999999883,5.4461314991652965e-15,0.8371306285375884,0.1571205532053121,0.8644654543437496,0.12496899597525599,0.28069715958460484,0.2493074762348417,0.2409865407799571,0.20901538600137626,-0.9349792366913813,0.05424114757848911,6.0,0.0,0.010451135401294463,0.008485950681648823,0.613498983692651,0.3243614987053359,0.6184432434896932,0.322957667483948,2.0,0.0,776.8489323323855,614.083955166962,,,,
isotropic,raw_random,galerkin_control,4,0.29191435902794344,0.08481334512623565,5.866132733924327,1.865001891870782,1.0444647628824597,0.03438389440807676,5.846579356653795,1.8635255402127244,0.9999999999999883,5.4461314991652965e-15,5.846579356648011,1.8635255402108672,5.59324143948622,1.6996107912391079,-35.78703575284632,19.578573359227725,-32.45085743165819,17.11675775091747,-0.9985725515642311,0.0007611619687483196,6.0,0.0,0.010451135401294463,0.008485950681648823,0.14191846389821802,0.09225321625774865,0.14073271325637576,0.08945324434806073,6.0,0.0,47.910911458829084,34.39886685670202,,,,
isotropic,raw_shuffled_Kt,galerkin_control,4,0.29191435902794344,0.08481334512623565,186.21280838825558,113.3913659877129,1.0444647628824597,0.03438389440807676,186.13574638046254,113.43405080183229,0.9999999999999883,5.4461314991652965e-15,186.13574638027856,113.4340508017203,177.32649214550867,106.77557938989914,-44295.978991508826,41704.424284419416,-39994.453082167645,37538.225458633686,-0.9999976944671725,2.078956171483467e-06,6.0,0.0,0.010451135401294463,0.008485950681648823,5.849937659811815,3.0225920607221086,5.853033679538819,3.028334327092304,6.0,0.0,47222.78936707588,43316.56604444812,,,,
isotropic,raw_shuffled_labels,galerkin_control,4,0.29191435902794344,0.08481334512623565,0.6775236367564879,0.3222579718799874,1.0444647628824597,0.03438389440807676,0.5044095489511936,0.33035151941257157,0.9999999999999883,5.4461314991652965e-15,0.504409548950694,0.33035151941224294,0.6485846011017741,0.3150703471934954,0.6637219121438742,0.3968706779127039,0.5048860224531801,0.39510171730974886,-0.8301367529881511,0.21297734359953988,6.0,0.0,0.010451135401294463,0.008485950681648823,0.02157890015957612,0.006863777044850161,0.013765373537856226,0.002614408538796544,6.0,0.0,0.33573016516392346,0.3563371593158109,,,,
isotropic,resp,galerkin_main,4,0.29191435902794344,0.08481334512623565,0.3009513704311043,0.0794883672603813,1.0444647628824597,0.03438389440807676,0.08120761662861418,0.03717864371076914,0.9999999999999883,5.4461314991652965e-15,0.08120761662853387,0.037178643710732144,0.28659243419558644,0.06660472881885413,0.9923686343403859,0.0073798258034019956,0.9145376342360736,0.03828454283619177,-0.19263371012926309,0.24301203956956538,6.0,0.0,0.010451135401294463,0.008485950681648823,0.011324311335151183,0.0075534814251357486,0.0018326764852802284,0.001709860034015794,6.0,0.0,0.006992096518708385,0.005780221887009971,0.05,0.0,20.0,0.0
isotropic,resp_actLR,activation_low_rank,4,0.29191435902794344,0.08481334512623565,0.2192372727538236,0.05222860590647241,1.0444647628824597,0.03438389440807676,0.21644250472397644,0.08661869044844601,0.9999999999999883,5.4461314991652965e-15,0.21644250472376247,0.0866186904483604,0.2094671880387137,0.047108003092320265,0.9475255439976624,0.037728911148584815,0.9544591241686446,0.01965577643238237,-0.14058605860239612,0.25168416321971726,6.0,0.0,0.010451135401294463,0.008485950681648823,0.008545179586586153,0.0038977339235346494,0.01006506163920147,0.002957209824532451,6.0,0.0,0.12516532778976147,0.07597079037293276,,,,
isotropic,resp_best_rank,best_rank_control,4,0.29191435902794344,0.08481334512623565,0.29191435902794344,0.08481334512623566,1.0444647628824597,0.03438389440807676,4.800146286193904e-16,1.0159835468883855e-16,0.9999999999999883,5.4461314991652965e-15,4.80014628618916e-16,1.015983546887393e-16,0.27776918690171726,0.07155233208097218,1.0,0.0,0.9190044766382897,0.04081443955313345,6.0589917144621044e-05,0.0001701210363790497,,,0.010451135401294463,0.008485950681648823,0.010451135401294344,0.008485950681648709,4.878922042647362e-16,1.1658471362008955e-16,6.0,0.0,2.267890845291371e-28,2.0165145648207848e-28,,,,
isotropic,resp_euclidean,galerkin_control,4,0.29191435902794344,0.08481334512623565,0.31911513069509023,0.07589343150129844,1.0444647628824597,0.03438389440807676,0.1138228018613505,0.07133957863998164,0.9999999999999883,5.4461314991652965e-15,0.1138228018612379,0.07133957863991072,0.3043611795433183,0.06525894744667779,0.9832273681660674,0.021109381855120415,0.9041702247206138,0.03688323224468213,-0.2959844563868543,0.3015011849085626,6.0,0.0,0.010451135401294463,0.008485950681648823,0.011320864378587262,0.007699960751046805,0.001680100911667604,0.00106809707228081,6.0,0.0,0.014048640009535571,0.01565897643472847,,,,
isotropic,resp_poly_y,galerkin_control,4,0.29191435902794344,0.08481334512623565,0.9004423495701241,0.1118545884399892,1.0444647628824597,0.03438389440807676,0.8371306285384159,0.15712055320546844,0.9999999999999883,5.4461314991652965e-15,0.8371306285375884,0.1571205532053121,0.8644654543437496,0.12496899597525599,0.28069715958460484,0.2493074762348417,0.2409865407799571,0.20901538600137626,-0.9349792366913813,0.05424114757848911,6.0,0.0,0.010451135401294463,0.008485950681648823,0.613498983692651,0.3243614987053359,0.6184432434896932,0.322957667483948,2.0,0.0,776.8489323323855,614.083955166962,,,,
isotropic,resp_random,galerkin_control,4,0.29191435902794344,0.08481334512623565,4.922345182050681,1.8828337597369915,1.0444647628824597,0.03438389440807676,4.935495740590219,1.8761883213051425,0.9999999999999883,5.4461314991652965e-15,4.935495740585335,1.8761883213032609,4.709350960017542,1.7898350917693056,-25.999180168082038,20.215214173718437,-23.58061870641477,18.416683442288672,-0.9977429560725581,0.0016209528303752748,6.0,0.0,0.010451135401294463,0.008485950681648823,0.19329141087065999,0.16372429553837942,0.19589177074729586,0.16713510892288008,6.0,0.0,42.33889653363543,48.187191402539625,,,,
isotropic,resp_shuffled_Kt,galerkin_control,4,0.29191435902794344,0.08481334512623565,188.8241190919383,115.57874480131267,1.0444647628824597,0.03438389440807676,188.74886001179377,115.62048737072267,0.9999999999999883,5.4461314991652965e-15,188.74886001160723,115.6204873706086,179.69397254901378,108.32992078046813,-45651.204980544084,43261.927551755405,-41090.45257267259,38475.959358913366,-0.9999977253617166,2.0672335757759497e-06,6.0,0.0,0.010451135401294463,0.008485950681648823,6.012386270286083,3.798795766789873,6.015472210951861,3.804588716427163,6.0,0.0,48617.57372973671,45210.80248719034,,,,
isotropic,resp_shuffled_labels,galerkin_control,4,0.29191435902794344,0.08481334512623565,0.31237689399000945,0.08413227782417801,1.0444647628824597,0.03438389440807676,0.1436896057806858,0.027236137808382258,0.9999999999999883,5.4461314991652965e-15,0.14368960578054368,0.02723613780835487,0.2974361916057367,0.07061452824032252,0.9787969417885951,0.007645360993773952,0.9077919032241231,0.042249821034273875,-0.35170455511521886,0.17117752598280878,6.0,0.0,0.010451135401294463,0.008485950681648823,0.012533159067571558,0.0073629795115362235,0.003082153513425474,0.0017011311165007748,6.0,0.0,0.019245051519857892,0.0042545683834439175,,,,
label,raw,galerkin_main,4,0.01300961268608156,0.005645057228633823,0.012680153546246893,0.005877175445651496,1.0018963003595762,0.005100090506795681,0.002001182523411347,0.0005800331210447798,0.9999999999999998,1.4332917616497527e-16,0.002001182523409346,0.0005800331210441999,0.012645335033178431,0.005832059831577335,0.9999957429396918,2.264965561668731e-06,0.9998145858104893,0.00014775681431427278,0.04581544987149724,0.18560116678853925,6.0,0.0,0.010451135401294463,0.008485950681648823,0.01343955224624357,0.012648627680768519,0.004509048982207174,0.0030470295773513084,6.0,0.0,0.004394332135989904,0.0018164303047094694,0.05,0.0,11.0,3.7416573867739413
