probe_kind,basis,n,TQ_E_model_to_operator_mean,TQ_E_model_to_operator_std,TQ_E_operator_to_T_mean,TQ_E_operator_to_T_std,TQ_X_sub_mean,TQ_X_sub_std,TQ_X_use_mean,TQ_X_use_std,TQ_rho_operator_to_T_mean,TQ_rho_operator_to_T_std,actLR_E_model_to_operator_mean,actLR_E_model_to_operator_std,actLR_E_operator_to_T_mean,actLR_E_operator_to_T_std,actLR_KRR_cost_mean,actLR_KRR_cost_std,actLR_X_sub_mean,actLR_X_sub_std,actLR_X_use_mean,actLR_X_use_std,actLR_model_fit_gain_mean,actLR_model_fit_gain_std,actLR_rho_KRR_cost_mean,actLR_rho_KRR_cost_std,actLR_rho_operator_to_T_mean,actLR_rho_operator_to_T_std,rank_mean,rank_std
isotropic,raw,4,0.28329942179820483,0.09480390711048567,0.06663313446141965,0.01531087203658162,0.9953842082899651,0.001808582975971157,0.9225068111810457,0.04490335241489738,0.004394332135989904,0.0018164303047094694,0.1977596260813624,0.05992009847506373,0.20468112943407646,0.10482484510396975,0.13804799497265682,0.11142095517808212,0.9498644491403865,0.04243802932688548,0.9624594351752519,0.019957159694368547,0.08553979571684245,0.0638224181704533,0.12280971615929735,0.087893121353442,0.12720404829528725,0.08817723909064389,6.0,0.0
isotropic,response,4,0.3009513704311043,0.0794883672603813,0.08120761662861418,0.03717864371076914,0.9923686343403859,0.0073798258034019956,0.9145376342360736,0.03828454283619177,0.006992096518708385,0.005780221887009971,0.2192372727538236,0.05222860590647241,0.21644250472397644,0.08661869044844601,0.13523488809536222,0.11435741033343488,0.9475255439976624,0.037728911148584815,0.9544591241686446,0.01965577643238237,0.08171409767728072,0.06464965317000802,0.11817323127105309,0.07692339837551934,0.12516532778976147,0.07597079037293276,6.0,0.0
label,raw,4,0.012680153546246893,0.005877175445651496,0.002001182523411347,0.0005800331210447798,0.9999957429396918,2.264965561668731e-06,0.9998145858104893,0.00014775681431427278,0.004394332135989904,0.0018164303047094694,0.006755405920704347,0.0023508194196916097,0.010601432747838799,0.004943949868915193,0.008600250224427453,0.0049047661314609945,0.9998692776434636,0.00010474488504582787,0.999950533141305,3.126445630456043e-05,0.005924747625542543,0.003549175319461268,0.12280971615929735,0.087893121353442,0.12720404829528725,0.08817723909064389,6.0,0.0
label,response,4,0.012963698768494705,0.005709027614630986,0.002325384887082909,0.0002401526938747766,0.9999945493301396,1.0678411522420638e-06,0.9998087631843006,0.00014643608561826097,0.006992096518708385,0.005780221887009971,0.0074069994915052844,0.0021175722960554582,0.01052289373498971,0.004700609099724225,0.0081975088479068,0.004795292484382539,0.9998726969130111,9.922751582320199e-05,0.9999421052113404,3.0069210957703085e-05,0.005556699276989419,0.003707972070126616,0.11817323127105309,0.07692339837551934,0.12516532778976147,0.07597079037293276,6.0,0.0
