episode,lambda,basis,operator_kind,rank,point_model_to_T,point_operator_to_T,point_model_to_operator,E_model_to_T,E_model_to_operator,E_operator_to_T,E_model_to_zero,E_zero_to_T,R_use,R_sub,X_use,X_sub,cos_res,rho_operator_to_T
0,0.0,matched_response,galerkin,6,0.008509888746080706,0.0006092241855368795,0.00837768917530938,0.016872968292772836,0.01689947319672784,0.003802150791492468,0.9998742087699487,0.9999999999999998,0.016901599269672905,0.0038021507914886665,0.9997143359421274,0.9999855436493588,-0.11945873750489093,0.005614331509150561
0,0.0,matched_response,actLR,6,0.008509888746080706,0.010190722341459945,0.006093895967640069,0.016872968292772836,0.007241744433320292,0.015559565199443477,0.9998742087699487,0.9999999999999998,0.0072426554958567105,0.01555956519942792,0.9999475439413683,0.9997578999308048,-0.04369015308268408,0.12499886814151003
0,0.1,matched_response,galerkin,6,0.008509888746080706,0.001137792603710782,0.008579295159273073,0.02231096481179544,0.022355638361270868,0.008394437038926266,1.000837016467015,0.9999999999999998,0.02233694197299437,0.008394437038917874,0.9995010610232951,0.9999295334267997,-0.19306413468137001,0.010715730502466506
0,0.1,matched_response,actLR,6,0.008509888746080706,0.01014524467102233,0.0037921351035709915,0.02231096481179544,0.011234342142838114,0.020438249196318217,1.000837016467015,0.9999999999999998,0.011224946677616357,0.020438249196297782,0.9998740005720846,0.99958227796979,-0.10050360528540912,0.14119084685997604
0,0.25,matched_response,galerkin,6,0.008509888746080706,0.0021428129402377137,0.00892681077551905,0.031066590416077712,0.03275287008370577,0.016045374892212548,1.001702043727874,0.9999999999999998,0.03269721798887617,0.016045374892196505,0.9989308919357879,0.9997425459445689,-0.34733513752860457,0.019529241356180446
0,0.25,matched_response,actLR,6,0.008509888746080706,0.010099667930960426,0.0024414933758870484,0.031066590416077712,0.0188520385675914,0.028797209130147133,1.001702043727874,0.9999999999999998,0.018820006094241323,0.02879720913011834,0.9996458073706127,0.9991707207463162,-0.20220224178436536,0.18032956717346998
0,0.5,matched_response,galerkin,10,0.008509888746080706,0.003922806539446479,0.009437821806106833,0.04909507217478947,0.06340655023187076,0.038724797020896574,1.0029020968036801,0.9999999999999997,0.06322307076023541,0.03872479702085786,0.9960028433236463,0.9985003900956934,-0.6332302425463429,0.04892044589674809
0,0.5,matched_response,actLR,10,0.008509888746080706,0.013772800475549829,0.005663452529094269,0.04909507217478947,0.041215722849841416,0.05422818238962062,1.0029020968036801,0.9999999999999997,0.041096456953433176,0.054228182389566414,0.9983110812258746,0.9970593042347239,-0.4986693222500569,0.568735318003009
0,0.75,matched_response,galerkin,20,0.008509888746080706,0.0017532571746164648,0.00883566793664141,0.08252592685007051,0.1450720677526242,0.08738649135459524,1.0064858448487495,0.9999999999999992,0.14413721613171906,0.08738649135450792,0.9792244629257981,0.9923636011287486,-0.8626327307483231,0.13370049301723178
0,0.75,matched_response,actLR,20,0.008509888746080706,0.01580213456143986,0.010312952919876805,0.08252592685007051,0.11281860021746827,0.10032369810688055,1.0064858448487495,0.9999999999999992,0.1120915915457411,0.10032369810678031,0.9874354751047427,0.9899351555981796,-0.706035382250437,2.25687347044283
0,0.9,matched_response,galerkin,20,0.008509888746080706,0.013875344626083967,0.021471065628232443,0.13870434638692342,0.3501496319995257,0.24677198061992522,1.0140324334030413,0.9999999999999981,0.345304174171329,0.24677198061967892,0.8807650272998565,0.9391035895810408,-0.9505135856869474,0.42656771913245933
0,0.9,matched_response,actLR,20,0.008509888746080706,0.08512660017399155,0.07749240686890106,0.13870434638692342,0.27555429182256014,0.2197302140522144,1.0140324334030413,0.9999999999999981,0.27174110289307235,0.2197302140519951,0.9261567729984567,0.9517186330326645,-0.8668603948873376,9.59964232695031
0,1.0,matched_response,galerkin,20,0.008509888746080706,0.025079114929363582,0.03241246445571849,0.4031607551178401,1.4550297272600978,1.2568401546773205,1.0624358649701973,0.9999999999999861,1.3695224109358768,1.256840154676081,-0.8755916340556165,-0.5796471744061953,-0.9662993366712812,1.488480894229877
0,1.0,matched_response,actLR,20,0.008509888746080706,0.7355404019161075,0.7273869251862389,0.4031607551178401,0.714924604699413,0.75135754564536,1.0624358649701973,0.9999999999999861,0.6729108346872257,0.751357545644619,0.5471910085605413,0.43546183860289434,-0.8499422556340703,301.2530354054302
1,0.0,matched_response,galerkin,6,0.022689503301952747,0.0008637040232460512,0.022451052505352315,0.01882316085708691,0.01909748880715747,0.0028720324972710447,1.0077464428412142,0.9999999999999997,0.018950688382779652,0.0028720324972681737,0.9996408714098188,0.9999917514293346,-0.17002495845375956,0.00563087260724015
1,0.0,matched_response,actLR,6,0.022689503301952747,0.013722480695548921,0.010415020856308703,0.01882316085708691,0.009250500871664624,0.01715946479882686,1.0077464428412142,0.9999999999999997,0.009179393226707725,0.01715946479880971,0.9999157387399895,0.9997055527678184,-0.08097720573398473,0.22302239848100616
1,0.1,matched_response,galerkin,6,0.022689503301952747,0.0013985603688133382,0.021929816766156494,0.021961764525049762,0.023538158832513457,0.006106269281490853,1.0061157067016397,0.9999999999999996,0.023395081376530208,0.006106269281484749,0.9994526701673855,0.999962713475462,-0.3792252476891743,0.009457736534349344
1,0.1,matched_response,actLR,6,0.022689503301952747,0.018418404959215238,0.006644417771064027,0.021961764525049762,0.014226196498666561,0.01896489553228542,1.0061157067016397,0.9999999999999996,0.014139722105413022,0.018964895532266463,0.9998000682587816,0.9996403327374502,-0.14776375411844217,0.23778216787800235
1,0.25,matched_response,galerkin,6,0.022689503301952747,0.001399042330657922,0.02277618269587543,0.028697091156282807,0.03406900851581461,0.012349287877314295,1.0053950648222074,0.9999999999999994,0.03388619032241364,0.012349287877301952,0.9988517261054332,0.9998474950889236,-0.5819427500007506,0.01745584871236694
