probe_kind,basis,rank,n,E_model_to_T_mean,E_model_to_T_std,E_model_to_operator_mean,E_model_to_operator_std,E_model_to_zero_mean,E_model_to_zero_std,E_operator_to_T_mean,E_operator_to_T_std,E_zero_to_T_mean,E_zero_to_T_std,R_sub_mean,R_sub_std,R_use_mean,R_use_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,cos_res_mean,cos_res_std,is_selected_rank_mean,is_selected_rank_std,point_model_to_T_mean,point_model_to_T_std,point_model_to_operator_mean,point_model_to_operator_std,point_operator_to_T_mean,point_operator_to_T_std,rank_mean,rank_std,rho_operator_to_T_mean,rho_operator_to_T_std
isotropic,raw,0,4,0.29191435902794344,0.08481334512623565,1.0444647628824597,0.03438389440807676,1.0444647628824597,0.03438389440807676,0.9999999999999883,5.4461314991652965e-15,0.9999999999999883,5.4461314991652965e-15,0.9999999999989999,6.409875621278546e-17,0.9999999999990418,3.101379751893745e-14,2.0001222900134508e-12,1.1102230246251565e-16,1.9165224962591765e-12,6.202756191832833e-14,-0.9585129850396295,0.021310929956778333,0.0,0.0,0.010451135401294463,0.008485950681648823,0.9914811381671973,0.009752880590227967,0.9999999999998229,9.986067819177242e-14,0.0,0.0,1342.4033405660634,1054.00588990826
isotropic,raw,1,4,0.29191435902794344,0.08481334512623565,1.0719748457963703,0.08651562547494755,1.0444647628824597,0.03438389440807676,1.0000346324295575,0.03301069368398164,0.9999999999999883,5.4461314991652965e-15,1.000034632428569,0.03301069368395054,1.0257792595416708,0.0653496993049402,-0.0008865454796646854,0.06508620645168184,-0.05542602670529298,0.13707003630547757,-0.9624813185531316,0.018991983141002387,0.0,0.0,0.010451135401294463,0.008485950681648823,1.0857662832021313,0.18747069731487495,1.0933892054816248,0.19179510934418323,1.0,0.0,1100.4974637114342,781.0476138414195
isotropic,raw,10,4,0.29191435902794344,0.08481334512623565,0.28348436222318024,0.08598838598912288,1.0444647628824597,0.03438389440807676,0.04548147107469973,0.012386740395860874,0.9999999999999883,5.4461314991652965e-15,0.045481471074654806,0.012386740395848788,0.26967361102095994,0.07305540837534424,0.9978163622856597,0.0011709583365967565,0.9232733239992498,0.04030623045550067,0.09340877792192362,0.06504808595270617,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010290350317967977,0.008579896041211421,0.00027871023643015057,0.0003349245998479181,10.0,0.0,0.002112664569715471,0.0011108364886245692
isotropic,raw,11,4,0.29191435902794344,0.08481334512623565,0.2830050905395517,0.08810422907242542,1.0444647628824597,0.03438389440807676,0.04299327922533217,0.01314418766869413,0.9999999999999883,5.4461314991652965e-15,0.0429932792252897,0.013144187668681282,0.2691751977757107,0.07518635240683998,0.9980220006893542,0.0012011813422587421,0.9233049722112229,0.041285497838061354,0.10829663790711508,0.08224038799809388,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010310184294125843,0.008538566856589812,0.0002351346414306872,0.00030981654357437944,11.0,0.0,0.001899698880996142,0.0011020867770039184
isotropic,raw,12,4,0.29191435902794344,0.08481334512623565,0.2859112200613184,0.08875657782710727,1.0444647628824597,0.03438389440807676,0.038898352823932066,0.013535902417800309,0.9999999999999883,5.4461314991652965e-15,0.038898352823893645,0.013535902417787045,0.2719382460230848,0.07563705219237828,0.9983495026568899,0.0011204571552724993,0.9217588676016237,0.042071291069873326,0.0559081290675121,0.06852862959947925,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010322345728036723,0.008507090361639102,0.00023502820246483648,0.0002986098088085749,12.0,0.0,0.0016101637478142532,0.001124180431093537
isotropic,raw,13,4,0.29191435902794344,0.08481334512623565,0.2883612526874638,0.0892338554319737,1.0444647628824597,0.03438389440807676,0.02939464524821197,0.007851952335182133,0.9999999999999883,5.4461314991652965e-15,0.02939464524818291,0.007851952335174339,0.27427009588866197,0.075938265908288,0.999089714964128,0.00047029940901074284,0.9204509493293558,0.042723637274998845,0.04004093487390312,0.10895191620546636,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010450822396317571,0.008479791955152464,3.748663904609771e-05,1.4131001810252436e-05,13.0,0.0,0.0008583923607674092,0.00039931517242701263
isotropic,raw,14,4,0.29191435902794344,0.08481334512623565,0.289220375001195,0.08788304338192275,1.0444647628824597,0.03438389440807676,0.026975798723286676,0.0072792558175931365,0.9999999999999883,5.4461314991652965e-15,0.026975798723259996,0.0072792558175858784,0.2751241935235234,0.0746264015212132,0.9992325656092986,0.0004077906041654098,0.9201298532850268,0.04209664393613807,0.03098324878481372,0.08093311338535027,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010428572887187315,0.008512804091981558,5.150743194562776e-05,2.383132863897331e-05,14.0,0.0,0.0007348113879146452,0.000352586994288438
isotropic,raw,15,4,0.29191435902794344,0.08481334512623565,0.28941140074147953,0.0876342132900003,1.0444647628824597,0.03438389440807676,0.026097407065791726,0.007385639399047309,0.9999999999999883,5.4461314991652965e-15,0.02609740706576592,0.00738563939903995,0.2753124536210756,0.07438358869676003,0.9992780145924441,0.00040404349602453214,0.9200533641805866,0.04198599019855257,0.030278328145946286,0.08141067808076367,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010423880939313453,0.008509478315530115,4.2302500584010905e-05,3.0436822892950664e-05,15.0,0.0,0.000671479410499083,0.00035512013488554056
isotropic,raw,16,4,0.29191435902794344,0.08481334512623565,0.28976546854573404,0.08731510451368589,1.0444647628824597,0.03438389440807676,0.023354906075271596,0.0065468936815201466,0.9999999999999883,5.4461314991652965e-15,0.023354906075248504,0.006546893681513621,0.2756572098411614,0.07404194385412749,0.9994224019995586,0.00033282135160023516,0.9199014455753126,0.04188213945232967,0.030057639970076457,0.07303470000002733,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010439945460708075,0.008506828804860943,2.7187853316880866e-05,1.909854377919169e-05,16.0,0.0,0.0005306981033703314,0.0002646354696562824
isotropic,raw,17,4,0.29191435902794344,0.08481334512623565,0.28978819216996843,0.08720724056580083,1.0444647628824597,0.03438389440807676,0.021389694032232325,0.005657000286796213,0.9999999999999883,5.4461314991652965e-15,0.021389694032211172,0.005657000286790572,0.2756816107294145,0.07394213641148155,0.9995184797500248,0.0002536970087759378,0.9198990698528149,0.04182266749108518,0.04152218546252705,0.08146024569862793,0.0,0.0,0.010451135401294463,0.008485950681648823,0.01044610414495805,0.008497831289339017,2.6100688674323227e-05,1.6282995543571504e-05,17.0,0.0,0.0004369629097770756,0.00018872454500064317
