probe_kind,method,operator_kind,n,E_model_to_T_mean,E_model_to_T_std,E_model_to_operator_mean,E_model_to_operator_std,E_model_to_zero_mean,E_model_to_zero_std,E_operator_to_T_mean,E_operator_to_T_std,E_zero_to_T_mean,E_zero_to_T_std,R_sub_mean,R_sub_std,R_use_mean,R_use_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,cos_res_mean,cos_res_std,nominal_rank_mean,nominal_rank_std,point_model_to_T_mean,point_model_to_T_std,point_model_to_operator_mean,point_model_to_operator_std,point_operator_to_T_mean,point_operator_to_T_std,rank_mean,rank_std,rho_operator_to_T_mean,rho_operator_to_T_std,selection_alpha_mean,selection_alpha_std,tau_rank_mean,tau_rank_std
isotropic,raw,galerkin_main,4,0.32308148895927136,0.09301157414427463,0.3147045232186602,0.09973118957991918,1.0458552045649512,0.047315495712130534,0.06663313446141965,0.01531087203658162,0.9999999999999883,5.4461314991652965e-15,0.06663313446135383,0.015310872036566702,0.2984220576912371,0.08140974762836467,0.9953842082899651,0.001808582975971157,0.9059736152266424,0.05017673227412064,0.008214594222442875,0.19187683439291137,6.0,0.0,0.010451135401294463,0.008485950681648823,0.01343955224624357,0.012648627680768519,0.004509048982207174,0.0030470295773513084,6.0,0.0,0.004394332135989904,0.0018164303047094694,0.05,0.0,11.0,3.7416573867739413
isotropic,raw_actLR,activation_low_rank,4,0.32308148895927136,0.09301157414427463,0.22628133358607366,0.048116977155752715,1.0458552045649512,0.047315495712130534,0.21111360584271688,0.11080495411172839,0.9999999999999883,5.4461314991652965e-15,0.2111136058425083,0.11080495411161906,0.21533943577275844,0.03697586848572573,0.9462227420364155,0.04676362144691966,0.9526035162633648,0.016148225129741345,0.041525267548235545,0.153449701746855,6.0,0.0,0.010451135401294463,0.008485950681648823,0.012496883158405343,0.005454781147878944,0.008621569667357339,0.0035359332884810817,6.0,0.0,0.10445427118438846,0.06471258430129491,,,,
isotropic,raw_best_rank,best_rank_control,4,0.32308148895927136,0.09301157414427463,0.32308148895927136,0.09301157414427466,1.0458552045649512,0.047315495712130534,4.800146286193904e-16,1.0159835468883855e-16,0.9999999999999883,5.4461314991652965e-15,4.80014628618916e-16,1.015983546887393e-16,0.3066650416688629,0.07467666008448641,1.0,0.0,0.9017740995472041,0.047220026407040844,0.00014063092959308994,0.00023922738955014836,,,0.010451135401294463,0.008485950681648823,0.010451135401294344,0.008485950681648709,4.878922042647362e-16,1.1658471362008955e-16,6.0,0.0,2.267890845291371e-28,2.0165145648207848e-28,,,,
isotropic,raw_euclidean,galerkin_control,4,0.32308148895927136,0.09301157414427463,0.3166677969678131,0.1011828090489882,1.0458552045649512,0.047315495712130534,0.07335270846865118,0.01946150772750285,0.9999999999999883,5.4461314991652965e-15,0.07335270846857873,0.019461507727483854,0.30023892080548353,0.08251627101082694,0.9943353174480536,0.0026241046088289815,0.9047498891974095,0.051347559582552466,-0.02711242602849212,0.21190738713742896,6.0,0.0,0.010451135401294463,0.008485950681648823,0.015078060143265782,0.013657514206347986,0.006433390800823826,0.003977940013921658,6.0,0.0,0.0054385662038735245,0.0027158944648233967,,,,
isotropic,raw_poly_y,galerkin_control,4,0.32308148895927136,0.09301157414427463,0.9051218598915614,0.09216658029143923,1.0458552045649512,0.047315495712130534,0.8371306285384159,0.15712055320546844,0.9999999999999883,5.4461314991652965e-15,0.8371306285375884,0.1571205532053121,0.8690212233000388,0.11861075753936731,0.28069715958460484,0.2493074762348417,0.2342507296010572,0.20030399420863576,-0.9226668093270745,0.06255908709377422,6.0,0.0,0.010451135401294463,0.008485950681648823,0.613498983692651,0.3243614987053359,0.6184432434896932,0.322957667483948,2.0,0.0,776.8489323323855,614.083955166962,,,,
isotropic,raw_random,galerkin_control,4,0.32308148895927136,0.09301157414427463,5.868099486195885,1.868158712505198,1.0458552045649512,0.047315495712130534,5.846579356653795,1.8635255402127244,0.9999999999999883,5.4461314991652965e-15,5.846579356648011,1.8635255402108672,5.586592892174201,1.7033768888334557,-35.78703575284632,19.578573359227725,-32.386139761950254,17.392727118359513,-0.9981939691850479,0.001092274408390904,6.0,0.0,0.010451135401294463,0.008485950681648823,0.14191846389821802,0.09225321625774865,0.14073271325637576,0.08945324434806073,6.0,0.0,47.910911458829084,34.39886685670202,,,,
isotropic,raw_shuffled_Kt,galerkin_control,4,0.32308148895927136,0.09301157414427463,186.20062417576793,113.3664445198875,1.0458552045649512,0.047315495712130534,186.13574638046254,113.43405080183229,0.9999999999999883,5.4461314991652965e-15,186.13574638027856,113.4340508017203,176.1562641026979,104.50039482678531,-44295.978991508826,41704.424284419416,-39220.278771834965,36543.08658518731,-0.9999970747258401,2.702656194983664e-06,6.0,0.0,0.010451135401294463,0.008485950681648823,5.849937659811815,3.0225920607221086,5.853033679538819,3.028334327092304,6.0,0.0,47222.78936707588,43316.56604444812,,,,
isotropic,raw_shuffled_labels,galerkin_control,4,0.32308148895927136,0.09301157414427463,0.6897275219753204,0.3042029855857877,1.0458552045649512,0.047315495712130534,0.5044095489511936,0.33035151941257157,0.9999999999999883,5.4461314991652965e-15,0.504409548950694,0.33035151941224294,0.6586076941188443,0.29535693950999387,0.6637219121438742,0.3968706779127039,0.5008091139599261,0.3671381673950832,-0.7977179748062149,0.25162379740986623,6.0,0.0,0.010451135401294463,0.008485950681648823,0.02157890015957612,0.006863777044850161,0.013765373537856226,0.002614408538796544,6.0,0.0,0.33573016516392346,0.3563371593158109,,,,
isotropic,resp,galerkin_main,4,0.32308148895927136,0.09301157414427463,0.3266833112786443,0.0886776602172824,1.0458552045649512,0.047315495712130534,0.06133987890896772,0.016566884947141095,0.9999999999999883,5.4461314991652965e-15,0.06133987890890707,0.016566884947124542,0.3101760390356082,0.0701502239308568,0.9960315729978022,0.002284863354293541,0.9001000343700188,0.044992224215183764,-0.12667266529003787,0.20230873962269333,6.0,0.0,0.010451135401294463,0.008485950681648823,0.010991059931336844,0.007929650870474321,0.001161710276681679,0.0009592002421729887,6.0,0.0,0.0036454383614746137,0.0014839445324965387,0.05,0.0,20.0,0.0
isotropic,resp_actLR,activation_low_rank,4,0.32308148895927136,0.09301157414427463,0.24032276463621116,0.0398459734495782,1.0458552045649512,0.047315495712130534,0.20767022411174638,0.10630641793478193,0.9999999999999883,5.4461314991652965e-15,0.20767022411154112,0.1063064179346769,0.22916880464327194,0.030627122253867087,0.9483972871468856,0.04371934575505027,0.9467781435152088,0.014025452400593755,-0.055214869935353725,0.2113662035757986,6.0,0.0,0.010451135401294463,0.008485950681648823,0.00850378608572181,0.003918990665253332,0.011049156126198053,0.00371040243671635,6.0,0.0,0.10071739841741263,0.05596352368042978,,,,
isotropic,resp_best_rank,best_rank_control,4,0.32308148895927136,0.09301157414427463,0.32308148895927136,0.09301157414427466,1.0458552045649512,0.047315495712130534,4.800146286193904e-16,1.0159835468883855e-16,0.9999999999999883,5.4461314991652965e-15,4.80014628618916e-16,1.015983546887393e-16,0.3066650416688629,0.07467666008448641,1.0,0.0,0.9017740995472041,0.047220026407040844,0.00014063092959308994,0.00023922738955014836,,,0.010451135401294463,0.008485950681648823,0.010451135401294344,0.008485950681648709,4.878922042647362e-16,1.1658471362008955e-16,6.0,0.0,2.267890845291371e-28,2.0165145648207848e-28,,,,
isotropic,resp_euclidean,galerkin_control,4,0.32308148895927136,0.09301157414427463,0.33050490749782385,0.08677245991688423,1.0458552045649512,0.047315495712130534,0.07634148699290197,0.023559267839549352,0.9999999999999883,5.4461314991652965e-15,0.07634148699282646,0.02355926783952584,0.31388954285198756,0.06835334633242628,0.9937556980378732,0.004011468018045155,0.8979692199220398,0.044029406414275954,-0.17982571556127672,0.22707201286649425,6.0,0.0,0.010451135401294463,0.008485950681648823,0.011130674647922187,0.007897492114808358,0.0011588210203743944,0.0010563808319985018,6.0,0.0,0.005559437453018966,0.0027050435716921627,,,,
isotropic,resp_poly_y,galerkin_control,4,0.32308148895927136,0.09301157414427463,0.9051218598915614,0.09216658029143923,1.0458552045649512,0.047315495712130534,0.8371306285384159,0.15712055320546844,0.9999999999999883,5.4461314991652965e-15,0.8371306285375884,0.1571205532053121,0.8690212233000388,0.11861075753936731,0.28069715958460484,0.2493074762348417,0.2342507296010572,0.20030399420863576,-0.9226668093270745,0.06255908709377422,6.0,0.0,0.010451135401294463,0.008485950681648823,0.613498983692651,0.3243614987053359,0.6184432434896932,0.322957667483948,2.0,0.0,776.8489323323855,614.083955166962,,,,
isotropic,resp_random,galerkin_control,4,0.32308148895927136,0.09301157414427463,4.927856440782012,1.8868116027426962,1.0458552045649512,0.047315495712130534,4.935495740590219,1.8761883213051425,0.9999999999999883,5.4461314991652965e-15,4.935495740585335,1.8761883213032609,4.719421555289152,1.8418949367625375,-25.999180168082038,20.215214173718437,-23.81737253508148,19.217447819997965,-0.9971441471965301,0.0021300046374987704,6.0,0.0,0.010451135401294463,0.008485950681648823,0.19329141087065999,0.16372429553837942,0.19589177074729586,0.16713510892288008,6.0,0.0,42.33889653363543,48.187191402539625,,,,
isotropic,resp_shuffled_Kt,galerkin_control,4,0.32308148895927136,0.09301157414427463,191.0045669225806,118.1697336992775,1.0458552045649512,0.047315495712130534,190.94131383249854,118.23641296208508,0.9999999999999883,5.4461314991652965e-15,190.94131383230982,118.23641296196841,180.6073611970911,108.73556516798074,-46942.47234059348,44616.496395336035,-41485.58626787667,38871.528437481735,-0.999997099841416,2.739212507254134e-06,6.0,0.0,0.010451135401294463,0.008485950681648823,6.027290115604611,3.703730224185892,6.030386366961805,3.709455170537114,6.0,0.0,49935.93621662299,46462.133383418026,,,,
isotropic,resp_shuffled_labels,galerkin_control,4,0.32308148895927136,0.09301157414427463,0.32931675710891933,0.091935113844692,1.0458552045649512,0.047315495712130534,0.1224365644377039,0.018994416212325862,0.9999999999999883,5.4461314991652965e-15,0.1224365644375828,0.018994416212306412,0.31262201738798034,0.07343325854975782,0.984738696803287,0.004653821525590084,0.8982231416483426,0.047149888863102764,-0.23328600348525463,0.15604790499121532,6.0,0.0,0.010451135401294463,0.008485950681648823,0.011054871407351568,0.007981449162471949,0.0034587824830097096,0.0017053601743760808,6.0,0.0,0.014056435723466175,0.00315782560423445,,,,
label,raw,galerkin_main,4,0.01236770384777343,0.005084930996921396,0.012067245072224673,0.00524806238300679,1.0010900890658276,0.002846409751609736,0.002001182523411347,0.0005800331210447798,0.9999999999999998,1.4332917616497527e-16,0.002001182523409346,0.0005800331210441999,0.012048433693570301,0.005224621407205001,0.9999957429396918,2.264965561668731e-06,0.9998343627438953,0.00012553251352549028,0.02821303441361033,0.2014976737514389,6.0,0.0,0.010451135401294463,0.008485950681648823,0.01343955224624357,0.012648627680768519,0.004509048982207174,0.0030470295773513084,6.0,0.0,0.004394332135989904,0.0018164303047094694,0.05,0.0,11.0,3.7416573867739413
label,raw_actLR,activation_low_rank,4,0.01236770384777343,0.005084930996921396,0.006975599395336825,0.0024460653932678713,1.0010900890658276,0.002846409751609736,0.009814686349303067,0.004496238972565414,0.9999999999999998,1.4332917616497527e-16,0.009814686349293254,0.0044962389725609194,0.006965337702719185,0.002433207070026032,0.9998885098081912,8.829435393451638e-05,0.9999470436982028,3.3685472642089244e-05,0.06084986947557705,0.08309520127593796,6.0,0.0,0.010451135401294463,0.008485950681648823,0.012496883158405343,0.005454781147878944,0.008621569667357339,0.0035359332884810817,6.0,0.0,0.10445427118438846,0.06471258430129491,,,,
