episode,lambda,basis,operator_kind,rank,point_model_to_T,point_operator_to_T,point_model_to_operator,E_model_to_T,E_model_to_operator,E_operator_to_T,E_model_to_zero,E_zero_to_T,R_use,R_sub,X_use,X_sub,cos_res,rho_operator_to_T
1,0.5,matched_response,actLR,9,0.022689503301952747,0.05364443897169151,0.031138865840112065,0.05161128968265677,0.05136645811074575,0.04364065581527866,1.0022570199285499,0.9999999999999992,0.05125078406969538,0.043640655815235053,0.9973733571322415,0.9980954931600162,-0.4191736646192896,0.7956856498754732
1,0.75,matched_response,galerkin,20,0.022689503301952747,0.013337475484588112,0.01984591624135575,0.0865483529753395,0.12880937528694913,0.08527298170775408,1.0022606966203242,0.9999999999999984,0.12851883319496873,0.08527298170766892,0.9834829095142038,0.9927285185906836,-0.7453013261963786,0.23050930510436937
1,0.75,matched_response,actLR,20,0.022689503301952747,0.11107149421091042,0.08927514754763152,0.0865483529753395,0.08442289416617181,0.09118960197442554,1.0022606966203242,0.9999999999999984,0.08423247010559828,0.09118960197433448,0.9929048909799095,0.9916844564917624,-0.5164747271554272,3.8244124335962346
1,0.9,matched_response,galerkin,20,0.022689503301952747,0.016904558017373592,0.020483602266628792,0.14388001056403782,0.2434108277857713,0.17117199068502909,1.0026411806329198,0.9999999999999966,0.24276962934224863,0.1711719906848585,0.9410629070690272,0.9707001496049827,-0.8141969906650899,0.42762493125048784
1,0.9,matched_response,actLR,20,0.022689503301952747,0.2225436910781184,0.20018495649221185,0.14388001056403782,0.16960792336347072,0.1768607870869375,1.0026411806329198,0.9999999999999966,0.16916113824113638,0.17686078708676126,0.9713845093089631,0.9687202619910513,-0.6558179197025795,14.034423383936238
1,1.0,matched_response,galerkin,20,0.022689503301952747,0.05654011874218222,0.07889857118063133,0.4542877735898675,1.8727402612514557,1.6957172021701714,1.0672814104885187,0.9999999999999689,1.7546827320757938,1.6957172021685283,-2.078911490244972,-1.8754568297302616,-0.9724401483086796,3.0278311021021445
1,1.0,matched_response,actLR,20,0.022689503301952747,0.9819030201651623,0.9592360630442592,0.4542877735898675,0.6944762681460218,0.7395945777069322,1.0672814104885187,0.9999999999999689,0.6506964904668335,0.7395945777062155,0.576594077294146,0.4529998606275647,-0.8010811592229146,690.8264141812818
2,0.0,matched_response,galerkin,6,0.0031262663796780736,0.0036520475141954387,0.006041956212671372,0.006728993097682967,0.006970409715517657,0.0015066461488827958,0.9993001471493034,0.9999999999999999,0.006975291393076566,0.0015066461488812894,0.9999513453099816,0.999997730017382,-0.2655340634566114,0.005281772554198496
2,0.0,matched_response,actLR,6,0.0031262663796780736,0.010021072377291097,0.007643714256594522,0.006728993097682967,0.004069183582226902,0.005766991383500874,0.9993001471493034,0.9999999999999999,0.004072033406410438,0.005766991383495108,0.9999834185439371,0.9999667418103827,-0.09666993752848013,0.09785150171553969
2,0.1,matched_response,galerkin,6,0.0031262663796780736,0.003974107517483363,0.006161202697969743,0.00762775812820664,0.008184328502284635,0.0024993101763894536,0.9992354214281677,0.9999999999999999,0.008190590852532938,0.0024993101763869548,0.9999329142214864,0.9999937534486422,-0.36780643410465447,0.006558411414910891
2,0.1,matched_response,actLR,6,0.0031262663796780736,0.009139054409584884,0.006598919613724675,0.00762775812820664,0.005843256311344342,0.006134684326896754,0.9992354214281677,0.9999999999999999,0.005847727358370622,0.00613468432689062,0.9999658040847421,0.9999623656482094,-0.18963203612930424,0.08446608670720553
2,0.25,matched_response,galerkin,6,0.0031262663796780736,0.004394872017241801,0.006356795535029614,0.009152212399457736,0.010582801524086095,0.004481017808107692,0.9990370480693532,0.9999999999999999,0.010593002075875812,0.004481017808103211,0.9998877883070205,0.9999799204794034,-0.5093891023092023,0.00892839781731979
2,0.25,matched_response,actLR,6,0.0031262663796780736,0.007795201186827603,0.005242558610510777,0.009152212399457736,0.008596892973927583,0.007265119852103995,0.9990370480693532,0.9999999999999999,0.008605179347985683,0.00726511985209673,0.999925950888389,0.9999472180335347,-0.3436382537006923,0.08642471946053494
2,0.5,matched_response,galerkin,6,0.0031262663796780736,0.005355349307284164,0.006734646459355829,0.013097077454486853,0.019205503687851094,0.011498333483997168,0.9987681202464387,0.9999999999999999,0.01922919173981349,0.011498333483985672,0.9996302381850335,0.999867788327091,-0.7461116872012753,0.018837019747797636
2,0.5,matched_response,actLR,6,0.0031262663796780736,0.005821551959456276,0.004618993967328185,0.013097077454486853,0.01703748733586215,0.012691974797432873,0.9987681202464387,0.9999999999999999,0.017058501358294474,0.012691974797420184,0.999709007531409,0.9998389137757416,-0.647034751875571,0.1655583531656249
2,0.75,matched_response,galerkin,10,0.0031262663796780736,0.010252501312656521,0.011753528377789292,0.021723983373574944,0.03905115494351509,0.026030273344858072,0.9987385182987812,0.9999999999999998,0.03910047948285249,0.026030273344832044,0.998471152504211,0.9993224248695933,-0.8512619500183455,0.04272059471573689
2,0.75,matched_response,actLR,10,0.0031262663796780736,0.019533279628352294,0.02029809460815532,0.021723983373574944,0.03457357626951467,0.02605088458765575,0.9987385182987812,0.9999999999999998,0.034617245290961204,0.0260508845876297,0.9988016463284655,0.999321351412202,-0.7783349146989966,0.9227442141688053
2,0.9,matched_response,galerkin,20,0.0031262663796780736,0.006197960791465286,0.0087955669560339,0.03746515513391231,0.06467450928804028,0.044078209364665485,0.999331841814538,0.9999999999999994,0.06471775098303957,0.04407820936462143,0.9958116127076972,0.9980571114592086,-0.8282145232058923,0.0790302186664927
2,0.9,matched_response,actLR,20,0.0031262663796780736,0.03576500458343522,0.0374999056436802,0.03746515513391231,0.05377414346630958,0.0492066564727389,0.999331841814538,0.9999999999999994,0.05381009712310908,0.04920665647268972,0.9971044734476016,0.9975787049587787,-0.7387089994178012,2.169517340688945
2,1.0,matched_response,galerkin,20,0.0031262663796780736,0.0452937884330936,0.04584515565166977,0.22486581681852547,2.7285128510738383,2.631257388442173,1.0210367109936198,0.9999999999999843,2.672296521459957,2.631257388439583,-6.141168698606988,-5.923515444217894,-0.9971372330314541,5.802204159752386
2,1.0,matched_response,actLR,20,0.0031262663796780736,0.4732967665656605,0.4742678901960937,0.22486581681852547,0.7809749071086801,0.7556003752923838,1.0210367109936198,0.9999999999999843,0.7648842580282065,0.75560037529164,0.4149520718206401,0.42906807285913273,-0.9577017866442394,1838.8960915929367
3,0.0,matched_response,galerkin,6,0.007478883177466325,0.0005190873897059965,0.007075835533906795,0.009394526873439406,0.00952796466424675,0.0021907337942041953,1.0002053832736293,0.9999999999999997,0.009526008181492289,0.002190733794202005,0.9999092551681261,0.9999952006854429,-0.1754469374754852,0.003494249834191196
3,0.0,matched_response,actLR,6,0.007478883177466325,0.010972357277074194,0.016647150159046383,0.009394526873439406,0.005896847065473154,0.007657776957364968,1.0002053832736293,0.9999999999999997,0.005895636200404291,0.007657776957357313,0.9999652414737925,0.9999413584520713,-0.0571035255704761,0.05505962241407924
3,0.1,matched_response,galerkin,6,0.007478883177466325,0.0019603667085681064,0.009270753792156302,0.012664317748785507,0.013216960261574796,0.004015605238451987,1.0000814498979347,0.9999999999999996,0.013215883829172577,0.0040156052384479725,0.9998253404146138,0.999983874914569,-0.286657549442016,0.00595738283651816
3,0.1,matched_response,actLR,6,0.007478883177466325,0.0076819280354802144,0.013499565786804118,0.012664317748785507,0.008495935267006764,0.010360982683959777,1.0000814498979347,0.9999999999999996,0.008495243330296085,0.01036098268394942,0.9999278308407591,0.9998926500378229,-0.10875129160778886,0.05476343405692618
3,0.25,matched_response,galerkin,6,0.007478883177466325,0.003955863108516217,0.011222593946945083,0.017146166470731538,0.019583289469973925,0.007886834264068924,0.999919532743338,0.9999999999999994,0.019584865410346004,0.007886834264061041,0.9996164330468587,0.9999377978452912,-0.49114988973552287,0.010986818455008544
3,0.25,matched_response,actLR,6,0.007478883177466325,0.0055174029875561855,0.010854772642157203,0.017146166470731538,0.014245386121129711,0.014138426540832756,0.999919532743338,0.9999999999999994,0.014246532500502725,0.014138426540818625,0.9997970363117121,0.9998001048949499,-0.2701865367160746,0.07648809282186514
3,0.5,matched_response,galerkin,6,0.007478883177466325,0.008426719551952061,0.015645295424313428,0.026421240655443122,0.039229749255701545,0.023731403714530287,0.999761884757093,0.9999999999999992,0.03923909268174767,0.023731403714506574,0.9984602936055132,0.9994368204777391,-0.7540845612734098,0.03255466048310833
3,0.5,matched_response,actLR,6,0.007478883177466325,0.01075865492296304,0.008575307723621169,0.026421240655443122,0.033120982177187286,0.027237536514454114,0.999761884757093,0.9999999999999992,0.03312887066624008,0.0272375365144269,0.9989024779283795,0.9992581166046253,-0.6322790997441318,0.21477252589279436
3,0.75,matched_response,galerkin,20,0.007478883177466325,0.006359666508816254,0.013473994086764954,0.044003613342566535,0.06266474028178681,0.0379902681172054,0.999914882286289,0.9999999999999984,0.06267007461519349,0.037990268117167464,0.9960724617477261,0.9985567395283858,-0.7211920585141345,0.050635730842759574
3,0.75,matched_response,actLR,20,0.007478883177466325,0.0380739488928007,0.03269652855001467,0.044003613342566535,0.04502651612439353,0.049682683658904256,0.999914882286289,0.9999999999999984,0.045030349004703395,0.04968268365885464,0.9979722676685147,0.9975316309444542,-0.5720595812781473,0.63698472135607
3,0.9,matched_response,galerkin,20,0.007478883177466325,0.01870420388728649,0.022620236361449803,0.07415999790381883,0.20782662965337528,0.17089454587743627,1.0007622885629226,0.9999999999999964,0.20766832646302355,0.17089454587726596,0.956873866184047,0.970795054189403,-0.9417772900567807,0.34862380704621837
3,0.9,matched_response,actLR,20,0.007478883177466325,0.050524455912753966,0.057214900174598134,0.07415999790381883,0.17544969387975504,0.1568403121469328,1.0007622885629226,0.9999999999999964,0.1753160524578943,0.15684031214677652,0.9692642817505809,0.9754011164857017,-0.9063617638200271,7.184828909699043
3,1.0,matched_response,galerkin,20,0.007478883177466325,0.08354237861249066,0.09043619882842718,0.25508052510937107,1.8044685588641824,1.650783605150184,1.0066257388789575,0.9999999999999618,1.792591316880056,1.6507836051485962,-2.2133836293537734,-1.7250865110273965,-0.9930429722366664,2.585700600303881
3,1.0,matched_response,actLR,20,0.007478883177466325,0.12629977159809017,0.1263216973537667,0.25508052510937107,0.7425001147839985,0.7261296308882148,1.0066257388789575,0.9999999999999618,0.7376128844173567,0.7261296308875164,0.45592723274150715,0.47273575914715926,-0.9399073345209658,706.6841751651845
