episode,r_eff_T_task,r_eff_T_task_strict,rank_tau_task,krr_risk_total,krr_signal_total,E_F_T,F_T_excess_over_krr_risk
0,22,37,0.17399725658582396,3.1353014722498385,5.17802936584225,0.1584781099285058,0.035796492048443235
