basis,layer,rank,n,E_F_T_mean,E_F_T_std,F_T_excess_over_krr_risk_mean,F_T_excess_over_krr_risk_std,candidate_dim_mean,candidate_dim_std,layer_mean,layer_std,model_excess_over_krr_risk_mean,model_excess_over_krr_risk_std,model_signal_error_mean,model_signal_error_std,op_excess_over_krr_risk_mean,op_excess_over_krr_risk_std,op_signal_error_mean,op_signal_error_std,r_eff_T_task_mean,r_eff_T_task_std,r_eff_T_task_strict_mean,r_eff_T_task_strict_std,rank_mean,rank_std
combined,0,0,16,0.012497231161315236,0.003494794792232162,0.5093851033528449,0.50428121138309,20.0,2.4765567494675613,0.0,0.0,2758.0704527330754,857.3508149916139,1.0242378273818664,0.09041878158078638,2640.41126646219,833.5230534447119,0.9999999999999993,5.964973909909921e-16,8.0,0.0,8.0,0.0,0.0,0.0
combined,0,1,16,0.012497231161315236,0.003494794792232162,0.5093851033528449,0.50428121138309,20.0,2.4765567494675613,0.0,0.0,1717.744735586428,529.3534956879678,0.8114953527822424,0.06525854633627302,1853.9805897068659,584.6815359323356,0.8395867689286336,0.024390125669138143,8.0,0.0,8.0,0.0,1.0,0.0
combined,0,10,16,0.012497231161315236,0.003494794792232162,0.5093851033528449,0.50428121138309,20.0,2.4765567494675613,0.0,0.0,0.5091660787879372,0.5037513507111069,0.012821908854552429,0.0037742986123663258,0.00032007057847301693,0.00015301894250665144,0.00034015140853855787,6.11092892652027e-05,8.0,0.0,8.0,0.0,10.0,0.0
combined,0,11,16,0.012497231161315236,0.003494794792232162,0.5093851033528449,0.50428121138309,20.0,2.4765567494675613,0.0,0.0,0.5091660787879345,0.503751350711106,0.012821908854552387,0.00377429861236632,0.0003200705784730178,0.0001530189425066535,0.00034015140853855814,6.11092892652035e-05,8.0,0.0,8.0,0.0,11.0,0.0
combined,0,12,16,0.012497231161315236,0.003494794792232162,0.5093851033528449,0.50428121138309,20.0,2.4765567494675613,0.0,0.0,0.5091660787879277,0.5037513507111011,0.012821908854552307,0.0037742986123663245,0.0003200705784730175,0.00015301894250665217,0.00034015140853855803,6.11092892652031e-05,8.0,0.0,8.0,0.0,12.0,0.0
combined,0,13,16,0.012497231161315236,0.003494794792232162,0.5093851033528449,0.50428121138309,20.0,2.4765567494675613,0.0,0.0,0.5091660787879518,0.503751350711167,0.012821908854552515,0.0037742986123666467,0.0003200705784730184,0.0001530189425066525,0.00034015140853855847,6.110928926520329e-05,8.0,0.0,8.0,0.0,13.0,0.0
combined,0,14,16,0.012497231161315236,0.003494794792232162,0.5093851033528449,0.50428121138309,20.0,2.4765567494675613,0.0,0.0,0.5091660787879515,0.5037513507111491,0.012821908854552559,0.0037742986123665495,0.00032007057847301845,0.0001530189425066529,0.0003401514085385585,6.110928926520338e-05,8.0,0.0,8.0,0.0,14.0,0.0
combined,0,15,16,0.012497231161315236,0.003494794792232162,0.5093851033528449,0.50428121138309,20.0,2.4765567494675613,0.0,0.0,0.5091660787879396,0.5037513507111213,0.012821908854552469,0.0037742986123663782,0.0003200705784730186,0.0001530189425066529,0.0003401514085385586,6.11092892652031e-05,8.0,0.0,8.0,0.0,15.0,0.0
combined,0,16,15,0.011777243641237656,0.0020492537425854007,0.3954528981863269,0.22347287028128981,20.333333333333332,2.1602468994692865,0.0,0.0,0.3951883570582082,0.2217882352253566,0.012023304971775003,0.002080789538488044,0.0002960935531897167,0.00012341755303010824,0.00033388926479794185,5.7696070615597453e-05,8.0,0.0,8.0,0.0,16.0,0.0
combined,0,17,15,0.011777243641237656,0.0020492537425854007,0.3954528981863269,0.22347287028128981,20.333333333333332,2.1602468994692865,0.0,0.0,0.3951883570582038,0.22178823522535185,0.01202330497177494,0.0020807895384880514,0.00029609355318971554,0.00012341755303010824,0.0003338892647979412,5.769607061559713e-05,8.0,0.0,8.0,0.0,17.0,0.0
combined,0,18,15,0.011777243641237656,0.0020492537425854007,0.3954528981863269,0.22347287028128981,20.333333333333332,2.1602468994692865,0.0,0.0,0.3951883570581968,0.22178823522533583,0.012023304971774921,0.002080789538487852,0.0002960935531897167,0.0001234175530301088,0.0003338892647979418,5.7696070615596884e-05,8.0,0.0,8.0,0.0,18.0,0.0
combined,0,19,11,0.011562274393056097,0.0022188354808876667,0.35250678574853317,0.23716547737298344,21.181818181818183,1.8877596148970779,0.0,0.0,0.3516753011936808,0.23444723700165887,0.011960367049083896,0.0023147792969040776,0.0002607704540589071,0.00011731281933979506,0.0003310574372215749,5.971654064443041e-05,8.0,0.0,8.0,0.0,19.0,0.0
combined,0,2,16,0.012497231161315236,0.003494794792232162,0.5093851033528449,0.50428121138309,20.0,2.4765567494675613,0.0,0.0,1212.1690115307424,366.52446549154195,0.6833608808943978,0.06301406595454434,1275.7614534735562,388.0706183213674,0.6988396431916519,0.03242153593596622,8.0,0.0,8.0,0.0,2.0,0.0
combined,0,20,8,0.010703342472097794,0.0010064914933560064,0.246740674262866,0.09434014699600315,22.0,1.5118578920369088,0.0,0.0,0.247506685316238,0.0955415448219227,0.011063755171056486,0.0013162136543154125,0.000206924349071708,8.54990304860516e-05,0.00031598250412402434,6.273242577640228e-05,8.0,0.0,8.0,0.0,20.0,0.0
combined,0,21,6,0.010940672741042212,0.0006287056228134342,0.22101307721299288,0.06746211741486928,22.666666666666668,1.0327955589886446,0.0,0.0,0.22166332177695147,0.06781635623399603,0.011322634183457775,0.0009828871355305794,0.00020374807714809576,9.720228605332822e-05,0.00033180264862256383,6.395502637004849e-05,8.0,0.0,8.0,0.0,21.0,0.0
combined,0,22,6,0.010940672741042212,0.0006287056228134342,0.22101307721299288,0.06746211741486928,22.666666666666668,1.0327955589886446,0.0,0.0,0.22166332177695472,0.06781635623399555,0.011322634183457858,0.0009828871355304903,0.00020374807714809503,9.72022860533281e-05,0.00033180264862256323,6.395502637004849e-05,8.0,0.0,8.0,0.0,22.0,0.0
combined,0,23,2,0.010895530885744258,0.0007807335615995463,0.14689771916730102,0.006299738404467921,24.0,0.0,0.0,0.0,0.14690784972081067,0.00606192167833378,0.0108601116253014,0.0007636270808592461,8.003577102381606e-05,4.466717618219145e-06,0.0002533796173530494,1.5975487738003897e-05,8.0,0.0,8.0,0.0,23.0,0.0
combined,0,24,2,0.010895530885744258,0.0007807335615995463,0.14689771916730102,0.006299738404467921,24.0,0.0,0.0,0.0,0.1469078497208098,0.006061921678329541,0.010860111625301377,0.0007636270808593994,8.003577102381654e-05,4.466717618219777e-06,0.0002533796173530501,1.5975487738002996e-05,8.0,0.0,8.0,0.0,24.0,0.0
combined,0,3,16,0.012497231161315236,0.003494794792232162,0.5093851033528449,0.50428121138309,20.0,2.4765567494675613,0.0,0.0,775.7613091443106,218.9867723711749,0.5504522826544198,0.06913563099995106,845.2469736574265,251.98049820188697,0.5699090003293077,0.03197486283848886,8.0,0.0,8.0,0.0,3.0,0.0
combined,0,4,16,0.012497231161315236,0.003494794792232162,0.5093851033528449,0.50428121138309,20.0,2.4765567494675613,0.0,0.0,513.9010149461119,151.8389670698969,0.4491730015501251,0.07230036463052139,543.2901252721638,171.84682250366777,0.45633359067818025,0.029218558003182633,8.0,0.0,8.0,0.0,4.0,0.0
combined,0,5,16,0.012497231161315236,0.003494794792232162,0.5093851033528449,0.50428121138309,20.0,2.4765567494675613,0.0,0.0,293.59584554173784,99.64363444037603,0.3388945815863713,0.05959821784568899,313.87140308549436,113.4277803295164,0.3458112204713958,0.029606150051881545,8.0,0.0,8.0,0.0,5.0,0.0
combined,0,6,16,0.012497231161315236,0.003494794792232162,0.5093851033528449,0.50428121138309,20.0,2.4765567494675613,0.0,0.0,130.7571855544067,53.049414215167666,0.2233280459446254,0.03826174859187631,150.1863054938682,76.15232382339576,0.2359827964070902,0.037252932109743626,8.0,0.0,8.0,0.0,6.0,0.0
combined,0,7,16,0.012497231161315236,0.003494794792232162,0.5093851033528449,0.50428121138309,20.0,2.4765567494675613,0.0,0.0,37.876253963496524,18.27377667829382,0.11997012422637293,0.03054558867663603,53.58901295733125,36.63777734997474,0.13742385030272541,0.028852650258151688,8.0,0.0,8.0,0.0,7.0,0.0
combined,0,8,16,0.012497231161315236,0.003494794792232162,0.5093851033528449,0.50428121138309,20.0,2.4765567494675613,0.0,0.0,0.5091660787879622,0.5037513507111175,0.01282190885455272,0.0037742986123663834,0.0003200705784730188,0.00015301894250665342,0.00034015140853855874,6.110928926520336e-05,8.0,0.0,8.0,0.0,8.0,0.0
combined,0,9,16,0.012497231161315236,0.003494794792232162,0.5093851033528449,0.50428121138309,20.0,2.4765567494675613,0.0,0.0,0.5091660787879515,0.5037513507111132,0.012821908854552633,0.003774298612366362,0.00032007057847301725,0.0001530189425066504,0.00034015140853855814,6.11092892652027e-05,8.0,0.0,8.0,0.0,9.0,0.0
combined,1,0,16,0.012497231161315236,0.003494794792232162,0.5093851033528449,0.50428121138309,42.875,1.408308678285174,1.0,0.0,2758.0704527330754,857.3508149916139,1.0242378273818664,0.09041878158078638,2640.41126646219,833.5230534447119,0.9999999999999993,5.964973909909921e-16,8.0,0.0,8.0,0.0,0.0,0.0
combined,1,1,16,0.012497231161315236,0.003494794792232162,0.5093851033528449,0.50428121138309,42.875,1.408308678285174,1.0,0.0,1717.745503250048,529.3541256417104,0.8114955146372989,0.0652587247832568,1853.9804977051829,584.6815077110939,0.8395867491363911,0.024390133478855644,8.0,0.0,8.0,0.0,1.0,0.0
combined,1,10,16,0.012497231161315236,0.003494794792232162,0.5093851033528449,0.50428121138309,42.875,1.408308678285174,1.0,0.0,0.5095720180821707,0.5044901253387571,0.01282399234866469,0.003783821495833913,2.6078936533363556e-05,1.2541798438838594e-05,9.610797664754214e-05,2.0542078086885046e-05,8.0,0.0,8.0,0.0,10.0,0.0
combined,1,11,16,0.012497231161315236,0.003494794792232162,0.5093851033528449,0.50428121138309,42.875,1.408308678285174,1.0,0.0,0.5095720180821759,0.5044901253387591,0.012823992348664746,0.0037838214958339314,2.6078936533363613e-05,1.2541798438838727e-05,9.610797664754221e-05,2.054207808688521e-05,8.0,0.0,8.0,0.0,11.0,0.0
combined,1,12,16,0.012497231161315236,0.003494794792232162,0.5093851033528449,0.50428121138309,42.875,1.408308678285174,1.0,0.0,0.5095720180821884,0.5044901253387513,0.012823992348664888,0.003783821495833862,2.607893653336346e-05,1.2541798438838512e-05,9.610797664754198e-05,2.054207808688496e-05,8.0,0.0,8.0,0.0,12.0,0.0
combined,1,13,16,0.012497231161315236,0.003494794792232162,0.5093851033528449,0.50428121138309,42.875,1.408308678285174,1.0,0.0,0.5095720180821905,0.5044901253387475,0.012823992348664897,0.003783821495833881,2.6078936533363505e-05,1.2541798438838478e-05,9.610797664754213e-05,2.054207808688506e-05,8.0,0.0,8.0,0.0,13.0,0.0
combined,1,14,16,0.012497231161315236,0.003494794792232162,0.5093851033528449,0.50428121138309,42.875,1.408308678285174,1.0,0.0,0.5095720180822081,0.504490125338801,0.012823992348665016,0.003783821495834168,2.607893653336359e-05,1.2541798438838595e-05,9.61079766475422e-05,2.0542078086884978e-05,8.0,0.0,8.0,0.0,14.0,0.0
combined,1,15,16,0.012497231161315236,0.003494794792232162,0.5093851033528449,0.50428121138309,42.875,1.408308678285174,1.0,0.0,0.509572018082191,0.5044901253387652,0.012823992348664848,0.0037838214958338975,2.607893653336353e-05,1.2541798438838488e-05,9.610797664754213e-05,2.054207808688495e-05,8.0,0.0,8.0,0.0,15.0,0.0
combined,1,16,16,0.012497231161315236,0.003494794792232162,0.5093851033528449,0.50428121138309,42.875,1.408308678285174,1.0,0.0,0.5095720180821885,0.5044901253387586,0.01282399234866482,0.003783821495833837,2.6078936533363498e-05,1.2541798438838544e-05,9.610797664754207e-05,2.0542078086885012e-05,8.0,0.0,8.0,0.0,16.0,0.0
combined,1,17,16,0.012497231161315236,0.003494794792232162,0.5093851033528449,0.50428121138309,42.875,1.408308678285174,1.0,0.0,0.5095720180821912,0.5044901253387697,0.012823992348664822,0.003783821495833868,2.6078936533363603e-05,1.254179843883872e-05,9.610797664754217e-05,2.0542078086885103e-05,8.0,0.0,8.0,0.0,17.0,0.0
combined,1,18,16,0.012497231161315236,0.003494794792232162,0.5093851033528449,0.50428121138309,42.875,1.408308678285174,1.0,0.0,0.5095720180821846,0.5044901253387807,0.01282399234866469,0.003783821495834001,2.607893653336355e-05,1.2541798438838534e-05,9.610797664754217e-05,2.0542078086884954e-05,8.0,0.0,8.0,0.0,18.0,0.0
