checkpoint,ell,n,candidate_rank_mean,candidate_rank_std,causal_damage_tau_mean,causal_damage_tau_std,causal_max_damage_mean,causal_max_damage_std,causal_max_keep_mean,causal_max_keep_std,causal_mean_damage_mean,causal_mean_damage_std,causal_min_kept_damage_mean,causal_min_kept_damage_std,causal_sum_kept_damage_mean,causal_sum_kept_damage_std,d_x_mean,d_x_std,ell_mean,ell_std,entropy_rank_mean,entropy_rank_std,gamma_mean,gamma_std,hidden_s_mean,hidden_s_std,min_explainable_frac_mean,min_explainable_frac_std,n_causal_mean,n_causal_std,n_heads_mean,n_heads_std,n_layers_mean,n_layers_std,participation_rank_mean,participation_rank_std,s_mean,s_std,val_capture_mean,val_capture_std,val_explainable_frac_mean,val_explainable_frac_std,val_full_resid_ratio_mean,val_full_resid_ratio_std,val_resid_ratio_mean,val_resid_ratio_std,val_total_norm_mean,val_total_norm_std
H8,5.0,16,16.0,0.0,0.05,0.0,0.1760882401922606,0.1350347242309497,0.0,0.0,0.011574864713190854,0.008458396878173182,0.17582237497504857,0.13540226047685427,0.17582237497504857,0.13540226047685427,5.0,0.0,5.0,0.0,4.345003164468768,5.57991548843705,0.95,0.0,5.375,5.596129614891588,0.001,0.0,8.0,0.0,8.0,0.0,8.0,0.0,3.1854759328169386,4.39444089367593,0.8125,0.4031128874149275,0.9692414182278856,0.01762446210189694,0.8900204529841336,0.17229727832465574,0.2607935476630845,0.21157510253812767,0.3329904902595895,0.17541557895537413,12.795556233395398,6.852475871371147
H8,6.0,16,16.0,0.0,0.05,0.0,0.048401062649478674,0.022479498636438916,0.0,0.0,0.0035514979070623213,0.0014355173867510397,0.022328047471591828,0.03676298061103196,0.022328047471591828,0.03676298061103196,5.0,0.0,6.0,0.0,2.1082958659682536,0.8283118847408635,0.95,0.0,3.75,3.0,0.001,0.0,8.0,0.0,8.0,0.0,8.0,0.0,1.3251025881226708,0.26343730445109376,0.3125,0.47871355387816905,0.9588139403891162,0.00795466678328336,0.9472739061634048,0.034600030857929426,0.21924901609760872,0.07047240804224338,0.2970276654413915,0.060442834663524375,13.46177794008931,4.928821424217633
H8,7.0,16,16.0,0.0,0.05,0.0,0.013516610054926732,0.005603951881062217,0.0,0.0,0.0010133170134882293,0.0003542395663074391,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,3.5799744376194393,1.7734344185737407,0.95,0.0,8.875,3.7925365302569376,0.001,0.0,8.0,0.0,8.0,0.0,8.0,0.0,1.825884349111638,0.671378811553106,0.0,0.0,0.957130799794736,0.006928047912223681,0.8727929472614324,0.06714944536423757,0.34527229638259316,0.09234193898332035,0.39918950870903275,0.07636782739866886,12.030124187243171,3.880596661829377
H8,8.0,16,16.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,3.4871980276060173,1.540513202527135,0.95,0.0,8.8125,3.581782610191002,0.001,0.0,8.0,0.0,8.0,0.0,8.0,0.0,1.7771583884761348,0.5510112391234969,0.0,0.0,0.9553796810315247,0.004370032083754701,0.8739588780025098,0.0625125772594694,0.34475281758807386,0.08755412352788786,0.3999696873978945,0.07345997488169442,12.005058950126356,3.697090219048158
L12,0.0,16,5.8125,2.286737122335374,0.05,0.0,0.6810611305425313,0.1725281095390816,0.0,0.0,0.4725803897145595,0.14016228303106926,0.3611118581402198,0.08208659284952417,2.503081479052325,0.4520484460801235,5.0,0.0,0.0,0.0,3.5760985844228492,0.3926060267599244,0.95,0.0,4.75,0.4472135954999579,0.001,0.0,8.0,0.0,4.0,0.0,12.0,0.0,2.9823865731571644,0.45760728001078155,5.0,0.0,0.9921203046665572,0.01603426300948007,0.9999969247083157,4.192365188889987e-06,0.001495118950817287,0.0009465226222059289,0.043872419843827684,0.07971911879440632,5620.147985565899,2494.4019379210235
L12,1.0,16,16.0,0.0,0.05,0.0,0.08830891565326224,0.028189059356203087,0.0,0.0,0.008245983134197585,0.002134717522364535,0.08541558361027005,0.03446598108004177,0.08541558361027005,0.03446598108004177,5.0,0.0,1.0,0.0,7.7888494377094775,1.8429344592528922,0.95,0.0,10.5625,2.1281838892977896,0.001,0.0,8.0,0.0,4.0,0.0,12.0,0.0,4.2770025625005905,1.2168430561431711,0.9375,0.25,0.9563398335756286,0.005891050309016406,0.8634430054342255,0.06811410539178209,0.36015319472379925,0.08545826830919462,0.4121230357870148,0.07015970527026562,11.30332983307227,2.7759420000507604
L12,10.0,16,16.0,0.0,0.05,0.0,0.2033929463293027,0.23578474212221098,0.0,0.0,0.013382990767883718,0.014702929088065746,0.2033929463293027,0.23578474212221098,0.2033929463293027,0.23578474212221098,5.0,0.0,10.0,0.0,3.152812351783373,0.6821605425996147,0.95,0.0,6.0625,1.8062391868188443,0.001,0.0,8.0,0.0,4.0,0.0,12.0,0.0,1.6307353806551608,0.21468582877007766,1.0,0.0,0.9548183719511254,0.0028250706009410923,0.933999975497823,0.02325002788870445,0.2533565139532399,0.04394543695248559,0.3271559784920322,0.034912391069269105,19.898367375451414,4.059847831152621
L12,11.0,16,16.0,0.0,0.05,0.0,0.03795123314968121,0.014425540974772054,0.0,0.0,0.002649481303389854,0.0009415430407566122,0.00855720028184918,0.023461677383730624,0.00855720028184918,0.023461677383730624,5.0,0.0,11.0,0.0,3.754837382695497,0.7887147651823976,0.95,0.0,7.4375,1.75,0.001,0.0,8.0,0.0,4.0,0.0,12.0,0.0,1.8161023199119213,0.2535854709592681,0.125,0.3415650255319866,0.9536126946878201,0.002835255987687079,0.9159631850711804,0.026643485525707424,0.28652929734336124,0.045463851636051864,0.3539697598067871,0.036103336556665096,18.152605764607276,3.559310010798087
L12,12.0,16,16.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,0.0,4.027961552795075,0.883324403168813,0.95,0.0,8.125,1.8211717839530315,0.001,0.0,8.0,0.0,4.0,0.0,12.0,0.0,1.906233082796406,0.28954819493443124,0.0,0.0,0.9544641533438472,0.003062481328854518,0.9089718293569446,0.030969256828201962,0.29771110079626795,0.050557121286467284,0.3617947295569496,0.04033404839316706,18.077877552452385,3.7759572747765153
L12,2.0,16,16.0,0.0,0.05,0.0,0.014093614614273919,0.029934603471105492,0.0,0.0,0.0031353981431043692,0.0027818003494968083,0.007806828721391227,0.03122731488556491,0.007806828721391227,0.03122731488556491,5.0,0.0,2.0,0.0,11.277238188945024,1.161629700187836,0.95,0.0,12.5,1.0954451150103321,0.001,0.0,8.0,0.0,4.0,0.0,12.0,0.0,6.920195701871983,1.1406587923485227,0.0625,0.25,0.9551899982809059,0.004231652792059437,0.8217891245171949,0.0822159022059125,0.4128101829034905,0.09120601368459333,0.4573324888580525,0.0792729344813582,7.457661289058675,1.932592047805183
L12,3.0,16,16.0,0.0,0.05,0.0,0.01206502274637968,0.01282596500737927,0.0,0.0,0.002597760521611805,0.0016036088538153794,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,11.031345331719823,1.6570839382261602,0.95,0.0,12.4375,1.2632629707758134,0.001,0.0,8.0,0.0,4.0,0.0,12.0,0.0,6.6288146892495465,1.5270105495261743,0.0,0.0,0.9574479542774239,0.004304926529360118,0.8351309310866684,0.0776624524260665,0.3965253891356504,0.09025406914044284,0.441256587790446,0.0781703778588048,7.940395762535935,2.216549228881431
L12,4.0,16,16.0,0.0,0.05,0.0,0.016416192145359186,0.018238316389716507,0.0,0.0,0.0023510026608528087,0.0014746064743859312,0.003873329066612972,0.015493316266451887,0.003873329066612972,0.015493316266451887,5.0,0.0,4.0,0.0,12.002757500304863,2.8925216649124317,0.95,0.0,12.3125,1.579820664927932,0.001,0.0,8.0,0.0,4.0,0.0,12.0,0.0,7.021921071509841,2.3612520667217898,0.0625,0.25,0.9584380093848472,0.006374151471932774,0.8303487342247599,0.0757532284424326,0.4025369557538595,0.09012740628030302,0.44608729713922,0.07575226743338481,8.812951749898204,2.5807906288656497
L12,5.0,16,16.0,0.0,0.05,0.0,0.19247797580716564,0.10873020311224114,0.0,0.0,0.013059845563462506,0.006937218933429199,0.19027145029111264,0.11250568642795669,0.19027145029111264,0.11250568642795669,5.0,0.0,5.0,0.0,4.281153112008209,3.4315983627097406,0.95,0.0,6.5625,3.444198019858905,0.001,0.0,8.0,0.0,4.0,0.0,12.0,0.0,2.374310094567459,2.1400642090352777,0.875,0.3415650255319866,0.9562104180396694,0.003678787618684232,0.9320800292037229,0.08449937727359962,0.23249505795161143,0.1216158710008834,0.31599500503656863,0.09771959286541362,17.474584329349604,5.8500508700033285
L12,6.0,16,16.0,0.0,0.05,0.0,0.30959558351795646,0.21021734622706378,0.0,0.0,0.020285133525914826,0.01333944719841983,0.30959558351795646,0.21021734622706378,0.30959558351795646,0.21021734622706378,5.0,0.0,6.0,0.0,2.641786606141604,0.6320850531310588,0.95,0.0,4.6875,1.352466881911223,0.001,0.0,8.0,0.0,4.0,0.0,12.0,0.0,1.5077475272920111,0.21756885729574824,1.0,0.0,0.9568004499772429,0.0038611322934549545,0.9660884418059505,0.014196303018532292,0.18089293215282898,0.03561730352808569,0.27390778473263444,0.025599946736982414,20.028013353023937,4.393185076457257
L12,7.0,16,16.0,0.0,0.05,0.0,0.42335021237743486,0.4264640691678638,0.0,0.0,0.027294443398484306,0.02678101489034731,0.42335021237743486,0.4264640691678638,0.42335021237743486,0.4264640691678638,5.0,0.0,7.0,0.0,2.539268559852978,0.5120575213029308,0.95,0.0,4.5,1.3662601021279464,0.001,0.0,8.0,0.0,4.0,0.0,12.0,0.0,1.4632440282976642,0.1682152870241313,1.0,0.0,0.9567236287381666,0.0031805760694887894,0.964498647158017,0.012908225750716939,0.1857176481281832,0.03282776086532614,0.2768947945040589,0.024328040690830655,20.721233561121693,4.370288259916556
L12,8.0,16,16.0,0.0,0.05,0.0,0.7825788813388501,1.8680351728639213,0.0,0.0,0.04965111951540135,0.11675846402805037,0.7825788813388501,1.8680351728639213,0.7825788813388501,1.8680351728639213,5.0,0.0,8.0,0.0,2.4394206971591865,0.4749452320200623,0.95,0.0,4.0625,1.526160760426852,0.001,0.0,8.0,0.0,4.0,0.0,12.0,0.0,1.4247083896938664,0.15112350094325766,1.0,0.0,0.9556547548944747,0.0037901043078444273,0.9625784581939582,0.013362297955148901,0.19076007271148565,0.03318049973741595,0.2820235172482003,0.02442712319211364,21.872612305853174,4.5515020351949165
L12,9.0,16,16.0,0.0,0.05,0.0,0.27974219123750654,0.25719995138744767,0.0,0.0,0.018174782469886602,0.016193650228992936,0.27974219123750654,0.25719995138744767,0.27974219123750654,0.25719995138744767,5.0,0.0,9.0,0.0,2.673630745543504,0.525634782382363,0.95,0.0,4.5625,1.5903353943953669,0.001,0.0,8.0,0.0,4.0,0.0,12.0,0.0,1.48789115497776,0.1639446458858846,1.0,0.0,0.953050535267487,0.0024964539270240925,0.9506090699821117,0.017726636304006192,0.21906714721275408,0.038650778758191624,0.3054428858224114,0.027705824881735838,21.39254912553634,4.494623712152209
L2,0.0,16,6.5,3.286335345030997,0.05,0.0,0.6374772147652699,0.10598797929001,0.0,0.0,0.43001697881971834,0.13978505009131367,0.32149456765994444,0.07707633752078576,2.403279723827549,0.38990573073467766,5.0,0.0,0.0,0.0,3.6184078379082742,0.4729523801188507,0.95,0.0,4.9375,0.25,0.001,0.0,8.0,0.0,4.0,0.0,2.0,0.0,3.0663844199856323,0.5567583464876379,5.0,0.0,0.997589629918882,0.009638375886968826,0.9999954016348198,7.1481699676190104e-06,0.0017581030455629289,0.0012680436844009957,0.014045756128860198,0.04863669478392227,2062.869293796539,975.3117061473067
L2,1.0,16,16.0,0.0,0.05,0.0,0.8386591976201134,0.3922692287099661,0.0,0.0,0.15884643666457826,0.1093364783504418,0.06448836978668011,0.03469458038063278,2.3938556159699065,1.8363127878539154,5.0,0.0,1.0,0.0,10.470019097610711,1.8212970281484693,0.95,0.0,12.3125,0.704154339142587,0.001,0.0,8.0,0.0,4.0,0.0,2.0,0.0,5.923584218274971,1.2300315510818387,11.25,4.041451884327381,0.9591190887332526,0.004022946561809113,0.9102698311236892,0.0458748428760442,0.29207863713721177,0.06866528364463027,0.35195840429739167,0.05703104041520357,21.554282920515988,13.303631122509222
