exp,checkpoint,checkpoint_file,sweep,sweep_val,d_x,d_model,n_layers,n_heads,episode,probe_kind,selection_mode,gamma,min_explainable_frac,n_causal,causal_damage_tau,causal_max_keep,tau_sv,n_build,n_val,n_eval,B_nat,dim_R_nat,dim_over_nctx,dim_over_rT,r_eff_T_task,mean_s,mean_hidden_s,sum_candidate_rank,mean_candidate_rank,max_causal_damage,mean_causal_damage,sum_kept_causal_damage,E_F_T,E_TQ_T,E_F_TQ,X_use,X_sub,max_val_closure,mean_val_closure,max_build_closure,mean_build_closure,max_val_refinement,mean_val_refinement,max_build_refinement,mean_build_refinement,s_list,candidate_ranks,mse_model,mse_krr,mse_ratio,E_pointwise_F_T
2a,L2,model_L2.pt,depth,2,5,128,2,4,10,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,21,13,0.2765957446808511,2.6,5,2.6666666666666665,10.333333333333334,37,12.333333333333334,0.5317777256850715,0.15084508936012447,2.439846166451763,0.07437057197929638,1.4836260024730837e-13,0.07437057197929271,0.9943222306642008,1.0,0.012461027420674176,0.0065104247325760345,0.01243138186367264,0.006475158918379021,0.9999689614135129,0.6666304399324031,0.9999683339326733,0.6666303537732067,"[5, 3, 0]","[5, 16, 16]",0.041814678958463025,0.005916403036212934,7.067584595323383,0.0839629487822372
2a,L2,model_L2.pt,depth,2,5,128,2,4,11,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,25,15,0.3191489361702128,3.0,5,3.3333333333333335,10.666666666666666,37,12.333333333333334,0.733687499745453,0.1521185720389587,2.9437092392123847,0.13271660264249505,1.5903754343356188e-13,0.13271660264250668,0.9830824953371781,1.0,0.013621071518820813,0.006618114501217722,0.012422599477931782,0.005867119803678326,0.9999693029279536,0.6666255106100175,0.999976269072606,0.6666330352022025,"[5, 5, 0]","[5, 16, 16]",0.28717069002113554,0.03806234209316432,7.544745652231132,0.0625311544522037
2a,L2,model_L2.pt,depth,2,5,128,2,4,12,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,43,24,0.5106382978723404,4.8,5,6.333333333333333,10.333333333333334,47,15.666666666666666,1.1403028499201378,0.1236811628055503,5.427414574920576,0.2632914659080428,4.0498809860178125e-14,0.26329146590805425,0.9179998406212592,1.0,0.022677909198051113,0.010875696219849818,0.02077524767003581,0.009159799187157161,0.9999178320416259,0.6665535517296209,0.9999240163184434,0.6665693958565146,"[5, 14, 0]","[15, 16, 16]",0.37076958200991594,0.008356351163427924,44.369794274875794,0.19005051430592385
2a,L2,model_L2.pt,depth,2,5,128,2,4,13,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,45,25,0.5319148936170213,5.0,5,6.666666666666667,10.333333333333334,44,14.666666666666666,1.047930421997516,0.119722433115984,4.767148598459956,0.17900966109803942,9.048872839626397e-14,0.1790096610980287,0.9682886606809422,1.0,0.018554741619255185,0.008440304992378073,0.018247828627843,0.007864378740196448,0.9999394711110647,0.6665891056914249,0.9999405322235367,0.6665913422455574,"[5, 15, 0]","[12, 16, 16]",0.5045805278733987,0.00849261481290214,59.41403666475376,0.18890165028870917
2a,L2,model_L2.pt,depth,2,5,128,2,4,14,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,31,18,0.3829787234042553,3.6,5,4.333333333333333,10.333333333333334,37,12.333333333333334,0.6824241056835553,0.19300900379327213,3.626457645482772,0.12225158138418767,1.8623352343924516e-13,0.12225158138424241,0.9848765210890968,1.0,0.0174480029752217,0.007797954411870193,0.016676212154356766,0.007131133819831162,0.9999696710873923,0.6666058143656067,0.9999756213065011,0.6666121878707482,"[5, 8, 0]","[5, 16, 16]",0.08682825090578096,0.007587825881417555,11.443100074083373,0.0636933786347187
2a,L2,model_L2.pt,depth,2,5,128,2,4,15,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,31,18,0.3829787234042553,3.6,5,4.333333333333333,10.0,37,12.333333333333334,0.749210286298386,0.2055875804914887,4.053859187217077,0.12852700806516165,1.4136296025425493e-13,0.1285270080651787,0.9842302369503237,1.0,0.014860961087033052,0.006697481866295776,0.014787703974549834,0.006397119522597171,0.9999778485911619,0.6666224728038392,0.9999774014157996,0.6666226857811024,"[5, 8, 0]","[5, 16, 16]",0.13386050964026974,0.031641704254191313,4.23050884253614,0.15053088331333858
2a,L4,model_L4.pt,depth,4,5,128,4,4,0,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,29,6,0.1276595744680851,1.2,5,1.2,12.4,69,13.8,0.5939781537466629,0.08056145520359465,2.1265700385454047,0.020330955383644152,9.891200223695872e-14,0.020330955383650377,0.9995850907391732,1.0,0.01671965082410215,0.010181929407716362,0.014260612293899978,0.008002973115007927,0.9999818554659012,0.7999353056969083,0.9999874763892955,0.7999595980116728,"[5, 1, 0, 0, 0]","[5, 16, 16, 16, 16]",0.015738724283756278,0.011966157583149416,1.3152696823848735,0.02256758346858337
2a,L4,model_L4.pt,depth,4,5,128,4,4,1,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,29,5,0.10638297872340426,1.0,5,1.2,10.8,69,13.8,0.5644475414987271,0.09098825246556907,2.3793074053573258,0.0243147741564457,1.9092541693618374e-13,0.024314774156475965,0.9994026139805797,1.0,0.015380837207848766,0.007316826384157994,0.013927138236879048,0.006729348505136073,0.999988209804572,0.7999667402138751,0.9999896266993028,0.799972565457623,"[5, 1, 0, 0, 0]","[5, 16, 16, 16, 16]",0.08058860222225324,0.027755432213108056,2.9035253929208737,0.031020096051392488
2a,L4,model_L4.pt,depth,4,5,128,4,4,2,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,29,5,0.10638297872340426,1.0,5,1.2,11.8,69,13.8,0.5245493027099273,0.07955623973654131,1.992071493553684,0.019150752277766296,1.3488470682395353e-13,0.019150752277783244,0.9996291413665864,1.0,0.016334155610908226,0.00818558348171736,0.017327798130413824,0.008445817702155734,0.9999833313524695,0.7999632484966417,0.9999856958335678,0.7999600699200784,"[5, 1, 0, 0, 0]","[5, 16, 16, 16, 16]",0.014588358717719185,0.00184222081025404,7.9188980151122434,0.023596642985033132
2a,L4,model_L4.pt,depth,4,5,128,4,4,3,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,29,5,0.10638297872340426,1.0,5,1.2,12.0,70,14.0,0.4961788727363176,0.0672150671016276,2.07789683447833,0.0197862545956656,1.0488220385343419e-13,0.01978625459568408,0.999605388356411,1.0,0.013544279747630172,0.006793371097774184,0.014991777868917377,0.00736865931220961,0.9999932112380555,0.799976554383514,0.9999904656672975,0.7999729435114338,"[5, 1, 0, 0, 0]","[6, 16, 16, 16, 16]",0.004627682908263209,0.0032648167109814562,1.4174403398198894,0.014426543432456225
2a,L4,model_L4.pt,depth,4,5,128,4,4,4,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,29,5,0.10638297872340426,1.0,5,1.2,10.0,69,13.8,0.7745957134510452,0.11153024222363314,2.8367462294771753,0.018148864272705754,1.956963240463018e-13,0.018148864272688903,0.9996749376282311,1.0,0.013209957862109552,0.0059720709444343765,0.012254063449268838,0.005516723671083079,0.999988245659508,0.7999785570909989,0.9999896810575575,0.7999813795397738,"[5, 1, 0, 0, 0]","[5, 16, 16, 16, 16]",0.053282834396004466,0.030645820370194025,1.7386656239696259,0.021045407076062204
2a,L4,model_L4.pt,depth,4,5,128,4,4,5,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,29,5,0.10638297872340426,1.0,5,1.2,10.2,69,13.8,0.7202170529840759,0.10585814125464099,2.8923812167310246,0.02326904585788693,1.359671632922143e-13,0.02326904585787074,0.999453037342233,1.0,0.021862675890753986,0.010464812175615614,0.021979183420202556,0.009787339673974205,0.9999722845905844,0.7999291207610412,0.9999820131449864,0.7999409603479661,"[5, 1, 0, 0, 0]","[5, 16, 16, 16, 16]",0.0347333571925868,0.0061810128690654295,5.61936335166351,0.025782751891530842
2a,L4,model_L4.pt,depth,4,5,128,4,4,6,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,29,5,0.10638297872340426,1.0,5,1.2,10.6,69,13.8,0.6707573763716461,0.09074289295189802,2.467257629608481,0.015430200647530737,1.0403367645022534e-13,0.015430200647527635,0.9997615274359526,1.0,0.014586810971247555,0.007481253659887099,0.014903056711105391,0.007414036180663603,0.9999863454384602,0.7999694434714008,0.9999849540211093,0.7999709556190018,"[5, 1, 0, 0, 0]","[5, 16, 16, 16, 16]",0.008659544134872021,0.006582597150066354,1.3155209011666058,0.009286997801351587
2a,L4,model_L4.pt,depth,4,5,128,4,4,7,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,29,5,0.10638297872340426,1.0,5,1.2,11.4,69,13.8,0.5787373494139345,0.10688720953174433,2.8166590893148955,0.019347328396771432,2.1089167110585355e-13,0.01934732839676904,0.999626519476004,1.0,0.010913683819711488,0.005707480516472417,0.010655866638401944,0.00562932127461885,0.9999860756148308,0.7999825021292939,0.9999840558749762,0.7999819725908206,"[5, 1, 0, 0, 0]","[5, 16, 16, 16, 16]",0.006617905305505448,0.008530072302388463,0.7758322638897681,0.02012932133326528
2a,L4,model_L4.pt,depth,4,5,128,4,4,8,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,29,5,0.10638297872340426,1.0,5,1.2,11.4,69,13.8,0.5477212548433465,0.08518068830230405,2.176007921299627,0.0246720248987236,1.251510684669084e-13,0.024672024898751907,0.9993893302941715,1.0,0.016280603192194345,0.008635941201072694,0.015742313409225155,0.007847788987461067,0.9999846650659262,0.7999590824513885,0.9999811198978973,0.7999655806739645,"[5, 1, 0, 0, 0]","[5, 16, 16, 16, 16]",0.006972478653272434,0.007783316572003703,0.8958235976617188,0.018992473449719
2a,L4,model_L4.pt,depth,4,5,128,4,4,9,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,29,5,0.10638297872340426,1.0,5,1.2,11.6,69,13.8,0.6327087513573506,0.09517586438303963,2.4801826654771824,0.027868975216743756,9.543009589498257e-14,0.02786897521676159,0.9992491443172247,1.0,0.01747824705598505,0.008824300912060611,0.019823711857181854,0.00903279651177217,0.9999830356143438,0.7999570661010363,0.9999815208594598,0.7999495438257932,"[5, 1, 0, 0, 0]","[5, 16, 16, 16, 16]",0.04798791990265716,0.026880576129372072,1.785226613882779,0.019031833509518304
2a,L4,model_L4.pt,depth,4,5,128,4,4,10,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,33,5,0.10638297872340426,1.0,5,1.4,10.6,69,13.8,0.6644783122389506,0.10163821841775748,2.9168773470219755,0.01894142688647151,1.1732410766480146e-13,0.018941426886488692,0.9996400005148491,1.0,0.018724107161186433,0.008227837118181276,0.01942796202746348,0.007867016795481307,0.9999801714237861,0.79996296778341,0.9999837126508438,0.799967302846013,"[5, 2, 0, 0, 0]","[5, 16, 16, 16, 16]",0.006474108537337071,0.002067177048315118,3.131859722714068,0.015291917398555233
2a,L4,model_L4.pt,depth,4,5,128,4,4,11,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,29,5,0.10638297872340426,1.0,5,1.2,10.0,69,13.8,0.7655303906765734,0.10896956108908847,2.7650128663014093,0.08506131968574465,2.782770234981381e-13,0.08506131968574969,0.9922528162667112,1.0,0.01391224469379212,0.005946024844471422,0.012589680556174336,0.005479261460067848,0.9999888885214893,0.7999785615244568,0.9999894283946511,0.7999790998924897,"[5, 1, 0, 0, 0]","[5, 16, 16, 16, 16]",0.4659524239947038,0.018400455503428184,25.322874420575747,0.137412775289519
2a,L4,model_L4.pt,depth,4,5,128,4,4,12,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,29,6,0.1276595744680851,1.2,5,1.2,12.0,73,14.6,0.5308649439011566,0.04809224452227834,2.1252314444938296,0.015680642761525528,8.021493098568082e-14,0.015680642761541585,0.9997548834648415,1.0,0.014519496270561058,0.008963521356669564,0.01492850299528454,0.008818295389269324,0.9999779684101703,0.7999487869225709,0.9999678749678796,0.7999489739240675,"[5, 1, 0, 0, 0]","[9, 16, 16, 16, 16]",0.008343279851083185,0.008174166028298867,1.0206888167182864,0.009075026751863917
2a,L4,model_L4.pt,depth,4,5,128,4,4,13,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,29,5,0.10638297872340426,1.0,5,1.2,10.0,69,13.8,0.5923217122250326,0.09418453295681799,2.5178426896363604,0.020711202161490628,1.8026052705476017e-13,0.020711202161488303,0.9995651279242539,1.0,0.017401641990686695,0.0074354282522768895,0.01760793516361358,0.007346676461803678,0.9999885280342635,0.7999683496904563,0.9999880537731733,0.7999685628572906,"[5, 1, 0, 0, 0]","[5, 16, 16, 16, 16]",0.0269069539961051,0.014368953413331421,1.872575769585348,0.010994228672404113
2a,L4,model_L4.pt,depth,4,5,128,4,4,14,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,29,5,0.10638297872340426,1.0,5,1.2,10.2,69,13.8,0.6720339911404088,0.08464870090728578,2.2315935181359854,0.034068704483833034,3.6567761320143795e-13,0.034068704483904276,0.9988183091735714,1.0,0.015425478099626813,0.006263976863012192,0.015021458093036557,0.005847050173407091,0.9999887427025227,0.7999775669760021,0.9999917375634214,0.7999790421922863,"[5, 1, 0, 0, 0]","[5, 16, 16, 16, 16]",0.01839434317382893,0.011153564790773434,1.6491896105759198,0.019868131651774444
2a,L4,model_L4.pt,depth,4,5,128,4,4,15,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,29,5,0.10638297872340426,1.0,5,1.2,12.4,69,13.8,0.6747275959629949,0.08574388597002777,2.1820952604079347,0.017769630252885953,1.4105700249178993e-13,0.01776963025286902,0.999682914413358,1.0,0.012461521944805097,0.006443945981556312,0.01068379594168664,0.005698708556953179,0.9999951292654918,0.7999792878954501,0.9999951780997426,0.7999822507762344,"[5, 1, 0, 0, 0]","[5, 16, 16, 16, 16]",0.004912029523445119,0.0017646965834392583,2.783498063940233,0.03621202540039822
2a,L6,model_L6.pt,depth,6,5,128,6,4,0,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,41,5,0.10638297872340426,1.0,5,0.8571428571428571,10.857142857142858,101,14.428571428571429,0.7255593343721837,0.09059924565242328,3.1830663800465295,0.010992997700936879,1.7918831553496876e-13,0.010992997700929534,0.9998782122271592,1.0,0.01923106683849256,0.01014106894880336,0.020742004900216597,0.010620445333299314,0.9999905373212374,0.857080154016572,0.9999923329893725,0.8570729412840791,"[5, 1, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16]",0.01221591823051038,0.004764703249967932,2.5638361068116042,0.01404563802792257
2a,L6,model_L6.pt,depth,6,5,128,6,4,1,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,41,5,0.10638297872340426,1.0,5,0.8571428571428571,12.428571428571429,101,14.428571428571429,1.0246727050873543,0.10129832268490399,3.709547954818204,0.010140980332229746,1.9497004573421454e-13,0.010140980332246384,0.9998969765109751,1.0,0.023619723826544158,0.01280385557583971,0.024685003140029006,0.012957893121959092,0.9999935372336224,0.857045431242104,0.9999933551833767,0.8570409539704221,"[5, 1, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16]",0.008832126250057228,0.0066693856084185845,1.3242788419533988,0.009429062671115403
2a,L6,model_L6.pt,depth,6,5,128,6,4,2,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,41,5,0.10638297872340426,1.0,5,0.8571428571428571,13.142857142857142,101,14.428571428571429,0.794677095613743,0.0780813755893053,2.988985737216214,0.008604034680915305,9.531699416170955e-14,0.008604034680895387,0.999925982250368,1.0,0.023050761374883558,0.012451013160880748,0.027471285790371596,0.014384324676540305,0.9999955668075543,0.8570476601547673,0.9999951560529632,0.8570164841914031,"[5, 1, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16]",0.0070676355750100145,0.007254027733653434,0.9743050115760249,0.004568953864817576
2a,L6,model_L6.pt,depth,6,5,128,6,4,3,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,41,5,0.10638297872340426,1.0,5,0.8571428571428571,13.0,111,15.857142857142858,1.19116751465799,0.030394476981530912,3.1158677795233594,0.012854676709419645,7.009174008777154e-14,0.012854676709440228,0.9998346743594244,1.0,0.039078279152141356,0.01756307497775933,0.04880063527041219,0.021572947405215894,0.9999866622593722,0.8569506544759624,0.9999842169412559,0.8568329798299522,"[5, 1, 0, 0, 0, 0, 0]","[15, 16, 16, 16, 16, 16, 16]",0.006303935347467204,0.0036050165462636593,1.74865642544714,0.00976745855416264
2a,L6,model_L6.pt,depth,6,5,128,6,4,4,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,41,5,0.10638297872340426,1.0,5,0.8571428571428571,11.142857142857142,101,14.428571428571429,0.5411360024187643,0.06649150123855753,2.4617815793073934,0.011682625281558274,1.9912128521077046e-13,0.011682625281499985,0.999865147099407,1.0,0.02273808071510002,0.012214752464332937,0.022574794004373715,0.011888616216546155,0.9999909556126819,0.8570534335804306,0.9999914012510783,0.857055343210078,"[5, 1, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16]",0.022567904737173627,0.015168721148070979,1.4877921821407871,0.006118637008058565
2a,L6,model_L6.pt,depth,6,5,128,6,4,5,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,41,5,0.10638297872340426,1.0,5,0.8571428571428571,10.857142857142858,101,14.428571428571429,0.7193646995657172,0.07172250691359987,2.6266190035427384,0.011209146087765721,3.014296799854887e-13,0.011209146087728382,0.9998744076958777,1.0,0.02472832930636413,0.012967473840951186,0.022207288116236137,0.011803927559316632,0.9999891075160052,0.8570406881568667,0.9999908315377098,0.8570576225902394,"[5, 1, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16]",0.03341989255707145,0.023832696630778517,1.4022707155140657,0.008842488113434577
2a,L6,model_L6.pt,depth,6,5,128,6,4,6,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,41,5,0.10638297872340426,1.0,5,0.8571428571428571,13.571428571428571,106,15.142857142857142,0.6839355994000339,0.03178282411157363,2.2645273947253006,0.01276532218460421,6.905400177558749e-14,0.012765322184599824,0.999835328474234,1.0,0.04839309435307602,0.021893101897592363,0.04463503644140669,0.019517663449712723,0.9999813131240624,0.8568403585094541,0.9999861646907061,0.8569002136467202,"[5, 1, 0, 0, 0, 0, 0]","[10, 16, 16, 16, 16, 16, 16]",0.0103248763336274,0.006073287909349154,1.700047237631102,0.008438600587957068
2a,L6,model_L6.pt,depth,6,5,128,6,4,7,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,41,5,0.10638297872340426,1.0,5,0.8571428571428571,12.0,101,14.428571428571429,0.817085422358784,0.08940753474052389,3.255918822850349,0.011272702523853194,1.4485526499703518e-13,0.011272702523846746,0.9998725391100172,1.0,0.023281346575179385,0.01235009126694124,0.02325717038225043,0.01230639613914393,0.9999914029810634,0.8570487368218261,0.9999912996612472,0.8570506287408285,"[5, 1, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16]",0.007707006113934548,0.007269148661878595,1.060235038850175,0.009862625499503392
2a,L6,model_L6.pt,depth,6,5,128,6,4,8,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,41,5,0.10638297872340426,1.0,5,0.8571428571428571,8.142857142857142,101,14.428571428571429,33.50053189618123,0.3817922153594364,36.34833539093453,0.014568663333211036,2.7357996699089336e-13,0.014568663333208557,0.9997849846655318,1.0,0.024724534115805278,0.012792736438514538,0.026706692526710783,0.013329243507006178,0.9999897871881234,0.857045048523173,0.9999899276696854,0.8570321657120062,"[5, 1, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16]",0.021994558402106235,0.023918707793547014,0.9195546261090287,0.00854582978831608
2a,L6,model_L6.pt,depth,6,5,128,6,4,9,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,41,5,0.10638297872340426,1.0,5,0.8571428571428571,11.428571428571429,109,15.571428571428571,0.7521558162369947,0.032360104303609874,2.8721387356340986,0.01298605548877459,5.89774126597697e-14,0.012986055488777818,0.9998306141126906,1.0,0.06231613213972063,0.02375171943148683,0.057037457730968334,0.021894391663071333,0.9999761549355388,0.8567875328517671,0.999981038311192,0.8568339771824199,"[5, 1, 0, 0, 0, 0, 0]","[13, 16, 16, 16, 16, 16, 16]",0.02760141554674681,0.040240655643630885,0.6859086937147219,0.031696883532910454
2a,L6,model_L6.pt,depth,6,5,128,6,4,10,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,41,5,0.10638297872340426,1.0,5,0.8571428571428571,10.857142857142858,101,14.428571428571429,0.6128031958715097,0.0791924158007874,2.877433674487454,0.009697955277715511,2.144765625157331e-13,0.009697955277761891,0.9999061792643095,1.0,0.019568583912792335,0.01016955736514554,0.017928596593041336,0.00950415841717744,0.9999923096024783,0.8570799371954917,0.9999928970581806,0.8570883611575179,"[5, 1, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16]",0.012116814031826684,0.012475513510769433,0.9712477182896637,0.006341754993535134
