basis,rank,n,E_model_to_T_mean,E_model_to_T_std,E_model_to_operator_mean,E_model_to_operator_std,E_model_to_zero_mean,E_model_to_zero_std,E_operator_to_T_mean,E_operator_to_T_std,E_zero_to_T_mean,E_zero_to_T_std,R_sub_mean,R_sub_std,R_use_mean,R_use_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,cos_res_mean,cos_res_std,excess_risk_frac_mean,excess_risk_frac_std,kernel_lengthscale_mean,kernel_lengthscale_std,kernel_signal_var_mean,kernel_signal_var_std,krr_risk_over_signal_mean,krr_risk_over_signal_std,krr_risk_per_tgt_mean,krr_risk_per_tgt_std,krr_risk_total_mean,krr_risk_total_std,krr_signal_per_tgt_mean,krr_signal_per_tgt_std,krr_signal_total_mean,krr_signal_total_std,point_model_to_T_mean,point_model_to_T_std,point_model_to_operator_mean,point_model_to_operator_std,point_operator_to_T_mean,point_operator_to_T_std,r_eff_T_task_mean,r_eff_T_task_std,r_eff_T_task_strict_mean,r_eff_T_task_strict_std,rank_mean,rank_std,rank_tau_task_mean,rank_tau_task_std,selected_rank_mean,selected_rank_std
raw,0,16,0.03957661367745555,0.006268268336597789,1.0008273820995983,0.011836442027072108,1.0008273820995983,0.011836442027072108,0.9999999999999998,9.064933036736789e-17,0.9999999999999998,9.064933036736789e-17,0.9999999999989999,9.064933036736789e-17,0.9999999999990006,1.170142062756906e-14,2.000039023286604e-12,1.1102230246251565e-16,1.998679000081438e-12,2.340220922326029e-14,-0.9992647893131594,0.0002123361013537842,0.05,0.0,3.0,0.0,1.0,0.0,0.08260996101396485,0.011471079362447158,0.07620968826013111,0.009726940272807457,9.754840097296782,1.2450483549193545,0.9237903117398685,0.009726940272808345,118.24515990270316,1.2450483549194682,0.03773272169526049,0.016765240188802565,0.9949465412858101,0.01136326793894224,0.9999999999998981,4.179965360046763e-14,18.3125,0.6020797289396148,30.5625,1.5041608956491324,0.0,0.0,0.06412746282892492,0.004402007035959354,21.875,2.5527762664727724
raw,1,16,0.03957661367745555,0.006268268336597789,0.5940872775073285,0.06413721103946304,1.0008273820995983,0.011836442027072108,0.5996297871975245,0.06658690772578423,0.9999999999999998,9.064933036736789e-17,0.599629787196925,0.06658690772571765,0.5940287428677249,0.06815209920963769,0.6362874155432269,0.08408506894751015,0.6427754383094775,0.08575923415238189,-0.9978138234057661,0.0007094123864849069,0.05,0.0,3.0,0.0,1.0,0.0,0.08260996101396485,0.011471079362447158,0.07620968826013111,0.009726940272807457,9.754840097296782,1.2450483549193545,0.9237903117398685,0.009726940272808345,118.24515990270316,1.2450483549194682,0.03773272169526049,0.016765240188802565,0.5986968810340942,0.2863731449730745,0.6031359393741694,0.2876828094966384,18.3125,0.6020797289396148,30.5625,1.5041608956491324,1.0,0.0,0.06412746282892492,0.004402007035959354,21.875,2.5527762664727724
raw,10,16,0.03957661367745555,0.006268268336597789,0.198783014723721,0.02038176154469156,1.0008273820995983,0.011836442027072108,0.2047426303885872,0.02138860524823523,0.9999999999999998,9.064933036736789e-17,0.20474263038838247,0.02138860524821384,0.1987508886366608,0.02153235364020419,0.9576515748943364,0.008536739915644699,0.9600634196536812,0.008416995411726469,-0.9805655581783133,0.006502388976658201,0.05,0.0,3.0,0.0,1.0,0.0,0.08260996101396485,0.011471079362447158,0.07620968826013111,0.009726940272807457,9.754840097296782,1.2450483549193545,0.9237903117398685,0.009726940272808345,118.24515990270316,1.2450483549194682,0.03773272169526049,0.016765240188802565,0.08600324865417111,0.034613406638270706,0.06733803147190384,0.028559113194541824,18.3125,0.6020797289396148,30.5625,1.5041608956491324,10.0,0.0,0.06412746282892492,0.004402007035959354,21.875,2.5527762664727724
raw,11,16,0.03957661367745555,0.006268268336597789,0.18685934433349893,0.020116581303448428,1.0008273820995983,0.011836442027072108,0.19289888805487418,0.021061465303731434,0.9999999999999998,9.064933036736789e-17,0.1928988880546813,0.021061465303710374,0.18685825423179098,0.021378042132675124,0.9623741577490743,0.007920182864305503,0.9646555359328601,0.007815103639825327,-0.9777380763328782,0.008778483208187565,0.05,0.0,3.0,0.0,1.0,0.0,0.08260996101396485,0.011471079362447158,0.07620968826013111,0.009726940272807457,9.754840097296782,1.2450483549193545,0.9237903117398685,0.009726940272808345,118.24515990270316,1.2450483549194682,0.03773272169526049,0.016765240188802565,0.07307860795252286,0.03150789865384461,0.0507742100391452,0.022715498554391745,18.3125,0.6020797289396148,30.5625,1.5041608956491324,11.0,0.0,0.06412746282892492,0.004402007035959354,21.875,2.5527762664727724
raw,12,16,0.03957661367745555,0.006268268336597789,0.17402965655525104,0.02087982459103743,1.0008273820995983,0.011836442027072108,0.1803317495433305,0.022082667285566498,0.9999999999999998,9.064933036736789e-17,0.1803317495431502,0.02208266728554442,0.17403169683175254,0.02197657276440532,0.9670232936744152,0.007869924094090533,0.9692601843567961,0.007571165942662637,-0.9744146311483541,0.010164912923698243,0.05,0.0,3.0,0.0,1.0,0.0,0.08260996101396485,0.011471079362447158,0.07620968826013111,0.009726940272807457,9.754840097296782,1.2450483549193545,0.9237903117398685,0.009726940272808345,118.24515990270316,1.2450483549194682,0.03773272169526049,0.016765240188802565,0.0664842149803016,0.026645922289470825,0.04181355483663175,0.01536805761102405,18.3125,0.6020797289396148,30.5625,1.5041608956491324,12.0,0.0,0.06412746282892492,0.004402007035959354,21.875,2.5527762664727724
raw,13,16,0.03957661367745555,0.006268268336597789,0.16399722414454077,0.020463753225265738,1.0008273820995983,0.011836442027072108,0.17047656627510346,0.02153456760071402,0.9999999999999998,9.064933036736789e-17,0.17047656627493302,0.021534567600692493,0.16400311348826566,0.021516631289869286,0.9705029863494689,0.007352309422842371,0.9726689486829698,0.007116352346134311,-0.9714297876236904,0.011136913235890961,0.05,0.0,3.0,0.0,1.0,0.0,0.08260996101396485,0.011471079362447158,0.07620968826013111,0.009726940272807457,9.754840097296782,1.2450483549193545,0.9237903117398685,0.009726940272808345,118.24515990270316,1.2450483549194682,0.03773272169526049,0.016765240188802565,0.06415217676535695,0.02672719689285707,0.038337573034947565,0.015336503463926282,18.3125,0.6020797289396148,30.5625,1.5041608956491324,13.0,0.0,0.06412746282892492,0.004402007035959354,21.875,2.5527762664727724
raw,14,16,0.03957661367745555,0.006268268336597789,0.15185048444972477,0.019199645198054307,1.0008273820995983,0.011836442027072108,0.15839842616729655,0.020260871480259925,0.9999999999999998,9.064933036736789e-17,0.15839842616713817,0.020260871480239674,0.15186104529492972,0.02023881174476574,0.974525092106706,0.006395840461635301,0.9765542140148937,0.00622101429845021,-0.9668183153744656,0.012887231160130451,0.05,0.0,3.0,0.0,1.0,0.0,0.08260996101396485,0.011471079362447158,0.07620968826013111,0.009726940272807457,9.754840097296782,1.2450483549193545,0.9237903117398685,0.009726940272808345,118.24515990270316,1.2450483549194682,0.03773272169526049,0.016765240188802565,0.060666874287294996,0.02863653915187333,0.034681979467290944,0.0170669417134928,18.3125,0.6020797289396148,30.5625,1.5041608956491324,14.0,0.0,0.06412746282892492,0.004402007035959354,21.875,2.5527762664727724
raw,15,16,0.03957661367745555,0.006268268336597789,0.14042923003396046,0.018108525443892392,1.0008273820995983,0.011836442027072108,0.14704741775729877,0.019230498108279478,0.9999999999999998,9.064933036736789e-17,0.14704741775715174,0.019230498108260247,0.14043848350298582,0.019067256438028528,0.9780303581270552,0.005707997025472749,0.9799361946000626,0.0054767246012856876,-0.9613164073893168,0.015199030460320615,0.05,0.0,3.0,0.0,1.0,0.0,0.08260996101396485,0.011471079362447158,0.07620968826013111,0.009726940272807457,9.754840097296782,1.2450483549193545,0.9237903117398685,0.009726940272808345,118.24515990270316,1.2450483549194682,0.03773272169526049,0.016765240188802565,0.05837048760802,0.02802009756517045,0.030834444935577864,0.015597363376932788,18.3125,0.6020797289396148,30.5625,1.5041608956491324,15.0,0.0,0.06412746282892492,0.004402007035959354,21.875,2.5527762664727724
raw,16,16,0.03957661367745555,0.006268268336597789,0.1298286252005043,0.01645471792138626,1.0008273820995983,0.011836442027072108,0.13574478276439186,0.017142551075270938,0.9999999999999998,9.064933036736789e-17,0.13574478276425617,0.017142551075253795,0.12983569321039173,0.017329930971238288,0.9812978535860026,0.00466069841550332,0.9828611366678259,0.004589054849258998,-0.9546225689606873,0.017440556555682926,0.05,0.0,3.0,0.0,1.0,0.0,0.08260996101396485,0.011471079362447158,0.07620968826013111,0.009726940272807457,9.754840097296782,1.2450483549193545,0.9237903117398685,0.009726940272808345,118.24515990270316,1.2450483549194682,0.03773272169526049,0.016765240188802565,0.054715176515389666,0.027763440300042058,0.02629693527181988,0.014516748748327316,18.3125,0.6020797289396148,30.5625,1.5041608956491324,16.0,0.0,0.06412746282892492,0.004402007035959354,21.875,2.5527762664727724
raw,17,16,0.03957661367745555,0.006268268336597789,0.11999886529507237,0.015251335256389862,1.0008273820995983,0.011836442027072108,0.1250090884285212,0.015949742868260508,0.9999999999999998,9.064933036736789e-17,0.1250090884283962,0.01594974286824456,0.1200037675652004,0.01604052191082258,0.984134233156336,0.004015925496920799,0.9853578785734339,0.003918669576663112,-0.9463393881181922,0.019771348779978146,0.05,0.0,3.0,0.0,1.0,0.0,0.08260996101396485,0.011471079362447158,0.07620968826013111,0.009726940272807457,9.754840097296782,1.2450483549193545,0.9237903117398685,0.009726940272808345,118.24515990270316,1.2450483549194682,0.03773272169526049,0.016765240188802565,0.0497992727056468,0.025007072421864285,0.019782058760883844,0.010767500446778095,18.3125,0.6020797289396148,30.5625,1.5041608956491324,17.0,0.0,0.06412746282892492,0.004402007035959354,21.875,2.5527762664727724
