exp,checkpoint,checkpoint_file,episode,d_x,n_layers,n_heads,selection_mode,gamma,min_explainable_frac,n_causal,causal_damage_tau,causal_max_keep,ell,s,hidden_s,candidate_rank,participation_rank,entropy_rank,val_total_norm,val_explainable_frac,val_capture,val_resid_ratio,val_full_resid_ratio,top_singular_values_json,causal_max_damage,causal_mean_damage,causal_min_kept_damage,causal_sum_kept_damage,causal_selected_indices_json,causal_damages_json
2a,L8,model_L8.pt,0,5,8,4,causal,0.95,0.001,8,0.01,0,7.0,1.0,4.0,16.0,1.3406004804573404,2.1298600193049957,18.33056286544345,0.9560560159995448,0.9551596210035495,0.29464198292114696,0.2096282042103402,"[12.30084778790635, 2.3623137006316637, 1.868814597543909, 1.4860087635453616, 1.386122940117159, 1.3095182578031304, 1.2228096538242426, 1.124678437195684]",0.01248114935006827,0.00127492654647472,0.01248114935006827,0.01248114935006827,[0],"[0.01248114935006827, 0.0007214950001482799, 0.0006428387777127279, 0.0012705982701706304, 0.00041507159352805915, 0.0003571096692578511, 0.0006691775143629654, 0.000670045082520936, 0.0004060884505181716, 0.0005778046725917411, 0.0002785481634210274, 0.00013495460906746867, 0.0001961008272387472, 0.0005934968532815519, 0.00041810472090378473, 0.0005662411888033083]"
2a,L8,model_L8.pt,0,5,8,4,causal,0.95,0.001,8,0.01,0,8.0,0.0,4.0,16.0,1.362446161488967,2.1955306665349803,17.98578371169404,0.9543868483992222,0.9527187999048998,0.30122700268745395,0.21357235682731676,"[12.000505378903167, 2.388934950094062, 1.8828513882802924, 1.4956709780748048, 1.3855381429395375, 1.3126838367578628, 1.2218946360677663, 1.122060659495486]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2a,L8,model_L8.pt,1,5,8,4,causal,0.95,0.001,8,0.01,0,0.0,5.0,5.0,5.0,1.8713158795685967,2.520624770577903,3872.9292626434926,0.9999988106194775,1.0,0.0010905872374829158,0.0010905872374829158,"[2255.927642017814, 1052.616808245663, 817.8190116797749, 423.27467730351754, 380.981522684321, 0.8297597089539724, 0.6971266910684201, 0.5971362922297974]",87.01216972177366,29.445943778913694,0.6454783747466378,147.22971889456846,"[0, 1, 2, 3, 4]","[1.963601474704365, 0.6454783747466378, 11.202399091515584, 87.01216972177366, 46.40607023182822]"
2a,L8,model_L8.pt,1,5,8,4,causal,0.95,0.001,8,0.01,0,1.0,1.0,10.0,16.0,2.4995221067205864,4.328788627910764,9.136161925075339,0.9207306735623585,0.9575116873920736,0.3440779259464959,0.28154808903210393,"[3.764234859278269, 1.9776021915497157, 1.3342975255664613, 0.8762226498691856, 0.7659201780491981, 0.6788652540788216, 0.6050327286272068, 0.5585866621076251]",0.27003604334769193,0.018683139267980528,0.27003604334769193,0.27003604334769193,[0],"[0.27003604334769193, 0.004215285192644736, 0.0012003575209065494, 0.0028560998350428525, 0.0021893426709887953, 0.0018974724266210368, 0.0023561505894117113, 0.0012886084392315295, 0.001212126370143902, 0.001259638106055108, 0.002484435230063895, 0.001416528865493568, 0.0015024278870070795, 0.0017204983732024269, 0.0011133049034114373, 0.0021819085297718763]"
2a,L8,model_L8.pt,1,5,8,4,causal,0.95,0.001,8,0.01,0,2.0,0.0,13.0,16.0,4.548924992095265,7.712356457987619,5.0230762675706675,0.880357912984144,0.9612007727846391,0.39217253054298823,0.3458931728378235,"[1.9239043743319082, 1.2514826928268024, 0.9521041215251367, 0.7433279452816435, 0.6538276199936601, 0.6222042934182248, 0.5410158825109057, 0.527317706109532]",0.001759679993293463,0.0009003155764388999,0.0,0.0,[],"[0.001464379195004981, 0.0007547418887428847, 0.001759679993293463, 0.0016314398389891487, 0.0008898573376229184, 0.000655428815688236, 0.0007697801588733904, 0.0007552260552645537, 0.0007603736927109578, 0.00041551936658161916, 0.0007687414264801791, 0.001020836487853909, 0.0007220741244583982, 0.0007680778542846176, 0.0007580057572330767, 0.0005108872299400653]"
2a,L8,model_L8.pt,1,5,8,4,causal,0.95,0.001,8,0.01,0,3.0,0.0,13.0,16.0,4.367415213535741,7.479890331512022,4.764331777215874,0.870482998210718,0.9552560353192818,0.4104459310509754,0.35988470624526137,"[1.840401758351579, 1.1588817993628624, 0.917702677824208, 0.6816217243614425, 0.6411030327945315, 0.5494758925376922, 0.5068149212239119, 0.45629182146503305]",0.0019063854854959406,0.0006891664182418873,0.0,0.0,[],"[0.001062062388375279, 0.0006617568028335376, 0.0019063854854959406, 0.0010792709335707283, 0.0008357904836550706, 0.0005245070601531167, 0.0004441034358849392, 0.0005223753308413109, 0.0005596799397812184, 0.0005590343117116632, 0.0004565765679033716, 0.00047753778155973505, 0.0005991940205652288, 0.0004934913374622492, 0.0003925728047630851, 0.00045232400731372215]"
2a,L8,model_L8.pt,1,5,8,4,causal,0.95,0.001,8,0.01,0,4.0,0.0,14.0,16.0,6.384533579511002,10.663431032139595,4.988574379580226,0.8257517562064881,0.964493038815546,0.45118530489040914,0.41743052570873607,"[1.8491306060716242, 1.2341608470923966, 0.9387981267976586, 0.8883116884696158, 0.7531935019904631, 0.7215421825142884, 0.6449461759323347, 0.6258489360048882]",0.001363196251409911,0.0006025831646067658,0.0,0.0,[],"[0.001363196251409911, 0.0008345952501112761, 0.0009798800460628244, 0.0005588366040593961, 0.0004480820712061674, 0.0005450391921623511, 0.000508396965504153, 0.0005200488643859603, 0.000675136121888163, 0.000524141285384891, 0.00039436582817331534, 0.00035700815130575256, 0.0003692058114994345, 0.0005810787514264178, 0.0005557708481745114, 0.0004265485909537279]"
2a,L8,model_L8.pt,1,5,8,4,causal,0.95,0.001,8,0.01,0,5.0,1.0,2.0,16.0,1.3384393484503194,2.0846907436384043,17.78030852626191,0.982151792348163,0.9579928024247356,0.24311654004180808,0.13359718429605427,"[8.008180150966933, 1.7384091184204493, 1.1914843098211616, 0.9642151497983291, 0.916759128378557, 0.7972246817439156, 0.7411120142728232, 0.6787012883178617]",0.7063576592288162,0.044609888149939055,0.7063576592288162,0.7063576592288162,[0],"[0.7063576592288162, 0.0007150231232696935, 0.0006016391360385292, 0.0003140516512140217, 0.000948958809790907, 0.0005579519719619761, 0.0005348352071874045, 0.00036045629991660137, 0.0005690629629826375, 0.00045881071675424155, 0.000499548000587864, 0.00020125327354446158, 0.0003468204957701485, 0.0004038576837263019, 0.00046680791429484395, 0.00042147392316901975]"
2a,L8,model_L8.pt,1,5,8,4,causal,0.95,0.001,8,0.01,0,6.0,1.0,2.0,16.0,1.433136744390488,2.3735018559287733,16.674893315286525,0.9747633914544566,0.9501797517815825,0.27166074921126127,0.15886034289758943,"[7.426979963383452, 1.7276692041910975, 1.2069475726627403, 1.0588848125825234, 0.9502861757178229, 0.8725863985937515, 0.8078425046372161, 0.75106458683163]",0.08989561483922312,0.00609789312510889,0.08989561483922312,0.08989561483922312,[0],"[0.08989561483922312, 0.0005383844535538468, 0.0005070585748617506, 0.0006991597371132649, 0.0006760347336461515, 0.0007393188379166602, 0.0005110285840107331, 0.0005477796333104796, 0.00038904691511626, 0.0004431607977051957, 0.0007563407942098074, 0.00032626600586951887, 0.0003281925469507095, 0.0004120051118712695, 0.00046694316700296256, 0.00032995526938050883]"
2a,L8,model_L8.pt,1,5,8,4,causal,0.95,0.001,8,0.01,0,7.0,0.0,7.0,16.0,1.89903415654,3.6514324499563755,14.76312963319718,0.9387647096259005,0.9522168953458289,0.32571825668787346,0.24745765369875888,"[6.347216630088885, 1.7780460686535884, 1.5003603870552762, 1.3571050523086756, 1.1862725319833123, 1.153586857207893, 1.0358780791943503, 0.9819544475439193]",0.005191173230816891,0.000456981886476136,0.0,0.0,[],"[0.005191173230816891, 0.0002048393273815392, 0.0002704794582214716, 0.00018209436355638448, 8.159367363918918e-05, 0.00023465379140000375, 0.0001255062076005244, 0.0001532277741910198, 6.840714640236256e-05, 6.949902843847364e-05, 0.00023560938197238123, 0.00017695854454413592, 7.977416948945219e-05, 8.4713921891839e-05, 0.00010515653539445099, 4.802362867805653e-05]"
2a,L8,model_L8.pt,1,5,8,4,causal,0.95,0.001,8,0.01,0,8.0,0.0,7.0,16.0,1.9223980267201606,3.707636593423551,14.669037517788691,0.9375127805227094,0.9520407878088389,0.32779504854450686,0.24997443764770436,"[6.294152778633478, 1.7869955720722057, 1.5080908810185722, 1.3623108662024606, 1.1940777474948454, 1.1527482234900306, 1.038029461189753, 0.9830990585533532]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2a,L8,model_L8.pt,2,5,8,4,causal,0.95,0.001,8,0.01,0,0.0,5.0,5.0,5.0,2.690143654914518,3.0734640133902627,3842.4605994358976,0.9999965366760994,1.0,0.0018610007792948175,0.0018610007792948175,"[1938.392845177229, 1525.0909244990758, 1106.7569940440728, 416.8323110915122, 212.19609417695162, 0.8246755193119728, 0.7226353616974878, 0.6235925998479656]",50.42568360657587,24.89562696691111,0.3677916392256455,124.47813483455555,"[0, 1, 2, 3, 4]","[27.310045864601673, 41.4708391570289, 4.90377456712346, 0.3677916392256455, 50.42568360657587]"
2a,L8,model_L8.pt,2,5,8,4,causal,0.95,0.001,8,0.01,0,1.0,5.0,16.0,16.0,4.950145701309584,7.576450624770618,7.101511141828842,0.7463949946142557,0.9999999999999734,0.5035921021875982,0.5035921021875982,"[2.168079677228495, 1.9329209464464376, 1.5612673076259467, 1.0204150143676045, 0.6819814662554557, 0.6107433553534585, 0.6087556489474921, 0.5070470080244439]",0.07312726832969044,0.014337289101381323,0.010259201128817664,0.1852353383576676,"[0, 1, 2, 3, 11]","[0.057778434392994, 0.07312726832969044, 0.021025838451791998, 0.023044596054373482, 0.003502278739600448, 0.003649161893426445, 0.0029804423280186446, 0.003566228037235642, 0.0037122216498455102, 0.006931223816348478, 0.003735544122022506, 0.010259201128817664, 0.003205077012302314, 0.0054291843721321524, 0.0019419663457595205, 0.0055079589477419364]"
2a,L8,model_L8.pt,2,5,8,4,causal,0.95,0.001,8,0.01,0,2.0,0.0,15.0,16.0,10.048587328937325,13.426788174791662,3.851181183887587,0.774818939118673,0.9506750897011191,0.5132240597936715,0.47453246557138695,"[0.7808734245757535, 0.6439529983670563, 0.6089327120250094, 0.5849161056780787, 0.5339636294796724, 0.44914860664006107, 0.41489145078417305, 0.3825881915055533]",0.00626807253917163,0.002035158497885604,0.0,0.0,[],"[0.00626807253917163, 0.0014633618889397194, 0.00262075150184011, 0.0021058050511300642, 0.002253145426005552, 0.0030107106616767024, 0.001828203274788604, 0.00195748201471631, 0.001741179104125083, 0.0015943642066234885, 0.0019682212752486603, 0.002167553057772273, 0.0007789470806524066, 0.0010959108310634694, 0.000834533848147498, 0.0008742942042680931]"
2a,L8,model_L8.pt,2,5,8,4,causal,0.95,0.001,8,0.01,0,3.0,0.0,15.0,16.0,7.63635129504355,11.20789106759528,3.8732936320085654,0.7776812372536024,0.9851283643048601,0.48361570982924706,0.4715069063612227,"[0.9723463948470831, 0.7967290547912934, 0.6133489580519355, 0.5588366707942586, 0.5225490488717878, 0.4742083330132421, 0.4204788571571025, 0.37678261883030034]",0.007118221866739126,0.0013747050595017654,0.0,0.0,[],"[0.007118221866739126, 0.0031665550534578117, 0.0008521621698794257, 0.0008779098665909431, 0.0007769737707726958, 0.0012920835572438104, 0.0006862009793109386, 0.000681227708928545, 0.0011083823657861618, 0.000730618693079333, 0.0013726806926324976, 0.000474427746230264, 0.0007983411565018541, 0.0006378905721997611, 0.000706986975944115, 0.0007146177767309639]"
2a,L8,model_L8.pt,2,5,8,4,causal,0.95,0.001,8,0.01,0,4.0,0.0,14.0,16.0,6.856128575167586,11.56489179096138,4.264094750303184,0.7213557079499691,0.9596056464280694,0.5547819297417541,0.5278676842258636,"[1.419205008587626, 0.8177730074277233, 0.7585974556094972, 0.6730053041056087, 0.6417088390304815, 0.5802433307694836, 0.5606088935281669, 0.5083706191374456]",0.0053739074572192475,0.001060873237171015,0.0,0.0,[],"[0.0053739074572192475, 0.0009105549747332414, 0.000569549727023567, 0.0007303702635258818, 0.0009110636986293654, 0.000848774619847793, 0.0006225516501765815, 0.0009265793204995156, 0.0006860305330407991, 0.0008137991642696295, 0.0006628579988720082, 0.0004548056787925839, 0.001289149768602957, 0.000567521823553473, 0.0007136201413775933, 0.0008928349745720038]"
2a,L8,model_L8.pt,2,5,8,4,causal,0.95,0.001,8,0.01,0,5.0,1.0,10.0,16.0,1.6142656383095402,2.8721737247969275,9.129666109512003,0.9055049172547415,0.9516498394420955,0.3718553359580498,0.3074005249592892,"[6.5587471389634695, 1.7997441214096646, 1.5086452738273728, 1.139147923201347, 0.8657116342264798, 0.8231562929056968, 0.7439475575441198, 0.6578925355525642]",0.6135353570746171,0.03908922193970501,0.6135353570746171,0.6135353570746171,[0],"[0.6135353570746171, 0.0012119952075862633, 0.0013812817328998095, 0.0015135740991082864, 0.0007003814357828273, 0.0005259965029294734, 0.000509015213452107, 0.0007731866026100272, 0.0004992937938967793, 0.0008360192717641544, 0.0004896457292382414, 0.0008626984200130477, 0.0007976389259578532, 0.0006915829330069814, 0.0005349428497979725, 0.0005649412426191921]"
2a,L8,model_L8.pt,2,5,8,4,causal,0.95,0.001,8,0.01,0,6.0,1.0,11.0,16.0,1.7313468108131473,3.2191015259484397,9.290661836084746,0.8913266395581296,0.9514903319871207,0.38975802726544073,0.3296564278788734,"[6.249647035525068, 1.7799207953433007, 1.4923683145388684, 1.1913476853842133, 0.9596261751091757, 0.8864031292789339, 0.797385769727228, 0.7231557652265421]",0.05638496229303139,0.0043709383837786265,0.05638496229303139,0.05638496229303139,[0],"[0.05638496229303139, 0.0014180838882539612, 0.0011435711075105195, 0.0017011711081175616, 0.0006401672045567495, 0.0010049083409487424, 0.000489521279123029, 0.0009088352779760166, 0.0006236755061436622, 0.000427277228122338, 0.0010874716480568359, 0.0009899437972433905, 0.0009950927516236003, 0.0006554446958698764, 0.0004555721144130148, 0.0010093158994673404]"
2a,L8,model_L8.pt,2,5,8,4,causal,0.95,0.001,8,0.01,0,7.0,0.0,14.0,16.0,2.3575883513015548,4.8297110378709665,8.904967048794687,0.7933756236161293,0.9614615427981765,0.48703167135161357,0.4545595410766977,"[5.53791013454338, 1.7620992896190486, 1.556729570632702, 1.4288454686634042, 1.3689288627023537, 1.1728733320367255, 1.0714191443837429, 0.9806074747573628]",0.005914016940660891,0.000752609481790598,0.0,0.0,[],"[0.005914016940660891, 0.0007332359479907799, 0.001061702507464804, 0.00033822646505595665, 0.00038147256376896483, 0.0006779034191704889, 0.00014292275877967987, 0.0003110239898227764, 0.00012935223118890868, 0.0001536540448937286, 0.0005951401028838358, 0.00041665171663699116, 0.00029611316599124996, 0.00021547388951219783, 0.0003005470138996167, 0.0003743149509286983]"
2a,L8,model_L8.pt,2,5,8,4,causal,0.95,0.001,8,0.01,0,8.0,0.0,14.0,16.0,2.454932564935934,5.0454008228736065,8.813523786723882,0.7864840549760201,0.9605072811095166,0.4945465991380086,0.4620778560199212,"[5.396491823206102, 1.767832676605482, 1.5692233747547621, 1.430757991237065, 1.3780036993590854, 1.1764316562524924, 1.075813297162194, 0.9888906779579179]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2a,L8,model_L8.pt,3,5,8,4,causal,0.95,0.001,8,0.01,0,0.0,5.0,5.0,5.0,3.155499159909487,3.7982122057807772,2230.833382912947,0.9999962423083536,1.0,0.0019384766303451632,0.0019384766303451632,"[1077.8220498955525, 797.323440606081, 584.7035666610138, 441.2737691407903, 361.9501077357595, 0.8858413799123815, 0.8398783194966426, 0.618482931973787]",25.943812236457997,8.490718754645233,0.4953833398202431,42.45359377322616,"[0, 1, 2, 3, 4]","[0.6874066235320875, 25.943812236457997, 7.5913638927734235, 7.73562768064241, 0.4953833398202431]"
2a,L8,model_L8.pt,3,5,8,4,causal,0.95,0.001,8,0.01,0,1.0,1.0,9.0,16.0,2.3936349121840648,4.518500204024076,8.485968945646471,0.8861116048523728,0.9514793322763845,0.39608474079757455,0.33747354733017726,"[3.126859516880785, 1.2137108494583093, 1.013988812497525, 0.8839764621883307, 0.7473419332993622, 0.6838028132824807, 0.5354844039616454, 0.5179194864880191]",0.35010890037027825,0.023031749224910494,0.35010890037027825,0.35010890037027825,[0],"[0.35010890037027825, 0.0022670068353326804, 0.00159215916975309, 0.0015565704460765771, 0.0006328955246143562, 0.0012654915242660137, 0.0012804769209314795, 0.0009694333046671354, 0.0009095824241661067, 0.0008469450935823503, 0.0011644647618468235, 0.0013958457593805822, 0.001021060440067536, 0.0013657568772482865, 0.001162966752449866, 0.0009684313939067785]"
2a,L8,model_L8.pt,3,5,8,4,causal,0.95,0.001,8,0.01,0,2.0,0.0,14.0,16.0,7.091769894994761,10.118513646144851,3.718876197406503,0.7721734889977467,0.964695956008382,0.5050617366489456,0.4773117545191831,"[1.1241364502398876, 1.0352672508561995, 0.8097653428296996, 0.6940676345278294, 0.6560679077256334, 0.5120892561655355, 0.46787877884878115, 0.4020454161991683]",0.002771467921900506,0.0010496724087096158,0.0,0.0,[],"[0.002771467921900506, 0.0012479192241954136, 0.0013957951346525478, 0.0006318544738989682, 0.000596971155997042, 0.0010465314393442947, 0.0009814096791897755, 0.0006345173962608231, 0.0007293200305110169, 0.0009336609278758223, 0.0004696105522491569, 0.0007770876966295666, 0.0009259214195812738, 0.0007157517122377362, 0.0014371935318824762, 0.0014997462429474327]"
2a,L8,model_L8.pt,3,5,8,4,causal,0.95,0.001,8,0.01,0,3.0,0.0,15.0,16.0,6.708494559324978,9.856018517752293,3.7395701487834327,0.7759256144221526,0.9755828945803205,0.49297083392720253,0.47336496023446434,"[1.2091287063250264, 1.0014737375666973, 0.8368704490092598, 0.6846587922305102, 0.6515866962744902, 0.5063530650346412, 0.446762313042757, 0.3745483282962348]",0.0032020203250384825,0.0007112649888222226,0.0,0.0,[],"[0.0032020203250384825, 0.0009683817415054198, 0.0006072906758244399, 0.00047865246455846964, 0.0004324061807949152, 0.0006132237053169098, 0.00031769154272915577, 0.00046516630862120215, 0.00044216194451209413, 0.0006612123944510033, 0.00031911043288238765, 0.0005916628404332386, 0.0005605350223257469, 0.0005906217722693714, 0.0004943687042297269, 0.0006357337656629997]"
2a,L8,model_L8.pt,3,5,8,4,causal,0.95,0.001,8,0.01,0,4.0,0.0,14.0,16.0,8.366032350222728,12.396491881548192,3.9377582808179064,0.7297963457231734,0.9542484734193155,0.5509926961281253,0.5198111717506292,"[1.352535331838, 1.0114542768010955, 0.8784438180681788, 0.7949602786008321, 0.7166545499670425, 0.6346832021638935, 0.6262892672283398, 0.5379279070758438]",0.0019243423984311866,0.0006107238764857738,0.0,0.0,[],"[0.0019243423984311866, 0.0007106053277473798, 0.0005594795499605532, 0.0004180877203587283, 0.000450306519145711, 0.0006661685859552874, 0.0005450475960438437, 0.0004850888305078337, 0.00039348218125092276, 0.0005952421657933895, 0.000642180935375513, 0.000562162602757473, 0.0002683040804604537, 0.0008103538726216752, 0.00040923717963942905, 0.0003314924777230009]"
2a,L8,model_L8.pt,3,5,8,4,causal,0.95,0.001,8,0.01,0,5.0,1.0,1.0,16.0,1.153831135039946,1.5432189125373297,16.170233313927618,0.9794112473284121,0.9628316280175581,0.23872970957983025,0.14348781366925856,"[9.652570184121005, 1.1315424807809098, 0.9315127491485543, 0.9204680396515081, 0.8077684575030036, 0.7592937830495303, 0.6989628605602897, 0.6553580503849603]",0.39258206420478875,0.02505060843195761,0.39258206420478875,0.39258206420478875,[0],"[0.39258206420478875, 0.0009259343023503907, 0.00037673952098499707, 0.000721417136229772, 0.0005250899874087132, 0.0005643983199983653, 0.0008364000268897702, 0.0004290314184403267, 0.0005301961277349049, 0.0003279462215353359, 0.000543480948592735, 0.0005379655088296354, 0.0004286093392279461, 0.0003666354016850345, 0.0006240352858883567, 0.0004897911607367012]"
2a,L8,model_L8.pt,3,5,8,4,causal,0.95,0.001,8,0.01,0,6.0,1.0,2.0,16.0,1.215025879783783,1.7393396721033623,14.345400211203673,0.9672958540815638,0.9533589089177588,0.2789621478841157,0.18084287632757728,"[8.751197124297738, 1.1741606125944017, 1.0196960245313533, 0.9351211374807493, 0.9078058445267558, 0.8008220679093633, 0.767588663872653, 0.7108691434862618]",0.03134904432621006,0.0024648904768892854,0.03134904432621006,0.03134904432621006,[0],"[0.03134904432621006, 0.0005114382665273661, 0.0005963512821647213, 0.0005077072571306312, 0.000650958948228622, 0.0003928089226259428, 0.0009477527769871592, 0.00034056096778768187, 0.0004740100507861309, 0.0004105764089399916, 0.000574877334249799, 0.0007326782780923312, 0.0006008198509716138, 0.0003767840728028435, 0.0005391967779235671, 0.0004326821088001131]"
2a,L8,model_L8.pt,3,5,8,4,causal,0.95,0.001,8,0.01,0,7.0,0.0,9.0,16.0,1.455265394430148,2.4441274530317454,13.153446674311525,0.9244162521084419,0.952528564975446,0.3456401509361354,0.2749249859353498,"[7.7669373272922835, 1.5608840473899055, 1.320926167050237, 1.229673427808452, 1.1048506407510954, 1.0365935582460015, 0.9688918840818218, 0.9133571734068826]",0.0062364954588436505,0.0005321962130217002,0.0,0.0,[],"[0.0062364954588436505, 0.00016324258470219583, 0.0001237755830550062, 0.00020167468992055576, 0.00020406738211930874, 0.0001067465555344355, 0.00017643736879915248, 0.0001251965310014795, 7.038733790074288e-05, 0.00016568369578636385, 0.00023403945673660772, 0.00017618167362873436, 0.00012749960211324828, 0.00013644671189391082, 0.00013887142000142998, 0.00012839335631038016]"
2a,L8,model_L8.pt,3,5,8,4,causal,0.95,0.001,8,0.01,0,8.0,0.0,9.0,16.0,1.4656647348874587,2.474607580660795,12.99616193656121,0.921780845484062,0.9515873301902033,0.35049254803111246,0.279676875189802,"[7.705012615537765, 1.5585869030205357, 1.3265211537277535, 1.2300312083249685, 1.1066198043717443, 1.0382876527957612, 0.9790098509016502, 0.9148729111321783]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2a,L12,model_L12.pt,0,5,12,4,causal,0.95,0.001,8,0.01,0,0.0,5.0,5.0,8.0,2.773924183221395,3.3481122361869646,2223.6438582127284,0.9999699323307655,0.9999980178090734,0.005661254327549531,0.005483399423221934,"[705.3782244352067, 475.0033315673516, 406.28328108464, 222.7750682110005, 128.99466846571042, 1.4997454876122824, 1.3935383870541849, 1.1186780307704733]",0.6395817506297905,0.18983783480039765,0.03614960769062628,1.5102854443821703,"[0, 1, 2, 3, 4]","[0.4282554893912327, 0.3437118030315988, 0.6395817506297905, 0.03614960769062628, 0.06258679363892185, 0.0012173190612975123, 0.0008580381412949522, 0.006341876818418453]"
2a,L12,model_L12.pt,0,5,12,4,causal,0.95,0.001,8,0.01,0,1.0,1.0,15.0,16.0,2.6333490895996143,4.5641306063489235,10.858407883223865,0.6273855159839978,0.9671843196487234,0.6270586627784813,0.6104215625418172,"[3.169496681186501, 1.5331794076028373, 1.0798258914164154, 0.9831274635668156, 0.8900820856355262, 0.7843404359331612, 0.592264502047695, 0.3890293990022617]",0.1120120691055799,0.008091771152595312,0.1120120691055799,0.1120120691055799,[0],"[0.1120120691055799, 0.0016652794827171878, 0.001140097274506632, 0.0010068544120728933, 0.0015737857864329317, 0.0016843290383898332, 0.001018846349145199, 0.001227210986527672, 0.0009824183763358367, 0.0012536706357644247, 0.0008543770107704001, 0.0012292695056407732, 0.0009945217636616191, 0.0010311728753873324, 0.0008826652200046929, 0.0009117706185876688]"
2a,L12,model_L12.pt,0,5,12,4,causal,0.95,0.001,8,0.01,0,2.0,0.0,14.0,16.0,5.82597600484621,8.120716714540913,4.93503119537832,0.7231425486263218,0.962958486809761,0.5510387877699379,0.5261724540239989,"[1.3179909615428487, 0.9902666210750426, 0.9083166284995222, 0.8187948516435894, 0.7155145637824286, 0.5578231453744685, 0.38075159371272965, 0.3152415100972633]",0.0012862801988474243,0.0008696610201924765,0.0,0.0,[],"[0.0012686952843022324, 0.0010510576131381487, 0.0010064856635968716, 0.0008130000359194176, 0.001207943432179769, 0.0007829914282412155, 0.0008540617372646375, 0.0009392397640630092, 0.0012862801988474243, 0.0005030788868600745, 0.0010716350083567348, 0.0008123744243988658, 0.0005572077316882354, 0.0005980272953975595, 0.0005733637665595809, 0.0005891340522658467]"
2a,L12,model_L12.pt,0,5,12,4,causal,0.95,0.001,8,0.01,0,3.0,0.0,14.0,16.0,5.737044665958618,8.114309494356496,4.904487780206698,0.7266461642462959,0.9632153545069425,0.5477985554054635,0.5228325121429066,"[1.335311307445922, 0.9827268458033575, 0.9033327856009897, 0.8055916681542021, 0.7083538079245022, 0.5540714247398526, 0.3807535625684596, 0.3150630496315366]",0.0014666013192674487,0.000864850188923044,0.0,0.0,[],"[0.0014666013192674487, 0.0010475686577037532, 0.0010563321838960183, 0.0008739610303582858, 0.0011718329503581377, 0.000849221706987564, 0.0008539547184304493, 0.0007207424949629832, 0.0011257887330913036, 0.0007113556578443221, 0.001048156954181882, 0.0006615809814531981, 0.0004949353682514725, 0.000506481314400918, 0.0005011196010700391, 0.0007479693505109281]"
2a,L12,model_L12.pt,0,5,12,4,causal,0.95,0.001,8,0.01,0,4.0,0.0,15.0,16.0,7.371314640342385,10.30850803370008,5.175082915967762,0.7160624139311002,0.9739730507512837,0.5500677287163139,0.5328579417338758,"[1.5197336398967838, 1.0667227616962605, 1.0140331908402715, 0.8939742283059207, 0.8659422115819813, 0.8089996599553159, 0.7036596840932596, 0.6204140937506153]",0.0018834077909545065,0.000792471684584591,0.0,0.0,[],"[0.0018834077909545065, 0.0005397326063791073, 0.0007156043017090787, 0.001162107244260592, 0.0008424878219059349, 0.0005053545654804591, 0.0007307507012030577, 0.0006489107522341171, 0.0008386866057987633, 0.0008758409840265769, 0.000507042424542906, 0.0008524935238697541, 0.0005527133419997946, 0.0010593928057161727, 0.0006649663004284717, 0.00030005518284416475]"
2a,L12,model_L12.pt,0,5,12,4,causal,0.95,0.001,8,0.01,0,5.0,0.0,15.0,16.0,8.22397260960952,11.593180608459415,5.362058655705025,0.6957440969633635,0.9772789884319018,0.5657419135189724,0.5515939657362123,"[1.6690775349682219, 1.155535162675973, 1.0755279035312078, 1.0136097772906432, 0.887071262922402, 0.8667869090117954, 0.8114862262358878, 0.7415283695290226]",0.0021634425101933765,0.0007508820358473802,0.0,0.0,[],"[0.0021634425101933765, 0.0005866182264296795, 0.0004442720732857407, 0.0008996456571393467, 0.000498514395070397, 0.0005480800388320621, 0.0011504418838059428, 0.0004569388815029429, 0.0007732114607026033, 0.0004649925357463842, 0.0007475011054086366, 0.0005316965065423739, 0.0006319981151719916, 0.0005176448364747121, 0.00048219792511108964, 0.0011169164221408025]"
