basis,layer,n,best_model_excess_mean,best_model_excess_std,best_op_excess_mean,best_op_excess_std,best_op_signal_error_mean,best_op_signal_error_std,best_rank_mean,best_rank_std,candidate_dim_mean,candidate_dim_std,layer_mean,layer_std,model_excess_at_oracle_mean,model_excess_at_oracle_std,model_excess_at_strict_mean,model_excess_at_strict_std,op_excess_at_oracle_mean,op_excess_at_oracle_std,op_excess_at_strict_mean,op_excess_at_strict_std,op_signal_error_at_oracle_mean,op_signal_error_at_oracle_std,op_signal_error_at_strict_mean,op_signal_error_at_strict_std,r_eff_T_task_mean,r_eff_T_task_std,r_eff_T_task_strict_mean,r_eff_T_task_strict_std,rank_at_oracle_mean,rank_at_oracle_std,rank_at_strict_mean,rank_at_strict_std,rank_to_alpha_mean,rank_to_alpha_std,reach_alpha_mean,reach_alpha_std
combined,0,16,0.22428871073486523,0.25606222564290215,0.00017546404196945676,0.0001643165235571605,0.00019971934987036212,0.00015163262550385245,15.4375,5.6446877681586605,20.625,1.927865832122834,0.0,0.0,0.2242887107349142,0.25606222564300696,0.2242887107349142,0.25606222564300696,0.000175464041969459,0.00016431652355716333,0.000175464041969459,0.00016431652355716333,0.00019971934987036345,0.00015163262550385334,0.00019971934987036345,0.00015163262550385334,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0
combined,1,16,0.22423276930570127,0.25580475630496236,4.04569024528258e-05,3.54587112138054e-05,0.00011096521496201423,4.929799949070604e-05,22.5625,10.544943495976323,37.125,2.0936411663256274,1.0,0.0,0.22423276930577324,0.2558047563051635,0.22423276930577324,0.2558047563051635,4.0456902452826295e-05,3.545871121380581e-05,4.0456902452826295e-05,3.545871121380581e-05,0.00011096521496201498,4.9297999490706195e-05,0.00011096521496201498,4.9297999490706195e-05,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0
combined,2,16,0.22384644736307244,0.2551781058647883,1.0620024684471718e-05,8.874527840763374e-06,6.130457958356304e-05,1.9132915846265006e-05,20.125,13.627790234174675,42.4375,1.5903353943953669,2.0,0.0,0.22384644736309606,0.25517810586479744,0.22384644736309606,0.25517810586479744,1.0620024684471874e-05,8.87452784076351e-06,1.0620024684471874e-05,8.87452784076351e-06,6.130457958356346e-05,1.9132915846265185e-05,6.130457958356346e-05,1.9132915846265185e-05,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0
combined,3,16,0.22385880993613974,0.2552375148535006,1.1178071637364267e-06,3.2242990780117374e-06,1.0451908919964814e-05,1.8573610029283168e-05,41.3125,12.064928512013655,46.5625,0.8139410298049853,3.0,0.0,0.22385880993609725,0.25523751485337226,0.22385880993609725,0.25523751485337226,1.1178071637364528e-06,3.2242990780118123e-06,1.1178071637364528e-06,3.2242990780118123e-06,1.0451908921856752e-05,1.857361002814782e-05,1.0451908921856752e-05,1.857361002814782e-05,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0
combined,4,16,0.22385995283813565,0.2552501707906027,1.4642507159330667e-22,1.5487109467691806e-22,1.9266604150395636e-13,1.0416202701715129e-13,46.75,0.5773502691896257,47.0,0.0,4.0,0.0,0.22385995283816693,0.2552501707905694,0.22385995283816693,0.2552501707905694,1.4910546211069964e-22,1.5700246102301236e-22,1.4910546211069964e-22,1.5700246102301236e-22,1.951499691088649e-13,1.0401375081280402e-13,1.951499691088649e-13,1.0401375081280402e-13,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0
combined,5,16,0.22385995283814236,0.25525017079061524,1.4621537586878597e-22,1.5477605180588374e-22,1.9245202182855112e-13,1.0398334789392238e-13,46.5625,0.8920949127381756,47.0,0.0,5.0,0.0,0.22385995283815105,0.2552501707905494,0.22385995283815105,0.2552501707905494,1.4876219525088654e-22,1.5676840041131833e-22,1.4876219525088654e-22,1.5676840041131833e-22,1.9485713595443544e-13,1.0380162536664564e-13,1.9485713595443544e-13,1.0380162536664564e-13,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0
combined,6,16,0.22385995283811827,0.2552501707905659,1.457237664590563e-22,1.5381359725226673e-22,1.9234361139508146e-13,1.0373411451771478e-13,46.8125,0.4031128874149275,47.0,0.0,6.0,0.0,0.2238599528381744,0.2552501707905834,0.2238599528381744,0.2552501707905834,1.4836938254951062e-22,1.5591720801790383e-22,1.4836938254951062e-22,1.5591720801790383e-22,1.947864508652293e-13,1.0358862323147497e-13,1.947864508652293e-13,1.0358862323147497e-13,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0
combined,7,16,0.22385995283822036,0.25525017079069723,1.4691439056740055e-22,1.5525524583747946e-22,1.9297480808085337e-13,1.0424247512849345e-13,46.8125,0.4031128874149275,47.0,0.0,7.0,0.0,0.22385995283824997,0.2552501707907745,0.22385995283824997,0.2552501707907745,1.494540319145724e-22,1.57203461678337e-22,1.494540319145724e-22,1.57203461678337e-22,1.9535351925076384e-13,1.0406189612757722e-13,1.9535351925076384e-13,1.0406189612757722e-13,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0
combined,8,16,0.22385995283812637,0.25525017079058887,1.4720195767390854e-22,1.557134920470918e-22,1.929777922169311e-13,1.0468110000862799e-13,46.5625,1.0307764064044151,47.0,0.0,8.0,0.0,0.22385995283817786,0.2552501707906708,0.22385995283817786,0.2552501707906708,1.4961283130227307e-22,1.5748323065056277e-22,1.4961283130227307e-22,1.5748323065056277e-22,1.9531740798115492e-13,1.0441492062204232e-13,1.9531740798115492e-13,1.0441492062204232e-13,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0
raw,0,16,0.2238599527345837,0.25525017012214674,1.280035958954904e-16,2.6326601599946056e-17,2.683178257429038e-10,9.423000833763927e-11,6.0625,0.8539125638299665,7.0,0.0,0.0,0.0,0.22385995273461062,0.2552501701222215,0.22385995273461062,0.2552501701222215,1.280035960422445e-16,2.6326601533622572e-17,1.280035960422445e-16,2.6326601533622572e-17,2.6831782587356424e-10,9.423000828206783e-11,2.6831782587356424e-10,9.423000828206783e-11,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0
