episode,basis,layer,rank,candidate_dim,r_eff_T_task,r_eff_T_task_strict,op_excess_over_krr_risk,op_signal_error,model_excess_over_krr_risk,model_signal_error,E_F_T,F_T_excess_over_krr_risk
0,response,0,0,16,5,5,2249.8484691037606,0.999999999999999,2033.206004642646,0.9506355638488673,0.006922764199025678,0.09718734328283596
0,response,0,1,16,5,5,1452.6554755423554,0.8035347781214996,1267.677682073915,0.7506332325873671,0.006922764199025678,0.09718734328283596
0,response,0,2,16,5,5,864.3103335173378,0.6198094854969539,737.174816635591,0.5724118433978007,0.006922764199025678,0.09718734328283596
0,response,0,3,16,5,5,350.8657746366323,0.3949061244331165,306.3701441105151,0.36901718034692993,0.006922764199025678,0.09718734328283596
0,response,0,4,16,5,5,115.15430358848572,0.22623690573790212,138.45318251572917,0.24807033730082362,0.006922764199025678,0.09718734328283596
0,response,0,5,16,5,5,0.0010374659300870302,0.0006790633434954774,0.09609542364167088,0.006535438294314904,0.006922764199025678,0.09718734328283596
0,response,0,6,16,5,5,0.0010374659300870256,0.000679063343495476,0.09609542364168809,0.006535438294315489,0.006922764199025678,0.09718734328283596
0,response,0,7,16,5,5,0.001037465930087025,0.0006790633434954757,0.09609542364169302,0.006535438294315656,0.006922764199025678,0.09718734328283596
0,response,0,8,16,5,5,0.0010374659300870206,0.0006790633434954743,0.09609542364169776,0.0065354382943158176,0.006922764199025678,0.09718734328283596
0,response,0,9,16,5,5,0.0010374659300870256,0.000679063343495476,0.09609542364172391,0.006535438294316707,0.006922764199025678,0.09718734328283596
0,response,0,10,16,5,5,0.0010374659300870196,0.000679063343495474,0.09609542364173235,0.006535438294316994,0.006922764199025678,0.09718734328283596
0,response,0,11,16,5,5,0.0010374659300870384,0.0006790633434954801,0.09609542364173734,0.006535438294317164,0.006922764199025678,0.09718734328283596
0,response,0,12,16,5,5,0.0010374659300870252,0.0006790633434954758,0.0960954236417344,0.006535438294317064,0.006922764199025678,0.09718734328283596
0,response,0,13,16,5,5,0.001037465930087025,0.0006790633434954757,0.09609542364172932,0.0065354382943168905,0.006922764199025678,0.09718734328283596
0,response,0,14,16,5,5,0.0010374659300870339,0.0006790633434954786,0.09609542364172774,0.006535438294316837,0.006922764199025678,0.09718734328283596
0,response,0,15,16,5,5,0.0010374659300870252,0.0006790633434954758,0.0960954236417023,0.006535438294315972,0.006922764199025678,0.09718734328283596
0,response,0,16,16,5,5,0.0010374659300870226,0.0006790633434954749,0.09609542364171543,0.006535438294316419,0.006922764199025678,0.09718734328283596
0,raw,0,0,7,5,5,2249.8484691037606,0.999999999999999,2033.206004642646,0.9506355638488673,0.006922764199025678,0.09718734328283596
0,raw,0,1,7,5,5,1452.6551308486169,0.8035346827880129,1267.677804100794,0.7506332687154105,0.006922764199025678,0.09718734328283596
0,raw,0,2,7,5,5,864.309816564534,0.6198093001397467,737.1752101811696,0.5724119961906763,0.006922764199025678,0.09718734328283596
0,raw,0,3,7,5,5,350.8650372370987,0.39490570945427556,306.37112500653467,0.369017771082027,0.006922764199025678,0.09718734328283596
0,raw,0,4,7,5,5,115.1533439595278,0.2262359630725755,138.4540764225688,0.24807113811814419,0.006922764199025678,0.09718734328283596
0,raw,0,5,7,5,5,1.3632211011553992e-16,2.4615378357432286e-10,0.09718734492646704,0.006572464129473565,0.006922764199025678,0.09718734328283596
0,raw,0,6,7,5,5,1.3632211002004932e-16,2.461537834881103e-10,0.09718734492647096,0.0065724641294736975,0.006922764199025678,0.09718734328283596
0,raw,0,7,7,5,5,1.3632211000805553e-16,2.461537834772818e-10,0.09718734492648032,0.006572464129474014,0.006922764199025678,0.09718734328283596
0,combined,0,0,20,5,5,2249.8484691037606,0.999999999999999,2033.206004642646,0.9506355638488673,0.006922764199025678,0.09718734328283596
0,combined,0,1,20,5,5,1452.6551945105848,0.8035347003952884,1267.6771459005115,0.7506330738444851,0.006922764199025678,0.09718734328283596
0,combined,0,2,20,5,5,864.3099232671228,0.6198093383987445,737.174202722378,0.572411605047779,0.006922764199025678,0.09718734328283596
0,combined,0,3,20,5,5,350.86523588412285,0.39490582124488527,306.36915544203316,0.369016584929986,0.006922764199025678,0.09718734328283596
0,combined,0,4,20,5,5,115.15358602629158,0.2262362008606274,138.45232349434346,0.24806956773362565,0.006922764199025678,0.09718734328283596
0,combined,0,5,20,5,5,0.00025070391053489083,0.0003338135180304009,0.09522546489938749,0.006505788140380069,0.006922764199025678,0.09718734328283596
0,combined,0,6,20,5,5,0.0002507039105348932,0.0003338135180304025,0.09522546489940452,0.006505788140380651,0.006922764199025678,0.09718734328283596
0,combined,0,7,20,5,5,0.00025070391053489365,0.0003338135180304028,0.09522546489944117,0.0065057881403819025,0.006922764199025678,0.09718734328283596
0,combined,0,8,20,5,5,0.00025070391053489343,0.0003338135180304026,0.09522546489946067,0.006505788140382569,0.006922764199025678,0.09718734328283596
0,combined,0,9,20,5,5,0.00025070391053489457,0.0003338135180304034,0.09522546489946847,0.006505788140382835,0.006922764199025678,0.09718734328283596
0,combined,0,10,20,5,5,0.0002507039105348934,0.0003338135180304026,0.09522546489947119,0.006505788140382928,0.006922764199025678,0.09718734328283596
0,combined,0,11,20,5,5,0.00025070391053489267,0.00033381351803040213,0.09522546489946497,0.006505788140382715,0.006922764199025678,0.09718734328283596
0,combined,0,12,20,5,5,0.00025070391053489305,0.0003338135180304024,0.09522546489946714,0.006505788140382789,0.006922764199025678,0.09718734328283596
0,combined,0,13,20,5,5,0.0002507039105348931,0.00033381351803040245,0.0952254648994669,0.006505788140382781,0.006922764199025678,0.09718734328283596
0,combined,0,14,20,5,5,0.0002507039105348935,0.00033381351803040267,0.09522546489945591,0.0065057881403824055,0.006922764199025678,0.09718734328283596
0,combined,0,15,20,5,5,0.0002507039105348929,0.0003338135180304023,0.09522546489946575,0.006505788140382742,0.006922764199025678,0.09718734328283596
0,combined,0,16,20,5,5,0.00025070391053489316,0.00033381351803040245,0.09522546489945992,0.006505788140382543,0.006922764199025678,0.09718734328283596
0,combined,0,17,20,5,5,0.0002507039105348931,0.0003338135180304024,0.0952254648994602,0.006505788140382552,0.006922764199025678,0.09718734328283596
0,combined,0,18,20,5,5,0.00025070391053489397,0.000333813518030403,0.09522546489946039,0.006505788140382559,0.006922764199025678,0.09718734328283596
0,combined,0,19,20,5,5,0.0002507039105348962,0.00033381351803040446,0.09522546489942665,0.006505788140381406,0.006922764199025678,0.09718734328283596
0,combined,0,20,20,5,5,0.0002507039105348922,0.0003338135180304018,0.0952254648994279,0.00650578814038145,0.006922764199025678,0.09718734328283596
0,response,1,0,34,5,5,2249.8484691037606,0.999999999999999,2033.206004642646,0.9506355638488673,0.006922764199025678,0.09718734328283596
0,response,1,1,34,5,5,1452.6553063472277,0.8035347313264489,1267.6785708218968,0.7506334957156303,0.006922764199025678,0.09718734328283596
0,response,1,2,34,5,5,864.310082698106,0.6198093955638916,737.1763308108874,0.5724124312715371,0.006922764199025678,0.09718734328283596
0,response,1,3,34,5,5,350.865403778292,0.39490591572899203,306.3719002083846,0.36901823793914,0.006922764199025678,0.09718734328283596
0,response,1,4,34,5,5,115.15385020701916,0.2262364603714769,138.45473269481397,0.2480717260459758,0.006922764199025678,0.09718734328283596
0,response,1,5,34,5,5,0.0005313334970343821,0.0004859672065735543,0.09807511450014843,0.006602414373751503,0.006922764199025678,0.09718734328283596
0,response,1,6,34,5,5,0.0005313334970343813,0.00048596720657355385,0.0980751145001565,0.006602414373751775,0.006922764199025678,0.09718734328283596
0,response,1,7,34,5,5,0.0005313334970343801,0.0004859672065735533,0.09807511450013935,0.0066024143737511976,0.006922764199025678,0.09718734328283596
0,response,1,8,34,5,5,0.0005313334970343794,0.000485967206573553,0.09807511450015306,0.006602414373751659,0.006922764199025678,0.09718734328283596
0,response,1,9,34,5,5,0.0005313334970343796,0.00048596720657355315,0.09807511450013011,0.006602414373750886,0.006922764199025678,0.09718734328283596
0,response,1,10,34,5,5,0.0005313334970343788,0.0004859672065735527,0.09807511450013032,0.006602414373750893,0.006922764199025678,0.09718734328283596
0,response,1,11,34,5,5,0.0005313334970343775,0.0004859672065735521,0.09807511450013838,0.006602414373751165,0.006922764199025678,0.09718734328283596
0,response,1,12,34,5,5,0.000531333497034376,0.00048596720657355147,0.09807511450016501,0.006602414373752061,0.006922764199025678,0.09718734328283596
0,response,1,13,34,5,5,0.0005313334970343795,0.0004859672065735531,0.09807511450016708,0.006602414373752131,0.006922764199025678,0.09718734328283596
0,response,1,14,34,5,5,0.0005313334970343803,0.0004859672065735535,0.09807511450016605,0.006602414373752096,0.006922764199025678,0.09718734328283596
0,response,1,15,34,5,5,0.0005313334970343805,0.00048596720657355353,0.09807511450016229,0.0066024143737519695,0.006922764199025678,0.09718734328283596
0,response,1,16,34,5,5,0.0005313334970343827,0.0004859672065735545,0.09807511450016879,0.006602414373752188,0.006922764199025678,0.09718734328283596
0,response,1,17,34,5,5,0.0005313334970343837,0.000485967206573555,0.09807511450015531,0.006602414373751735,0.006922764199025678,0.09718734328283596
0,response,1,18,34,5,5,0.0005313334970343859,0.00048596720657355597,0.09807511450014168,0.0066024143737512765,0.006922764199025678,0.09718734328283596
0,response,1,19,34,5,5,0.0005313334970343813,0.00048596720657355385,0.09807511450010788,0.0066024143737501385,0.006922764199025678,0.09718734328283596
0,response,1,20,34,5,5,0.0005313334970343813,0.00048596720657355385,0.0980751145000999,0.00660241437374987,0.006922764199025678,0.09718734328283596
0,response,1,21,34,5,5,0.0005313334970343797,0.0004859672065735532,0.09807511450010371,0.006602414373749998,0.006922764199025678,0.09718734328283596
0,response,1,22,34,5,5,0.0005313334970343822,0.00048596720657355434,0.09807511450010357,0.006602414373749994,0.006922764199025678,0.09718734328283596
0,response,1,23,34,5,5,0.0005313334970343821,0.00048596720657355423,0.09807511450009415,0.006602414373749676,0.006922764199025678,0.09718734328283596
0,response,1,24,34,5,5,0.0005313334970343867,0.00048596720657355635,0.09807511450012826,0.006602414373750825,0.006922764199025678,0.09718734328283596
0,response,1,25,34,5,5,0.0005313334970343823,0.0004859672065735544,0.09807511450011505,0.00660241437375038,0.006922764199025678,0.09718734328283596
0,response,1,26,34,5,5,0.0005313334970343804,0.0004859672065735535,0.09807511450011662,0.0066024143737504325,0.006922764199025678,0.09718734328283596
0,response,1,27,34,5,5,0.0005313334970343816,0.000485967206573554,0.09807511450009566,0.006602414373749727,0.006922764199025678,0.09718734328283596
