basis,layer,rank,n,E_F_T_mean,E_F_T_std,F_T_excess_over_krr_risk_mean,F_T_excess_over_krr_risk_std,candidate_dim_mean,candidate_dim_std,layer_mean,layer_std,model_excess_over_krr_risk_mean,model_excess_over_krr_risk_std,model_signal_error_mean,model_signal_error_std,op_excess_over_krr_risk_mean,op_excess_over_krr_risk_std,op_signal_error_mean,op_signal_error_std,r_eff_T_task_mean,r_eff_T_task_std,r_eff_T_task_strict_mean,r_eff_T_task_strict_std,rank_mean,rank_std
combined,0,0,16,0.009175431806529315,0.00318901359768941,0.2238599528386387,0.255250170792955,20.625,1.927865832122834,0.0,0.0,2192.8595180496804,1005.168310946592,1.0031549399892206,0.0848284619869269,2271.999391431744,1164.8469033651338,0.9999999999999983,1.6618769203473363e-15,5.0,0.0,5.0,0.0,0.0,0.0
combined,0,1,16,0.009175431806529315,0.00318901359768941,0.2238599528386387,0.255250170792955,20.625,1.927865832122834,0.0,0.0,1212.7978187490137,546.148304175332,0.7479225682391233,0.09223789867672874,1328.3653752152463,650.4545588794425,0.7707505660771918,0.03321534343184518,5.0,0.0,5.0,0.0,1.0,0.0
combined,0,10,16,0.009175431806529315,0.00318901359768941,0.2238599528386387,0.255250170792955,20.625,1.927865832122834,0.0,0.0,0.2242887107348771,0.25606222564292325,0.00903584237398481,0.0025783730419546512,0.0001754640419694584,0.00016431652355716202,0.00019971934987036318,0.00015163262550385305,5.0,0.0,5.0,0.0,10.0,0.0
combined,0,11,16,0.009175431806529315,0.00318901359768941,0.2238599528386387,0.255250170792955,20.625,1.927865832122834,0.0,0.0,0.22428871073487172,0.2560622256429146,0.009035842373984703,0.0025783730419546374,0.00017546404196945868,0.0001643165235571621,0.00019971934987036326,0.00015163262550385302,5.0,0.0,5.0,0.0,11.0,0.0
combined,0,12,16,0.009175431806529315,0.00318901359768941,0.2238599528386387,0.255250170792955,20.625,1.927865832122834,0.0,0.0,0.2242887107348665,0.2560622256428999,0.009035842373984686,0.002578373041954503,0.00017546404196945866,0.00016431652355716221,0.0001997193498703632,0.00015163262550385305,5.0,0.0,5.0,0.0,12.0,0.0
combined,0,13,16,0.009175431806529315,0.00318901359768941,0.2238599528386387,0.255250170792955,20.625,1.927865832122834,0.0,0.0,0.22428871073485265,0.25606222564289277,0.009035842373984429,0.002578373041954556,0.0001754640419694582,0.00016431652355716173,0.00019971934987036304,0.00015163262550385302,5.0,0.0,5.0,0.0,13.0,0.0
combined,0,14,16,0.009175431806529315,0.00318901359768941,0.2238599528386387,0.255250170792955,20.625,1.927865832122834,0.0,0.0,0.22428871073484935,0.25606222564285147,0.009035842373984498,0.0025783730419542687,0.00017546404196945847,0.00016431652355716248,0.00019971934987036307,0.00015163262550385315,5.0,0.0,5.0,0.0,14.0,0.0
combined,0,15,16,0.009175431806529315,0.00318901359768941,0.2238599528386387,0.255250170792955,20.625,1.927865832122834,0.0,0.0,0.22428871073484305,0.2560622256428413,0.009035842373984398,0.00257837304195433,0.00017546404196945895,0.00016431652355716232,0.00019971934987036337,0.00015163262550385315,5.0,0.0,5.0,0.0,15.0,0.0
combined,0,16,16,0.009175431806529315,0.00318901359768941,0.2238599528386387,0.255250170792955,20.625,1.927865832122834,0.0,0.0,0.22428871073484757,0.2560622256428532,0.009035842373984446,0.00257837304195443,0.00017546404196945906,0.00016431652355716284,0.00019971934987036342,0.0001516326255038533,5.0,0.0,5.0,0.0,16.0,0.0
combined,0,17,16,0.009175431806529315,0.00318901359768941,0.2238599528386387,0.255250170792955,20.625,1.927865832122834,0.0,0.0,0.2242887107348444,0.25606222564283293,0.009035842373984464,0.0025783730419542948,0.00017546404196945963,0.00016431652355716357,0.00019971934987036375,0.0001516326255038536,5.0,0.0,5.0,0.0,17.0,0.0
combined,0,18,16,0.009175431806529315,0.00318901359768941,0.2238599528386387,0.255250170792955,20.625,1.927865832122834,0.0,0.0,0.22428871073484694,0.2560622256428524,0.009035842373984394,0.002578373041954387,0.00017546404196945904,0.00016431652355716297,0.00019971934987036345,0.0001516326255038533,5.0,0.0,5.0,0.0,18.0,0.0
combined,0,19,14,0.009133327560836063,0.0033164430719739837,0.20870568692124294,0.2663444947749247,21.0,1.7541160386140584,0.0,0.0,0.20901989700617604,0.26689414039606346,0.00899592503407724,0.0026097716145349436,0.00014525948143099843,0.0001462784151376301,0.00018251808308595603,0.0001527436103312319,5.0,0.0,5.0,0.0,19.0,0.0
combined,0,2,16,0.009175431806529315,0.00318901359768941,0.2238599528386387,0.255250170792955,20.625,1.927865832122834,0.0,0.0,678.2750377100524,335.5490224368965,0.5577239553697948,0.07617035256074033,751.9713255554802,361.7201705596673,0.5822928179943954,0.03272391592288109,5.0,0.0,5.0,0.0,2.0,0.0
combined,0,20,10,0.008365556259282477,0.0024146875028223454,0.11372230029674504,0.07379690888550201,21.8,1.398411797560202,0.0,0.0,0.1138335598674995,0.07414978702330477,0.008364164305284347,0.0019009238137964342,9.267051348623235e-05,0.00012034501226604274,0.00013918625214477367,0.00015426379102177615,5.0,0.0,5.0,0.0,20.0,0.0
combined,0,21,7,0.008720130230932103,0.002857001003660691,0.10820842661107101,0.0882630720387561,22.571428571428573,0.7867957924694431,0.0,0.0,0.10836853393118027,0.0885081922232635,0.008832626168802912,0.0021018958718033495,2.379258514045603e-05,4.178852905445629e-05,5.9639318952480715e-05,0.00010346251371366998,5.0,0.0,5.0,0.0,21.0,0.0
combined,0,22,6,0.008619335253149889,0.0031160238783607638,0.1024386958841196,0.09523029772349528,22.833333333333332,0.40824829046386296,0.0,0.0,0.10254472531681635,0.09547533417502045,0.008790351778720592,0.0022992493699046895,1.1062482905314025e-05,2.7097438405464412e-05,2.954143083609444e-05,7.236003035228041e-05,5.0,0.0,5.0,0.0,22.0,0.0
combined,0,23,5,0.007777396681970241,0.0026116186227783827,0.0657646492154089,0.035335807089851054,23.0,0.0,0.0,0.0,0.06576464914323495,0.03533580719019448,0.008219663194899874,0.0020409663479550367,3.3335368671443334e-16,3.918240762827617e-16,5.721471536700303e-10,3.590782127424945e-10,5.0,0.0,5.0,0.0,23.0,0.0
combined,0,3,16,0.009175431806529315,0.00318901359768941,0.2238599528386387,0.255250170792955,20.625,1.927865832122834,0.0,0.0,324.9738040769146,150.3351541240184,0.3909278176350267,0.07462767352444412,356.99915450916757,166.28423669254354,0.4045867438171835,0.038314369504165946,5.0,0.0,5.0,0.0,3.0,0.0
combined,0,4,16,0.009175431806529315,0.00318901359768941,0.2238599528386387,0.255250170792955,20.625,1.927865832122834,0.0,0.0,139.35392064937318,81.42659076927441,0.2490264788006025,0.056095551226473514,131.37664928086508,72.01110436111118,0.2411923001889085,0.04084050178828642,5.0,0.0,5.0,0.0,4.0,0.0
combined,0,5,16,0.009175431806529315,0.00318901359768941,0.2238599528386387,0.255250170792955,20.625,1.927865832122834,0.0,0.0,0.2242887107349142,0.25606222564300696,0.009035842373985224,0.0025783730419552966,0.000175464041969459,0.00016431652355716333,0.00019971934987036345,0.00015163262550385334,5.0,0.0,5.0,0.0,5.0,0.0
combined,0,6,16,0.009175431806529315,0.00318901359768941,0.2238599528386387,0.255250170792955,20.625,1.927865832122834,0.0,0.0,0.22428871073491263,0.25606222564299685,0.009035842373985262,0.0025783730419551626,0.0001754640419694582,0.00016431652355716232,0.00019971934987036304,0.00015163262550385305,5.0,0.0,5.0,0.0,6.0,0.0
combined,0,7,16,0.009175431806529315,0.00318901359768941,0.2238599528386387,0.255250170792955,20.625,1.927865832122834,0.0,0.0,0.2242887107348902,0.25606222564292086,0.009035842373985092,0.0025783730419546512,0.0001754640419694593,0.0001643165235571633,0.00019971934987036356,0.0001516326255038534,5.0,0.0,5.0,0.0,7.0,0.0
combined,0,8,16,0.009175431806529315,0.00318901359768941,0.2238599528386387,0.255250170792955,20.625,1.927865832122834,0.0,0.0,0.22428871073488896,0.2560622256429307,0.009035842373985001,0.002578373041954712,0.00017546404196945982,0.0001643165235571642,0.00019971934987036378,0.00015163262550385364,5.0,0.0,5.0,0.0,8.0,0.0
combined,0,9,16,0.009175431806529315,0.00318901359768941,0.2238599528386387,0.255250170792955,20.625,1.927865832122834,0.0,0.0,0.22428871073488807,0.2560622256429352,0.009035842373984946,0.002578373041954789,0.0001754640419694596,0.00016431652355716324,0.0001997193498703638,0.00015163262550385345,5.0,0.0,5.0,0.0,9.0,0.0
combined,1,0,16,0.009175431806529315,0.00318901359768941,0.2238599528386387,0.255250170792955,37.125,2.0936411663256274,1.0,0.0,2192.8595180496804,1005.168310946592,1.0031549399892206,0.0848284619869269,2271.999391431744,1164.8469033651338,0.9999999999999983,1.6618769203473363e-15,5.0,0.0,5.0,0.0,0.0,0.0
combined,1,1,16,0.009175431806529315,0.00318901359768941,0.2238599528386387,0.255250170792955,37.125,2.0936411663256274,1.0,0.0,1212.7977135310916,546.1481227731259,0.7479225392648505,0.0922377842147698,1328.3653269805109,650.4545269348049,0.7707505550127811,0.03321534323175586,5.0,0.0,5.0,0.0,1.0,0.0
combined,1,10,16,0.009175431806529315,0.00318901359768941,0.2238599528386387,0.255250170792955,37.125,2.0936411663256274,1.0,0.0,0.22423276930575212,0.25580475630511346,0.009035927822612352,0.0025704468888716942,4.045690245282621e-05,3.545871121380573e-05,0.00011096521496201486,4.929799949070614e-05,5.0,0.0,5.0,0.0,10.0,0.0
combined,1,11,16,0.009175431806529315,0.00318901359768941,0.2238599528386387,0.255250170792955,37.125,2.0936411663256274,1.0,0.0,0.2242327693057517,0.25580475630510147,0.009035927822612363,0.002570446888871718,4.045690245282622e-05,3.545871121380574e-05,0.00011096521496201487,4.929799949070619e-05,5.0,0.0,5.0,0.0,11.0,0.0
combined,1,12,16,0.009175431806529315,0.00318901359768941,0.2238599528386387,0.255250170792955,37.125,2.0936411663256274,1.0,0.0,0.2242327693057673,0.2558047563051251,0.009035927822612672,0.0025704468888716734,4.045690245282625e-05,3.545871121380582e-05,0.00011096521496201483,4.9297999490706134e-05,5.0,0.0,5.0,0.0,12.0,0.0
combined,1,13,16,0.009175431806529315,0.00318901359768941,0.2238599528386387,0.255250170792955,37.125,2.0936411663256274,1.0,0.0,0.22423276930577035,0.2558047563051184,0.009035927822612746,0.0025704468888716778,4.045690245282615e-05,3.545871121380564e-05,0.00011096521496201479,4.9297999490706094e-05,5.0,0.0,5.0,0.0,13.0,0.0
