exp,checkpoint,checkpoint_file,sweep,sweep_val,d_x,d_model,n_layers,n_heads,episode,probe_kind,selection_mode,span_mode,kernel_family,kernel_lengthscale,kernel_signal_var,gamma,min_explainable_frac,n_causal,causal_damage_tau,causal_max_keep,tau_sv,n_build,n_val,n_eval,B_nat,dim_R_nat,dim_over_nctx,dim_over_rT,r_eff_T_task,mean_s,mean_hidden_s,sum_candidate_rank,mean_candidate_rank,max_causal_damage,mean_causal_damage,sum_kept_causal_damage,E_F_T,E_TQ_T,E_F_TQ,X_use,X_sub,max_val_closure,mean_val_closure,max_build_closure,mean_build_closure,max_val_refinement,mean_val_refinement,max_build_refinement,mean_build_refinement,s_list,candidate_ranks,mse_model,mse_krr,mse_ratio,E_pointwise_F_T
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,10,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,5,5,0.10638297872340426,1.6666666666666667,3,0.5555555555555556,11.666666666666666,131,14.555555555555555,4.240729729376007,0.30492226560432484,8.338928322431332,0.004505442706665217,0.0004008230490302946,0.004545264292118264,0.9999793718118091,0.9999998393408833,0.01029738854889716,0.005808794964725567,0.010962835821295812,0.006061724268644149,0.999997443052537,0.8888680898700211,0.999997412032687,0.8888673532994855,"[3, 1, 1, 0, 0, 0, 0, 0, 0]","[3, 16, 16, 16, 16, 16, 16, 16, 16]",0.003394877315314849,0.003073316239086905,1.104629999392279,0.002725207815215337
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,11,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,5,5,0.10638297872340426,1.6666666666666667,3,0.5555555555555556,12.555555555555555,131,14.555555555555555,6.931404209737623,0.3192156233019818,8.726978740467365,0.007563966089475906,0.0006805441541684835,0.007592995419273678,0.999942334813382,0.9999995368596543,0.014131425629286973,0.0076246254752523075,0.013760862125668499,0.007296592430619984,0.9999950812108984,0.8888531829495332,0.9999951834553356,0.8888574175354983,"[3, 1, 1, 0, 0, 0, 0, 0, 0]","[3, 16, 16, 16, 16, 16, 16, 16, 16]",0.006925102333498905,0.005284748622272944,1.3103938954281715,0.006191923891080827
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,12,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,5,5,0.10638297872340426,1.6666666666666667,3,0.5555555555555556,12.88888888888889,131,14.555555555555555,3.148565413918001,0.17219207969015193,4.749356024468296,0.005389596115596653,0.000787572751944176,0.005461601572808312,0.9999701994946417,0.9999993797291604,0.012660279803113489,0.007297435456896022,0.011681672912733908,0.006601646299138089,0.9999961109804032,0.888856555538024,0.9999969047308136,0.8888631761613776,"[3, 1, 1, 0, 0, 0, 0, 0, 0]","[3, 16, 16, 16, 16, 16, 16, 16, 16]",0.0004154679599819586,0.00030166505128106913,1.3772492312835283,0.0029258536258323247
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,13,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,4,4,0.0851063829787234,1.3333333333333333,3,0.4444444444444444,12.444444444444445,134,14.88888888888889,4.52658190395841,0.14152865676203136,7.588023979569112,0.004789941174238097,0.001373945978660722,0.005011128684343638,0.9999749135873957,0.9999981122724477,0.026229896715473062,0.014305301459611933,0.024271806032407424,0.01333726152096762,0.9999891464682529,0.8887661490963692,0.9999917833231876,0.8887882581384783,"[3, 1, 0, 0, 0, 0, 0, 0, 0]","[6, 16, 16, 16, 16, 16, 16, 16, 16]",0.009908943435295942,0.010441738414229532,0.9489744946868692,0.005234760263612363
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,14,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,2.0,3,0.6666666666666666,13.222222222222221,131,14.555555555555555,3.086216819437583,0.190845531246414,5.3200323302134045,0.007617799752193179,0.0014190758745629202,0.0075898286025954395,0.9999419542392121,0.9999979862236622,0.017746333781823016,0.00934692111807847,0.015070535937194467,0.007496752824106285,0.9999924191728117,0.8888361868720279,0.999994646880768,0.8888581451929853,"[3, 2, 1, 0, 0, 0, 0, 0, 0]","[3, 16, 16, 16, 16, 16, 16, 16, 16]",0.0023564120154879135,0.002606124246046418,0.904182530461728,0.011960496288056247
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,15,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,5,5,0.10638297872340426,1.6666666666666667,3,0.5555555555555556,11.666666666666666,131,14.555555555555555,18.4900188919117,0.9562302896352826,25.87352865000663,0.009173690107408775,0.0008079809025971783,0.009439983964494244,0.999910460320526,0.999999347166861,0.01706227615402051,0.008934102672292847,0.015016548164780647,0.007971374273583846,0.9999960969005173,0.8888385244305659,0.9999965293988011,0.8888509196940254,"[3, 2, 0, 0, 0, 0, 0, 0, 0]","[3, 16, 16, 16, 16, 16, 16, 16, 16]",0.011932945611318857,0.014324696013806799,0.8330330779667042,0.00685609554866564
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,0,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,8.88888888888889,133,14.777777777777779,104.87840309596164,3.1284130824964436,140.7643702564899,0.009242703708946724,0.0007015561955203176,0.00923024058950766,0.9999153428572581,0.9999995078189046,0.017466311241914504,0.010720866023649044,0.018728628236140958,0.01101819641090845,0.9999947352096853,0.888821988414823,0.9999963435609679,0.888817963068712,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.004653453594994597,0.005031901695331644,0.9247902436790145,0.005111487656663598
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,1,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,11.88888888888889,133,14.777777777777779,93.41246518874097,2.4522683535037197,110.65747733227148,0.008037992194049664,0.0005394452757514296,0.007967603173550343,0.9999367865502823,0.9999997089987944,0.01164191128044034,0.006357625675714437,0.012741520786340287,0.006644303537360483,0.9999978898637306,0.8888661953999675,0.9999975441067535,0.888866160887665,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.01027336026227144,0.012119347807440997,0.8476826002108658,0.008528461788342765
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,2,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,14.11111111111111,141,15.666666666666666,5.5846321646676955,0.06267816412787688,7.188760649067572,0.008471194702369943,0.005458259124433573,0.009821239578744272,0.9999034547008053,0.9999702074073306,0.036215160918969015,0.017531039865785237,0.038658149546600115,0.017229098535471887,0.9999855482640149,0.8887103048706373,0.9999861265905607,0.8887282770855314,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[13, 16, 16, 16, 16, 16, 16, 16, 16]",0.008162780979376406,0.007543191924885994,1.082138842635875,0.012047412972854284
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,3,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,12.0,133,14.777777777777779,12.08454936305822,0.49952850509326385,22.508563110932307,0.011759534452411012,0.0018555775898791778,0.011970273627485295,0.9998574781096434,0.999996556831808,0.019429650631470237,0.01042840550559062,0.020852050053440607,0.010380948202139171,0.9999955462522974,0.8888214614063923,0.9999957874516388,0.8888272727119689,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.012822586840579867,0.011818325165271353,1.0849749572180987,0.01106678853899298
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,4,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,11.555555555555555,133,14.777777777777779,35.91294922150847,1.1785327808609654,53.10300061009361,0.005438097159725011,0.000490323084183833,0.005455568070297693,0.9999701245839787,0.9999997595832731,0.015336880382028238,0.00817361491605028,0.015359281043112235,0.00806065362515299,0.9999953855471513,0.8888490683793476,0.9999960714960847,0.888852678425153,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.007356293796189739,0.005760695576613961,1.2769801317141711,0.00438940366638973
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,5,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,13.444444444444445,133,14.777777777777779,165.34064692935414,4.110522765638859,185.11798251134599,0.012313371989343595,0.001456219136773324,0.01247425831260859,0.9998443371749886,0.9999978794258257,0.023821355841981116,0.011126006026077743,0.021015006740432635,0.009590180345939956,0.9999906575773719,0.8888155883195963,0.9999933465446951,0.8888396642096504,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.02997608987105882,0.037004341465196586,0.8100695400633465,0.00600441881105417
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,6,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,14.11111111111111,138,15.333333333333334,4.692256766437214,0.07587331364149735,6.7768361181486325,0.00712811661489897,0.0024227978249733596,0.007118688472182662,0.9999493002107981,0.9999941300506994,0.029098458109068873,0.012755956034841332,0.030283192175163082,0.012543571228217903,0.9999929590951825,0.8887873386787607,0.9999936982024953,0.8888080152430905,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.005055331140915235,0.006783902050763913,0.745195184583476,0.0125975167275275
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,7,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,11.222222222222221,133,14.777777777777779,266.8390130318602,6.772704606046746,304.7511285979199,0.007128029519476225,0.0010487889519105017,0.00735805064864563,0.9999459369857838,0.9999989000417343,0.014507439850422986,0.008229106309839213,0.012811083400840093,0.007303435254619434,0.9999972339674069,0.8888509010201909,0.9999976658925697,0.8888600106106913,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.002192452880626805,0.0021278959794675005,1.0303383726376794,0.003512562058354999
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,8,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,12.666666666666666,136,15.11111111111111,12.589454906155646,0.20861949209665076,15.053995547146632,0.006008356907860308,0.00133073742393243,0.005945805195202712,0.9999646187220979,0.9999982291379086,0.02651019722080661,0.013112312419983107,0.023900301921747122,0.011289423647077553,0.9999937175706569,0.8887826237012768,0.9999955098995404,0.8888172711651625,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.011047024799974036,0.009327865551128054,1.1843036050876694,0.008353375564199222
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,9,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,11.222222222222221,133,14.777777777777779,34.940238836097436,1.1926897554982645,53.758871856008106,0.008030067222332887,0.000520960606834829,0.00801885287585017,0.9999361053295722,0.9999997286000462,0.011300146801577923,0.0061727735385178235,0.011592572051626079,0.006251359089552992,0.9999957380929365,0.8888665618650955,0.9999962805803357,0.8888677816126402,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.01423094456715468,0.013051790335409055,1.0903442517419712,0.007302585998770924
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,10,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,12.0,133,14.777777777777779,367.17365173143975,14.99476929860977,674.9017601253178,0.011223401179356511,0.0005194125548519232,0.011162534206686829,0.9998769091385533,0.9999997302105978,0.011404781884622309,0.006599323172037502,0.012169395795924371,0.006590799457579659,0.9999970733405524,0.8888629081715121,0.9999971497914414,0.8888641340225243,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.027943489082884243,0.023676452267763395,1.180222812390293,0.006355067392178867
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,11,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,12.444444444444445,133,14.777777777777779,57.67035134818795,1.4139754534626137,63.8165798820858,0.011499536173308393,0.0007406295121422308,0.011554083253640697,0.999867304696224,0.9999994514679258,0.018447457988499956,0.0090379455828404,0.017551308210402138,0.008606851342847215,0.9999934404383475,0.8888404570890747,0.999994743637992,0.8888488126756964,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.013618031678386884,0.012273548806865228,1.1095431234012463,0.014803389375286781
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,12,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,11.88888888888889,133,14.777777777777779,62.5809534637561,2.4672213109871626,111.12287021103143,0.008493653509540459,0.0006615397671814076,0.00851108083994943,0.9999275101766998,0.9999995623651364,0.012334015042348462,0.0064417902049550176,0.012914275583751033,0.0065096135310176205,0.9999955335854175,0.8888651837589401,0.9999950245956678,0.8888656758433157,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.007994776871273146,0.009651053302707496,0.8283838686322766,0.008992830389046058
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,13,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,9.0,133,14.777777777777779,182.95404295817823,6.002562204405434,270.08716492850016,0.006565286292496411,0.0005174841895593049,0.006624405422338371,0.9999562527277419,0.9999997322101135,0.01700027476067345,0.009875186745962609,0.01629867290174406,0.009475352948027772,0.9999978055474046,0.8888278925383336,0.9999977322571957,0.8888338579733488,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.016245568949885617,0.011329053858578256,1.433974024016544,0.007044096383414705
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,14,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,12.555555555555555,133,14.777777777777779,37.95196497416983,2.240228067440128,100.97210691806356,0.013206255090706923,0.0006064507576008556,0.01327141537235806,0.999824762077441,0.9999996322174786,0.009612694511354438,0.004532137373336607,0.009590779121185982,0.004570196541964365,0.999997780859542,0.8888762951690267,0.9999975668022543,0.8888778345237116,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.04578653920270973,0.03340078664710387,1.3708221811200907,0.043988783099213044
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,15,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,14.333333333333334,136,15.11111111111111,0.6824905653502952,0.036437360218159597,2.6835900504023575,0.011234844231769727,0.002776331710680213,0.011708990977301987,0.9998629815104171,0.9999922919822323,0.0271836182827949,0.011747358227228215,0.025000098217641317,0.010271058135948955,0.9999924083376873,0.8888082451481558,0.9999952221052557,0.8888365459940956,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.023818792950000386,0.023040914165750118,1.0337607604739298,0.01048921418606123
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,0,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,9,9,0.19148936170212766,1.125,8,1.0,13.666666666666666,136,15.11111111111111,153.08410674895862,4.620591653961694,332.70877700105086,0.013198543678149875,0.0018155095180736969,0.013330286469322005,0.9998217111146089,0.9999967039251898,0.015076839776316006,0.008654206301207595,0.014907854949314263,0.008314958554726665,0.9999954290372128,0.8888510179889032,0.999996127058778,0.8888597518832451,"[8, 1, 0, 0, 0, 0, 0, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.004016223592259449,0.0028942566470406736,1.3876528870948492,0.007478037615703752
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,1,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,9,9,0.19148936170212766,1.125,8,1.0,13.333333333333334,136,15.11111111111111,2141.4447183984876,66.97994008271218,4822.589684546115,0.014094455953196522,0.0007142637256723538,0.01408600975779865,0.99980175527824,0.9999994898273302,0.009025505271905064,0.005758395613445318,0.009123615120772265,0.005630727616917164,0.9999968074186234,0.8888735114117929,0.9999975640577078,0.8888748228696409,"[8, 1, 0, 0, 0, 0, 0, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.009265978836755062,0.006445517570108458,1.437584916334212,0.01112526303639494
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,2,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,9,9,0.19148936170212766,1.125,8,1.0,13.333333333333334,136,15.11111111111111,961.7574935321347,28.068627397959578,2021.0037005292193,0.013081785147554412,0.0013971258934318332,0.013276863479656493,0.9998227554877547,0.9999980480392379,0.011782457588266354,0.007249349691844966,0.010967408025421361,0.006655369315532542,0.9999957644510508,0.8888619449401978,0.9999957893418293,0.8888681543444386,"[8, 1, 0, 0, 0, 0, 0, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.053784983621433774,0.037663629196522816,1.4280350770445487,0.008803187714209326
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,3,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,9,9,0.19148936170212766,1.125,8,1.0,12.222222222222221,136,15.11111111111111,901.2896652252847,22.39425110793616,1612.3135858477858,0.014179852034334908,0.0016319545610385061,0.014237127346345774,0.999799016624578,0.9999973367243107,0.0157736000945855,0.009635186931237978,0.0169680880659096,0.010077662940639477,0.9999970808202036,0.8888406369674564,0.9999971400013877,0.8888420506040698,"[8, 1, 0, 0, 0, 0, 0, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.011157881939476866,0.006751538059663657,1.6526429742192286,0.010082609766589791
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,4,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,9,9,0.19148936170212766,1.125,8,1.0,13.222222222222221,136,15.11111111111111,231.86883279843127,9.088575605529664,654.3514202552429,0.014725072411624648,0.0007229178658480608,0.014855878919046895,0.9997801546172363,0.9999994773897593,0.007971237859254321,0.005222092771010156,0.008721009831105086,0.00563990460549207,0.99999690598915,0.8888752431211641,0.9999979936809423,0.8888739617555511,"[8, 1, 0, 0, 0, 0, 0, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.03606283672329713,0.03302292938589673,1.0920544419871687,0.006145383790228166
