checkpoint,ell,n,candidate_rank_mean,candidate_rank_std,causal_damage_tau_mean,causal_damage_tau_std,causal_max_damage_mean,causal_max_damage_std,causal_max_keep_mean,causal_max_keep_std,causal_mean_damage_mean,causal_mean_damage_std,causal_min_kept_damage_mean,causal_min_kept_damage_std,causal_sum_kept_damage_mean,causal_sum_kept_damage_std,d_x_mean,d_x_std,ell_mean,ell_std,entropy_rank_mean,entropy_rank_std,gamma_mean,gamma_std,hidden_s_mean,hidden_s_std,kernel_lengthscale_mean,kernel_lengthscale_std,kernel_signal_var_mean,kernel_signal_var_std,min_explainable_frac_mean,min_explainable_frac_std,n_causal_mean,n_causal_std,n_heads_mean,n_heads_std,n_layers_mean,n_layers_std,participation_rank_mean,participation_rank_std,s_mean,s_std,val_capture_mean,val_capture_std,val_explainable_frac_mean,val_explainable_frac_std,val_full_resid_ratio_mean,val_full_resid_ratio_std,val_resid_ratio_mean,val_resid_ratio_std,val_total_norm_mean,val_total_norm_std
dx5,0.0,16,6.1875,2.372586492979058,0.05,0.0,90.33050403405774,105.68897401239232,0.0,0.0,26.31996411083168,34.353913392203204,0.7023896994189671,0.7352240691841807,132.47394270532703,171.09218308488616,5.0,0.0,0.0,0.0,3.512046697627052,0.3476408921268272,0.95,0.0,4.75,0.4472135954999579,nan,nan,nan,nan,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,2.912287615760343,0.37395147580475296,5.0,0.0,0.989319085329014,0.019583912911996484,0.9999958398084432,5.290517796369095e-06,0.0017161869518353594,0.001138370251725186,0.052909597789201096,0.09171339839323016,4566.24535592438,2290.61686938691
dx5,1.0,16,16.0,0.0,0.05,0.0,0.23012346372452247,0.10174615457731156,0.0,0.0,0.016902897838171796,0.005961818843070918,0.23012346372452247,0.10174615457731156,0.23012346372452247,0.10174615457731156,5.0,0.0,1.0,0.0,7.499112398680732,2.3937621195744936,0.95,0.0,11.1875,3.1457643480294792,nan,nan,nan,nan,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,4.126465967640151,1.4999747833234212,1.0,0.0,0.9598708288336193,0.012239928636280355,0.823397933030933,0.1092780710399879,0.40324112911923105,0.1221961647219178,0.44825564943359164,0.10148832219667388,9.399373916665727,2.8226660089584485
dx5,2.0,16,16.0,0.0,0.05,0.0,0.01502419711610847,0.014869032465444005,0.0,0.0,0.002399287135177331,0.0010377999528531274,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,12.0465414228642,2.2064785562864166,0.95,0.0,13.375,1.5,nan,nan,nan,nan,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,7.545652899202546,2.268864711332941,0.0,0.0,0.9656365623138004,0.017736142091424087,0.7584875504775341,0.1166702068153934,0.4794212642828932,0.1115596145605076,0.5103260079376928,0.09586824701286017,7.042528426259526,1.7699346982415818
dx5,3.0,16,16.0,0.0,0.05,0.0,0.015335634336886311,0.014624157604228513,0.0,0.0,0.0018802807126792678,0.0009316375477144501,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,10.843874921607386,4.061597717881635,0.95,0.0,12.25,2.569046515733026,nan,nan,nan,nan,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,6.4014159747455315,3.232457671600797,0.0,0.0,0.9575883249236723,0.01184207472657151,0.7989170064852196,0.10850341303789979,0.4333125458507451,0.11921177178160769,0.4757230938032767,0.10051818584395744,7.68941589807811,2.642414455630066
dx5,4.0,16,16.0,0.0,0.05,0.0,0.014808161830269713,0.014548480335798393,0.0,0.0,0.0017414132823527224,0.0009383185509910498,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,11.134988574634257,4.513432958787919,0.95,0.0,12.3125,2.574716812907133,nan,nan,nan,nan,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,6.566325904349082,3.5649741431539543,0.0,0.0,0.9587440562705523,0.006427376816645769,0.7963488173791925,0.11462485889083396,0.43479094189090606,0.12482743061961535,0.47481199153358905,0.10875624905770248,7.512776439691735,2.7285248195736
dx5,5.0,16,16.0,0.0,0.05,0.0,0.010570124317098674,0.00993990899021169,0.0,0.0,0.0012261038665920617,0.0006427706968653436,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,11.725399039424364,4.847341643841512,0.95,0.0,12.5625,2.68250504814685,nan,nan,nan,nan,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,6.993195494697968,3.7803814032870258,0.0,0.0,0.9603620410180969,0.0073209413335997954,0.7749418236002201,0.12240929025011361,0.45767108643266224,0.12897690974042303,0.49418515437291327,0.11200097641118763,7.57721300863893,2.7658037744133375
dx5,6.0,16,16.0,0.0,0.05,0.0,0.007798998520350178,0.007184200162090766,0.0,0.0,0.001005392473774516,0.00046932801622379247,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,12.998325512963014,4.665808393099926,0.95,0.0,13.25,2.2949219304078006,nan,nan,nan,nan,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,8.036564684073024,3.787681940059068,0.0,0.0,0.9638051136611319,0.01105118052994826,0.7397856934569655,0.12656033703684413,0.4954867415375697,0.12525044991426135,0.5261426896565264,0.10899657909220357,7.358162204459445,2.3767454870472906
dx5,7.0,16,16.0,0.0,0.05,0.0,0.0028658959909346224,0.0017744852730410857,0.0,0.0,0.0007068030563234461,0.0002630057017100521,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,15.999408439744608,3.7190941560711868,0.95,0.0,14.6875,0.873212459828649,nan,nan,nan,nan,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,11.296186816139578,3.6345294180267587,0.0,0.0,0.9681803204836079,0.015299748927755345,0.6169909709776089,0.11744743798047148,0.6118262214016452,0.0962092376867937,0.6291939697792195,0.0883435024165545,7.5846483789211,1.4948118344727395
dx5,8.0,16,16.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,14.434326444070297,3.5757812160824556,0.95,0.0,14.375,1.1474609652039003,nan,nan,nan,nan,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,9.44385842546843,3.6626589890699104,0.0,0.0,0.9617963491994863,0.012559813866054046,0.6626067980514165,0.12299033915433319,0.5715578562337718,0.10690715685939044,0.5955936346145014,0.09562112316625258,8.97922471369731,2.4404394952612676
dx8,0.0,16,8.8125,2.166987155784116,0.05,0.0,556.9390685964968,727.7176241516128,0.0,0.0,134.59618714510373,163.74596700655334,7.520315810502809,15.738275492905267,1078.7614627770336,1308.311656825161,8.0,0.0,0.0,0.0,4.873716315778034,0.3497535965912997,0.95,0.0,7.125,0.3415650255319866,nan,nan,nan,nan,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,3.8941291590410883,0.4401470598933325,8.0,0.0,0.9761978793990154,0.011710121367761119,0.9999958315644225,7.272831020591858e-06,0.0016232139649650253,0.0012790046135773181,0.14299241972352988,0.05986081509090798,4617.779639714149,2389.4828151837673
