exp,checkpoint,checkpoint_file,episode,d_x,n_layers,n_heads,selection_mode,span_mode,kernel_family,kernel_lengthscale,kernel_signal_var,gamma,min_explainable_frac,n_causal,causal_damage_tau,causal_max_keep,ell,s,hidden_s,candidate_rank,participation_rank,entropy_rank,val_total_norm,val_explainable_frac,val_capture,val_resid_ratio,val_full_resid_ratio,top_singular_values_json,causal_max_damage,causal_mean_damage,causal_min_kept_damage,causal_sum_kept_damage,causal_selected_indices_json,causal_damages_json
2b,dx5,model_dx5.pt,2,5,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,6.0,0.0,15.0,16.0,9.331651315737124,14.38379437653437,5.219305865930394,0.6553259610075266,0.9570139200919076,0.6106094767673679,0.5870894642151542,"[2.56167182787348, 1.6146477455444446, 1.419191776369764, 1.3875544341293684, 1.2519430167489451, 1.168384163970244, 1.1635631191797229, 1.0992749562922846]",0.010396320875434973,0.001331017552044198,0.0,0.0,[],"[0.010396320875434973, 0.0010043867681003393, 0.0009262282440060192, 0.0010560496258952394, 0.00035701725622523314, 0.0006973134721022916, 0.0007572990642578997, 0.0005720890726350783, 0.0007928950950945234, 0.0006741784751273153, 0.0007505940450062142, 0.001018764363606859, 0.0002783206464631953, 0.0005505643745973535, 0.0006318220869899027, 0.0008324373671647321]"
2b,dx5,model_dx5.pt,2,5,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,7.0,0.0,16.0,16.0,13.457893486668517,16.49519116980471,5.984581339727608,0.5129256626024657,0.9999999999999457,0.6979071122989837,0.6979071122989837,"[2.2274825688302533, 2.0140806542963188, 1.939022270448641, 1.7737525132400096, 1.6932725983125771, 1.5916529285659404, 1.510949244744894, 1.4485346558698644]",0.0039735403266797096,0.001020078036134818,0.0,0.0,[],"[0.0039735403266797096, 0.0002323804987459893, 0.002142288562014174, 0.0005965914403254107, 0.0005293391103260197, 0.001863123012251614, 0.0007320212181605768, 0.0003820461486820646, 0.0011927583736784054, 0.00047802068567321244, 0.0004620212637070826, 0.000597602322250175, 0.0005123030608232612, 0.0006525685325992054, 0.0007536819458979892, 0.0012209620763421994]"
2b,dx5,model_dx5.pt,2,5,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,8.0,0.0,15.0,16.0,12.981129477203165,16.32296443245585,6.3175218336266195,0.5263412114674645,0.9611876410403531,0.7029134602262337,0.6882287327135582,"[2.4394022463498115, 2.130902133776006, 2.016384120775722, 1.853868921105839, 1.788661157278137, 1.5988644980806122, 1.5523022584272612, 1.483596314772139]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2b,dx5,model_dx5.pt,3,5,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.0,5.0,4.0,5.0,2.713992342917293,3.18999729699273,4068.317450157652,0.9999977395242349,0.9716390760060247,0.1684135397186311,0.0015034878666124825,"[2344.1228014156627, 2171.571146379494, 1085.064470286751, 700.7193380431885, 489.99953055867934, 1.8097333257298436, 1.6537432567252304, 1.4950498377256134]",12.08454936305822,4.4623219180314235,0.5548860853968294,22.31160959015712,"[0, 1, 2, 3, 4]","[0.5548860853968294, 0.7549808228532148, 12.08454936305822, 7.382371655489665, 1.534821663359188]"
2b,dx5,model_dx5.pt,3,5,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,1.0,1.0,12.0,16.0,4.979431371757911,9.092243928285981,8.762179391370166,0.8303305747512867,0.9522776556058664,0.45748742813103366,0.4119094867185027,"[4.352063743783225, 2.9179126923983856, 2.064043602559884, 1.7355380634523125, 1.5176465216908226, 1.3476112164560268, 1.138738645575747, 1.086568365085149]",0.19695352077518938,0.016080863326918767,0.19695352077518938,0.19695352077518938,[0],"[0.19695352077518938, 0.0076799293471008275, 0.020364258044803372, 0.005822900863954498, 0.0062870851383635355, 0.0019381124191381579, 0.0013871938375096147, 0.0021740249992445605, 0.003819624446561841, 0.0016035640138889814, 0.0017659773972031367, 0.0014275322774729947, 0.0021397314360314147, 0.0011729768281744238, 0.0020714241233248487, 0.0006859572827387182]"
2b,dx5,model_dx5.pt,3,5,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,2.0,0.0,13.0,16.0,6.426281720768594,11.158609964375746,7.3000060096020505,0.7908254691638549,0.9637955513936939,0.4876534946978324,0.457356021974267,"[3.2757496087263065, 2.5000636593981795, 1.7136888357180788, 1.517418205207869, 1.3171707414690939, 1.127433492553471, 1.0871098334060516, 1.0115109061550431]",0.04960269451139331,0.004962748449740383,0.0,0.0,[],"[0.04960269451139331, 0.007628987752196194, 0.003040917795226824, 0.00272036597580733, 0.0015158937527697685, 0.0008565495629313518, 0.0022486468274547466, 0.0018437679712479595, 0.0013431040517193633, 0.0013236661809021832, 0.0014660734062566904, 0.0011827830591590396, 0.0012512659625939344, 0.001345480877981232, 0.0012432197658052366, 0.0007905577424009619]"
2b,dx5,model_dx5.pt,3,5,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,3.0,0.0,12.0,16.0,4.367287722706206,8.914002657396315,8.105275383790602,0.851118186288267,0.9587192968705442,0.42897152689654117,0.3858520619508439,"[4.424962382074613, 2.540920850943097, 1.7106075305554573, 1.5403516046758008, 1.3737669495632285, 1.227130411726058, 1.0986046009107793, 1.0521385026359276]",0.048659253078085114,0.004175202523125204,0.0,0.0,[],"[0.048659253078085114, 0.002174035846392386, 0.0014960014333117956, 0.0020881189573055377, 0.001179960749949229, 0.0008145415020881921, 0.0016970636824515841, 0.0012722298013100515, 0.0008930290880858134, 0.0010713067457436525, 0.0010441052019302607, 0.0008290661799981558, 0.0007975694947360001, 0.00101567382097949, 0.001028909841429301, 0.0007423749462067005]"
2b,dx5,model_dx5.pt,3,5,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,4.0,0.0,12.0,16.0,3.7824427531987914,8.180245951801258,8.185955466020694,0.8683227655777687,0.9608514977391185,0.4070267438063478,0.3628735791184259,"[4.724737778891019, 2.373747079844204, 1.6156869546965322, 1.4653764968779492, 1.3460803073153516, 1.1977359901411964, 1.0897745167934652, 1.0508984497602623]",0.0444858962279175,0.0037628419105663153,0.0,0.0,[],"[0.0444858962279175, 0.0018130329704910708, 0.0015047140912444188, 0.0015269811431548761, 0.0009085954709640542, 0.0006371893302529779, 0.0014545711841219226, 0.000888734950794672, 0.0008767376515984963, 0.001039769427475575, 0.0013107102206045607, 0.0006510955502460943, 0.0007779684425123443, 0.000791456084728521, 0.0007351548347846712, 0.0008028629881692844]"
2b,dx5,model_dx5.pt,3,5,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,5.0,0.0,12.0,16.0,3.797262187961207,8.421152486377332,8.389074407010384,0.8584221251671894,0.9561605713428823,0.42333274187893993,0.3762683548118237,"[4.915622963722416, 2.31476776933127, 1.6006454256150164, 1.4628024676603182, 1.4225432491040089, 1.247593913284419, 1.1725275972030271, 1.1260658182770444]",0.02676563317001918,0.002264234081090122,0.0,0.0,[],"[0.02676563317001918, 0.0007395034412347815, 0.0008287876864851956, 0.0007026076026305894, 0.00085970371168146, 0.0004961261987605984, 0.0007572150038667197, 0.0005711939931390472, 0.0004902147897113902, 0.0008683206918251306, 0.0007121852291333914, 0.0005590868771473519, 0.0004001990057624778, 0.00041250306669675374, 0.0005913650564319576, 0.0004730997729159315]"
2b,dx5,model_dx5.pt,3,5,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,6.0,0.0,13.0,16.0,5.188888978079823,10.7357478991576,8.014146638729178,0.8183874073058418,0.9607888673769812,0.46227966628330686,0.42616028990761523,"[4.31172113361712, 2.2760289474095456, 1.6598120941429861, 1.559644203811465, 1.456888371930877, 1.3394960897277965, 1.2543669361869572, 1.2094624896763342]",0.0146732306703901,0.001433998454024578,0.0,0.0,[],"[0.0146732306703901, 0.0008308278575992856, 0.0004978322386855473, 0.00041198911680828546, 0.0010256092238026394, 0.00049414179248192, 0.0006808194843704375, 0.0004467353300372005, 0.0005854948124492893, 0.0006064396561654489, 0.0006177274143037357, 0.00040437084137712626, 0.0004709550441607763, 0.0003624001118310999, 0.0004907986690735025, 0.00034460300085685416]"
2b,dx5,model_dx5.pt,3,5,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,7.0,0.0,15.0,16.0,11.460863419859034,16.34246291508924,7.879004458835959,0.6556320151036011,0.9575917885525181,0.6100591496114286,0.5868287526156014,"[3.2632734665800904, 2.3352366070231803, 2.136064414574702, 1.9406752196827088, 1.8259186188260954, 1.6998494908414203, 1.627396859624901, 1.5975518315951627]",0.00340999114260264,0.0007547390624856906,0.0,0.0,[],"[0.00340999114260264, 0.0007429078449986063, 0.0008748181283655208, 0.0006800656115885143, 0.0003729357110750802, 0.0006890202438062276, 0.0004360988218816101, 0.0008600303713723295, 0.0005826229008042407, 0.0006260542017683643, 0.00042799584890221634, 0.0005196814870926185, 0.00030249489908537586, 0.0007712165962882635, 0.0002529814487359406, 0.0005269097414035028]"
2b,dx5,model_dx5.pt,3,5,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,8.0,0.0,15.0,16.0,7.005032996469474,13.081031670420412,9.261503583930434,0.705988683698709,0.9607603986761608,0.5671984051359343,0.5422281035701482,"[4.817676814985303, 2.583872855352152, 2.2053179468057666, 2.0888250766821623, 1.918700029581066, 1.8494572105188107, 1.6707177131903148, 1.648144636188719]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2b,dx5,model_dx5.pt,4,5,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.0,5.0,5.0,5.0,3.5068271570696776,4.134406059484707,4913.047479310207,0.9999988544858373,1.0,0.001070286953454308,0.001070286953454308,"[3334.1961568340116, 2349.2055527714087, 1865.9329785587822, 1745.6281725719366, 1375.419562242093, 1.6469205818331858, 1.448609699285447, 1.4238508139757151]",35.91294922150847,10.587443043724306,0.5714501392110987,52.93721521862153,"[0, 1, 2, 3, 4]","[3.460714005418343, 0.5714501392110987, 3.676936212682126, 35.91294922150847, 9.315165639801494]"
2b,dx5,model_dx5.pt,4,5,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,1.0,1.0,8.0,16.0,3.931805824594339,7.169507597330685,10.549141119788816,0.8984935794505776,0.9546581012779891,0.37715490906420673,0.31860072276975987,"[6.74222226743316, 3.531529400953364, 3.3553700304619376, 2.8637065486159905, 2.425496248898448, 1.9004344833687066, 1.1983050585770847, 1.1317315796064076]",0.16578539147207752,0.012612195738181148,0.16578539147207752,0.16578539147207752,[0],"[0.16578539147207752, 0.0028084873786179227, 0.004483205730514169, 0.00320522264622158, 0.005455331540493984, 0.002747462410046513, 0.002302870643189713, 0.0024166328247560904, 0.001115063514527034, 0.0013808240349561319, 0.0007568799724271019, 0.0021689147524379345, 0.00280176644809521, 0.0011717733986898794, 0.0011020813707289362, 0.0020932236731186285]"
2b,dx5,model_dx5.pt,4,5,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,2.0,0.0,12.0,16.0,7.3056221482687755,11.594708452597525,7.624348169964664,0.8176219123921975,0.9505869471736875,0.4719950024701058,0.4270574757661844,"[3.6577874271784494, 3.337802512331307, 2.934751204908844, 2.426206902731772, 1.9698912285277381, 1.225195230215608, 1.1505746577454077, 1.1019935534148655]",0.005795684406548988,0.0017127956308826064,0.0,0.0,[],"[0.0051831025076528175, 0.0023569771140288438, 0.0011368174003217387, 0.005795684406548988, 0.0018030252702883496, 0.001086723185038143, 0.0016237187384426925, 0.000627367794657411, 0.0012416889789376897, 0.0012194104752519233, 0.0008430603662133806, 0.0009026388762278157, 0.0008465398645645628, 0.0008626076138665589, 0.0009545764354060822, 0.0009207910666747055]"
2b,dx5,model_dx5.pt,4,5,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,3.0,0.0,12.0,16.0,7.329390254683566,11.752227570000406,7.735608944660295,0.8387063116632534,0.9532224178572879,0.44780167677684374,0.40161385476192163,"[3.8633793485857977, 3.2907780841257224, 2.936807098609716, 2.647724487215433, 1.9060724322011524, 1.355957063144613, 1.2002532534495607, 1.135430284277131]",0.008840613959111001,0.0012910987933020404,0.0,0.0,[],"[0.008840613959111001, 0.0011870989861345414, 0.0013336008772138932, 0.0013615180053900046, 0.0012514575154682851, 0.0010385998056206137, 0.0006198486151323716, 0.0004968735106274505, 0.0006354239436114441, 0.0007931209643339523, 0.0005715741928181645, 0.0004961600530984126, 0.0006876638702747249, 0.0005776734652533132, 0.0003609804646545253, 0.00040537246408995004]"
2b,dx5,model_dx5.pt,4,5,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,4.0,0.0,12.0,16.0,7.530292041258093,12.279343008382588,7.265136220103469,0.8322680966271041,0.9511685597926536,0.4564786448124243,0.40955085566126825,"[3.7548288485715933, 3.032078492580853, 2.7505794085050788, 2.4633575108726, 1.8212439103717875, 1.3150051663782059, 1.1737225970153577, 1.1144984058874123]",0.0090381004150027,0.0012082194708097173,0.0,0.0,[],"[0.0090381004150027, 0.0009270491686449304, 0.0010146739419510896, 0.0008368606072147451, 0.0011698796059236053, 0.0010821820793380935, 0.0006680783843643745, 0.00045414717661123157, 0.0005859212624189524, 0.0005831575687410146, 0.0007337388822122749, 0.00047449319578046984, 0.0005895860356675713, 0.00044950361143093607, 0.0003310277402772398, 0.00039311185737624695]"
2b,dx5,model_dx5.pt,4,5,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,5.0,0.0,12.0,16.0,7.583983803958028,12.780650549415752,7.058113422837828,0.7986619607750728,0.9511410217254465,0.4902650779069518,0.4487070750778363,"[3.881046011324607, 2.9368853082992747, 2.599678594869191, 2.399824706153032, 1.7676153412598286, 1.3260286104078616, 1.233680100381397, 1.1507238452965691]",0.006656863452179263,0.0009260310703100303,0.0,0.0,[],"[0.006656863452179263, 0.0005742396686685676, 0.0008181642218589423, 0.0007973352755050468, 0.0008648484871185769, 0.00096571615652042, 0.00035216078342932176, 0.0003252650356276861, 0.0003708916540141815, 0.00042938043171891597, 0.0007576897386353806, 0.000319582278517083, 0.0007108957422513058, 0.00031879414062885476, 0.00020746847662956753, 0.00034720158165737135]"
2b,dx5,model_dx5.pt,4,5,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,6.0,0.0,13.0,16.0,8.748544274125717,14.158304132720767,7.003036247460418,0.7674082590477279,0.9563572261754125,0.5158328857614378,0.4822776596031082,"[3.5567965418838225, 2.8821226372125355, 2.575968260228447, 2.357678299492247, 1.751822411260699, 1.3560228236454985, 1.3001170492059355, 1.240622333139333]",0.0047147372256534465,0.0008159753540944703,0.0,0.0,[],"[0.0047147372256534465, 0.000771758966120264, 0.0007607304953522187, 0.0010146486430371482, 0.0007062303798014176, 0.0010477052879355243, 0.0003397361873102195, 0.00023260514536592734, 0.0003144413060263764, 0.00040038135339091863, 0.000539058069203524, 0.0004841673437331331, 0.0004022079817498439, 0.000548532625886219, 0.0002646245488659107, 0.0005140401060794324]"
2b,dx5,model_dx5.pt,4,5,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,7.0,0.0,15.0,16.0,12.354313765975254,17.641241520482392,7.504723817892527,0.6546905691634105,0.9769568767924636,0.6003295314113732,0.587630352208403,"[3.176465878430018, 2.7892946223353974, 2.5220278979067836, 2.3569052449434236, 1.828790235203907, 1.7291031140033752, 1.7149356913536866, 1.6409685666484728]",0.004081475072745378,0.000785667966802209,0.0,0.0,[],"[0.004081475072745378, 0.0008594076093075263, 0.0006317596072240472, 0.0008126459391530974, 0.0006652932880319171, 0.00042387697249269407, 0.0007996064051408655, 0.00022643397589909185, 0.0004899180990783953, 0.0004794992407343935, 0.0005434938557754673, 0.0005035369448819953, 0.0002389559938590845, 0.0005050267275125906, 0.0005423780557417276, 0.0007673796812570739]"
2b,dx5,model_dx5.pt,4,5,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,8.0,0.0,15.0,16.0,12.143295198135657,17.474278838041087,8.079910032015388,0.6554124172784254,0.9579461672947837,0.6100411353922726,0.5870158283398833,"[3.3639453455276898, 3.1696145818927777, 2.690285813119917, 2.3913485469250797, 2.0692098681676443, 1.9211596414233219, 1.771349778068742, 1.66364413361993]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2b,dx5,model_dx5.pt,5,5,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.0,5.0,5.0,5.0,2.699682605616523,3.2886632722511715,2174.3795661125646,0.999993174960692,1.0,0.002612477618679904,0.002612477618679904,"[1710.3529856279629, 1314.6828114343534, 730.8795604746865, 606.8882117073783, 362.67935260215734, 1.5645442608811317, 1.5128275304921561, 1.3625435536543915]",165.34064692935414,36.971678333534136,0.5876845484545061,184.85839166767067,"[0, 1, 2, 3, 4]","[0.6501148519628446, 165.34064692935414, 3.3994608669444912, 14.880484470954674, 0.5876845484545061]"
2b,dx5,model_dx5.pt,5,5,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,1.0,1.0,14.0,16.0,2.373237307340439,4.689793714413269,7.198762083638388,0.7925708338975143,0.9674546805796501,0.4829323317555943,0.45544392201726275,"[6.765474038370625, 2.978438113729055, 1.9139305695278304, 1.739402317195005, 1.2912717348038336, 1.0740573349594038, 0.9982849394996456, 0.9803891011094442]",0.25959084367531077,0.017670279099480175,0.25959084367531077,0.25959084367531077,[0],"[0.25959084367531077, 0.0023623480419533976, 0.0028330795963266574, 0.0020914689532451408, 0.0018279679909001584, 0.0014224149822088363, 0.00103816012228344, 0.0012006177067059214, 0.0017334554433904399, 0.0007642180466096894, 0.001044012923537195, 0.0015690207650064505, 0.0013002440035034953, 0.0017320723837119802, 0.0012543892460047277, 0.0009601517109844801]"
2b,dx5,model_dx5.pt,5,5,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,2.0,0.0,14.0,16.0,6.717005126173273,11.731949445977348,5.589622807661745,0.7111724679344683,0.9508388483626313,0.5690251221184505,0.5374267690257899,"[2.8813074712124522, 1.9050395351866933, 1.689689700354223, 1.3353916729534399, 1.0492464211476884, 0.9853168430379846, 0.9638508657059093, 0.9380166959281925]",0.0035323351079863687,0.0015292348883339316,0.0,0.0,[],"[0.0024743603455258294, 0.0035323351079863687, 0.0015969246837643713, 0.0016292352285266786, 0.0016778503341275837, 0.0013476163356205407, 0.001311158885781533, 0.00151257797528819, 0.0008030226061824461, 0.000870832789118569, 0.001093309575633955, 0.0016390652800180408, 0.0013901902684476828, 0.001229533753436286, 0.0012942185409070182, 0.0010655265029778094]"
2b,dx5,model_dx5.pt,5,5,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,3.0,0.0,14.0,16.0,7.189552289708298,12.735608526559055,5.46503405793245,0.7307083528042525,0.9547733026576898,0.5498537739376335,0.5189331818218161,"[2.9938766688588307, 1.9317298963660083, 1.7180888267757124, 1.3548653799213723, 1.203002664084842, 1.0948630165299496, 1.0172026905386897, 0.9743716157302625]",0.0030192108285461263,0.0011693712466299528,0.0,0.0,[],"[0.0023506223182313004, 0.0030192108285461263, 0.0016498780250443316, 0.0017218098600285884, 0.000999522605225072, 0.0007913492843976023, 0.001158250487784561, 0.0006888547501882862, 0.00042365362726580567, 0.0008042655240158413, 0.000580014644768222, 0.0006929387582823562, 0.0009372773859702767, 0.0005400117314285628, 0.0014722727869487372, 0.0008800073279535725]"
2b,dx5,model_dx5.pt,5,5,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,4.0,0.0,14.0,16.0,8.87495192372163,14.677841095636634,5.13901843667665,0.707389713145602,0.9529962237969564,0.570841724665739,0.5409346419433314,"[2.620995917657589, 1.8318516479251028, 1.5938418821759976, 1.3160378068400287, 1.1579209179014112, 1.1208583140072224, 1.0227779127063303, 0.9664734321918487]",0.0025026121641625746,0.0009035553391713905,0.0,0.0,[],"[0.001921543704199532, 0.0025026121641625746, 0.0009828174824626835, 0.001241369479521506, 0.0008494425994502187, 0.0006126389494394644, 0.0008745933494312581, 0.0004871938475443627, 0.00038399305856152266, 0.0007201862314181045, 0.000421640470972357, 0.0005658618923259645, 0.0008378836205416745, 0.0007925182281109316, 0.000526401603811833, 0.0007361887447882592]"
2b,dx5,model_dx5.pt,5,5,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,5.0,0.0,15.0,16.0,10.137335937996236,15.952838643318401,5.134909522440834,0.6710902156658514,0.9712145913864372,0.5901079480981252,0.5735065686930803,"[2.5316017509730004, 1.852807816095302, 1.5217270400388296, 1.3508893623139377, 1.2324283741937163, 1.1642922120188912, 1.1108861887339594, 1.0395126388207239]",0.0021416807671944117,0.0006392052118907182,0.0,0.0,[],"[0.0007945336046409343, 0.0021416807671944117, 0.0007042697503708559, 0.0005585222618293216, 0.000480653699553829, 0.0005858533433619876, 0.0006354984854919859, 0.000386419169927404, 0.0003334850398101892, 0.00042503098213498815, 0.0003322097360085034, 0.0005478694525221493, 0.0004822549712051792, 0.0007256891581147172, 0.0005664387656293075, 0.0005268742024557276]"
2b,dx5,model_dx5.pt,5,5,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,6.0,0.0,15.0,16.0,11.330246488385711,16.891728782467244,5.2255873102567865,0.6457987999887842,0.9669912282101458,0.6127954187346176,0.5951480488174176,"[2.443511438898803, 1.8440244315046885, 1.5160826142824442, 1.3981737777810312, 1.3083622824253731, 1.2272564734944682, 1.1696355327870898, 1.0983581894023948]",0.001631469815453594,0.0006214577024092692,0.0,0.0,[],"[0.0007941756363476013, 0.001631469815453594, 0.0007914014688598023, 0.0005354070911429082, 0.0003699777741908645, 0.0004983114408596223, 0.0004821291183297915, 0.0004232575716260482, 0.0003297538087002788, 0.0004310938359629535, 0.00043873413381148113, 0.0005330144524950806, 0.0005402965409903752, 0.0007993757266695646, 0.000754016843221184, 0.0005909079798871563]"
2b,dx5,model_dx5.pt,5,5,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,7.0,0.0,15.0,16.0,14.274078482313032,18.27725552356071,6.247217600146712,0.5579610796420827,0.9667959097996687,0.6786497700394342,0.6648600757737613,"[2.458052129632184, 1.9511690932138026, 1.8202717684908338, 1.790619720472651, 1.6779539412969675, 1.5920790114318983, 1.5193904616047613, 1.4288180583624135]",0.0012722521378659441,0.0004934537276894116,0.0,0.0,[],"[0.00035423435194842026, 0.0012722521378659441, 0.0005454260030291786, 0.00020148701495328457, 0.0006579333403116678, 0.00028052527937142915, 0.00023666525209816778, 0.00022565140054735545, 0.00044313361222880987, 0.0004627905917447142, 0.0003833969797219753, 0.00038676206965307223, 0.0003647971118773434, 0.0005033047812950458, 0.0010435887373180508, 0.0005333109790661259]"
2b,dx5,model_dx5.pt,5,5,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,8.0,0.0,15.0,16.0,7.900267836936283,13.350412282758809,8.687735547896287,0.697762514041517,0.9699892554076156,0.5684873424743042,0.5497612990730338,"[5.01393059173289, 3.7757617504981993, 2.8581988885554908, 2.388182013342634, 2.309820989209459, 1.923921582161872, 1.8337125301350499, 1.7701704520517136]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2b,dx5,model_dx5.pt,6,5,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.0,5.0,5.0,10.0,3.2950347118439636,3.8979902326389664,1645.5961713734819,0.9999902814080284,0.9999986292367691,0.00333006634779032,0.003117465632795014,"[1066.7574312429106, 743.6106656064821, 610.8047586067829, 557.474537495397, 301.0802012472687, 1.7041426487370772, 1.4417463849375733, 1.3238728601818215]",4.692256766437214,0.6512210989237184,0.32011132076452736,6.498383253727434,"[0, 1, 2, 3, 4]","[0.44409027689559005, 0.5560525210829569, 0.4858723685471459, 4.692256766437214, 0.32011132076452736, 0.007692095873779953, 0.0016712733417312143, 0.001752728168459352, 0.0013627493956389124, 0.0013488887301406655]"
2b,dx5,model_dx5.pt,6,5,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,1.0,1.0,16.0,16.0,6.7000565068708,11.531004354737075,4.912929341375116,0.5861806246238037,0.9999999999999293,0.6432879412643726,0.6432879412643726,"[2.3485126478487715, 1.3568168822592683, 1.1440466414459394, 1.0436687413388759, 0.966007369990646, 0.940738558327292, 0.8831769420755261, 0.7865844436202937]",0.2784528644211984,0.02009090477745452,0.2784528644211984,0.2784528644211984,[0],"[0.2784528644211984, 0.004326989905869826, 0.005536908185054889, 0.002733448165192724, 0.004300005100869226, 0.0035562622705459135, 0.00201222395564673, 0.0015104791082586589, 0.003096975707080527, 0.006508983524941483, 0.0010299087653727714, 0.0024700827857049514, 0.0017830903970357526, 0.001789452682960026, 0.0015267803962925946, 0.0008200210672478655]"
2b,dx5,model_dx5.pt,6,5,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,2.0,0.0,16.0,16.0,11.341207535207623,15.069475315959636,4.292156787379081,0.5665656307636096,0.9999999999999042,0.6583573264089466,0.6583573264089466,"[1.4728965378991838, 1.1636534628344781, 1.0567372581579049, 0.9927151440481015, 0.9412418469242411, 0.8812313467180378, 0.791078108270201, 0.762978766431936]",0.01349921469118266,0.003051769425769157,0.0,0.0,[],"[0.01349921469118266, 0.008385717719391098, 0.0042427469326900375, 0.003926109947785703, 0.0015828153715889345, 0.001984120530959428, 0.002889906122172218, 0.002541937309480048, 0.0016899374348501616, 0.0009722713189720282, 0.0007281315043439202, 0.0016735594699620745, 0.0010854460144836893, 0.0010243199227358884, 0.0007058686263829071, 0.0018962078953257224]"
2b,dx5,model_dx5.pt,6,5,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,3.0,0.0,15.0,16.0,6.788210411975754,12.335514648879771,4.44231060854451,0.6371933214597713,0.9581644138613663,0.6240705365798179,0.6023343577616821,"[2.344083422048781, 1.2332254789830495, 1.0728013398948042, 1.0369221555878598, 0.9901366826439756, 0.908834187916876, 0.8144255927587891, 0.7828471069962226]",0.019802937845045675,0.0021911533357951794,0.0,0.0,[],"[0.019802937845045675, 0.002523561552324975, 0.001774304168700137, 0.0005544609982583713, 0.0011707045892776092, 0.0011545812280722297, 0.0013887684565738053, 0.0006010247154815638, 0.0009227141113802503, 0.0010648186359730981, 0.0007579853121310337, 0.0005726148602107193, 0.0008537415888887557, 0.0006594312345467838, 0.0005298312365431951, 0.0007269728393146655]"
