checkpoint,probe_kind,n,B_nat_mean,B_nat_std,E_F_T_mean,E_F_T_std,E_F_TQ_mean,E_F_TQ_std,E_TQ_T_mean,E_TQ_T_std,E_pointwise_F_T_mean,E_pointwise_F_T_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,causal_damage_tau_mean,causal_damage_tau_std,causal_max_keep_mean,causal_max_keep_std,d_model_mean,d_model_std,d_x_mean,d_x_std,dim_R_nat_mean,dim_R_nat_std,dim_over_nctx_mean,dim_over_nctx_std,dim_over_rT_mean,dim_over_rT_std,gamma_mean,gamma_std,kernel_lengthscale_mean,kernel_lengthscale_std,kernel_signal_var_mean,kernel_signal_var_std,max_build_closure_mean,max_build_closure_std,max_build_refinement_mean,max_build_refinement_std,max_causal_damage_mean,max_causal_damage_std,max_val_closure_mean,max_val_closure_std,max_val_refinement_mean,max_val_refinement_std,mean_build_closure_mean,mean_build_closure_std,mean_build_refinement_mean,mean_build_refinement_std,mean_candidate_rank_mean,mean_candidate_rank_std,mean_causal_damage_mean,mean_causal_damage_std,mean_hidden_s_mean,mean_hidden_s_std,mean_s_mean,mean_s_std,mean_val_closure_mean,mean_val_closure_std,mean_val_refinement_mean,mean_val_refinement_std,min_explainable_frac_mean,min_explainable_frac_std,mse_krr_mean,mse_krr_std,mse_model_mean,mse_model_std,mse_ratio_mean,mse_ratio_std,n_build_mean,n_build_std,n_causal_mean,n_causal_std,n_eval_mean,n_eval_std,n_heads_mean,n_heads_std,n_layers_mean,n_layers_std,n_val_mean,n_val_std,r_eff_T_task_mean,r_eff_T_task_std,sum_candidate_rank_mean,sum_candidate_rank_std,sum_kept_causal_damage_mean,sum_kept_causal_damage_std,sweep_val_mean,sweep_val_std,tau_sv_mean,tau_sv_std
dx10,task,16,11.0,0.0,0.013054455105422445,0.003483055674225909,0.013089009580397222,0.0034852610206630636,0.0013535435723697224,0.0008367246501109993,0.01238231708315704,0.004266770747228138,0.9999975115684163,3.895991503008992e-06,0.999818439894048,0.00010568630887655879,0.05,0.0,0.0,0.0,128.0,0.0,10.0,0.0,11.0,0.0,0.23404255319148937,0.0,1.1,0.0,0.95,0.0,nan,nan,nan,nan,0.012652234603928716,0.0038704480710875224,0.9999978635241737,7.019982661545548e-07,487.21178585944966,1490.7804642283186,0.012580078810183864,0.003985918292953879,0.9999978788981829,7.682896653246379e-07,0.006381509855077513,0.0012871849337734277,0.8888719748174232,5.521580944063333e-06,15.333333333333334,0.0,6.605152880706738,17.539050108294504,13.82638888888889,0.4215760162160077,1.2222222222222223,0.0,0.006611611074555027,0.001473594063532677,0.8888669158993242,1.1535621815008572e-05,0.001,0.0,0.031812066741225165,0.0276587154030894,0.04545822652216158,0.03946157231368604,1.4734002218910618,0.5249085373981854,16.0,0.0,8.0,0.0,16.0,0.0,4.0,0.0,8.0,0.0,16.0,0.0,10.0,0.0,138.0,0.0,594.3685971979883,1578.5206522160183,10.0,0.0,0.001,0.0
dx15,task,16,15.8125,0.9810708435174292,0.017432349505417253,0.003816807230474623,0.0959797109239621,0.13184034547355572,0.08492760950984557,0.1380833228768767,0.014230290736701878,0.005929497754328294,0.9749119848398186,0.04717726011206907,0.9745626930001059,0.04705756353794585,0.05,0.0,0.0,0.0,128.0,0.0,15.0,0.0,15.8125,0.9810708435174292,0.33643617021276595,0.02087384773441339,1.063392857142857,0.06726980568850792,0.95,0.0,nan,nan,nan,nan,0.04865227041738154,0.05699032541352741,0.9999987130371417,6.337838814379675e-07,298719.51707006776,1194874.2822932277,0.12294012853275899,0.10964682480163486,0.9999984420096373,9.940441228735265e-07,0.03300914810435687,0.04060029127666691,0.888874604945839,4.2904017275669925e-06,15.88888888888889,0.0,2074.4719362455467,8297.73823210507,10.118055555555555,5.299346764619885,1.7569444444444444,0.10900787150193654,0.0750983329660071,0.09116229910460442,0.8888648270078847,1.39283603762811e-05,0.001,0.0,0.05508295735521386,0.03646435115306637,0.06877861298247293,0.03309764583878988,1.5584370440609363,1.0317325227697935,16.0,0.0,8.0,0.0,16.0,0.0,4.0,0.0,8.0,0.0,16.0,0.0,14.875,0.3415650255319866,143.0,0.0,298723.1890853277,1194874.3379306525,15.0,0.0,0.001,0.0
dx3,task,16,4.625,0.6191391873668903,0.006293198705120093,0.0015046854778135096,0.006409986519514697,0.0015663350142113835,0.0011408859187100957,0.0009414992937055007,0.007125103843108459,0.003315800164898667,0.9999978673597079,4.172858762825989e-06,0.9999566045036435,2.0926260844043352e-05,0.05,0.0,0.0,0.0,128.0,0.0,3.0,0.0,4.625,0.6191391873668903,0.09840425531914894,0.013173174199295538,1.5416666666666667,0.20637972912229685,0.95,0.0,nan,nan,nan,nan,0.017485121860833838,0.006583207585744887,0.999993901027425,4.90406794836922e-06,4.839337048175469,4.003653799020693,0.017630007108316033,0.005655610713023012,0.9999936527729117,4.350870166477558e-06,0.009559126267061697,0.003433414270233336,0.8888297922240156,4.4689658968400136e-05,14.777777777777779,0.4255231590028171,0.25554774965981786,0.21619659914733422,12.13888888888889,0.9724602883129361,0.513888888888889,0.0687932430407656,0.009849899114583411,0.003108786569755658,0.8888239747028152,4.204654715837967e-05,0.001,0.0,0.005772163564191154,0.005682470424505045,0.0059097238921617815,0.005406678287516248,1.253006178388019,0.7162132090206427,16.0,0.0,8.0,0.0,16.0,0.0,4.0,0.0,8.0,0.0,16.0,0.0,3.0,0.0,133.0,3.8297084310253524,7.921741149681305,5.230963201281744,3.0,0.0,0.001,0.0
dx5,task,16,6.0,0.0,0.009111277559287048,0.002440053731616476,0.0092620681635219,0.002494560769598187,0.0013529071066380443,0.0013090945462123796,0.010661712163021928,0.009424218706456971,0.999996563021863,7.368364719149459e-06,0.9999087003470178,4.675305727824676e-05,0.05,0.0,0.0,0.0,128.0,0.0,5.0,0.0,6.0,0.0,0.1276595744680851,0.0,1.2,0.0,0.95,0.0,nan,nan,nan,nan,0.018716644736630754,0.0077771688541659134,0.9999953633447155,2.815401992343283e-06,90.33050403405774,105.68897401239232,0.018831897171810833,0.00769685901663499,0.9999945908468366,3.2152127614957694e-06,0.00914594011461415,0.0030767371640273472,0.8888382472533098,3.5998193800696746e-05,14.909722222222221,0.2636207214421172,2.9273140321329723,3.817104796297035,12.083333333333334,1.5789249872069089,0.6666666666666666,0.0,0.009552590476400575,0.0033193400678770526,0.8888283133706957,4.257478582377945e-05,0.001,0.0,0.013996316662517338,0.010079803343826818,0.015073594841767601,0.011513184605309043,1.0645952812254094,0.199623912782562,16.0,0.0,8.0,0.0,16.0,0.0,4.0,0.0,8.0,0.0,16.0,0.0,5.0,0.0,134.1875,2.372586492979058,132.7040661690516,171.08270550255867,5.0,0.0,0.001,0.0
dx8,task,16,9.0,0.0,0.012933676517071072,0.0022204889397601664,0.013174423645741682,0.0022612065911137708,0.0017442957912297405,0.0012358163264636019,0.012009548861079767,0.005608306288036825,0.9999955256428246,6.095234460099032e-06,0.999821123159576,6.220670763966057e-05,0.05,0.0,0.0,0.0,128.0,0.0,8.0,0.0,9.0,0.0,0.19148936170212766,0.0,1.125,0.0,0.95,0.0,nan,nan,nan,nan,0.015277169681518935,0.0066439147292903355,0.9999965161656166,1.8441445850448691e-06,556.9390685964968,727.7176241516128,0.015405708239098708,0.007018937608725418,0.9999957554325222,2.8064328381459694e-06,0.008674932431877695,0.0030883526179225555,0.8888524698105756,2.6015741796383024e-05,15.20138888888889,0.2407763506426797,14.95796102099699,18.194108164488444,13.444444444444443,0.7783066984630341,1.0,0.0,0.009075711301492404,0.0036073110223914665,0.8888405881551502,4.290749768430786e-05,0.001,0.0,0.021083931797096077,0.012465060293103321,0.02392662725907216,0.016338404489236052,1.1403817484799852,0.3036159282094824,16.0,0.0,8.0,0.0,16.0,0.0,4.0,0.0,8.0,0.0,16.0,0.0,8.0,0.0,136.8125,2.166987155784116,1078.9930748963588,1308.313633223917,8.0,0.0,0.001,0.0
