basis,layer,n,best_model_excess_mean,best_model_excess_std,best_op_excess_mean,best_op_excess_std,best_op_signal_error_mean,best_op_signal_error_std,best_rank_mean,best_rank_std,candidate_dim_mean,candidate_dim_std,layer_mean,layer_std,model_excess_at_oracle_mean,model_excess_at_oracle_std,model_excess_at_strict_mean,model_excess_at_strict_std,op_excess_at_oracle_mean,op_excess_at_oracle_std,op_excess_at_strict_mean,op_excess_at_strict_std,op_signal_error_at_oracle_mean,op_signal_error_at_oracle_std,op_signal_error_at_strict_mean,op_signal_error_at_strict_std,r_eff_T_task_mean,r_eff_T_task_std,r_eff_T_task_strict_mean,r_eff_T_task_strict_std,rank_at_oracle_mean,rank_at_oracle_std,rank_at_strict_mean,rank_at_strict_std,reach_alpha_mean,reach_alpha_std,rank_to_alpha_mean,rank_to_alpha_std
raw,5,8,0.0828066539157239,0.008392866198324807,0.0643804225816574,0.004950153373603118,0.049962024708200714,0.0021339721903763332,37.5,1.1952286093343936,37.5,1.1952286093343936,5.0,0.0,0.10611581511468665,0.008938367153647216,0.0828066539157239,0.008392866198324807,0.08535301231362852,0.004826155131854243,0.0643804225816574,0.004950153373603118,0.057571407904586876,0.002660201187678034,0.049962024708200714,0.0021339721903763332,24.75,1.4880476182856899,47.125,0.8345229603962802,24.75,1.4880476182856899,37.5,1.1952286093343936,0.0,0.0,,
raw,6,8,0.07655341073887546,0.006566551081984764,0.05814164078429967,0.006578416873814705,0.04747007983039915,0.003175994502751458,38.875,0.9910312089651149,38.875,0.9910312089651149,6.0,0.0,0.10325177762208612,0.007015893247887393,0.07655341073887546,0.006566551081984764,0.08130989159129767,0.006103240063667711,0.05814164078429967,0.006578416873814705,0.056196190170636984,0.0033108420430601497,0.04747007983039915,0.003175994502751458,24.75,1.4880476182856899,47.125,0.8345229603962802,24.75,1.4880476182856899,38.875,0.9910312089651149,0.0,0.0,,
raw,7,8,0.030702115258426477,0.0028229938177104686,0.009825632357392533,0.0009309470080107496,0.01953741709444924,0.0014728429067293774,62.375,2.38671920665766,62.375,2.38671920665766,7.0,0.0,0.07683733421643132,0.005855485735676021,0.03225110728360432,0.0027684842877797036,0.053179280927274274,0.002514734292058424,0.011120057498036816,0.000860976990684592,0.04547744764316173,0.002678418795139125,0.020777885220439114,0.0012046241322038087,24.75,1.4880476182856899,47.125,0.8345229603962802,24.75,1.4880476182856899,47.125,0.8345229603962802,1.0,0.0,25.875,1.5526475085202969
raw,8,8,0.031522288682750935,0.0026241857169340657,0.010703138741584201,0.001404149664820648,0.020386026813171355,0.0019348878809015084,62.25,3.011881234615431,62.25,3.011881234615431,8.0,0.0,0.07729578216099785,0.005869158093439402,0.032982343078284806,0.0026135913781533144,0.05368568482336443,0.0027823694247468855,0.011954597670492138,0.0013413841797064092,0.04569385504576125,0.0027806170097747374,0.021539929996153007,0.0016864375352422707,24.75,1.4880476182856899,47.125,0.8345229603962802,24.75,1.4880476182856899,47.125,0.8345229603962802,1.0,0.0,26.0,1.6903085094570331
response,0,8,1.0895151504078036,0.150784367380839,1.1474987915323462,0.1378549349440723,0.21041311887027225,0.004325339059279649,16.0,0.0,16.0,0.0,0.0,0.0,1.0895151504078036,0.150784367380839,1.0895151504078036,0.150784367380839,1.1474987915323462,0.1378549349440723,1.1474987915323462,0.1378549349440723,0.21041311887027225,0.004325339059279649,0.21041311887027225,0.004325339059279649,24.75,1.4880476182856899,47.125,0.8345229603962802,16.0,0.0,16.0,0.0,0.0,0.0,,
response,1,8,0.08752779857003243,0.012976088206727618,0.07399192707112481,0.014264242147701651,0.05352235852681017,0.0070699965603464145,50.625,4.470139019889969,50.625,4.470139019889969,1.0,0.0,0.11602261714095688,0.011114417236724886,0.08771644102757453,0.012733030784440756,0.10020252906580113,0.01090083946662077,0.07411056672058765,0.014094731516191594,0.06243361244764474,0.005811236360881358,0.05357054118145563,0.0069982793767065605,24.75,1.4880476182856899,47.125,0.8345229603962802,24.75,1.4880476182856899,46.75,0.8864052604279183,0.125,0.3535533905932738,38.0,0.0
response,2,8,0.034775005962713566,0.004094335993249073,0.015483922883975815,0.003892942569494298,0.024416485675054313,0.0041646181643353215,84.25,6.627863262664026,84.25,6.627863262664026,2.0,0.0,0.08010794973638811,0.005400661496993317,0.03672458067796386,0.003895724680187712,0.05783902880755874,0.0027334841253811564,0.016986927748038186,0.003617181609871963,0.04745141434727605,0.0032040038082478883,0.025621657375955474,0.0037366247994521083,24.75,1.4880476182856899,47.125,0.8345229603962802,24.75,1.4880476182856899,47.125,0.8345229603962802,1.0,0.0,26.875,1.8850918886280925
response,3,8,0.026121085908021757,0.0029879770274317545,0.006226345375552678,0.001726494716063656,0.015470334212617369,0.0029413443111064434,100.625,6.045954964153424,100.625,6.045954964153424,3.0,0.0,0.075260013048874,0.005598919350494114,0.02865654483526263,0.002753663873190157,0.05174781699319164,0.002126510098757892,0.008161378482578271,0.0015181410016306906,0.044878093678107064,0.0028524753480796876,0.017785713040263045,0.0023617998866848292,24.75,1.4880476182856899,47.125,0.8345229603962802,24.75,1.4880476182856899,47.125,0.8345229603962802,1.0,0.0,25.5,1.5118578920369088
response,4,8,0.024263364494646694,0.0029045234158592607,0.0037964054117910957,0.0010757633647406058,0.01208236865573184,0.00226312493768462,106.75,4.743416490252569,106.75,4.743416490252569,4.0,0.0,0.07414918189472045,0.005565523328889609,0.02691741177097525,0.0027054243327677067,0.05011625352200344,0.0019349986571075707,0.005839387048930877,0.0009409848620597022,0.04416135565282818,0.00271237834779874,0.01505165486433074,0.0017051748669829245,24.75,1.4880476182856899,47.125,0.8345229603962802,24.75,1.4880476182856899,47.125,0.8345229603962802,1.0,0.0,25.25,1.4880476182856899
response,5,8,0.022548330611679695,0.002375438681811383,0.00199966434792682,0.0006556235036836269,0.008749356364128016,0.001882650081246265,112.625,4.138236339311712,112.625,4.138236339311712,5.0,0.0,0.0732572727358836,0.005411264684892825,0.02537085747545926,0.0022797072881009742,0.048997958794910514,0.0019035867144480893,0.004141710074595213,0.0005090689571709037,0.043663077055749455,0.0026331709625135795,0.012685705546906656,0.001193009584930068,24.75,1.4880476182856899,47.125,0.8345229603962802,24.75,1.4880476182856899,47.125,0.8345229603962802,1.0,0.0,25.125,1.7268882005337975
response,6,8,0.02373146352218907,0.0025127798494237108,0.003775516400802199,0.0015834827608059037,0.011975372342292425,0.0032130258767603124,103.25,7.611082145698562,103.25,7.611082145698562,6.0,0.0,0.07380698259214624,0.005410036795367329,0.026378978656490575,0.002329301709556963,0.050029194726462556,0.0023253664416144825,0.0057889481857262,0.0012848309234805087,0.044127111777409786,0.002908276077155152,0.014987613715992543,0.0024035859138433016,24.75,1.4880476182856899,47.125,0.8345229603962802,24.75,1.4880476182856899,47.125,0.8345229603962802,1.0,0.0,25.375,1.5979898086569353
response,7,8,0.020508518157472108,0.0021315915454460247,0.000104664383201751,0.00016266587714336937,0.0014889081951572829,0.001607171054538181,126.0,3.0237157840738176,126.0,3.0237157840738176,7.0,0.0,0.07203846834761912,0.0053838806828062765,0.023510357258825935,0.002158573512266169,0.04783938388095789,0.0020061753647154686,0.002359356630929326,0.0002077824028329468,0.043138494902292435,0.0025452004386775024,0.009559085201381684,0.0003681879670272604,24.75,1.4880476182856899,47.125,0.8345229603962802,24.75,1.4880476182856899,47.125,0.8345229603962802,1.0,0.0,24.875,1.4577379737113252
response,8,8,0.02152781424766492,0.002274357713364958,0.0007763211633247864,0.0007278446942776696,0.005053082168488016,0.0027961838076306996,118.875,6.334429729659964,118.875,6.334429729659964,8.0,0.0,0.07263365624205906,0.0056420019100367836,0.024446701162102933,0.0022079216477842115,0.04823033728758496,0.002060522224108316,0.0029812311499868432,0.0005154097372565736,0.04331949121130743,0.0026681673787276477,0.010759377954559484,0.001333666173913763,24.75,1.4880476182856899,47.125,0.8345229603962802,24.75,1.4880476182856899,47.125,0.8345229603962802,1.0,0.0,24.875,1.4577379737113252
