checkpoint,probe_kind,n,B_nat_mean,B_nat_std,E_F_T_mean,E_F_T_std,E_F_TQ_mean,E_F_TQ_std,E_TQ_T_mean,E_TQ_T_std,E_pointwise_F_T_mean,E_pointwise_F_T_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,causal_damage_tau_mean,causal_damage_tau_std,causal_max_keep_mean,causal_max_keep_std,d_model_mean,d_model_std,d_x_mean,d_x_std,dim_R_nat_mean,dim_R_nat_std,dim_over_nctx_mean,dim_over_nctx_std,dim_over_rT_mean,dim_over_rT_std,dim_over_rT_strict_mean,dim_over_rT_strict_std,excess_risk_frac_mean,excess_risk_frac_std,gamma_mean,gamma_std,kernel_lengthscale_mean,kernel_lengthscale_std,kernel_signal_var_mean,kernel_signal_var_std,krr_risk_over_signal_mean,krr_risk_over_signal_std,krr_risk_per_tgt_mean,krr_risk_per_tgt_std,krr_risk_total_mean,krr_risk_total_std,krr_signal_per_tgt_mean,krr_signal_per_tgt_std,krr_signal_total_mean,krr_signal_total_std,max_build_closure_mean,max_build_closure_std,max_build_refinement_mean,max_build_refinement_std,max_causal_damage_mean,max_causal_damage_std,max_val_closure_mean,max_val_closure_std,max_val_refinement_mean,max_val_refinement_std,mean_build_closure_mean,mean_build_closure_std,mean_build_refinement_mean,mean_build_refinement_std,mean_candidate_rank_mean,mean_candidate_rank_std,mean_causal_damage_mean,mean_causal_damage_std,mean_hidden_s_mean,mean_hidden_s_std,mean_s_mean,mean_s_std,mean_val_closure_mean,mean_val_closure_std,mean_val_refinement_mean,mean_val_refinement_std,min_explainable_frac_mean,min_explainable_frac_std,mse_krr_mean,mse_krr_std,mse_model_mean,mse_model_std,mse_ratio_mean,mse_ratio_std,n_build_mean,n_build_std,n_causal_mean,n_causal_std,n_eval_mean,n_eval_std,n_heads_mean,n_heads_std,n_layers_mean,n_layers_std,n_val_mean,n_val_std,r_eff_T_task_mean,r_eff_T_task_std,r_eff_T_task_strict_mean,r_eff_T_task_strict_std,rank_tau_task_mean,rank_tau_task_std,sum_candidate_rank_mean,sum_candidate_rank_std,sum_kept_causal_damage_mean,sum_kept_causal_damage_std,sweep_val_mean,sweep_val_std,tau_sv_mean,tau_sv_std
dx40,task,16,58.9375,88.93403454246298,98.67661944452908,276.73988250964055,98.74529858952977,276.71379263147713,0.13741059432359748,0.07805640556046979,11.4988789197633,32.394563122602605,0.9754063262717281,0.02024464036951822,0.8362753002980465,0.3271734516755576,0.05,0.0,0.0,0.0,128.0,0.0,40.0,0.0,29.25,14.266510902576472,0.6223404255319149,0.30354278516120153,2.907097243112751,5.621404591066881,0.8882572574164906,0.4104736927805669,0.05,0.0,0.95,0.0,nan,nan,nan,nan,0.27785652273445877,0.30910463303340374,0.09594714870968035,0.06688895903416733,3.837885948387213,2.675558361366693,2.859229061600045,6.029380983548649,114.36916246400179,241.175239341946,0.14551061010467814,0.11098814945908997,0.9994841763692217,0.0018198978577407304,4.192018692410549,10.420323468982081,0.3249715523240062,0.16659332466115484,0.9986992590155142,0.004627261034705678,0.06988732255419944,0.0608302511355235,0.8863465635804244,0.006846092559289665,23.270833333333336,10.861414223297128,0.1370361897630829,0.2934821559402011,14.756944444444443,9.041670222449092,6.548611111111112,9.881559393606999,0.15371134482075147,0.10533641307379815,0.8823853364423065,0.012621424469503924,0.001,0.0,0.1017743184778051,0.08720643273763494,25.994854439919454,91.55106191606622,2428.6848428370354,8867.491412873624,16.0,0.0,8.0,0.0,16.0,0.0,4.0,0.0,8.0,0.0,16.0,0.0,19.8125,8.431834517667749,32.4375,5.819149422381247,0.10062316618779489,0.06339551667064035,209.4375,97.75272800967414,37.679946235784605,97.60369602780779,40.0,0.0,0.001,0.0
