checkpoint,probe_kind,n,B_nat_mean,B_nat_std,E_F_T_mean,E_F_T_std,E_F_TQ_mean,E_F_TQ_std,E_TQ_T_mean,E_TQ_T_std,E_pointwise_F_T_mean,E_pointwise_F_T_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,causal_damage_tau_mean,causal_damage_tau_std,causal_max_keep_mean,causal_max_keep_std,d_model_mean,d_model_std,d_x_mean,d_x_std,dim_R_nat_mean,dim_R_nat_std,dim_over_nctx_mean,dim_over_nctx_std,dim_over_rT_mean,dim_over_rT_std,gamma_mean,gamma_std,max_build_closure_mean,max_build_closure_std,max_build_refinement_mean,max_build_refinement_std,max_causal_damage_mean,max_causal_damage_std,max_val_closure_mean,max_val_closure_std,max_val_refinement_mean,max_val_refinement_std,mean_build_closure_mean,mean_build_closure_std,mean_build_refinement_mean,mean_build_refinement_std,mean_candidate_rank_mean,mean_candidate_rank_std,mean_causal_damage_mean,mean_causal_damage_std,mean_hidden_s_mean,mean_hidden_s_std,mean_s_mean,mean_s_std,mean_val_closure_mean,mean_val_closure_std,mean_val_refinement_mean,mean_val_refinement_std,min_explainable_frac_mean,min_explainable_frac_std,mse_krr_mean,mse_krr_std,mse_model_mean,mse_model_std,mse_ratio_mean,mse_ratio_std,n_build_mean,n_build_std,n_causal_mean,n_causal_std,n_eval_mean,n_eval_std,n_heads_mean,n_heads_std,n_layers_mean,n_layers_std,n_val_mean,n_val_std,r_eff_T_task_mean,r_eff_T_task_std,sum_candidate_rank_mean,sum_candidate_rank_std,sum_kept_causal_damage_mean,sum_kept_causal_damage_std,sweep_val_mean,sweep_val_std,tau_sv_mean,tau_sv_std
dx5,task,1,66.0,0.0,0.00755294905803355,0.0,0.007552949058021272,0.0,1.5654706246243075e-13,0.0,0.0044813368933682395,0.0,1.0,0.0,0.9999430133189394,0.0,0.01,0.0,0.0,0.0,128.0,0.0,5.0,0.0,5.0,0.0,0.10638297872340426,0.0,1.0,0.0,0.95,0.0,0.027126064507706986,0.0,0.9999971859650985,0.0,3.478854286497053,0.0,0.451174104921757,0.0,0.9999927381285504,0.0,0.014871806958551568,0.0,0.8887430266970926,0.0,11.11111111111111,0.0,0.15954271634384135,0.0,6.444444444444445,0.0,1.1111111111111112,0.0,0.0674538629719853,0.0,0.8886920585975624,0.0,0.001,0.0,0.011782977809225345,0.0,0.014064268232462276,0.0,1.1936089891852992,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,8.0,0.0,4.0,0.0,5.0,0.0,100.0,0.0,5.964907126293808,0.0,5.0,0.0,0.001,0.0
