exp,checkpoint,checkpoint_file,episode,d_x,n_layers,n_heads,selection_mode,gamma,min_explainable_frac,n_causal,causal_damage_tau,causal_max_keep,ell,s,hidden_s,candidate_rank,participation_rank,entropy_rank,val_total_norm,val_explainable_frac,val_capture,val_resid_ratio,val_full_resid_ratio,top_singular_values_json,causal_max_damage,causal_mean_damage,causal_min_kept_damage,causal_sum_kept_damage,causal_selected_indices_json,causal_damages_json
2b,dx5,model_dx5.pt,0,5,8,4,causal,0.95,0.001,4,0.01,0,0.0,4.0,4.0,4.0,1.3969726399265596,1.7541350906512605,2015.7402732498115,0.796441927048051,1.0,0.4511741049217575,0.4511741049217575,"[1477.4174069767662, 473.40506861386706, 438.2983524103468, 66.28379176873214, 0.009782017782127825, 0.0004354651509248882, 0.00040631369997620053, 0.00034315475959264635]",3.478854286497053,1.3919583526323944,0.011225660942660191,5.567833410529578,"[0, 1, 2, 3]","[1.882556977259246, 3.478854286497053, 0.19519648583061816, 0.011225660942660191]"
2b,dx5,model_dx5.pt,0,5,8,4,causal,0.95,0.001,4,0.01,0,1.0,2.0,1.0,12.0,1.0354603037105266,1.121876577137706,618.2224546608314,0.9998619544388613,0.9993774781416876,0.02757682873486185,0.011749279175280118,"[18.94624954132462, 1.783076251168731, 1.1864761687102245, 0.8494355368686299, 0.5688081600165499, 0.43862756606615716, 0.3131925510449706, 0.27989905463992076]",0.14462926160682,0.019413779742408706,0.03189652956824184,0.17652579117506184,"[0, 2]","[0.03189652956824184, 0.009032497067456152, 0.14462926160682, 0.00848640289806352, 0.006574389562700849, 0.009745958428979308, 0.0037851933663955095, 0.0026741911909083237, 0.0060704676004841515, 0.0029951820763820377, 0.002362247133481039, 0.004713036408991756]"
2b,dx5,model_dx5.pt,0,5,8,4,causal,0.95,0.001,4,0.01,0,2.0,0.0,10.0,12.0,2.2510875614415866,4.067824638421186,4.440854030156916,0.7853213837045162,0.9656345251170804,0.4915959301927768,0.46333423820761743,"[1.6944641138089613, 0.7238300546938029, 0.5690387153570848, 0.45784564203311445, 0.30467151115905117, 0.27530162216625037, 0.2549625162285779, 0.23606903476087673]",0.003854954920126239,0.002087686553436222,0.0,0.0,[],"[0.003854954920126239, 0.0029153365908829174, 0.001978851828546933, 0.0021480161207950697, 0.0017300713505253107, 0.0013523196502567144, 0.0032407394817444207, 0.0015771168088272616, 0.0014615340642447148, 0.001246587549967809, 0.0023375786638358573, 0.0012091316114814126]"
2b,dx5,model_dx5.pt,0,5,8,4,causal,0.95,0.001,4,0.01,0,3.0,0.0,9.0,12.0,2.0844095100125446,3.74972891717735,3.551746374671709,0.7653606941268206,0.965659691296896,0.5108052744231999,0.48439581529272124,"[1.7983754414586175, 0.7340527220543143, 0.5216658749068932, 0.4712708001111432, 0.3232418438415804, 0.2633136871369401, 0.2581963782322251, 0.2176892038021716]",0.00453544732474838,0.0013876249874367706,0.0,0.0,[],"[0.00453544732474838, 0.002751206166597674, 0.001629003011591369, 0.0010662922820899546, 0.0007304400979116191, 0.0011328082544354921, 0.0008231832731642721, 0.00043060131075632613, 0.0010324733027035984, 0.0009033654922544725, 0.000579149365048558, 0.0010375299679395305]"
2b,dx5,model_dx5.pt,0,5,8,4,causal,0.95,0.001,4,0.01,0,4.0,1.0,9.0,12.0,2.5013817181615376,4.553788524670317,4.87091459486946,0.8329605252435089,0.9593687447730612,0.44820052036063335,0.40870463021165904,"[2.7211164133204626, 1.1597981552727616, 0.9903967468939504, 0.756653037903684, 0.6920833985340434, 0.5692101242009009, 0.4590960842855908, 0.4329563794299391]",0.011443524048556458,0.0019084254792635378,0.011443524048556458,0.011443524048556458,[0],"[0.011443524048556458, 0.0016778778275007202, 0.0008437063188375439, 0.0008901354523189029, 0.0014165773962156291, 0.0017119294029923735, 0.0011346342897788951, 0.0011525073471255623, 0.0005831564109820543, 0.0009577916472156516, 0.0006056965537481812, 0.00048356905589048055]"
2b,dx5,model_dx5.pt,0,5,8,4,causal,0.95,0.001,4,0.01,0,5.0,1.0,2.0,12.0,1.4712714095755532,2.335019412186554,9.815729459375193,0.9555908688465523,0.9592103213252499,0.28876872344179455,0.21073474121140381,"[5.531919760289155, 1.5255706676885727, 1.0308965623931818, 0.8979533452859235, 0.8488411903124833, 0.7221051019731349, 0.5691718897638717, 0.4541512623145312]",0.13337423653324537,0.011759450463600744,0.13337423653324537,0.13337423653324537,[0],"[0.13337423653324537, 0.001358971107068187, 0.0003361667176757336, 0.00047390402161842, 0.0005778668878167152, 0.0003429250484416936, 0.0010981158962457486, 0.0009224400756045148, 0.0004992624689312285, 0.0007620690664563672, 0.0008806199338980412, 0.0004868278062068981]"
2b,dx5,model_dx5.pt,0,5,8,4,causal,0.95,0.001,4,0.01,0,6.0,1.0,5.0,12.0,1.7455122968160024,2.9834548074318885,8.175087255336843,0.9296817730984847,0.9528156875539039,0.3379121515406122,0.26517584147410633,"[4.556710691654894, 1.5081974167388568, 1.0824445591420861, 0.9504700752710445, 0.871261721249397, 0.761041146263231, 0.5850897171713648, 0.4506633138978296]",0.06140077784446801,0.005670155464944415,0.06140077784446801,0.06140077784446801,[0],"[0.06140077784446801, 0.0013588521165380169, 0.0003356404729724125, 0.0003910147781639272, 0.00059268402347351, 0.0002846031165481635, 0.0009926265185737266, 0.0008264846146432983, 0.0004491948932263357, 0.0005033716486284392, 0.00046309598069856615, 0.0004435195713985528]"
2b,dx5,model_dx5.pt,0,5,8,4,causal,0.95,0.001,4,0.01,0,7.0,1.0,9.0,12.0,3.694219295925793,5.888149059815434,6.034561686983138,0.8020471958271487,0.9513321551211832,0.48681281072379695,0.4449188736981426,"[2.9304377368721393, 1.6105985390122879, 1.4360245051004306, 1.2028618899527297, 1.0928423598600145, 1.01594299894326, 0.603114066232611, 0.44821604292966755]",0.014329386162897617,0.0016989717710872519,0.014329386162897617,0.014329386162897617,[0],"[0.014329386162897617, 0.00047673547010177407, 0.00032786526265729543, 0.0008335864398058815, 0.0005781052525729421, 0.0003039843285570533, 0.0009441019669873546, 0.0006283474393301362, 0.00045566656638695716, 0.0006100500724655001, 0.00046181769203319995, 0.0004380145992513074]"
2b,dx5,model_dx5.pt,0,5,8,4,causal,0.95,0.001,4,0.01,0,8.0,0.0,9.0,12.0,2.273837412825991,3.998563081882582,8.523181118775007,0.8546397796856224,0.9606654920187248,0.42305679943656505,0.3812613543415643,"[4.819378513338779, 1.9029165440246478, 1.6464766409459493, 1.2404725571270578, 1.2214468660603732, 1.1998899018010027, 0.6451688776516021, 0.565218930026424]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
