exp,checkpoint,checkpoint_file,sweep,sweep_val,d_x,d_model,n_layers,n_heads,episode,probe_kind,selection_mode,span_mode,kernel_family,kernel_lengthscale,kernel_signal_var,gamma,min_explainable_frac,n_causal,causal_damage_tau,causal_max_keep,tau_sv,n_build,n_val,n_eval,B_nat,dim_R_nat,dim_over_nctx,dim_over_rT,r_eff_T_task,mean_s,mean_hidden_s,sum_candidate_rank,mean_candidate_rank,max_causal_damage,mean_causal_damage,sum_kept_causal_damage,E_F_T,E_TQ_T,E_F_TQ,X_use,X_sub,max_val_closure,mean_val_closure,max_build_closure,mean_build_closure,max_val_refinement,mean_val_refinement,max_build_refinement,mean_build_refinement,s_list,candidate_ranks,mse_model,mse_krr,mse_ratio,E_pointwise_F_T
rbf,rbf_elbow_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_finetune_seed42/checkpoint_final.pt,rbf_elbow,47,5,128,8,4,0,task,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,0.001,16,16,16,21,21,0.44680851063829785,0.7,30,2.3333333333333335,22.555555555555557,231,25.666666666666668,0.7386933269397007,0.02382378430832694,2.5647056730230084,0.04375128672116897,0.11783863804486273,0.11561689575705827,0.9860943740549533,0.9861140553837596,0.046876041076070345,0.03546984751684794,0.02699082949158691,0.01655356144631141,0.9999541806138635,0.8887917325969611,0.9999995127134995,0.8888796534114327,"[14, 7, 0, 0, 0, 0, 0, 0, 0]","[16, 33, 26, 26, 26, 26, 26, 26, 26]",0.051796807837697786,0.055453895192954294,0.9340517497908576,0.02379596213294505
rbf,rbf_elbow_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_finetune_seed42/checkpoint_final.pt,rbf_elbow,47,5,128,8,4,1,task,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,0.001,16,16,16,21,21,0.44680851063829785,0.6774193548387096,31,2.3333333333333335,23.11111111111111,233,25.88888888888889,0.9951755812908598,0.02802624927379173,2.906056554070803,0.06838209494125336,0.17026633250956014,0.16868972885078098,0.9698615421930007,0.9710093760138019,0.04777700163639782,0.0402151444061529,0.021991422356754553,0.014415290201253952,0.9999393229737944,0.8887523146305908,0.9999991329232931,0.8888844532870229,"[13, 7, 1, 0, 0, 0, 0, 0, 0]","[16, 34, 27, 26, 26, 26, 26, 26, 26]",0.08721700175432383,0.07882265714695483,1.1064965951568826,0.03994564988835644
rbf,rbf_elbow_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_finetune_seed42/checkpoint_final.pt,rbf_elbow,47,5,128,8,4,2,task,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,0.001,16,16,16,19,19,0.40425531914893614,0.6129032258064516,31,2.111111111111111,24.11111111111111,249,27.666666666666668,0.8560185846486852,0.026746120723461848,2.6624484626491958,0.05481565840522177,0.17251123029301182,0.1698486163647083,0.9706165623380645,0.970239875422851,0.04357238163506541,0.03359023818850024,0.032376320659222566,0.023364253509573704,0.999958089357339,0.8887570752846449,0.9999951884469812,0.8888564791684992,"[11, 7, 1, 0, 0, 0, 0, 0, 0]","[16, 36, 29, 28, 28, 28, 28, 28, 28]",0.07092983735973898,0.06456901235222716,1.09851203814011,0.0482798393842097
rbf,rbf_elbow_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_finetune_seed42/checkpoint_final.pt,rbf_elbow,47,5,128,8,4,3,task,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,0.001,16,16,16,25,25,0.5319148936170213,0.8064516129032258,31,2.7777777777777777,19.11111111111111,203,22.555555555555557,0.7826095779774253,0.03321674697995396,3.6126504435767592,0.05540666438163618,0.1413221104963131,0.1397998646106211,0.9800090215524389,0.9800280610849078,0.055692095871722296,0.04578255657046726,0.028370136897943366,0.01933113532732182,0.9999999999999952,0.8888445963233956,0.9999999999999959,0.8888856735149319,"[15, 9, 1, 0, 0, 0, 0, 0, 0]","[16, 32, 23, 22, 22, 22, 22, 22, 22]",0.10582857588834982,0.10172852796023046,1.0403038165432044,0.06939756620424366
rbf,rbf_elbow_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_finetune_seed42/checkpoint_final.pt,rbf_elbow,47,5,128,8,4,4,task,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,0.001,16,16,16,16,16,0.3404255319148936,0.5,32,1.7777777777777777,25.444444444444443,267,29.666666666666668,0.9616837243541123,0.02839676496256009,2.7543308207945705,0.041982418105616995,0.17390571214367845,0.17231116238489166,0.9698956824523073,0.9697568032838605,0.045650345672280275,0.03941514102899809,0.030154762357865003,0.02083507096282615,0.9998328878950028,0.8886502273391479,0.9999759933101255,0.8888530158826551,"[13, 3, 0, 0, 0, 0, 0, 0, 0]","[16, 34, 31, 31, 31, 31, 31, 31, 31]",0.08820550835440599,0.07977620578185653,1.105661863583722,0.060264234054740545
rbf,rbf_elbow_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_finetune_seed42/checkpoint_final.pt,rbf_elbow,47,5,128,8,4,5,task,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,0.001,16,16,16,24,24,0.5106382978723404,0.7741935483870968,31,2.6666666666666665,20.11111111111111,209,23.22222222222222,0.7755194441655793,0.02948153052669565,3.312677629836151,0.04285251897526365,0.12759219163783944,0.12069634739136306,0.9852611540257207,0.9837202326330854,0.047988016165439636,0.03944099029843225,0.026691596096757454,0.014659341642618253,0.9999999999999979,0.8888523304642177,0.9999999999999981,0.8888885346158619,"[16, 7, 1, 0, 0, 0, 0, 0, 0]","[16, 31, 24, 23, 23, 23, 23, 23, 23]",0.047287372893448115,0.051074948772737425,0.9258427865264737,0.030312781339660994
rbf,rbf_elbow_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_finetune_seed42/checkpoint_final.pt,rbf_elbow,47,5,128,8,4,6,task,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,0.001,16,16,16,28,28,0.5957446808510638,0.875,32,3.111111111111111,17.555555555555557,183,20.333333333333332,0.8209117218777578,0.038966373899365275,4.601085351860051,0.03793840087547329,0.09715553973806469,0.1014014746487432,0.9899617658305233,0.9905608010982242,0.056792401554027684,0.03187887000735793,0.018248711234189464,0.00955623420809333,0.9999999999999986,0.8888509893845283,0.9999999999999987,0.888887752008749,"[15, 11, 2, 0, 0, 0, 0, 0, 0]","[16, 32, 21, 19, 19, 19, 19, 19, 19]",0.1269043327342834,0.13496668266274503,0.9402641469035151,0.05257366783005966
rbf,rbf_elbow_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_finetune_seed42/checkpoint_final.pt,rbf_elbow,47,5,128,8,4,7,task,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,0.001,16,16,16,23,23,0.48936170212765956,0.7666666666666667,30,2.5555555555555554,21.11111111111111,220,24.444444444444443,0.8005050733329988,0.034579544981083385,3.607297607760517,0.03947736565119143,0.09678474710861133,0.09824640453858755,0.9903436035951486,0.9906327127271409,0.041307493754245,0.03518909101171658,0.02594684038360986,0.019098121969891788,0.9999896875042512,0.8888287453882188,0.9999994304395208,0.8888781760368649,"[13, 8, 2, 0, 0, 0, 0, 0, 0]","[16, 34, 26, 24, 24, 24, 24, 24, 24]",0.06470902073569537,0.06810788294510792,0.9500959057536426,0.08324062818303456
rbf,rbf_elbow_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_finetune_seed42/checkpoint_final.pt,rbf_elbow,47,5,128,8,4,8,task,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,0.001,16,16,16,18,18,0.3829787234042553,0.6206896551724138,29,2.0,23.333333333333332,253,28.11111111111111,0.9634697594114828,0.027058315169139997,2.754719608199551,0.055630624566719196,0.17264983240855075,0.16424441703395645,0.9720623639199671,0.9701920353693589,0.04498415374542419,0.0398110684747033,0.028577045610596916,0.017897247502887362,0.9998934548418562,0.8887291999637607,0.9999975261467495,0.8888808264025901,"[14, 3, 1, 0, 0, 0, 0, 0, 0]","[16, 33, 30, 29, 29, 29, 29, 29, 29]",0.060437432378837905,0.05942304663244818,1.0170705778965534,0.03550206246978865
rbf,rbf_elbow_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_finetune_seed42/checkpoint_final.pt,rbf_elbow,47,5,128,8,4,9,task,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,0.001,16,16,16,25,25,0.5319148936170213,0.8064516129032258,31,2.7777777777777777,19.666666666666668,203,22.555555555555557,0.6489508128486684,0.03218307438019926,3.5379222029981268,0.05223650754047539,0.09779322437305636,0.10259107517212994,0.9887869957671926,0.9904364852667402,0.06302721282076638,0.04703663408207828,0.027328751079462952,0.017246267011649045,0.9999999999999974,0.8888383415268974,0.9999999999999987,0.8888866968652247,"[15, 9, 1, 0, 0, 0, 0, 0, 0]","[16, 32, 23, 22, 22, 22, 22, 22, 22]",0.08726137120787161,0.09304536371836364,0.9378368542037255,0.03063614344346023
