episode,basis,layer,rank,candidate_dim,r_eff_T_task,r_eff_T_task_strict,op_excess_over_krr_risk,op_signal_error,model_excess_over_krr_risk,model_signal_error,E_F_T,F_T_excess_over_krr_risk
0,response,0,0,16,11,16,16.034619424027486,0.9999999999999675,12.942679742950515,0.8984269568233761,0.060515012347027414,0.04822620799227951
0,response,0,1,16,11,16,5.046597098742101,0.5610092067744299,4.587250063403602,0.534868324670984,0.060515012347027414,0.04822620799227951
0,response,0,2,16,11,16,3.6635608961740287,0.4779939273068682,3.3119102926639714,0.4544749537754308,0.060515012347027414,0.04822620799227951
0,response,0,3,16,11,16,2.7344402908290384,0.41295705876642896,2.658603546078238,0.407190335420735,0.060515012347027414,0.04822620799227951
0,response,0,4,16,11,16,1.9297003850684866,0.3469090370704761,1.9605168143058522,0.3496680546673052,0.060515012347027414,0.04822620799227951
0,response,0,5,16,11,16,1.2318269351508644,0.27716955195614185,1.244977877182523,0.27864515035868553,0.060515012347027414,0.04822620799227951
0,response,0,6,16,11,16,0.6700533651187437,0.20442093389907937,0.7162035408544898,0.2113435040115294,0.060515012347027414,0.04822620799227951
0,response,0,7,16,11,16,0.5740181127332404,0.18920537506569027,0.611895869839577,0.19534820844468292,0.060515012347027414,0.04822620799227951
0,response,0,8,16,11,16,0.5075253231044244,0.1779096600782756,0.5268716197770105,0.18126880619391497,0.060515012347027414,0.04822620799227951
0,response,0,9,16,11,16,0.4734267710056843,0.1718292434565224,0.5296217294473425,0.1817412744897058,0.060515012347027414,0.04822620799227951
0,response,0,10,16,11,16,0.45564714692464675,0.16857182916185479,0.4836497719541183,0.17367454324915813,0.060515012347027414,0.04822620799227951
0,response,0,11,16,11,16,0.4420502109279226,0.16603760977502932,0.4636493895891491,0.1700456466060033,0.060515012347027414,0.04822620799227951
0,response,0,12,16,11,16,0.4351272711206589,0.16473232319253317,0.45730132036789756,0.16887754206157446,0.060515012347027414,0.04822620799227951
0,response,0,13,16,11,16,0.4286585162674526,0.16350325385402822,0.4523262409570957,0.16795640234168413,0.060515012347027414,0.04822620799227951
0,response,0,14,16,11,16,0.42703383872091766,0.16319310925536473,0.4504312352334466,0.16760420920190605,0.060515012347027414,0.04822620799227951
