name,n,mse_mean,mse_std,mse_median,mse_ratio_mean,mse_ratio_std,mse_ratio_median,mse_ratio_frac_le_2,mse_repair_factor_mean,mse_repair_factor_std,mse_repair_factor_median,point_err_mean,point_err_std,point_err_median,point_drift_mean,point_drift_std,point_drift_median,E_F_T_mean,E_F_T_std,E_F_T_median,damage_vs_base_mean,damage_vs_base_std,damage_vs_base_median,rank_Q_mean,rank_Q_std,rank_Q_median,r_T_mean,r_T_std,r_T_median,rho_TQ_mean,rho_TQ_std,rho_TQ_median,base_mse_mean,base_mse_std,base_mse_median,krr_mse_mean,krr_mse_std,krr_mse_median
base,200,0.579482578149399,5.896204538063028,0.13269498924964573,84.9554300196311,1183.3032215512892,1.136428469431279,0.945,1.0,0.0,1.0,2.481776573703707,33.10269417108273,0.10291940838820565,0.0,0.0,0.0,3.3512291343753993,44.9028223229118,0.09952855608189701,0.0,0.0,0.0,23.76,6.803959828418571,25.0,23.285,6.609250027775333,25.0,0.0445376252678506,0.015947538341292544,0.04408364985768838,0.579482578149399,5.896204538063028,0.13269498924964573,0.13139548803741255,0.0913436973910812,0.11095236020947755
keep_Q,200,171143542429.0652,1787872308987.7878,0.16076395798014073,981902824283.3174,12137260955336.555,1.3846989883174041,0.74,72.36005162629206,1011.6386181125741,0.8303828644544076,16419.36989702795,138617.37116749593,0.21121266136439512,16455.355435012218,138651.8670810086,0.21572523078893024,159726.6580446368,1166195.0626102956,0.2168941295171377,159729.8922188148,1166194.6173943705,0.21160676762771854,23.76,6.803959828418571,25.0,23.285,6.609250027775333,25.0,0.0445376252678506,0.015947538341292544,0.04408364985768838,0.579482578149399,5.896204538063028,0.13269498924964573,0.13139548803741255,0.0913436973910812,0.11095236020947755
keep_krr_oracle,200,171142287756.77603,1787872429605.332,0.16076395798014073,981891434432.1697,12137261880322.54,1.3963328364751408,0.735,59.59659734867332,831.1584239136872,0.8303828644544076,16382.338629168924,138620.71471181116,0.21022990192239735,16417.394478710125,138655.27614621763,0.21572523078893024,,,,,,,23.76,6.803959828418571,25.0,23.285,6.609250027775333,25.0,0.0445376252678506,0.015947538341292544,0.04408364985768838,0.579482578149399,5.896204538063028,0.13269498924964573,0.13139548803741255,0.0913436973910812,0.11095236020947755
keep_response_svd,200,0.24337054320081056,0.19583493139225558,0.18670143025509453,1.9089650500969457,1.1678330450669856,1.6346029553459658,0.675,64.63000901998747,903.2112345120133,0.7146618579754311,0.30236825760609226,0.2104979773097448,0.277106443881901,0.28772936767959884,0.21752172205194428,0.23936709072416795,,,,,,,23.76,6.803959828418571,25.0,23.285,6.609250027775333,25.0,0.0445376252678506,0.015947538341292544,0.04408364985768838,0.579482578149399,5.896204538063028,0.13269498924964573,0.13139548803741255,0.0913436973910812,0.11095236020947755
remove_Q,200,2.3635082108950978,10.995090464706905,0.8292971410714759,162.2272368592053,2062.4201539041946,5.496358614354399,0.075,0.2588549991381972,0.20997807274321434,0.2202706634287552,3.811939547403513,43.73309439987282,0.7461576898878433,0.701523802172974,0.26576180622260615,0.7222507795988322,9.538031717520557,124.17686245666104,0.7024258073535378,9.95646331462731,129.84199159596352,0.6895885232741061,23.76,6.803959828418571,25.0,23.285,6.609250027775333,25.0,0.0445376252678506,0.015947538341292544,0.04408364985768838,0.579482578149399,5.896204538063028,0.13269498924964573,0.13139548803741255,0.0913436973910812,0.11095236020947755
zero_context,200,4.221089498202266,8.17517924540849,1.365924889383828,44.771579968172844,104.53605802840431,8.785609223820316,0.09,69.31235530730845,977.2137584749121,0.13080609541278268,0.9123822350758337,0.10971898138347576,0.9394241263089469,0.910002428555104,0.09954824641259727,0.936834462819319,,,,,,,23.76,6.803959828418571,25.0,23.285,6.609250027775333,25.0,0.0445376252678506,0.015947538341292544,0.04408364985768838,0.579482578149399,5.896204538063028,0.13269498924964573,0.13139548803741255,0.0913436973910812,0.11095236020947755
