basis,operator_kind,lambda,n,E_model_to_T_mean,E_model_to_T_std,E_model_to_operator_mean,E_model_to_operator_std,E_model_to_zero_mean,E_model_to_zero_std,E_operator_to_T_mean,E_operator_to_T_std,E_zero_to_T_mean,E_zero_to_T_std,R_sub_mean,R_sub_std,R_use_mean,R_use_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,cos_res_mean,cos_res_std,lambda_mean,lambda_std,point_model_to_T_mean,point_model_to_T_std,point_model_to_operator_mean,point_model_to_operator_std,point_operator_to_T_mean,point_operator_to_T_std,rank_mean,rank_std
raw,galerkin,0.5,4,0.03511985486501087,0.031926041275830264,0.03401571580594153,0.03165686062794032,0.9999430432479772,0.007876309917433778,0.005409261086443925,0.0015204741403447707,0.9999999999999982,8.996689157468666e-16,0.005409261086438525,0.0015204741403432563,0.034168230826485665,0.03209187599376958,0.9999690060132902,1.5720413176065002e-05,0.9980601156235884,0.003102450612166946,0.0772053789102214,0.09898038704683215,0.5,0.0,0.010451160942870154,0.008485790314267435,0.010230939060793847,0.008613914384894018,0.0003085236069861766,0.0002859627364268769,8.5,1.0
raw,galerkin,0.75,4,0.056292168895844666,0.05054699007427168,0.05453971519802756,0.05010203303211696,0.9992286547802667,0.00863686711380776,0.009122219186260808,0.0026529626590338514,0.9999999999999967,1.787884259778666e-15,0.00912221918625172,0.0026529626590312216,0.0548394524842328,0.0508339902479514,0.9999115064589653,4.69330258204595e-05,0.995054563527833,0.007747100622995633,0.060201713288255854,0.0952243852220705,0.75,0.0,0.010451160942870154,0.008485790314267435,0.010230939060793847,0.008613914384894018,0.0003085236069861766,0.0002859627364268769,8.5,1.0
raw,galerkin,0.9,4,0.09172177050989448,0.07735315857024254,0.08891379096253683,0.07661197981148073,0.9990981205077295,0.010466025554846,0.015450286402705373,0.004802395340454263,0.999999999999992,4.5478507955696394e-15,0.015450286402690064,0.00480239534044957,0.08934753960977346,0.07749094193865788,0.9997439913993205,0.00015082780963309648,0.9875133826037747,0.01823425892981831,0.04869538780359789,0.09452437434229705,0.9,0.0,0.010451160942870154,0.008485790314267435,0.010230939060793847,0.008613914384894018,0.0003085236069861766,0.0002859627364268769,8.5,1.0
raw,galerkin,1.0,4,0.2885175685760225,0.11516660249467846,0.27963043661684195,0.11606100504453636,1.0295593627397626,0.04847043396945706,0.059346704594000835,0.014739739901518096,0.9999999999999,4.532566231534966e-14,0.05934670459394786,0.014739739901506715,0.2696146285940446,0.10469664170179266,0.9963150237045657,0.0015461689432636461,0.9190869119603702,0.06027851132074612,0.029513274690680588,0.0927520037500047,1.0,0.0,0.010451160942870154,0.008485790314267435,0.010230939060793847,0.008613914384894018,0.0003085236069861766,0.0002859627364268769,8.5,1.0
response,actLR,0.0,4,0.013279794003841135,0.007650316044732731,0.012971452940574333,0.006933741901840801,1.0017891699481436,0.007443838075885801,0.017068852684871766,0.011163608070673977,0.9999999999999991,4.796711693331816e-16,0.01706885268485471,0.011163608070662832,0.01297006444122864,0.007013839499513938,0.9996151846591562,0.0004496452527680861,0.9997948819699967,0.00022626493025636968,-0.6288003449941287,0.1797084515919469,0.0,0.0,0.010451160942870154,0.008485790314267435,0.008730814175057378,0.00390869252821521,0.01410999919430552,0.00678086753210302,9.0,0.0
response,actLR,0.1,4,0.0179699892508183,0.013871798726429812,0.015768426288872317,0.01038231723948836,1.0010246736804906,0.007456784177051771,0.02067093133873767,0.015286122407093603,0.9999999999999991,5.362886707379033e-16,0.020670931338717027,0.015286122407078342,0.015790498725468203,0.010514248162964014,0.9993974634439069,0.0008087660905051105,0.9996677480891767,0.0004287296437677167,-0.5727019231981768,0.0679806731548445,0.1,0.0,0.010451160942870154,0.008485790314267435,0.008730814175057378,0.00390869252821521,0.01410999919430552,0.00678086753210302,9.0,0.0
response,actLR,0.25,4,0.023621916516002144,0.02048898464239276,0.02004387893216286,0.01415684855876349,1.0005512894285074,0.007527980475165707,0.025194886594411627,0.018848717771939597,0.9999999999999989,6.214604987563197e-16,0.02519488659438647,0.018848717771920785,0.0200908273402366,0.014351815979057906,0.9990987620682619,0.0012258144380012926,0.9994418776903622,0.0007554345452333909,-0.5350185614840849,0.12334811065389802,0.25,0.0,0.010451160942870154,0.008485790314267435,0.008730814175057378,0.00390869252821521,0.01410999919430552,0.00678086753210302,9.0,0.0
response,actLR,0.5,4,0.03511985486501087,0.031926041275830264,0.02915700763474752,0.02090194160973953,0.9999430432479772,0.007876309917433778,0.034771335116194374,0.02525559853663549,0.9999999999999982,8.996689157468666e-16,0.034771335116159666,0.025255598536610305,0.029257164458338612,0.02122991349286402,0.9983125703111579,0.002223090391548993,0.9988059864076719,0.0016349286193814826,-0.4984243168227931,0.1939574224718501,0.5,0.0,0.010451160942870154,0.008485790314267435,0.008730814175057378,0.00390869252821521,0.01410999919430552,0.00678086753210302,9.0,0.0
response,actLR,0.75,4,0.056292168895844666,0.05054699007427168,0.04628240100509509,0.03200276459843395,0.9992286547802667,0.00863686711380776,0.053139156808827595,0.035856616270044224,0.9999999999999967,1.787884259778666e-15,0.053139156808774665,0.03585661627000856,0.04648469152254975,0.03255446946166188,0.9962119573159016,0.004609262109289477,0.9970443283426056,0.003942688855221157,-0.47687599653663104,0.251177730947813,0.75,0.0,0.010451160942870154,0.008485790314267435,0.008730814175057378,0.00390869252821521,0.01410999919430552,0.00678086753210302,9.0,0.0
response,actLR,0.9,4,0.09172177050989448,0.07735315857024254,0.07557091899908375,0.047638528884826496,0.9990981205077295,0.010466025554846,0.08494483677993508,0.05136300617482317,0.999999999999992,4.5478507955696394e-15,0.08494483677985094,0.051363006174772456,0.07586214456364049,0.04831703680635366,0.9908057559019623,0.009805994841662136,0.9924940329878954,0.009187041818425088,-0.4654622184380664,0.28601794685957843,0.9,0.0,0.010451160942870154,0.008485790314267435,0.008730814175057378,0.00390869252821521,0.01410999919430552,0.00678086753210302,9.0,0.0
