probe_kind,method,operator_kind,n,E_model_to_T_mean,E_model_to_T_std,E_model_to_operator_mean,E_model_to_operator_std,E_model_to_zero_mean,E_model_to_zero_std,E_operator_to_T_mean,E_operator_to_T_std,E_zero_to_T_mean,E_zero_to_T_std,R_sub_mean,R_sub_std,R_use_mean,R_use_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,cos_res_mean,cos_res_std,nominal_rank_mean,nominal_rank_std,point_model_to_T_mean,point_model_to_T_std,point_model_to_operator_mean,point_model_to_operator_std,point_operator_to_T_mean,point_operator_to_T_std,rank_mean,rank_std
isotropic,resp_best_rank,best_rank_control,4,0.3024859041535572,0.07550166544546093,0.30248590415355714,0.07550166544546086,1.0602612924418569,0.007946804536188515,5.666509998466973e-16,1.1063358290161151e-16,0.9999999999999463,3.4252314598261905e-14,5.666509998461606e-16,1.1063358290150604e-16,0.28530017117520795,0.07145391989729329,1.0,0.0,0.9147745653258804,0.04409605387247306,6.627659207845037e-05,0.00019892852014228145,,,0.010451160942870154,0.008485790314267435,0.010451160942870318,0.008485790314267303,5.210407215947668e-16,3.5264760150798987e-16,9.0,0.0
isotropic,resp_euclidean,galerkin_control,4,0.3024859041535572,0.07550166544546093,1.2640597457797702,0.9312081673518431,1.0602612924418569,0.007946804536188515,1.1984365127081902,0.9650843159600706,0.9999999999999463,3.4252314598261905e-14,1.1984365127070553,0.965084315959151,1.1919198457801787,0.8788481978473621,-1.1347908776722049,2.453246159121676,-0.9999535349093118,2.2468364174462536,-0.8600943503246645,0.20260027871132416,9.0,0.0,0.010451160942870154,0.008485790314267435,0.01912386702242865,0.014009749630535685,0.015376946968065252,0.015372142210751732,9.0,0.0
isotropic,resp_poly_y,galerkin_control,4,0.3024859041535572,0.07550166544546093,0.9320477063448229,0.10356257170072301,1.0602612924418569,0.007946804536188515,0.8638353774898805,0.10685048863109753,0.9999999999999463,3.4252314598261905e-14,0.8638353774890626,0.10685048863099358,0.879133901020098,0.09851727744096045,0.24522567040781718,0.18746466203805662,0.21984434361139996,0.1759204654141715,-0.9389152501314157,0.04284749038853847,9.0,0.0,0.010451160942870154,0.008485790314267435,0.7501030640342634,0.1200735233929518,0.7577778679662266,0.11846127735323835,2.0,0.0
isotropic,resp_random,galerkin_control,4,0.3024859041535572,0.07550166544546093,3.2790373858086186,1.1558033351446542,1.0602612924418569,0.007946804536188515,3.2812692661118223,1.1253613878161686,0.9999999999999463,3.4252314598261905e-14,3.2812692661087324,1.1253613878151516,3.0983387715913624,1.1097956975481056,-10.71655668659867,7.390762779411727,-9.523438011268487,6.981117511114988,-0.9935691275019775,0.005659275203185724,9.0,0.0,0.010451160942870154,0.008485790314267435,0.07916617276901755,0.06470200807057694,0.07318005292814754,0.06665418597965415,9.0,0.0
isotropic,resp_shuffled_Kt,galerkin_control,4,0.3024859041535572,0.07550166544546093,346.9567046612242,205.07998549339794,1.0602612924418569,0.007946804536188515,346.93775613214797,205.15386740207555,0.9999999999999463,3.4252314598261905e-14,346.93775613181924,205.1538674018753,327.56565182893473,193.38390516240423,-151930.88861224137,166649.89433934924,-135346.25734001122,147738.67149857437,-0.9999992275042073,8.009069676749291e-07,9.0,0.0,0.010451160942870154,0.008485790314267435,10.121987253409465,7.549648560515838,10.12273090602924,7.547964113470731,9.0,0.0
isotropic,resp_shuffled_labels,galerkin_control,4,0.3024859041535572,0.07550166544546093,0.3660609702751044,0.07657136673693705,1.0602612924418569,0.007946804536188515,0.20278752773036415,0.054231224372678515,0.9999999999999463,3.4252314598261905e-14,0.20278752773017147,0.05423122437262318,0.3451839596668575,0.07212044009710551,0.9566714493243695,0.022424690327287874,0.876947015578859,0.049199693635787065,-0.5296823316317825,0.16888405868611964,9.0,0.0,0.010451160942870154,0.008485790314267435,0.01307875748082718,0.008536865133533272,0.005871492147057965,0.0030371753020644004,9.0,0.0
label,raw,galerkin_main,4,0.012066178961350024,0.006251884096332227,0.011943101625947855,0.006277088963334538,1.0022033663875662,0.004762221796867905,0.001479736541512052,0.0005712473052331966,0.9999999999999994,3.006498163255289e-16,0.001479736541510573,0.000571247305232626,0.011902500416287954,0.006222846924911526,0.999997565637155,1.7282407356745964e-06,0.999829287615952,0.00014887175617596277,-0.01845845271753281,0.08384358911665617,8.5,1.0,0.010451160942870154,0.008485790314267435,0.010230939060793847,0.008613914384894018,0.0003085236069861766,0.0002859627364268769,8.5,1.0
label,raw_actLR,activation_low_rank,4,0.012066178961350024,0.006251884096332227,0.007258733286330754,0.00233616655044769,1.0022033663875662,0.004762221796867905,0.012015013741052044,0.005436164709752905,0.9999999999999994,3.006498163255289e-16,0.012015013741040036,0.005436164709747471,0.007240180470077063,0.002322375369809743,0.9998334755297389,0.00012980467113881726,0.999943534716242,3.1906372121076096e-05,-0.2963467100341357,0.2631439799161658,8.5,1.0,0.010451160942870154,0.008485790314267435,0.01290319030414361,0.0060546261932251716,0.015739288170615505,0.003967516813994563,8.5,1.0
label,raw_best_rank,best_rank_control,4,0.012066178961350024,0.006251884096332227,0.013361227474152927,0.006420174961776964,1.0022033663875662,0.004762221796867905,0.004272867029841395,0.0024908629984138385,0.9999999999999994,3.006498163255289e-16,0.004272867029837125,0.00249086299841135,0.01331563009537621,0.00635602656501058,0.9999770893084877,2.429992356484096e-05,0.9997923946898918,0.00016396532937913743,-0.3610210758370805,0.38546504461508674,,,0.010451160942870154,0.008485790314267435,0.009323527908820881,0.005726168510111029,0.006848757757147832,0.005657706247112891,8.5,1.0
label,raw_euclidean,galerkin_control,4,0.012066178961350024,0.006251884096332227,0.01194266230440422,0.006275871088091266,1.0022033663875662,0.004762221796867905,0.0014920300961781584,0.0005739760683868812,0.9999999999999994,3.006498163255289e-16,0.0014920300961766672,0.000573976068386308,0.011902067784422524,0.006221646566065718,0.9999975267597967,1.7529843459255434e-06,0.9998293091179603,0.00014883584454215674,-0.019668250799130604,0.08458325802052831,8.5,1.0,0.010451160942870154,0.008485790314267435,0.010225379886206974,0.008617905975832183,0.0003148300173941034,0.00028775651022011216,8.5,1.0
