episode,probe_kind,method,operator_kind,rank,point_model_to_T,point_operator_to_T,point_model_to_operator,E_model_to_T,E_model_to_operator,E_operator_to_T,E_model_to_zero,E_zero_to_T,R_use,R_sub,X_use,X_sub,cos_res,basis_source,nominal_rank,response_basis_probe_kind,control,actlr_fit_probe_kind
0,isotropic,raw,galerkin_main,9,0.008509923771585501,0.00016422708892334452,0.008446124819588076,0.31065288823235776,0.303810599278909,0.03246295966787664,1.0708907806045425,0.9999999999999793,0.28369895864367906,0.03246295966784485,0.9195149008644921,0.9989461562496039,0.1597193328139404,raw,9,,,
0,isotropic,resp,galerkin_main,9,0.008509923771585501,0.0013113389438320785,0.008952809954061159,0.31065288823235776,0.3463138847056452,0.11554868762027846,1.0708907806045425,0.9999999999999793,0.32338861345861963,0.11554868762016529,0.8954198046853115,0.9866485007892575,-0.4595597185235491,response,9,label,,
0,isotropic,raw_euclidean,galerkin_control,9,0.008509923771585501,0.00016470189982375352,0.008446029981857154,0.31065288823235776,0.30378805570419243,0.032558827326711656,1.0708907806045425,0.9999999999999793,0.2836779074075261,0.032558827326679765,0.919526844848887,0.9989399227631115,0.1596381769987222,raw,9,,euclidean_svd,
0,isotropic,resp_euclidean,galerkin_control,9,0.008509923771585501,0.01049906765897301,0.015655515191795838,0.31065288823235776,0.7345773308967319,0.5829593527379474,1.0708907806045425,0.9999999999999793,0.6859498131838992,0.5829593527373764,0.5294728537929737,0.6601583930560191,-0.9141612865820858,response,9,label,euclidean_svd,
0,isotropic,raw_random,galerkin_control,9,0.008509923771585501,0.07624197947275607,0.07281890435455841,0.31065288823235776,2.467510883900001,2.4025805401994056,1.0708907806045425,0.9999999999999793,2.3041667073692893,2.4025805401970524,-4.309184215349032,-4.77239325213356,-0.992216334376828,raw,9,,random_A_orthonormal,
0,isotropic,resp_random,galerkin_control,9,0.008509923771585501,0.027085289869386398,0.023432188568940464,0.31065288823235776,1.8781664968490734,1.8891156552911879,1.0708907806045425,0.9999999999999793,1.753835714027766,1.8891156552893376,-2.075939711799284,-2.5687579590592633,-0.9864172308462307,response,9,label,random_A_orthonormal,
0,isotropic,raw_poly_y,galerkin_control,2,0.008509923771585501,0.5950517650718364,0.5909376125932176,0.31065288823235776,0.9844657722215362,0.9054910129068056,1.0708907806045425,0.9999999999999793,0.9192961505045951,0.9054910129059187,0.1548945876674328,0.18008602554661335,-0.9493685876283162,raw,9,,single_seed_polynomial_y,
0,isotropic,resp_poly_y,galerkin_control,2,0.008509923771585501,0.5950517650718364,0.5909376125932176,0.31065288823235776,0.9844657722215362,0.9054910129068056,1.0708907806045425,0.9999999999999793,0.9192961505045951,0.9054910129059187,0.1548945876674328,0.18008602554661335,-0.9493685876283162,response,9,label,single_seed_polynomial_y,
0,isotropic,raw_shuffled_labels,galerkin_control,9,0.008509923771585501,0.0015034928164843065,0.00843243370853749,0.31065288823235776,0.3055558281398414,0.03781752253735885,1.0708907806045425,0.9999999999999793,0.28532865692154225,0.03781752253732181,0.9185875575393488,0.9985698349891392,0.07402137155796727,raw,9,,shuffled_labels,
0,isotropic,resp_shuffled_labels,galerkin_control,9,0.008509923771585501,0.0050072601703921495,0.012875833840492342,0.31065288823235776,0.36164375547561695,0.20573447693810834,1.0708907806045425,0.9999999999999793,0.3377036781203056,0.20573447693790683,0.885956225784017,0.9576733249990859,-0.5148185370369238,response,9,label,shuffled_labels,
