probe_kind,basis,rank,n,E_model_to_T_mean,E_model_to_T_std,E_model_to_operator_mean,E_model_to_operator_std,E_model_to_zero_mean,E_model_to_zero_std,E_operator_to_T_mean,E_operator_to_T_std,E_zero_to_T_mean,E_zero_to_T_std,R_sub_mean,R_sub_std,R_use_mean,R_use_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,cos_res_mean,cos_res_std,is_predeclared_rank_mean,is_predeclared_rank_std,point_model_to_T_mean,point_model_to_T_std,point_model_to_operator_mean,point_model_to_operator_std,point_operator_to_T_mean,point_operator_to_T_std,rank_mean,rank_std
isotropic,raw,6,4,0.30580114129568836,0.07301522688839376,0.2922265748791462,0.07811239495041516,1.0455610837082185,0.021621853313894362,0.06414304554929928,0.011263584909934881,0.9999999999999519,2.837664317101119e-14,0.0641430455492384,0.011263584909925609,0.27871767710567563,0.07070445889184457,0.995790518448901,0.0015023261643866135,0.9185671160884249,0.040532260571130393,0.08556795031117646,0.2440390831589098,0.0,0.0,0.010451135401294463,0.008485950681648823,0.01343955224624357,0.012648627680768519,0.004509048982207174,0.0030470295773513084,6.0,0.0
isotropic,raw,7,4,0.30580114129568836,0.07301522688839376,0.28965640087002126,0.07772639490470053,1.0455610837082185,0.021621853313894362,0.05832971895432997,0.014571529006231506,0.9999999999999519,2.837664317101119e-14,0.05832971895427461,0.01457152900621881,0.2762599127647977,0.07033705717713304,0.9964383967935311,0.0018005046594822304,0.9199699843899319,0.03985543598256235,0.15556871339100944,0.21815892321178543,0.25,0.5,0.010451135401294463,0.008485950681648823,0.010156563280487918,0.008680383499189318,0.00038231204214730696,0.00034234203994886776,7.0,0.0
isotropic,raw,8,4,0.30580114129568836,0.07301522688839376,0.2896619591848786,0.07749504937770543,1.0455610837082185,0.021621853313894362,0.05379244224169666,0.01704572474166829,0.9999999999999519,2.837664317101119e-14,0.05379244224164566,0.017045724741653313,0.2762596621272738,0.07006694091111472,0.9968884556087031,0.0020091439598967135,0.9199985669248433,0.03961322928789941,0.18015641578516273,0.2093604480258651,0.0,0.0,0.010451135401294463,0.008485950681648823,0.01021339295068936,0.008670788267414374,0.00034515124841582803,0.0003501991255487046,8.0,0.0
isotropic,raw,9,4,0.30580114129568836,0.07301522688839376,0.2932066191267803,0.07497472997724308,1.0455610837082185,0.021621853313894362,0.050115606625370276,0.014349272218864336,0.9999999999999519,2.837664317101119e-14,0.05011560662532275,0.014349272218851817,0.2797279163980129,0.06781642133905652,0.9973339997626679,0.0015666595297162932,0.9183029925351989,0.03850798263012844,0.1535191986671333,0.09808087902068975,0.75,0.5,0.010451135401294463,0.008485950681648823,0.010244693929589963,0.008640590543965595,0.00030017676932588043,0.0002950740678805458,9.0,0.0
isotropic,response,0,4,0.30580114129568836,0.07301522688839376,1.0455610837082185,0.021621853313894362,1.0455610837082185,0.021621853313894362,0.9999999999999519,2.837664317101119e-14,0.9999999999999519,2.837664317101119e-14,0.9999999999989999,1.1102230246251565e-16,0.9999999999990432,1.97098203433318e-14,2.0000112677109882e-12,1.1102230246251565e-16,1.913635916395151e-12,3.9419588572372446e-14,-0.9547164145152055,0.020162116899876698,0.0,0.0,0.010451135401294463,0.008485950681648823,0.9914811381671973,0.009752880590227967,0.9999999999998229,9.986067819177242e-14,0.0,0.0
isotropic,response,1,4,0.30580114129568836,0.07301522688839376,1.2232153634759053,0.25465505583844,1.0455610837082185,0.021621853313894362,1.1405554040959227,0.2559232915209016,0.9999999999999519,2.837664317101119e-14,1.140555404094834,0.2559232915206379,1.1706657343515674,0.24908709619415714,-0.3499891781669986,0.6483559727913301,-0.41699154770272234,0.6417611081972373,-0.9631461617346702,0.024154633138586467,0.0,0.0,0.010451135401294463,0.008485950681648823,1.0755831034335435,0.15795981505622386,1.08355909466855,0.1665827684717718,1.0,0.0
isotropic,response,10,4,0.30580114129568836,0.07301522688839376,3.508533682413488,0.6509065867974029,1.0455610837082185,0.021621853313894362,3.384018928013091,0.6412862939386055,0.9999999999999519,2.837664317101119e-14,3.3840189280098767,0.6412862939380409,3.358644478779205,0.6324611504516431,-10.760020188223704,4.574507377330457,-10.580498064957,4.401218400904406,-0.9964311978961647,0.002111488588369634,0.0,0.0,0.010451135401294463,0.008485950681648823,0.08431268382296751,0.06275103558165987,0.07676748608942886,0.060300960855952275,10.0,0.0
isotropic,response,11,4,0.30580114129568836,0.07301522688839376,3.5274404770826138,0.7792890672533505,1.0455610837082185,0.021621853313894362,3.405027922465983,0.7657238348466259,0.9999999999999519,2.837664317101119e-14,3.4050279224627493,0.7657238348459438,3.37495758696077,0.743819692805178,-11.033964896189369,5.7375259737580535,-10.805289515337657,5.450084950493338,-0.996524516095852,0.0018518614097042055,0.0,0.0,0.010451135401294463,0.008485950681648823,0.10196801174706929,0.06083209436687064,0.09423055580536191,0.05536287755703164,11.0,0.0
isotropic,response,12,4,0.30580114129568836,0.07301522688839376,3.2566347465571615,0.9186181108342363,1.0455610837082185,0.021621853313894362,3.136126575781942,0.9080224310893954,0.9999999999999519,2.837664317101119e-14,3.136126575778957,0.9080224310885472,3.110382467113783,0.8562649185933172,-9.453668450827012,6.352121342531038,-9.224371299839042,5.97271311321713,-0.9959422668482367,0.0015375471410236296,0.0,0.0,0.010451135401294463,0.008485950681648823,0.09041043113641807,0.049512932371490584,0.08198714129317267,0.04206937752360596,12.0,0.0
isotropic,response,13,4,0.30580114129568836,0.07301522688839376,2.5509040605484303,0.38003940177641593,1.0455610837082185,0.021621853313894362,2.419853382080758,0.42505545785847787,0.9999999999999519,2.837664317101119e-14,2.419853382078447,0.42505545785801463,2.4388131878291857,0.3513836763877895,-4.991194497447664,2.03713930574636,-5.040412631153405,1.7089403178913978,-0.9930182824780938,0.004231766077243583,0.0,0.0,0.010451135401294463,0.008485950681648823,0.0651984231227975,0.05820911389867658,0.05979108061439094,0.05789717163555485,13.0,0.0
