episode,probe_kind,basis,rank,is_predeclared_rank,point_model_to_T,point_operator_to_T,point_model_to_operator,E_model_to_T,E_model_to_operator,E_operator_to_T,E_model_to_zero,E_zero_to_T,R_use,R_sub,X_use,X_sub,cos_res
0,isotropic,raw,0,0,0.008509923771585501,0.9999999999998911,0.9941113622132329,0.31065288823235776,1.0708907806045425,0.9999999999999793,1.0708907806045425,0.9999999999999793,0.9999999999990661,0.9999999999989999,1.8678392166293634e-12,2.000177801164682e-12,-0.9572880279439795
0,isotropic,raw,1,0,0.008509923771585501,0.9523406318177884,0.948115573060013,0.31065288823235776,1.147488776518718,0.9912894503272043,1.0708907806045425,0.9999999999999793,1.0715273651621715,0.9912894503262334,-0.14817089429138575,0.0173452256719141,-0.9683044402936163
0,isotropic,raw,2,0,0.008509923771585501,0.3396942456694574,0.3393583772022019,0.31065288823235776,1.0351099401328554,0.8648939546621695,1.0708907806045425,0.9999999999999793,0.9665877780248938,0.8648939546613224,0.06570806737289858,0.2519584471902985,-0.9622837441679025
0,isotropic,raw,3,0,0.008509923771585501,0.29419120332009074,0.2929413484302546,0.31065288823235776,0.9912486824889231,0.8091533527291738,1.0708907806045425,0.9999999999999793,0.925630045977625,0.8091533527283813,0.14320901798345986,0.34527085176841976,-0.9605107194491697
0,isotropic,raw,4,0,0.008509923771585501,0.10383916748577846,0.10489138356016224,0.31065288823235776,0.9323904650777254,0.7437212956205259,1.0708907806045425,0.9999999999999793,0.8706681222435203,0.7437212956197975,0.24193702090894242,0.4468786344416098,-0.9560817947427586
0,isotropic,raw,5,0,0.008509923771585501,0.016083390392580443,0.02354743862915857,0.31065288823235776,0.6757571609857719,0.4444422150775826,1.0708907806045425,0.9999999999999793,0.6310234182832916,0.44444221507714726,0.60180944557807,0.8024711174573188,-0.9284155835833381
0,isotropic,raw,6,0,0.008509923771585501,0.003652281140662601,0.01173794589865954,0.31065288823235776,0.30120671601843535,0.04414754589013125,1.0708907806045425,0.9999999999999793,0.2812674471322985,0.04414754589008801,0.9208886231836797,0.9980509941918826,0.14403890332471794
0,isotropic,raw,7,0,0.008509923771585501,0.0001422264945974138,0.008452281726464984,0.31065288823235776,0.3027030359279241,0.03882868048745203,1.0708907806045425,0.9999999999999793,0.28266471372249424,0.038828680487413995,0.9201006596161804,0.9984923335716063,0.14329372258899992
0,isotropic,raw,8,0,0.008509923771585501,0.00014189007611592892,0.008447466305840532,0.31065288823235776,0.30256563971854744,0.034853073175681114,1.0708907806045425,0.9999999999999793,0.2825364128613187,0.034853073175646974,0.9201731754074585,0.998785263290213,0.17754349662257626
0,isotropic,raw,9,1,0.008509923771585501,0.00016422708892334452,0.008446124819588076,0.31065288823235776,0.303810599278909,0.03246295966787664,1.0708907806045425,0.9999999999999793,0.28369895864367906,0.03246295966784485,0.9195149008644921,0.9989461562496039,0.1597193328139404
0,isotropic,raw,10,0,0.008509923771585501,0.00015994374524333447,0.008437520067611557,0.31065288823235776,0.3044279756707971,0.03014961198805551,1.0708907806045425,0.9999999999999793,0.2842754659804394,0.03014961198802598,0.9191874594416041,0.9990910008969714,0.15905986637956346
0,isotropic,raw,11,0,0.008509923771585501,0.00012164481515604327,0.00846183249817929,0.31065288823235776,0.30642457408814816,0.029467779570154465,1.0708907806045425,0.9999999999999793,0.28613989366392556,0.029467779570125602,0.9181239612539973,0.9991316499672065,0.09639614942890633
0,isotropic,raw,12,0,0.008509923771585501,7.566055339834664e-05,0.008480040898797682,0.31065288823235776,0.3079468780718098,0.02606377774336865,1.0708907806045425,0.9999999999999793,0.28756142423569947,0.026063777743343123,0.917308427291536,0.9993206794897456,0.06196017000592177
0,isotropic,raw,13,0,0.008509923771585501,4.3987264438965006e-05,0.00850198531367503,0.31065288823235776,0.31000782818354156,0.026133591519070014,1.0708907806045425,0.9999999999999793,0.2894859436629434,0.026133591519044416,0.9161978884215751,0.9993170353943157,-0.017441033100883636
0,isotropic,raw,14,0,0.008509923771585501,4.841450957454836e-05,0.008499263232963546,0.31065288823235776,0.31036933845429254,0.025513326473200867,1.0708907806045425,0.9999999999999793,0.28982352269275496,0.025513326473175876,0.9160023256939621,0.9993490701722731,-0.029982689871705263
0,isotropic,raw,15,0,0.008509923771585501,1.9969782675424513e-05,0.008502451534615372,0.31065288823235776,0.308949935037647,0.02502239252747505,1.0708907806045425,0.9999999999999793,0.28849808088080575,0.025022392527450543,0.9167688573280921,0.9993738798722022,0.02774886725443378
0,isotropic,raw,16,0,0.008509923771585501,1.8637506320097727e-05,0.00850039656126938,0.31065288823235776,0.30925407620311257,0.019225207834789582,1.0708907806045425,0.9999999999999793,0.28878208852283027,0.019225207834770754,0.9166049053483922,0.9996303913837099,0.04184062632176429
0,isotropic,raw,17,0,0.008509923771585501,2.3403277457657635e-05,0.008502926799383798,0.31065288823235776,0.3092025187206494,0.01894280442193295,1.0708907806045425,0.9999999999999793,0.2887339440403145,0.018942804421914396,0.9166327095589245,0.9996411701606331,0.04611358428979466
0,isotropic,raw,18,0,0.008509923771585501,1.882416833186369e-05,0.008502811293916165,0.31065288823235776,0.3120181079343204,0.012994230033643608,1.0708907806045425,0.9999999999999793,0.2913631470035512,0.01299423003363088,0.915107516568187,0.9998311499858331,-0.12565655986386318
0,isotropic,raw,19,0,0.008509923771585501,1.7636117676303142e-05,0.008502586582489298,0.31065288823235776,0.3120296259728483,0.012572033138065408,1.0708907806045425,0.9999999999999793,0.2913739025714732,0.012572033138053095,0.9151012489002697,0.9998419439827757,-0.12941195351243542
0,isotropic,raw,20,0,0.008509923771585501,9.682898920200928e-06,0.0085065210736389,0.31065288823235776,0.3120317902541534,0.012767108786170333,1.0708907806045425,0.9999999999999793,0.2913759235817801,0.012767108786157829,0.9151000711568646,0.9998370009332425,-0.12822363552263658
0,isotropic,response,0,0,0.008509923771585501,0.9999999999998911,0.9941113622132329,0.31065288823235776,1.0708907806045425,0.9999999999999793,1.0708907806045425,0.9999999999999793,0.9999999999990661,0.9999999999989999,1.8678392166293634e-12,2.000177801164682e-12,-0.9572880279439795
0,isotropic,response,1,0,0.008509923771585501,0.9640956676299951,0.9601192088113298,0.31065288823235776,1.1872033989450423,1.0183133944651228,1.0708907806045425,0.9999999999999793,1.108612960766858,1.0183133944641254,-0.2290226967802591,-0.03696216934504948,-0.9718840077787709
0,isotropic,response,2,0,0.008509923771585501,0.8283271610510035,0.8239548231284569,0.31065288823235776,1.145117992886552,0.9629669487069634,1.0708907806045425,0.9999999999999793,1.0693135225601973,0.9629669487060203,-0.14343140953009748,0.07269465569981692,-0.9712861181519095
0,isotropic,response,3,0,0.008509923771585501,0.21871502304328733,0.2179192776746955,0.31065288823235776,1.0381154817898692,0.8404553684635969,1.0708907806045425,0.9999999999999793,0.969394358968017,0.8404553684627738,0.06027457680098747,0.2936347736221031,-0.9670851732643728
0,isotropic,response,4,0,0.008509923771585501,0.10740070846118974,0.10865051155802856,0.31065288823235776,1.0144586570416478,0.8127305471168811,1.0708907806045425,0.9999999999999793,0.9473035676598273,0.8127305471160851,0.10261595069896312,0.33946905778438907,-0.9661538894634578
