checkpoint,episode,basis,rank,selected_rank,r_eff_T_task,r_eff_T_task_strict,excess_risk_frac,kernel_lengthscale,kernel_signal_var,point_model_to_T,point_operator_to_T,point_model_to_operator,E_model_to_T,E_model_to_operator,E_operator_to_T,E_model_to_zero,E_zero_to_T,R_use,R_sub,X_use,X_sub,cos_res,rank_tau_task,krr_risk_total,krr_signal_total,krr_risk_per_tgt,krr_signal_per_tgt,krr_risk_over_signal
rbf_elbow_scratch_nctx47_ntgt64,4,raw,16,24,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.031373137169855715,0.059891521809837575,0.031208589463817795,0.1278292854562072,0.13055210372677786,1.0013921303591131,0.9999999999999997,0.12765157781920872,0.13055210372664736,0.9837050746802665,0.9829561482125467,-0.9710408621634138,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,raw,17,24,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.029299913146367634,0.058501720960336234,0.031208589463817795,0.1206049003008067,0.12286170146941645,1.0013921303591131,0.9999999999999997,0.12043723596812735,0.12286170146929364,0.9854948721923577,0.9849050023120701,-0.9673066203209647,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,raw,18,24,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.02165774697749638,0.05139312576020488,0.031208589463817795,0.10632367691648571,0.10879763675079204,1.0013921303591131,0.9999999999999997,0.10617586626954056,0.10879763675068328,0.9887266854219127,0.9881630742374664,-0.9581658342152891,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,raw,19,24,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.021048438341191158,0.05003576747082789,0.031208589463817795,0.09893016994768933,0.10073633106645068,1.0013921303591131,0.9999999999999997,0.09879263771736732,0.10073633106634998,0.9902400147328451,0.9898521916032907,-0.95129805108585,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,raw,20,24,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.016783123034677425,0.04381321088025912,0.031208589463817795,0.09603609068225503,0.0960752919363101,1.0013921303591131,0.9999999999999997,0.09590258178653675,0.09607529193621407,0.9908026948066766,0.9907695382793712,-0.9472197535403029,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,raw,21,24,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.015024464702081639,0.0424474793472584,0.031208589463817795,0.08488314900958717,0.08440815052222288,1.0013921303591131,0.9999999999999997,0.08476514487792322,0.0844081505221385,0.9928148702138246,0.992875264125432,-0.9320465046190087,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,raw,22,24,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.005736417728516096,0.03868159275179884,0.031208589463817795,0.07403827622973981,0.07126856679582708,1.0013921303591131,0.9999999999999997,0.07393534858628728,0.07126856679575583,0.9945335642294242,0.9949207913868789,-0.9084349363279858,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,raw,23,24,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.005940871997519173,0.03900829649109993,0.031208589463817795,0.06926323893773587,0.06334935658170665,1.0013921303591131,0.9999999999999997,0.06916694952738238,0.06334935658164333,0.9952159330930765,0.9959868590206918,-0.8929980873243005,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,raw,24,24,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.007122821801622553,0.04027171751143562,0.031208589463817795,0.06629328832455156,0.05887030207093176,1.0013921303591131,0.9999999999999997,0.06620112772477217,0.05887030207087291,0.9956174106879684,0.9965342875340841,-0.8822771491319025,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,raw,25,24,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.007008201037740283,0.04004188218213691,0.031208589463817795,0.0616210511470554,0.052563413336182654,1.0013921303591131,0.9999999999999997,0.06153538586816704,0.05256341333613011,0.9962133962860558,0.9972370875784551,-0.8623137181394331,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,raw,26,24,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.003048508958787196,0.037870947300759565,0.031208589463817795,0.05704829738865403,0.04708826814498538,1.0013921303591131,0.9999999999999997,0.05696898912930217,0.04708826814493831,0.9967545342775854,0.9977826950031103,-0.8371790055599124,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,raw,27,24,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.002316465673079866,0.03746845164337026,0.031208589463817795,0.054214770647253066,0.0421500929009445,1.0013921303591131,0.9999999999999997,0.05413940154268713,0.04215009290090237,0.9970689252005996,0.9982233696684453,-0.8187390663619157,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,raw,28,24,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.0016824377623091086,0.03698863012906922,0.031208589463817795,0.04793451935159555,0.033704942115200795,1.0013921303591131,0.9999999999999997,0.04786788102115172,0.0337049421151671,0.9977086659665448,0.9988639768770132,-0.7612401687080814,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,raw,29,24,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.0015545030115920646,0.036744793546669756,0.031208589463817795,0.04586651391699994,0.03164177667780582,1.0013921303591131,0.9999999999999997,0.04580275051742794,0.031641776677774194,0.9979021080450382,0.9989987979686739,-0.734157660271,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,raw,30,24,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.0014813787658708867,0.03657644592515496,0.031208589463817795,0.04515049632285335,0.029849370563782143,1.0013921303591131,0.9999999999999997,0.04508772832738027,0.029849370563752305,0.9979670967542763,0.9991090150769478,-0.7255160724063521,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,raw,31,24,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.0007119017135440072,0.03633578784025817,0.031208589463817795,0.042161974265610476,0.02596668564148601,1.0013921303591131,0.9999999999999997,0.042103360898640675,0.02596668564146005,0.9982273070010388,0.9993257312367976,-0.674970630868127,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,raw,32,24,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.0005922475135489034,0.03633222962861128,0.031208589463817795,0.040714295400017635,0.024373624743800653,1.0013921303591131,0.9999999999999997,0.040657694589008066,0.024373624743776287,0.998346951870707,0.9994059264168496,-0.6437975478035581,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,raw,33,24,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.0005688811165593863,0.03633595660106689,0.031208589463817795,0.03964618892659704,0.02218740389762067,1.0013921303591131,0.9999999999999997,0.039591072991895564,0.02218740389759849,0.9984325469393504,0.9995077191082848,-0.6196385383864516,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,raw,34,24,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.0005704070201394254,0.03633148095376648,0.031208589463817795,0.038937514594830164,0.02139234109087886,1.0013921303591131,0.9999999999999997,0.038883383855660765,0.021392341090857473,0.9984880824599334,0.9995423677426524,-0.6001372997835923,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,raw,35,24,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.0005807208970199573,0.03630234300443254,0.031208589463817795,0.03807708845307031,0.019218367412364237,1.0013921303591131,0.9999999999999997,0.03802415387404464,0.019218367412345026,0.998554163722163,0.9996306543540041,-0.5775197874444686,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,raw,36,24,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.00028503155367259593,0.03617520590903715,0.031208589463817795,0.037014706028300655,0.017261713481027303,1.0013921303591131,0.9999999999999997,0.0369632483680391,0.017261713481010046,0.9986337182700826,0.9997020332476995,-0.5431512705605641,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,raw,37,24,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.00025038939903092495,0.036166102864766785,0.031208589463817795,0.03579138250738417,0.015071581376033583,1.0013921303591131,0.9999999999999997,0.03574162550539831,0.015071581376018517,0.9987225362062319,0.9997728474348261,-0.49514938281625887,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,raw,38,24,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.0002520651456875372,0.036163989545922016,0.031208589463817795,0.03495369118612398,0.013650421411916008,1.0013921303591131,0.9999999999999997,0.03490509873844744,0.013650421411902362,0.9987816340820592,0.9998136659952774,-0.45492433618988537,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,raw,39,24,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.00018839007175372436,0.03613140773184421,0.031208589463817795,0.03437589972488823,0.011904604802876816,1.0013921303591131,0.9999999999999997,0.034328110520027974,0.011904604802864916,0.9988215808281248,0.9998582803844877,-0.42695398602004014,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,raw,40,24,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.0001695786750524373,0.03614196353588753,0.031208589463817795,0.03412069644780395,0.010902149079421969,1.0013921303591131,0.9999999999999997,0.03407326202527048,0.010902149079411071,0.9988390128149572,0.9998811431454503,-0.41547302650429635,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,raw,41,24,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.00011295883648857202,0.036119958074393325,0.031208589463817795,0.03359684398823252,0.009997608706129646,1.0013921303591131,0.9999999999999997,0.03355013782278344,0.009997608706119652,0.9988743882520722,0.9999000478201593,-0.3791799255806883,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,raw,42,24,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.00012643762077380936,0.03611736905485496,0.031208589463817795,0.03317733815343291,0.007935719282722967,1.0013921303591131,0.9999999999999997,0.03313121518290934,0.007935719282715034,0.9989023225805037,0.999937024359466,-0.3603217049074739,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,raw,43,24,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.00012913231824350323,0.036113629856557486,0.031208589463817795,0.03248569321563413,0.006453931381144311,1.0013921303591131,0.9999999999999997,0.03244053176646382,0.0064539313811378595,0.9989476118987091,0.9999583467697276,-0.2933253422855005,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,raw,44,24,18.0,27,0.05,3.0,1.0,0.03606657605982532,3.637879732672957e-05,0.036076392327884337,0.031208589463817795,0.03204815506780375,0.005323070503272154,1.0013921303591131,0.9999999999999997,0.032003601881990855,0.005323070503266833,0.9989757694665791,0.9999716649204172,-0.23870413189614773,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,raw,45,24,18.0,27,0.05,3.0,1.0,0.03606657605982532,3.5952472255752764e-05,0.03607585496779444,0.031208589463817795,0.03152984132504876,0.0032222082729247833,1.0013921303591131,0.9999999999999997,0.03148600869642368,0.0032222082729215624,0.9990086312563687,0.999989617373846,-0.15028913201090746,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,raw,46,24,18.0,27,0.05,3.0,1.0,0.03606657605982532,3.30359389357584e-05,0.036074969720585326,0.031208589463817795,0.031267933569017824,0.002339264179222876,1.0013921303591131,0.9999999999999997,0.031224465043252818,0.0023392641792205375,0.9990250327827627,0.9999945278430998,-0.06275139216894988,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,raw,47,24,18.0,27,0.05,3.0,1.0,0.03606657605982532,1.2885404656911027e-14,0.03606657605982837,0.031208589463817795,0.031208589463817816,8.567414656950553e-15,1.0013921303591131,0.9999999999999997,0.031165203437932765,8.567414656941989e-15,0.9990287300946723,1.0,-0.0005465829252795436,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,response,0,47,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.9999999999998582,0.9833857950773273,0.031208589463817795,1.0013921303591131,0.9999999999999997,1.0013921303591131,0.9999999999999997,0.9999999999990014,0.999999999999,1.9972912213006566e-12,1.999955756559757e-12,-0.9995146566465244,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,response,1,47,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.36937533814406753,0.35853332789048753,0.031208589463817795,0.650591637729015,0.649718896472348,1.0013921303591131,0.9999999999999997,0.6496871884693701,0.6497188964716986,0.5779065571387652,0.5778653555675983,-0.9988488165259901,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,response,2,47,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.3716341297743071,0.35947873452174084,0.031208589463817795,0.6022016215863478,0.6013372844231999,1.0013921303591131,0.9999999999999997,0.6013644438865208,0.6013372844225988,0.6383608056290556,0.6383934703632546,-0.9986562298701047,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,response,3,47,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.34985018059365264,0.3380693427748316,0.031208589463817795,0.5059793595791544,0.5049964183462539,1.0013921303591131,0.9999999999999997,0.5052759495894958,0.504996418345749,0.7446962147664333,0.7449786174579652,-0.9980960034513632,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,response,4,47,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.3509976169706914,0.3392944329623234,0.031208589463817795,0.4204067880880915,0.42050928492898426,1.0013921303591131,0.9999999999999997,0.4198223406618024,0.4205092849285639,0.8237492022812456,0.8231719412888678,-0.997245338170651,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,response,5,47,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.3117490146685891,0.30522309294601485,0.031208589463817795,0.33317182367390474,0.33413002532866615,1.0013921303591131,0.9999999999999997,0.33270864986136045,0.33413002532833214,0.8893049543074306,0.8883571261740881,-0.9956295624363881,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,response,6,47,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.20938665090815584,0.20149558689227692,0.031208589463817795,0.2509597687357273,0.2533456503093254,1.0013921303591131,0.9999999999999997,0.25061088571315115,0.25334565030907213,0.9371941839620699,0.9358159814694733,-0.9923852607903552,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,response,7,47,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.20643895228299003,0.20015443810095807,0.031208589463817795,0.23262946918103458,0.23456555043827834,1.0013921303591131,0.9999999999999997,0.2323060688497503,0.23456555043804386,0.9460338903755751,0.9449790025476975,-0.9911097353337177,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,response,8,47,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.2138263901477631,0.2085454743260379,0.031208589463817795,0.22366572861259182,0.225498877040722,1.0013921303591131,0.9999999999999997,0.22335478962887276,0.22549887704049656,0.950112637949842,0.9491502564534751,-0.9903778204998728,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,response,9,47,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.21662146860425655,0.21068452893657916,0.031208589463817795,0.21041884459518306,0.21265295355834504,1.0013921303591131,0.9999999999999997,0.21012632136375367,0.21265295355813246,0.9558469290701366,0.9547787213430028,-0.9891724318906269,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,response,10,47,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.1840074582430978,0.1776123816265052,0.031208589463817795,0.19733955840108908,0.19965559204960628,1.0013921303591131,0.9999999999999997,0.1970652179282888,0.1996555920494067,0.961165299882876,0.9601376445634009,-0.9877079522465636,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,response,11,47,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.17449156353300507,0.16627122597854666,0.031208589463817795,0.18121675414049968,0.18433896029260158,1.0013921303591131,0.9999999999999997,0.18096482751001033,0.1843389602924173,0.9672517312042722,0.9660191477183105,-0.9855677444473435,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,response,12,47,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.13475825810809325,0.13224045586490843,0.031208589463817795,0.17489420045427004,0.17811495383024498,1.0013921303591131,0.9999999999999997,0.17465106340647582,0.17811495383006692,0.9694970060509872,0.9682750632221131,-0.9845334920764858,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,response,13,47,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.12870534260624655,0.12713847149733076,0.031208589463817795,0.1652030073556291,0.1678728701864173,1.0013921303591131,0.9999999999999997,0.16497334295629026,0.1678728701862495,0.9727837961138263,0.9718186994554306,-0.9825687033921044,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,response,14,47,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.1286857190165465,0.1271465087815596,0.031208589463817795,0.15316606692558576,0.15574313317566152,1.0013921303591131,0.9999999999999997,0.152953136220978,0.15574313317550584,0.9766053381201669,0.9757440764686767,-0.9797243240337301,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,response,15,47,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.12767378658701356,0.12983533741413233,0.031208589463817795,0.14742782041922076,0.14899449252000146,1.0013921303591131,0.9999999999999997,0.1472228669963722,0.14899449251985253,0.9783254274333685,0.9778006411987517,-0.9778857200791108,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,response,16,47,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.1069965511877938,0.1115443960571531,0.031208589463817795,0.13194354267720512,0.13315362179829754,1.0013921303591131,0.9999999999999997,0.13176011542027655,0.13315362179816442,0.9826392719844355,0.9822701130020314,-0.9723226985650392,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,response,17,47,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.1062503071667828,0.11106050041682788,0.031208589463817795,0.12337078312189612,0.12476766589389711,1.0013921303591131,0.9999999999999997,0.1231992736726725,0.12476766589377239,0.9848219389665259,0.98443302954742,-0.9684257555790463,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,response,18,47,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.11320477208703161,0.11525124222332969,0.031208589463817795,0.11883753964965961,0.11999382886067421,1.0013921303591131,0.9999999999999997,0.11867233229296913,0.11999382886055426,0.9859168775481472,0.985601481035384,-0.9658956997049895,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,response,19,47,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.11113609974838451,0.11340811276191312,0.031208589463817795,0.1135085609920442,0.11452394646968858,1.0013921303591131,0.9999999999999997,0.11335076195498471,0.1145239464695741,0.9871516047642244,0.9868842656850342,-0.9625774486157994,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,response,20,47,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.14192978120941077,0.147297394945097,0.031208589463817795,0.11360299528612193,0.11434419751586179,1.0013921303591131,0.9999999999999997,0.11344506496697639,0.1143441975157475,0.9871302172346386,0.9869254044944797,-0.9625312388016007,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,response,21,47,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.14095556008709034,0.14520829433552043,0.031208589463817795,0.10852484309867097,0.1089864913788741,1.0013921303591131,0.9999999999999997,0.10837397240144485,0.10898649137876515,0.9882550821059308,0.9881219446969464,-0.9588356362806484,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,response,22,47,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.13040862385575258,0.13654588029922654,0.031208589463817795,0.10591161010238005,0.10623759337498617,1.0013921303591131,0.9999999999999997,0.10576437230867083,0.10623759337487997,0.9888138975501528,0.9887135737539137,-0.9567238014627517,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,response,23,47,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.13345815138198955,0.13603785103432864,0.031208589463817795,0.10231733260901328,0.10229488962309428,1.0013921303591131,0.9999999999999997,0.10217509156200247,0.10229488962299202,0.9895602506642964,0.9895357555570199,-0.9534719434615251,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,response,24,47,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.13329261203696274,0.1358698423521634,0.031208589463817795,0.10119855731495504,0.0996398871500108,1.0013921303591131,0.9999999999999997,0.10105787158379483,0.0996398871499112,0.9897873065909533,0.990071892888753,-0.9518245151735587,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,response,25,47,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.1351161747478415,0.1358752579926665,0.031208589463817795,0.09571404833690769,0.09424571613780858,1.0013921303591131,0.9999999999999997,0.09558098714285654,0.09424571613771436,0.9908642748967971,0.9911177449896894,-0.9461335248174979,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,response,26,47,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.13470033083482538,0.1355103238039744,0.031208589463817795,0.09290827022508641,0.09136420615517127,1.0013921303591131,0.9999999999999997,0.09277910960981431,0.09136420615507994,0.9913920368200101,0.991652581833652,-0.9427700402598299,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,response,27,47,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.07803603566814632,0.0804228896409683,0.031208589463817795,0.0894678430805452,0.08693275628579583,1.0013921303591131,0.9999999999999997,0.08934346532998161,0.08693275628570893,0.9920177452028304,0.9924426958845696,-0.9377996638947699,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,response,28,47,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.06772972216228045,0.07550434757505084,0.031208589463817795,0.08747750712291665,0.08479699344072442,1.0013921303591131,0.9999999999999997,0.08735589632750422,0.08479699344063965,0.9923689473768184,0.9928094699034281,-0.9348333033277052,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,response,29,47,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.06575581688724019,0.07500959924866495,0.031208589463817795,0.08480466617814754,0.08236958167446339,1.0013921303591131,0.9999999999999997,0.0846867711529256,0.08236958167438105,0.992828150791692,0.9932152520147874,-0.9307085613905609,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
rbf_elbow_scratch_nctx47_ntgt64,4,response,30,47,18.0,27,0.05,3.0,1.0,0.03606657605982532,0.05318139934067125,0.06386698995609445,0.031208589463817795,0.0826793968358606,0.08012288789513042,1.0013921303591131,0.9999999999999997,0.0825644563495102,0.08012288789505033,0.9931831105477098,0.9935803228353572,-0.9269802581726275,0.0590665260535648,4.174452604928819,59.82554739507104,0.06522582195201279,0.934774178047985,0.06977709000072897
