basis,rank,n,E_model_to_T_mean,E_model_to_T_std,E_model_to_operator_mean,E_model_to_operator_std,E_model_to_zero_mean,E_model_to_zero_std,E_operator_to_T_mean,E_operator_to_T_std,E_zero_to_T_mean,E_zero_to_T_std,R_sub_mean,R_sub_std,R_use_mean,R_use_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,cos_res_mean,cos_res_std,excess_risk_frac_mean,excess_risk_frac_std,kernel_lengthscale_mean,kernel_lengthscale_std,kernel_signal_var_mean,kernel_signal_var_std,krr_risk_over_signal_mean,krr_risk_over_signal_std,krr_risk_per_tgt_mean,krr_risk_per_tgt_std,krr_risk_total_mean,krr_risk_total_std,krr_signal_per_tgt_mean,krr_signal_per_tgt_std,krr_signal_total_mean,krr_signal_total_std,point_model_to_T_mean,point_model_to_T_std,point_model_to_operator_mean,point_model_to_operator_std,point_operator_to_T_mean,point_operator_to_T_std,r_eff_T_task_mean,r_eff_T_task_std,r_eff_T_task_strict_mean,r_eff_T_task_strict_std,rank_mean,rank_std,rank_tau_task_mean,rank_tau_task_std,selected_rank_mean,selected_rank_std
raw,0,16,0.03488817194031803,0.0047910144567943035,1.001337790585962,0.007889589407886297,1.001337790585962,0.007889589407886297,0.9999999999999998,9.930136612989092e-17,0.9999999999999998,9.930136612989092e-17,0.9999999999989999,8.107922592650823e-17,0.9999999999990012,7.791730485447563e-15,2.0000667788622195e-12,1.146633409319802e-16,1.997485510329966e-12,1.5583434605416807e-14,-0.9994120210843047,0.0001505918781363311,0.05,0.0,3.0,0.0,1.0,0.0,0.08071509151572698,0.01046372824457718,0.07460615034744152,0.008879597942376036,4.774793622236257,0.5682942683120663,0.925393849652558,0.008879597942376537,59.22520637776371,0.5682942683120984,0.03931013856915182,0.01272076351184331,0.9988820320046842,0.01286036168496105,0.9999999999998564,4.595293434485094e-14,17.0625,0.7719024117939607,27.6875,1.3022416570411703,0.0,0.0,0.06340810378206527,0.004022198476679261,23.9375,1.7689450716929191
raw,1,16,0.03488817194031803,0.0047910144567943035,0.600939646266783,0.07374744887597545,1.001337790585962,0.007889589407886297,0.60113076416359,0.0727111030807586,0.9999999999999998,9.930136612989092e-17,0.601130764162989,0.07271110308068594,0.6000558347475387,0.07266494929130883,0.6336853313975613,0.08738635541130713,0.6349828125083954,0.087237789068767,-0.9983127488534762,0.00036744609037050834,0.05,0.0,3.0,0.0,1.0,0.0,0.08071509151572698,0.01046372824457718,0.07460615034744152,0.008879597942376036,4.774793622236257,0.5682942683120663,0.925393849652558,0.008879597942376537,59.22520637776371,0.5682942683120984,0.03931013856915182,0.01272076351184331,0.5618839869913971,0.2515913519074621,0.5661544924406141,0.25864713401994116,17.0625,0.7719024117939607,27.6875,1.3022416570411703,1.0,0.0,0.06340810378206527,0.004022198476679261,23.9375,1.7689450716929191
raw,10,16,0.03488817194031803,0.0047910144567943035,0.2050749208036576,0.029146811851870257,1.001337790585962,0.007889589407886297,0.20637040245781296,0.027118109393288365,0.9999999999999998,9.930136612989092e-17,0.20637040245760663,0.02711810939326127,0.20473579432132127,0.02843630497289249,0.9567218271234872,0.01142703621147998,0.9573251700481382,0.012063474169707048,-0.9855843282961941,0.002566771231698204,0.05,0.0,3.0,0.0,1.0,0.0,0.08071509151572698,0.01046372824457718,0.07460615034744152,0.008879597942376036,4.774793622236257,0.5682942683120663,0.925393849652558,0.008879597942376537,59.22520637776371,0.5682942683120984,0.03931013856915182,0.01272076351184331,0.07850320519252682,0.03155775687293027,0.059604859939061686,0.0330968131473558,17.0625,0.7719024117939607,27.6875,1.3022416570411703,10.0,0.0,0.06340810378206527,0.004022198476679261,23.9375,1.7689450716929191
raw,11,16,0.03488817194031803,0.0047910144567943035,0.1936379640592987,0.028596136414539175,1.001337790585962,0.007889589407886297,0.19515363244207917,0.0268711331188769,0.9999999999999998,9.930136612989092e-17,0.19515363244188408,0.02687113311885005,0.19332031575639969,0.027982350666432194,0.9612381305618403,0.010582365578066707,0.961893181813828,0.011036199430910148,-0.9838208475854123,0.002912878560082449,0.05,0.0,3.0,0.0,1.0,0.0,0.08071509151572698,0.01046372824457718,0.07460615034744152,0.008879597942376036,4.774793622236257,0.5682942683120663,0.925393849652558,0.008879597942376537,59.22520637776371,0.5682942683120984,0.03931013856915182,0.01272076351184331,0.06921728305035879,0.021512581307881737,0.04661795863157095,0.019393669563484605,17.0625,0.7719024117939607,27.6875,1.3022416570411703,11.0,0.0,0.06340810378206527,0.004022198476679261,23.9375,1.7689450716929191
raw,12,16,0.03488817194031803,0.0047910144567943035,0.18066471487369856,0.02835962911866373,1.001337790585962,0.007889589407886297,0.18243900874701746,0.026775541664276505,0.9999999999999998,9.930136612989092e-17,0.18243900874683508,0.026775541664249756,0.1803553806177658,0.027704141600625405,0.9660438865580216,0.009973088344423875,0.9667523871867576,0.010349957170805568,-0.981402517384496,0.0033592378532906423,0.05,0.0,3.0,0.0,1.0,0.0,0.08071509151572698,0.01046372824457718,0.07460615034744152,0.008879597942376036,4.774793622236257,0.5682942683120663,0.925393849652558,0.008879597942376537,59.22520637776371,0.5682942683120984,0.03931013856915182,0.01272076351184331,0.06328377851971498,0.022004915453265047,0.0406188504620328,0.018176897003327305,17.0625,0.7719024117939607,27.6875,1.3022416570411703,12.0,0.0,0.06340810378206527,0.004022198476679261,23.9375,1.7689450716929191
raw,13,16,0.03488817194031803,0.0047910144567943035,0.17004433371048297,0.028697924836419274,1.001337790585962,0.007889589407886297,0.17206775539389368,0.027308711056708602,0.9999999999999998,9.930136612989092e-17,0.17206775539372166,0.02730871105668132,0.16975301827131672,0.028100721554969066,0.9696935322104127,0.009678946298153197,0.9704436153953625,0.009996933176940693,-0.9789759142049597,0.004220296947755134,0.05,0.0,3.0,0.0,1.0,0.0,0.08071509151572698,0.01046372824457718,0.07460615034744152,0.008879597942376036,4.774793622236257,0.5682942683120663,0.925393849652558,0.008879597942376537,59.22520637776371,0.5682942683120984,0.03931013856915182,0.01272076351184331,0.0586099154399613,0.023120683468391832,0.03418892901872799,0.018048859771021244,17.0625,0.7719024117939607,27.6875,1.3022416570411703,13.0,0.0,0.06340810378206527,0.004022198476679261,23.9375,1.7689450716929191
raw,14,16,0.03488817194031803,0.0047910144567943035,0.15646758829443286,0.028507856111056155,1.001337790585962,0.007889589407886297,0.15887015395254017,0.027662375695660935,0.9999999999999998,9.930136612989092e-17,0.15887015395238135,0.027662375695633293,0.15619221920046977,0.027941159543016927,0.9740428925933406,0.009180380814466484,0.9748720765394121,0.009291081923554982,-0.975147746500289,0.005182981233832711,0.05,0.0,3.0,0.0,1.0,0.0,0.08071509151572698,0.01046372824457718,0.07460615034744152,0.008879597942376036,4.774793622236257,0.5682942683120663,0.925393849652558,0.008879597942376537,59.22520637776371,0.5682942683120984,0.03931013856915182,0.01272076351184331,0.05706993413481161,0.022454220553160077,0.03179596441836508,0.018021877704338326,17.0625,0.7719024117939607,27.6875,1.3022416570411703,14.0,0.0,0.06340810378206527,0.004022198476679261,23.9375,1.7689450716929191
raw,15,16,0.03488817194031803,0.0047910144567943035,0.14409049260642026,0.025195234067643353,1.001337790585962,0.007889589407886297,0.1466479757437296,0.02511749496465701,0.9999999999999998,9.930136612989092e-17,0.14664797574358296,0.02511749496463191,0.14384009682419857,0.02470481205406924,0.9779029131915924,0.007666564551568337,0.9787378442906425,0.007455520286668501,-0.9707943670342476,0.005923157485121434,0.05,0.0,3.0,0.0,1.0,0.0,0.08071509151572698,0.01046372824457718,0.07460615034744152,0.008879597942376036,4.774793622236257,0.5682942683120663,0.925393849652558,0.008879597942376537,59.22520637776371,0.5682942683120984,0.03931013856915182,0.01272076351184331,0.05515648471920102,0.022334359320664767,0.028480511443589263,0.01728531420409278,17.0625,0.7719024117939607,27.6875,1.3022416570411703,15.0,0.0,0.06340810378206527,0.004022198476679261,23.9375,1.7689450716929191
raw,16,16,0.03488817194031803,0.0047910144567943035,0.12965166756457885,0.019650720582221542,1.001337790585962,0.007889589407886297,0.13224883519486808,0.02038633676958215,0.9999999999999998,9.930136612989092e-17,0.13224883519473588,0.02038633676956178,0.12944254480408504,0.01933245800780424,0.9821206180331837,0.005449623602690342,0.9828942426578079,0.005041732186605859,-0.9641664660238889,0.007097190959332529,0.05,0.0,3.0,0.0,1.0,0.0,0.08071509151572698,0.01046372824457718,0.07460615034744152,0.008879597942376036,4.774793622236257,0.5682942683120663,0.925393849652558,0.008879597942376537,59.22520637776371,0.5682942683120984,0.03931013856915182,0.01272076351184331,0.052523971840145345,0.021026256197940265,0.023533199780617273,0.01658844622639157,17.0625,0.7719024117939607,27.6875,1.3022416570411703,16.0,0.0,0.06340810378206527,0.004022198476679261,23.9375,1.7689450716929191
raw,17,16,0.03488817194031803,0.0047910144567943035,0.11917815586626099,0.016397075293047212,1.001337790585962,0.007889589407886297,0.12095456146812011,0.0168071984402966,0.9999999999999998,9.930136612989092e-17,0.12095456146799918,0.016807198440279805,0.11898044270053568,0.0160270722962667,0.9851051672606362,0.004095675437830536,0.9856028413987942,0.0038249178588138696,-0.9576477120052374,0.006983216406835771,0.05,0.0,3.0,0.0,1.0,0.0,0.08071509151572698,0.01046372824457718,0.07460615034744152,0.008879597942376036,4.774793622236257,0.5682942683120663,0.925393849652558,0.008879597942376537,59.22520637776371,0.5682942683120984,0.03931013856915182,0.01272076351184331,0.0490600125240187,0.016226074339813747,0.01831235317011504,0.009118575801344364,17.0625,0.7719024117939607,27.6875,1.3022416570411703,17.0,0.0,0.06340810378206527,0.004022198476679261,23.9375,1.7689450716929191
