basis,layer,rank,n,E_F_T_mean,E_F_T_std,F_T_excess_over_krr_risk_mean,F_T_excess_over_krr_risk_std,candidate_dim_mean,candidate_dim_std,layer_mean,layer_std,model_excess_over_krr_risk_mean,model_excess_over_krr_risk_std,model_signal_error_mean,model_signal_error_std,op_excess_over_krr_risk_mean,op_excess_over_krr_risk_std,op_signal_error_mean,op_signal_error_std,r_eff_T_task_mean,r_eff_T_task_std,r_eff_T_task_strict_mean,r_eff_T_task_strict_std,rank_mean,rank_std
combined,0,0,16,0.09708155992631254,0.01873628551970618,0.11648575103123589,0.046514711153554225,22.9375,0.25,0.0,0.0,11.670636129554467,3.084841886897687,0.9675709487701456,0.11813898839056473,12.31691052672264,1.6551671712625051,0.9999999999999958,4.881615836846586e-16,18.3125,0.6020797289396148,30.5625,1.5041608956491324,0.0,0.0
combined,0,1,16,0.09708155992631254,0.01873628551970618,0.11648575103123589,0.046514711153554225,22.9375,0.25,0.0,0.0,3.5524823555094525,0.7098592997140891,0.5355888991452836,0.04322268245948453,4.071969422155757,0.4838888994661582,0.5756503670679108,0.01187356360763205,18.3125,0.6020797289396148,30.5625,1.5041608956491324,1.0,0.0
combined,0,10,16,0.09708155992631254,0.01873628551970618,0.11648575103123589,0.046514711153554225,22.9375,0.25,0.0,0.0,0.3921210409572013,0.07230710336268334,0.17840463604711185,0.015398647129586468,0.37589544011190024,0.053046070735016215,0.1748487287369903,0.008703485664627406,18.3125,0.6020797289396148,30.5625,1.5041608956491324,10.0,0.0
combined,0,11,16,0.09708155992631254,0.01873628551970618,0.11648575103123589,0.046514711153554225,22.9375,0.25,0.0,0.0,0.36166958602455335,0.06387961473992056,0.17150178790868548,0.015253970378357313,0.34107971311345475,0.04713041763490959,0.16658992868728606,0.008360171097701949,18.3125,0.6020797289396148,30.5625,1.5041608956491324,11.0,0.0
combined,0,12,16,0.09708155992631254,0.01873628551970618,0.11648575103123589,0.046514711153554225,22.9375,0.25,0.0,0.0,0.33967946945722505,0.062300050889283656,0.16617290520563718,0.015307731365144612,0.31020383166411347,0.04269150542067801,0.15889707858799032,0.008295814481520176,18.3125,0.6020797289396148,30.5625,1.5041608956491324,12.0,0.0
combined,0,13,16,0.09708155992631254,0.01873628551970618,0.11648575103123589,0.046514711153554225,22.9375,0.25,0.0,0.0,0.3158786264275828,0.057191935283962686,0.16032193133643544,0.01536589632322342,0.2835181646247409,0.03892881204471887,0.15192545454934453,0.00811399705103037,18.3125,0.6020797289396148,30.5625,1.5041608956491324,13.0,0.0
combined,0,14,16,0.09708155992631254,0.01873628551970618,0.11648575103123589,0.046514711153554225,22.9375,0.25,0.0,0.0,0.29808004942689825,0.05569275163009852,0.15569018082189823,0.015119329942877074,0.26118883379935776,0.03672172257062114,0.14580122781253219,0.00790840291524901,18.3125,0.6020797289396148,30.5625,1.5041608956491324,14.0,0.0
combined,0,15,16,0.09708155992631254,0.01873628551970618,0.11648575103123589,0.046514711153554225,22.9375,0.25,0.0,0.0,0.2864899126803446,0.05234042484398005,0.15269409335001954,0.01496777361239894,0.24245758782300242,0.0349185726538672,0.14045349063066956,0.007614302659679996,18.3125,0.6020797289396148,30.5625,1.5041608956491324,15.0,0.0
combined,0,16,16,0.09708155992631254,0.01873628551970618,0.11648575103123589,0.046514711153554225,22.9375,0.25,0.0,0.0,0.27681265228939694,0.04942101225945303,0.150160517000468,0.01509588361220329,0.22685826759722216,0.03308259955882949,0.13583946190526153,0.00713352621490242,18.3125,0.6020797289396148,30.5625,1.5041608956491324,16.0,0.0
combined,0,17,16,0.09708155992631254,0.01873628551970618,0.11648575103123589,0.046514711153554225,22.9375,0.25,0.0,0.0,0.26665264473635425,0.048340362227754195,0.14736824036125734,0.015367868537325894,0.21510105392275813,0.03161974532402771,0.13227205113973978,0.007021352300086292,18.3125,0.6020797289396148,30.5625,1.5041608956491324,17.0,0.0
combined,0,18,16,0.09708155992631254,0.01873628551970618,0.11648575103123589,0.046514711153554225,22.9375,0.25,0.0,0.0,0.2606635876899041,0.0476684569493045,0.1456680305182676,0.015067503091225978,0.20704047547230744,0.030352074216371705,0.1297760917003855,0.006887172071057417,18.3125,0.6020797289396148,30.5625,1.5041608956491324,18.0,0.0
combined,0,19,16,0.09708155992631254,0.01873628551970618,0.11648575103123589,0.046514711153554225,22.9375,0.25,0.0,0.0,0.25770629589687494,0.04755706932090082,0.1448482319606203,0.015296644960608717,0.20200871883031513,0.03001547138778379,0.12818429019244826,0.006986459717397002,18.3125,0.6020797289396148,30.5625,1.5041608956491324,19.0,0.0
combined,0,2,16,0.09708155992631254,0.01873628551970618,0.11648575103123589,0.046514711153554225,22.9375,0.25,0.0,0.0,2.713997938175983,0.5407462050973147,0.468789672411114,0.04384416604635802,3.1976628856622176,0.38334475041417,0.5101322917877373,0.011274795430749565,18.3125,0.6020797289396148,30.5625,1.5041608956491324,2.0,0.0
combined,0,20,16,0.09708155992631254,0.01873628551970618,0.11648575103123589,0.046514711153554225,22.9375,0.25,0.0,0.0,0.2553643356823104,0.046675678314391955,0.14421940941283962,0.015405249202566815,0.1988083647915452,0.029775181803459016,0.12715858402631605,0.0069837383600084065,18.3125,0.6020797289396148,30.5625,1.5041608956491324,20.0,0.0
combined,0,21,16,0.09708155992631254,0.01873628551970618,0.11648575103123589,0.046514711153554225,22.9375,0.25,0.0,0.0,0.25319965535726163,0.04577221056304081,0.14361842969254202,0.015248991083733596,0.19741363567593304,0.029594044897661344,0.12671282392304128,0.006997554081834695,18.3125,0.6020797289396148,30.5625,1.5041608956491324,21.0,0.0
combined,0,22,16,0.09708155992631254,0.01873628551970618,0.11648575103123589,0.046514711153554225,22.9375,0.25,0.0,0.0,0.25181331814273694,0.045665709526055004,0.14322333199200282,0.015274450386046344,0.19683134973455635,0.02940580118091343,0.12652869878598416,0.006971374984816991,18.3125,0.6020797289396148,30.5625,1.5041608956491324,22.0,0.0
combined,0,23,15,0.09703185540157906,0.01939280609731409,0.11788637574685067,0.04779678366564077,23.0,0.0,0.0,0.0,0.2541685178850257,0.0458526143018551,0.1439332896905025,0.015456853331957354,0.19882688943416255,0.028864126569249804,0.12720437747269814,0.006488359284227668,18.4,0.50709255283711,30.8,1.2071217242444348,23.0,0.0
combined,0,3,16,0.09708155992631254,0.01873628551970618,0.11648575103123589,0.046514711153554225,22.9375,0.25,0.0,0.0,2.108887470652107,0.5100163111836411,0.4122012914770634,0.045233949895903305,2.4304339065739926,0.30483837214261206,0.4446312660643339,0.01089666412362756,18.3125,0.6020797289396148,30.5625,1.5041608956491324,3.0,0.0
combined,0,4,16,0.09708155992631254,0.01873628551970618,0.11648575103123589,0.046514711153554225,22.9375,0.25,0.0,0.0,1.5471242933286993,0.34578485421197785,0.35318424465069514,0.032725553517853265,1.7389573678090586,0.23762695886170188,0.3758769570199605,0.010702421525022116,18.3125,0.6020797289396148,30.5625,1.5041608956491324,4.0,0.0
combined,0,5,16,0.09708155992631254,0.01873628551970618,0.11648575103123589,0.046514711153554225,22.9375,0.25,0.0,0.0,1.0605596720476038,0.22472536690960018,0.29275974741646343,0.027894545307566146,1.117517371532326,0.16605661004264596,0.30118333438438183,0.011313561783661174,18.3125,0.6020797289396148,30.5625,1.5041608956491324,5.0,0.0
combined,0,6,16,0.09708155992631254,0.01873628551970618,0.11648575103123589,0.046514711153554225,22.9375,0.25,0.0,0.0,0.5855641461807657,0.08980227852407249,0.21828566110311384,0.016508225063929603,0.5866032084036061,0.08698495614167237,0.2182908679777718,0.009842540338188543,18.3125,0.6020797289396148,30.5625,1.5041608956491324,6.0,0.0
combined,0,7,16,0.09708155992631254,0.01873628551970618,0.11648575103123589,0.046514711153554225,22.9375,0.25,0.0,0.0,0.5174738990297414,0.08368318254399906,0.20504505796237096,0.01470770304530003,0.5193482327838905,0.0762607851888813,0.20542973095949002,0.009698787724369301,18.3125,0.6020797289396148,30.5625,1.5041608956491324,7.0,0.0
combined,0,8,16,0.09708155992631254,0.01873628551970618,0.11648575103123589,0.046514711153554225,22.9375,0.25,0.0,0.0,0.47150715890645734,0.07680302675510407,0.19578902100655612,0.015256089808006325,0.46340669639282095,0.06796060605206673,0.1940608696443561,0.009450803359256922,18.3125,0.6020797289396148,30.5625,1.5041608956491324,8.0,0.0
combined,0,9,16,0.09708155992631254,0.01873628551970618,0.11648575103123589,0.046514711153554225,22.9375,0.25,0.0,0.0,0.431265175350789,0.07745377147435517,0.18709498540618455,0.015909642686326653,0.41612411621410855,0.06033215794239259,0.1839242292111509,0.00936112048573481,18.3125,0.6020797289396148,30.5625,1.5041608956491324,9.0,0.0
combined,1,0,16,0.09708155992631254,0.01873628551970618,0.11648575103123589,0.046514711153554225,24.125,0.8850612031567836,1.0,0.0,11.670636129554467,3.084841886897687,0.9675709487701456,0.11813898839056473,12.31691052672264,1.6551671712625051,0.9999999999999958,4.881615836846586e-16,18.3125,0.6020797289396148,30.5625,1.5041608956491324,0.0,0.0
combined,1,1,16,0.09708155992631254,0.01873628551970618,0.11648575103123589,0.046514711153554225,24.125,0.8850612031567836,1.0,0.0,3.5529283368815214,0.709887827833298,0.5356274715551717,0.04324906670842759,4.070448346634013,0.4826742325865734,0.5755499812397771,0.011866220465809943,18.3125,0.6020797289396148,30.5625,1.5041608956491324,1.0,0.0
combined,1,10,16,0.09708155992631254,0.01873628551970618,0.11648575103123589,0.046514711153554225,24.125,0.8850612031567836,1.0,0.0,0.385039392583564,0.07008261825264604,0.17679457512156901,0.014974248752902528,0.360688824504974,0.04448565046657051,0.17142498533357606,0.008184109918195452,18.3125,0.6020797289396148,30.5625,1.5041608956491324,10.0,0.0
combined,1,11,16,0.09708155992631254,0.01873628551970618,0.11648575103123589,0.046514711153554225,24.125,0.8850612031567836,1.0,0.0,0.35626397513826297,0.06169775523977922,0.1702619479321008,0.01575871343851984,0.3240439501513723,0.03768840452034564,0.1625399651712101,0.00767541276159492,18.3125,0.6020797289396148,30.5625,1.5041608956491324,11.0,0.0
combined,1,12,16,0.09708155992631254,0.01873628551970618,0.11648575103123589,0.046514711153554225,24.125,0.8850612031567836,1.0,0.0,0.33030154018304086,0.05443318872211062,0.1640768173609369,0.015743484309643885,0.29121242103194245,0.03199791263030784,0.15414649656893736,0.007496678071190553,18.3125,0.6020797289396148,30.5625,1.5041608956491324,12.0,0.0
combined,1,13,16,0.09708155992631254,0.01873628551970618,0.11648575103123589,0.046514711153554225,24.125,0.8850612031567836,1.0,0.0,0.30716640107907917,0.05059343103344916,0.1583022032859755,0.015997403573953774,0.2631064851122855,0.027450723614061603,0.1465676783689425,0.007305531372136791,18.3125,0.6020797289396148,30.5625,1.5041608956491324,13.0,0.0
combined,1,14,16,0.09708155992631254,0.01873628551970618,0.11648575103123589,0.046514711153554225,24.125,0.8850612031567836,1.0,0.0,0.2888149780022833,0.050522311840118385,0.15340336171190433,0.015794608119852765,0.2391220791784524,0.02451846756828785,0.13975010362775198,0.007178982678020185,18.3125,0.6020797289396148,30.5625,1.5041608956491324,14.0,0.0
combined,1,15,16,0.09708155992631254,0.01873628551970618,0.11648575103123589,0.046514711153554225,24.125,0.8850612031567836,1.0,0.0,0.2736908289718585,0.044917469390087374,0.14945845746803071,0.015582252387637054,0.21855183906212583,0.02212607166281609,0.13361549782377444,0.0068978589355692295,18.3125,0.6020797289396148,30.5625,1.5041608956491324,15.0,0.0
combined,1,16,16,0.09708155992631254,0.01873628551970618,0.11648575103123589,0.046514711153554225,24.125,0.8850612031567836,1.0,0.0,0.26158993190777563,0.04390374316325873,0.1461511509866437,0.016121508451624904,0.20154332794278032,0.020343665285281684,0.12831374734561818,0.006575601215829079,18.3125,0.6020797289396148,30.5625,1.5041608956491324,16.0,0.0
combined,1,17,16,0.09708155992631254,0.01873628551970618,0.11648575103123589,0.046514711153554225,24.125,0.8850612031567836,1.0,0.0,0.2506819893706643,0.045856875563696435,0.14298382083726233,0.016583485173785266,0.1877315010360286,0.019429233551299798,0.12383396190228987,0.006539759278815203,18.3125,0.6020797289396148,30.5625,1.5041608956491324,17.0,0.0
combined,1,18,16,0.09708155992631254,0.01873628551970618,0.11648575103123589,0.046514711153554225,24.125,0.8850612031567836,1.0,0.0,0.2441362089198037,0.044640648394143286,0.14112287340867471,0.016535790760926167,0.17789275561857743,0.018853309961190685,0.12055735781680851,0.006812875464718816,18.3125,0.6020797289396148,30.5625,1.5041608956491324,18.0,0.0
combined,1,19,16,0.09708155992631254,0.01873628551970618,0.11648575103123589,0.046514711153554225,24.125,0.8850612031567836,1.0,0.0,0.2403176212276546,0.045924467918053186,0.13996740699397311,0.017046667550753118,0.17130361673861721,0.018567412219520033,0.11831632191382482,0.007142203179105453,18.3125,0.6020797289396148,30.5625,1.5041608956491324,19.0,0.0
combined,1,2,16,0.09708155992631254,0.01873628551970618,0.11648575103123589,0.046514711153554225,24.125,0.8850612031567836,1.0,0.0,2.7149821169505524,0.5389382809734116,0.468913264079609,0.043929305094179895,3.1946904187595515,0.3824554563991878,0.5098959756223242,0.011221570927925095,18.3125,0.6020797289396148,30.5625,1.5041608956491324,2.0,0.0
combined,1,20,16,0.09708155992631254,0.01873628551970618,0.11648575103123589,0.046514711153554225,24.125,0.8850612031567836,1.0,0.0,0.23763775425778533,0.04620365958112535,0.13917814107895185,0.017242185118560474,0.16671308952380515,0.018601849667423172,0.11673372395320862,0.007570753461201287,18.3125,0.6020797289396148,30.5625,1.5041608956491324,20.0,0.0
