basis,layer,n,best_model_excess_mean,best_model_excess_std,best_op_excess_mean,best_op_excess_std,best_op_signal_error_mean,best_op_signal_error_std,best_rank_mean,best_rank_std,candidate_dim_mean,candidate_dim_std,layer_mean,layer_std,model_excess_at_oracle_mean,model_excess_at_oracle_std,model_excess_at_strict_mean,model_excess_at_strict_std,op_excess_at_oracle_mean,op_excess_at_oracle_std,op_excess_at_strict_mean,op_excess_at_strict_std,op_signal_error_at_oracle_mean,op_signal_error_at_oracle_std,op_signal_error_at_strict_mean,op_signal_error_at_strict_std,r_eff_T_task_mean,r_eff_T_task_std,r_eff_T_task_strict_mean,r_eff_T_task_strict_std,rank_at_oracle_mean,rank_at_oracle_std,rank_at_strict_mean,rank_at_strict_std,rank_to_alpha_mean,rank_to_alpha_std,reach_alpha_mean,reach_alpha_std
combined,0,16,0.35110526014920296,0.15080405770032437,0.002014292725337209,0.0014355588506593604,0.0012397022153136847,0.0008739082344922124,10.75,1.2382783747337807,11.25,1.2382783747337807,0.0,0.0,0.3511052601492036,0.15080405770032942,0.3511052601492036,0.15080405770032942,0.0020142927253372174,0.001435558850659359,0.0020142927253372174,0.001435558850659359,0.0012397022153136873,0.0008739082344922116,0.0012397022153136873,0.0008739082344922116,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,1.0,0.0
combined,1,16,0.3502553498989094,0.15000771188563428,0.0010611776151082082,0.0005451971206098062,0.0008957936998467372,0.0005447096864084671,11.3125,1.352466881911223,14.8125,2.688710967483613,1.0,0.0,0.35025534989891194,0.15000771188563722,0.35025534989891194,0.15000771188563722,0.0010611776151082139,0.0005451971206098075,0.0010611776151082139,0.0005451971206098075,0.0008957936998467396,0.000544709686408468,0.0008957936998467396,0.000544709686408468,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,1.0,0.0
combined,2,16,0.3493354711942712,0.14968993784080414,0.0015035079566332904,0.0003918755471964543,0.0010238373930525576,0.0004609655431339704,14.25,2.6708300832013507,17.8125,1.8337120820892248,2.0,0.0,0.3493354711942716,0.14968993784080906,0.3493354711942716,0.14968993784080906,0.001503507956633304,0.0003918755471964578,0.001503507956633304,0.0003918755471964578,0.0010238373930525613,0.0004609655431339695,0.0010238373930525613,0.0004609655431339695,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,1.0,0.0
combined,3,16,0.3473615470793726,0.14884616338829218,0.0022690728700479152,0.0009661142171952309,0.001137633053287001,0.00022719673907518325,17.3125,4.077887525014228,25.375,2.6299556396765835,3.0,0.0,0.3473615470793681,0.14884616338827433,0.3473615470793681,0.14884616338827433,0.002269072870047949,0.0009661142171952577,0.002269072870047949,0.0009661142171952577,0.0011376330532870077,0.00022719673907518277,0.0011376330532870077,0.00022719673907518277,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,1.0,0.0
combined,4,16,0.34847847833496515,0.15039302903333887,0.0016115338262002584,0.0009930670685866286,0.0009023972780712402,0.00020401660087289385,19.3125,6.529101520627985,30.4375,4.350766216043637,4.0,0.0,0.34847847833496814,0.15039302903335008,0.34847847833496814,0.15039302903335008,0.0016115338262002689,0.0009930670685866319,0.0016115338262002689,0.0009930670685866319,0.0009023972780712434,0.0002040166008728942,0.0009023972780712434,0.0002040166008728942,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,1.0,0.0
combined,5,16,0.3487067760550785,0.1512206233424029,0.0009295565938047278,0.0006307261519405432,0.0006945342608533593,0.0001806096040204727,25.0625,8.258076854409467,34.6875,4.253919761036089,5.0,0.0,0.34870677605507205,0.15122062334239686,0.34870677605507205,0.15122062334239686,0.0009295565938047425,0.0006307261519405614,0.0009295565938047425,0.0006307261519405614,0.0006945342608533633,0.00018060960402047267,0.0006945342608533633,0.00018060960402047267,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,1.0,0.0
combined,6,16,0.34894753017405444,0.15117189693666672,0.0005110671716656922,0.0003716374218661163,0.0005123995925115264,0.0001870555235091205,22.1875,9.751709251886734,39.4375,3.61420807370024,6.0,0.0,0.3489475301740832,0.15117189693667216,0.3489475301740832,0.15117189693667216,0.0005110671716656985,0.00037163742186612067,0.0005110671716656985,0.00037163742186612067,0.000512399592511529,0.00018705552350912078,0.000512399592511529,0.00018705552350912078,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,1.0,0.0
combined,7,16,0.3491003507039645,0.15100698147233393,0.00016400908906833247,0.00018260138468571458,0.00024723697580246527,0.00012526076755917277,32.5,9.743373816770726,44.375,1.746424919657298,7.0,0.0,0.34910035070397694,0.15100698147233174,0.34910035070397694,0.15100698147233174,0.00016400908906833664,0.00018260138468571932,0.00016400908906833664,0.00018260138468571932,0.0002472369758025327,0.0001252607675590367,0.0002472369758025327,0.0001252607675590367,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,1.0,0.0
combined,8,16,0.34768857225000016,0.14920566298291774,0.0008600168851696767,0.0009322365423535585,0.0005490264934792375,0.00023898417871647386,24.625,9.422490824263685,41.0625,3.906724971123511,8.0,0.0,0.3476885722500104,0.14920566298291257,0.3476885722500104,0.14920566298291257,0.0008600168851696906,0.0009322365423535782,0.0008600168851696906,0.0009322365423535782,0.0005490264934792411,0.0002389841787164768,0.0005490264934792411,0.0002389841787164768,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,1.0,0.0
raw,0,16,0.34933241679614796,0.15242607950877618,0.00022410864805970412,0.00018467366065979117,0.00037327363341975255,0.0002796300272100587,10.5625,0.6291528696058958,11.0625,0.25,0.0,0.0,0.3493324167961419,0.15242607950876877,0.3493324167961419,0.15242607950876877,0.00022410864805970528,0.00018467366065979057,0.00022410864805970528,0.00018467366065979057,0.00037327363341975364,0.0002796300272100582,0.00037327363341975364,0.0002796300272100582,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,1.0,0.0
