episode,basis,layer,rank,candidate_dim,r_eff_T_task,r_eff_T_task_strict,op_excess_over_krr_risk,op_signal_error,model_excess_over_krr_risk,model_signal_error,E_F_T,F_T_excess_over_krr_risk
0,response,0,0,10,10,10,2449.4759923252645,0.9999999999999993,2573.227886134449,1.0249496488600747,0.011412168991737711,0.3341640616565696
0,response,0,1,10,10,10,1753.3684954750802,0.8460577457380813,1879.4337060466116,0.8759451493882949,0.011412168991737711,0.3341640616565696
0,response,0,2,10,10,10,1295.9380538626604,0.7273702392936578,1476.072001136839,0.77627782002472,0.011412168991737711,0.3341640616565696
0,response,0,3,10,10,10,942.1653079686233,0.6201931437265377,926.6095477335491,0.6150519387438482,0.011412168991737711,0.3341640616565696
0,response,0,4,10,10,10,646.9895663726562,0.5139395559418604,497.9540429190849,0.4508769543238781,0.011412168991737711,0.3341640616565696
0,response,0,5,10,10,10,464.75782616382963,0.43558885789532276,384.82756893475573,0.3963660922326869,0.011412168991737711,0.3341640616565696
0,response,0,6,10,10,10,316.9553335998253,0.3597182223348882,240.03318165074054,0.3130394322780518,0.011412168991737711,0.3341640616565696
0,response,0,7,10,10,10,189.05033480278792,0.2778127233444679,126.64149215875611,0.22737955692406786,0.011412168991737711,0.3341640616565696
0,response,0,8,10,10,10,87.05633523072059,0.18852267647117735,67.56600385223665,0.16608389570014004,0.011412168991737711,0.3341640616565696
0,response,0,9,10,10,10,17.926952711306736,0.08554933595193034,28.58342582445434,0.1080240724777004,0.011412168991737711,0.3341640616565696
0,response,0,10,10,10,10,0.0030472389450256973,0.0011153640990588345,0.3264053603812104,0.011543620680499876,0.011412168991737711,0.3341640616565696
0,raw,0,0,11,10,10,2449.4759923252645,0.9999999999999993,2573.227886134449,1.0249496488600747,0.011412168991737711,0.3341640616565696
0,raw,0,1,11,10,10,1753.3673802498101,0.8460574766716729,1879.439238885113,0.8759464387286598,0.011412168991737711,0.3341640616565696
0,raw,0,2,11,10,10,1295.9368100650959,0.7273698902408823,1476.0787101077626,0.7762795841728786,0.011412168991737711,0.3341640616565696
0,raw,0,3,11,10,10,942.1632283859362,0.620192459269349,926.6223419149593,0.6150561849006774,0.011412168991737711,0.3341640616565696
0,raw,0,4,11,10,10,646.9870749131429,0.5139385663889409,497.96474658408465,0.4508818001625753,0.011412168991737711,0.3341640616565696
0,raw,0,5,11,10,10,464.75510647128726,0.4355875833933835,384.8379519796554,0.3963714393797014,0.011412168991737711,0.3341640616565696
0,raw,0,6,11,10,10,316.95250909749745,0.3597166195424563,240.04220911219682,0.31304531880761366,0.011412168991737711,0.3341640616565696
0,raw,0,7,11,10,10,189.04748234634752,0.277810627469626,126.64985404793319,0.22738706351309965,0.011412168991737711,0.3341640616565696
0,raw,0,8,11,10,10,87.0533999292338,0.1885194982099073,67.57471371939599,0.166094600211066,0.011412168991737711,0.3341640616565696
0,raw,0,9,11,10,10,17.92397789259951,0.08554223758089928,28.59143809932139,0.1080392116342342,0.011412168991737711,0.3341640616565696
0,raw,0,10,11,10,10,5.902803718417085e-05,0.00015523604783594763,0.334404989163484,0.011684221476982077,0.011412168991737711,0.3341640616565696
0,raw,0,11,11,10,10,5.90280371841723e-05,0.00015523604783594953,0.33440498916349787,0.011684221476982318,0.011412168991737711,0.3341640616565696
0,combined,0,0,10,10,10,2449.4759923252645,0.9999999999999993,2573.227886134449,1.0249496488600747,0.011412168991737711,0.3341640616565696
0,combined,0,1,10,10,10,1753.3678961327496,0.8460576011369135,1879.435473946808,0.8759455613696361,0.011412168991737711,0.3341640616565696
0,combined,0,2,10,10,10,1295.937395740375,0.7273700546017184,1476.0743371315177,0.7762784342834207,0.011412168991737711,0.3341640616565696
0,combined,0,3,10,10,10,942.1640738398079,0.6201927375353555,926.6164124795296,0.615054217032214,0.011412168991737711,0.3341640616565696
0,combined,0,4,10,10,10,646.9880876217312,0.5139389686147476,497.9597441299637,0.45087953542275244,0.011412168991737711,0.3341640616565696
0,combined,0,5,10,10,10,464.7562392770232,0.4355881142491024,384.83275669111123,0.39636876387571635,0.011412168991737711,0.3341640616565696
0,combined,0,6,10,10,10,316.9536794642561,0.35971728367978495,240.03837022277375,0.31304281559958924,0.011412168991737711,0.3341640616565696
0,combined,0,7,10,10,10,189.0486653466459,0.27781149669448146,126.64646346024765,0.22738401976329323,0.011412168991737711,0.3341640616565696
0,combined,0,8,10,10,10,87.05462509415544,0.18852082479028096,67.57089217140258,0.16608990357658876,0.011412168991737711,0.3341640616565696
0,combined,0,9,10,10,10,17.925224128773326,0.08554521136212453,28.588019553046703,0.10803275256624659,0.011412168991737711,0.3341640616565696
0,combined,0,10,10,10,10,0.0013101164907487984,0.0007313383759408803,0.3310157601840152,0.01162486029245191,0.011412168991737711,0.3341640616565696
0,response,1,0,12,10,10,2449.4759923252645,0.9999999999999993,2573.227886134449,1.0249496488600747,0.011412168991737711,0.3341640616565696
0,response,1,1,12,10,10,1753.3685400401916,0.8460577564901445,1879.4345663259821,0.8759453498628988,0.011412168991737711,0.3341640616565696
0,response,1,2,12,10,10,1295.9382410860082,0.7273702918350143,1476.0720878773395,0.7762778428334738,0.011412168991737711,0.3341640616565696
0,response,1,3,12,10,10,942.1655781810385,0.6201932326620323,926.6079686804673,0.6150514146827292,0.011412168991737711,0.3341640616565696
0,response,1,4,12,10,10,646.9899862311092,0.5139397227002156,497.9535349082983,0.45087672433235787,0.011412168991737711,0.3341640616565696
0,response,1,5,12,10,10,464.75837740999407,0.4355891162197688,384.82807863048833,0.3963663547217276,0.011412168991737711,0.3341640616565696
0,response,1,6,12,10,10,316.9558852339246,0.35971853536440723,240.03296591402304,0.31303929160142896,0.011412168991737711,0.3341640616565696
0,response,1,7,12,10,10,189.050890869312,0.2778131319188351,126.6410328856537,0.22737914462077202,0.011412168991737711,0.3341640616565696
0,response,1,8,12,10,10,87.05689253265317,0.18852327989586498,67.56573941815196,0.16608357069730276,0.011412168991737711,0.3341640616565696
0,response,1,9,12,10,10,17.927515030100352,0.08555067766412565,28.583420415866943,0.10802406225748278,0.011412168991737711,0.3341640616565696
0,response,1,10,12,10,10,0.0036225537305872007,0.0012161043004752588,0.32626716153676355,0.011541176658233636,0.011412168991737711,0.3341640616565696
0,response,1,11,12,10,10,0.0036225537305872766,0.0012161043004752716,0.32626716153676777,0.01154117665823371,0.011412168991737711,0.3341640616565696
0,response,1,12,12,10,10,0.00362255373058728,0.001216104300475272,0.32626716153675894,0.011541176658233555,0.011412168991737711,0.3341640616565696
0,raw,1,0,11,10,10,2449.4759923252645,0.9999999999999993,2573.227886134449,1.0249496488600747,0.011412168991737711,0.3341640616565696
0,raw,1,1,11,10,10,1753.3673786289341,0.8460574762806098,1879.438886165118,0.8759463565329092,0.011412168991737711,0.3341640616565696
0,raw,1,2,11,10,10,1295.9368103092686,0.7273698903094057,1476.0784287959073,0.7762795102009897,0.011412168991737711,0.3341640616565696
0,raw,1,3,11,10,10,942.1632354810245,0.6201924616045708,926.6226013632532,0.6150562710065587,0.011412168991737711,0.3341640616565696
0,raw,1,4,11,10,10,646.987085937613,0.5139385707676221,497.96516084197737,0.4508819877072829,0.011412168991737711,0.3341640616565696
0,raw,1,5,11,10,10,464.75512121320236,0.4355875903017477,384.83842817874466,0.39637168461494793,0.011412168991737711,0.3341640616565696
0,raw,1,6,11,10,10,316.95252308496447,0.3597166274798036,240.04244390491826,0.3130454719072386,0.011412168991737711,0.3341640616565696
0,raw,1,7,11,10,10,189.0474955761305,0.27781063719039617,126.65008340222775,0.22738726940428022,0.011412168991737711,0.3341640616565696
0,raw,1,8,11,10,10,87.05341353892946,0.1885195129462237,67.57492718654883,0.16609486255559888,0.011412168991737711,0.3341640616565696
0,raw,1,9,11,10,10,17.923991352895843,0.0855422697005453,28.59166966645305,0.1080396491477234,0.011412168991737711,0.3341640616565696
0,raw,1,10,11,10,10,7.219055048051631e-05,0.00017167362716629593,0.33466788554310556,0.011688813418102505,0.011412168991737711,0.3341640616565696
0,raw,1,11,11,10,10,7.219055048051628e-05,0.00017167362716629587,0.334667885543117,0.011688813418102705,0.011412168991737711,0.3341640616565696
0,combined,1,0,12,10,10,2449.4759923252645,0.9999999999999993,2573.227886134449,1.0249496488600747,0.011412168991737711,0.3341640616565696
0,combined,1,1,12,10,10,1753.3677423038648,0.8460575640231679,1879.4360449847484,0.8759456944410072,0.011412168991737711,0.3341640616565696
0,combined,1,2,12,10,10,1295.9372279746106,0.7273700075208187,1476.0751621872657,0.776278651234857,0.011412168991737711,0.3341640616565696
0,combined,1,3,12,10,10,942.1637564362911,0.6201926330676847,926.6171822727954,0.6150544725125238,0.011412168991737711,0.3341640616565696
0,combined,1,4,12,10,10,646.9877167580386,0.5139388213157984,497.96006560182735,0.4508796809616869,0.011412168991737711,0.3341640616565696
0,combined,1,5,12,10,10,464.7558203054318,0.43558791791060153,384.8335816304215,0.39636918870961335,0.011412168991737711,0.3341640616565696
0,combined,1,6,12,10,10,316.9532390228428,0.3597170337466652,240.03825094446938,0.3130427378219805,0.011412168991737711,0.3341640616565696
0,combined,1,7,12,10,10,189.04822388955458,0.2778111723284601,126.64614658457751,0.2273837353001241,0.011412168991737711,0.3341640616565696
0,combined,1,8,12,10,10,87.05416562958123,0.1885203272937109,67.5708418731237,0.1660898417597504,0.011412168991737711,0.3341640616565696
0,combined,1,9,12,10,10,17.92475759090471,0.0855440981169015,28.58803240157983,0.1080327768432386,0.011412168991737711,0.3341640616565696
0,combined,1,10,12,10,10,0.0008407174195206028,0.0005858526913837137,0.3310013897850543,0.011624607954476686,0.011412168991737711,0.3341640616565696
