checkpoint,episode,basis,rank,selected_rank,r_eff_T_task,kernel_lengthscale,kernel_signal_var,point_model_to_T,point_operator_to_T,point_model_to_operator,E_model_to_T,E_model_to_operator,E_operator_to_T,E_model_to_zero,E_zero_to_T,R_use,R_sub,X_use,X_sub,cos_res
rbf_elbow_scratch_nctx47_ntgt64,0,raw,0,21,30,3.0,1.0,0.01754608582320354,0.9999999999999409,1.0092353420765647,0.038299698490018304,1.01842481182952,0.9999999999999999,1.01842481182952,0.9999999999999999,0.999999999999018,0.999999999999,1.963984530561902e-12,1.999955756559757e-12,-0.9994465014989922
rbf_elbow_scratch_nctx47_ntgt64,0,raw,1,21,30,3.0,1.0,0.01754608582320354,0.3067832424932417,0.3139035170591855,0.038299698490018304,0.49181155995407333,0.4958011967992603,1.01842481182952,0.9999999999999999,0.48291396109064705,0.4958011967987646,0.766794106183741,0.7541811732529127,-0.9970248007303583
rbf_elbow_scratch_nctx47_ntgt64,0,raw,2,21,30,3.0,1.0,0.01754608582320354,0.30582243618078453,0.3117210531302364,0.038299698490018304,0.44090651014362614,0.44546351105050025,1.01842481182952,0.9999999999999999,0.4329298589565383,0.44546351105005483,0.8125717372238719,0.8015622603229577,-0.9963186265348141
rbf_elbow_scratch_nctx47_ntgt64,0,raw,3,21,30,3.0,1.0,0.01754608582320354,0.28143457711955416,0.2855992381733804,0.038299698490018304,0.4006896468570729,0.4046727415293903,1.01842481182952,0.9999999999999999,0.393440578236573,0.4046727415289857,0.845204511396871,0.8362399722634147,-0.9955256917466325
rbf_elbow_scratch_nctx47_ntgt64,0,raw,4,21,30,3.0,1.0,0.01754608582320354,0.2870564301358735,0.2906416824161813,0.038299698490018304,0.3550192419560685,0.3559820643939547,1.01842481182952,0.9999999999999999,0.3485964185396816,0.35598206439359875,0.8784805369813071,0.8732767698300717,-0.9942002916643908
rbf_elbow_scratch_nctx47_ntgt64,0,raw,5,21,30,3.0,1.0,0.01754608582320354,0.28504127644634386,0.2881124580456994,0.038299698490018304,0.27546736722525317,0.2781251364549737,1.01842481182952,0.9999999999999999,0.2704837549373205,0.2781251364546956,0.9268385383150075,0.9226464084720569,-0.9904730495551299
rbf_elbow_scratch_nctx47_ntgt64,0,raw,6,21,30,3.0,1.0,0.01754608582320354,0.13638097300619298,0.13288635345891847,0.038299698490018304,0.1817012234923304,0.18408946509315935,1.01842481182952,0.9999999999999999,0.17841397949225138,0.18408946509297527,0.9681684519217385,0.9661110688417822,-0.9781585259671454
rbf_elbow_scratch_nctx47_ntgt64,0,raw,7,21,30,3.0,1.0,0.01754608582320354,0.09768078098723697,0.09893755076139342,0.038299698490018304,0.1769626701489409,0.17940341648301583,1.01842481182952,0.9999999999999999,0.17376115359058036,0.17940341648283645,0.9698070615028708,0.9678144141542859,-0.9769918874223855
rbf_elbow_scratch_nctx47_ntgt64,0,raw,8,21,30,3.0,1.0,0.01754608582320354,0.08290073996718442,0.08139772228607457,0.038299698490018304,0.1737408803486773,0.17617748477351888,1.01842481182952,0.9999999999999999,0.1705976507351533,0.17617748477334272,0.9708964415636466,0.9689614938589386,-0.9761357962752876
rbf_elbow_scratch_nctx47_ntgt64,0,raw,9,21,30,3.0,1.0,0.01754608582320354,0.03314794637633798,0.03663008694408003,0.038299698490018304,0.1690760295813917,0.17168300657818394,1.01842481182952,0.9999999999999999,0.1660171940209252,0.17168300657801228,0.9724382912894185,0.9705249452523342,-0.9748502019449519
rbf_elbow_scratch_nctx47_ntgt64,0,raw,10,21,30,3.0,1.0,0.01754608582320354,0.03008803359735252,0.035861236364390627,0.038299698490018304,0.15179069294306125,0.15489930562800255,1.01842481182952,0.9999999999999999,0.1490445746998565,0.15489930562784768,0.977785714752539,0.9760062051160107,-0.969011855309258
