exp,checkpoint,checkpoint_file,sweep,sweep_val,d_x,d_model,n_layers,n_heads,episode,probe_kind,selection_mode,span_mode,kernel_family,kernel_lengthscale,kernel_signal_var,gamma,min_explainable_frac,n_causal,causal_damage_tau,causal_max_keep,tau_sv,n_build,n_val,n_eval,B_nat,dim_R_nat,dim_over_nctx,dim_over_rT,r_eff_T_task,mean_s,mean_hidden_s,sum_candidate_rank,mean_candidate_rank,max_causal_damage,mean_causal_damage,sum_kept_causal_damage,E_F_T,E_TQ_T,E_F_TQ,X_use,X_sub,max_val_closure,mean_val_closure,max_build_closure,mean_build_closure,max_val_refinement,mean_val_refinement,max_build_refinement,mean_build_refinement,s_list,candidate_ranks,mse_model,mse_krr,mse_ratio,E_pointwise_F_T
2b,dx40,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/dx40_scale_aware_gated_s122/minimal_scale_canonical_single_dx40_tau16_am2p0_2p0_inv_rank_bs16_ga1_150000_s122.best.pt,dx,40,40,128,8,4,0,task,causal,seed,linear,nan,nan,0.95,0.001,2,0.05,0,0.001,4,4,4,9,9,0.19148936170212766,1.8,5,1.0,3.888888888888889,36,4.0,0.2536061543694944,0.04456770913628313,0.9537811597028534,0.11975856918801546,0.935225008346367,0.933119310954051,0.10854988454952641,0.12535418376447738,0.7490487132640955,0.6824940483104184,0.4581582394288058,0.30346580143790103,0.8463266818393452,0.6976096437478818,0.9911814106061334,0.8719275929953825,"[3, 2, 2, 2, 0, 0, 0, 0, 0]","[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.029171763468704315,0.02746265599730608,1.0622338739401567,0.16889987899701225
