checkpoint,ell,n,candidate_rank_mean,candidate_rank_std,causal_damage_tau_mean,causal_damage_tau_std,causal_max_damage_mean,causal_max_damage_std,causal_max_keep_mean,causal_max_keep_std,causal_mean_damage_mean,causal_mean_damage_std,causal_min_kept_damage_mean,causal_min_kept_damage_std,causal_sum_kept_damage_mean,causal_sum_kept_damage_std,d_x_mean,d_x_std,ell_mean,ell_std,entropy_rank_mean,entropy_rank_std,gamma_mean,gamma_std,hidden_s_mean,hidden_s_std,kernel_lengthscale_mean,kernel_lengthscale_std,kernel_signal_var_mean,kernel_signal_var_std,min_explainable_frac_mean,min_explainable_frac_std,n_causal_mean,n_causal_std,n_heads_mean,n_heads_std,n_layers_mean,n_layers_std,participation_rank_mean,participation_rank_std,s_mean,s_std,val_capture_mean,val_capture_std,val_explainable_frac_mean,val_explainable_frac_std,val_full_resid_ratio_mean,val_full_resid_ratio_std,val_resid_ratio_mean,val_resid_ratio_std,val_total_norm_mean,val_total_norm_std
H1,0.0,16,5.125,0.3415650255319866,0.05,0.0,1.3173324260688095,0.9340744462913563,0.0,0.0,0.7156861905769181,0.29878184058571683,0.3634825076623721,0.15142085201529681,3.628349207142151,1.443991412602955,5.0,0.0,0.0,0.0,3.533182705459133,0.39612860345509954,0.95,0.0,4.8125,0.4031128874149275,nan,nan,nan,nan,0.001,0.0,8.0,0.0,1.0,0.0,8.0,0.0,2.9343400809292826,0.49440433226889535,5.0,0.0,0.9942227088241395,0.013775130734389317,0.9999979564710786,2.0528366096925547e-06,0.001317819738405039,0.0005721352367392483,0.033266083270451906,0.07059889760626742,2807.785506517611,809.1180720868946
H1,1.0,16,16.0,0.0,0.05,0.0,1769.0764797997435,7068.3965642921485,0.0,0.0,110.57147284812478,441.77571835697984,1769.0370826725666,7068.407079501745,1769.081190120503,7068.395307327723,5.0,0.0,1.0,0.0,1.9065675126743025,0.5047843956694487,0.95,0.0,4.0,2.7325202042558927,nan,nan,nan,nan,0.001,0.0,8.0,0.0,1.0,0.0,8.0,0.0,1.2789472448945802,0.1761963778929776,1.0625,0.25,0.9591790764895709,0.0077867296409117855,0.9552096203039682,0.023928540604447532,0.20453358026905555,0.05615591854442542,0.2852005294568482,0.050112225179831396,12.10400366079572,3.820251354130938
H1,2.0,16,16.0,0.0,0.05,0.0,0.020970576125759168,0.021218935194378067,0.0,0.0,0.00440304959721474,0.002437244160361021,0.005685369067209766,0.022741476268839066,0.005685369067209766,0.022741476268839066,5.0,0.0,2.0,0.0,14.298242882091868,4.140856655139319,0.95,0.0,14.125,0.9574271077563381,nan,nan,nan,nan,0.001,0.0,8.0,0.0,1.0,0.0,8.0,0.0,9.364122741747003,3.4974586038703825,0.0625,0.25,0.9612666807061154,0.007772793378917669,0.7128053468641813,0.07979713570666509,0.530814674609822,0.07610823419053148,0.5574503284169561,0.0674980459511947,4.125278431148158,0.5770962691003386
H1,3.0,16,16.0,0.0,0.05,0.0,0.016476183695597953,0.04096417305958815,0.0,0.0,0.0029316913193747616,0.0028465027938071636,0.010575682171987209,0.042302728687948835,0.010575682171987209,0.042302728687948835,5.0,0.0,3.0,0.0,14.153202260332044,5.516604302789689,0.95,0.0,13.25,2.016597794967223,nan,nan,nan,nan,0.001,0.0,8.0,0.0,1.0,0.0,8.0,0.0,9.248446735260652,4.439082009531698,0.0625,0.25,0.9594179566751475,0.007199731398378208,0.7341420030791803,0.10013268388014389,0.5051245782323561,0.10686892850013194,0.536886834573609,0.09138914378304432,4.314961905216237,1.0547270832620617
H1,4.0,16,16.0,0.0,0.05,0.0,0.005240200661433338,0.0038428376246704182,0.0,0.0,0.0018579304168267869,0.0006340832485568727,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,16.22973141705733,5.089357968549179,0.95,0.0,14.25,0.7745966692414834,nan,nan,nan,nan,0.001,0.0,8.0,0.0,1.0,0.0,8.0,0.0,11.053460215473486,4.335637043536037,0.0,0.0,0.9625606577942756,0.006981468507933451,0.7004786780310226,0.08790472742557132,0.5414485680528229,0.0823311694557588,0.5661458841779348,0.07503204822163378,3.8962660830352016,0.516225062806374
H1,5.0,16,16.0,0.0,0.05,0.0,0.005289189737245972,0.003040334415332938,0.0,0.0,0.001608414843498906,0.0004576967021075964,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,16.703927861523546,5.10521937047869,0.95,0.0,14.375,0.8850612031567836,nan,nan,nan,nan,0.001,0.0,8.0,0.0,1.0,0.0,8.0,0.0,11.465113558255617,4.498027546352155,0.0,0.0,0.9647989006767617,0.011638587397220176,0.6881218427050205,0.08648682733658468,0.5529973478193323,0.08047916897974276,0.5761131511246992,0.07069006195968687,3.778661062580575,0.486619199374044
H1,6.0,16,16.0,0.0,0.05,0.0,0.011347815045834025,0.012568482650585657,0.0,0.0,0.0016055055479764664,0.0010642958173578332,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,13.150165104014432,6.240829517766773,0.95,0.0,13.5,3.32665998663324,nan,nan,nan,nan,0.001,0.0,8.0,0.0,1.0,0.0,8.0,0.0,8.577340419221311,5.245554925253984,0.0,0.0,0.9632626337565706,0.011991136623175292,0.6474030737843273,0.13866726724626233,0.5774789127975244,0.1427913405024257,0.6028150723002472,0.12201853148995224,5.774154462571578,2.17643581754004
H1,7.0,16,16.0,0.0,0.05,0.0,0.0008404749914376205,0.00043654688375226246,0.0,0.0,0.00034390462332298087,9.484942107926752e-05,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,18.158833949434033,3.3100241944267768,0.95,0.0,15.4375,0.6291528696058958,nan,nan,nan,nan,0.001,0.0,8.0,0.0,1.0,0.0,8.0,0.0,13.78791071184843,3.8490314233211165,0.0,0.0,0.9794559743987008,0.02169255955120196,0.5160159105022595,0.06577925583102075,0.694117656511374,0.048274420189665296,0.702940279347465,0.040225932178607746,4.959158419240143,0.27345311952861207
H1,8.0,16,16.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,18.24418966726538,3.247042113205172,0.95,0.0,15.375,0.6191391873668903,nan,nan,nan,nan,0.001,0.0,8.0,0.0,1.0,0.0,8.0,0.0,13.850071390913683,3.8298015960548866,0.0,0.0,0.9763064027063768,0.02204503242883883,0.5166742997996376,0.06368327066926817,0.6937385636137816,0.04679037571020684,0.703612016411864,0.03938135498608535,4.950371982788969,0.2668579096660721
H2,0.0,16,6.4375,3.244867742553873,0.05,0.0,49.87402101798627,84.05520321533845,0.0,0.0,12.760159968084455,17.31466958859796,0.54430681164362,0.2775165615992902,64.77338324557006,85.88968646042154,5.0,0.0,0.0,0.0,3.616105863067118,0.3080620258334644,0.95,0.0,4.9375,0.25,nan,nan,nan,nan,0.001,0.0,8.0,0.0,2.0,0.0,8.0,0.0,3.064090612259222,0.3921879204461767,5.0,0.0,0.9979802941142801,0.008075076539320575,0.9999959880444512,6.5991071776533675e-06,0.001591708387683223,0.0012557791556885264,0.012866283142959754,0.04452025949081871,3774.439498528556,1728.0977580502506
H2,1.0,16,16.0,0.0,0.05,0.0,968.8653055949326,3310.7949982135856,0.0,0.0,60.556875554686,206.92512901182076,968.8653055949326,3310.7949982135856,968.8653055949326,3310.7949982135856,5.0,0.0,1.0,0.0,6.989484927234361,2.7234961012789944,0.95,0.0,10.375,2.825479310370779,nan,nan,nan,nan,0.001,0.0,8.0,0.0,2.0,0.0,8.0,0.0,3.7443862161555552,1.6540479288573169,1.0,0.0,0.956754197656668,0.006020144106166369,0.8697502877504321,0.09353011102915702,0.34098599439123234,0.12210711747127041,0.3984268610901304,0.1000856401368462,8.866504873856435,3.279411170718973
H2,2.0,16,16.0,0.0,0.05,0.0,0.007432797791851778,0.007621151486991504,0.0,0.0,0.0016380628895688349,0.00048786780986099625,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,13.447106600712615,1.144308880768907,0.95,0.0,13.3125,1.138346754435279,nan,nan,nan,nan,0.001,0.0,8.0,0.0,2.0,0.0,8.0,0.0,8.590048449323355,1.2899609479025582,0.0,0.0,0.9593312863431893,0.006335384051136558,0.7824937291185945,0.10801228571680929,0.45504029440481475,0.10555050026395137,0.4911229482663939,0.09390934895056317,5.747499661659161,1.4917600496566186
H2,3.0,16,16.0,0.0,0.05,0.0,0.010765766601186489,0.010678967999173441,0.0,0.0,0.0017156439708283311,0.0006153111413554937,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,12.58480645576681,2.313708425948131,0.95,0.0,13.1875,1.3768926368215255,nan,nan,nan,nan,0.001,0.0,8.0,0.0,2.0,0.0,8.0,0.0,7.474245660078077,2.1679015298450994,0.0,0.0,0.9597717787949565,0.006018804450344103,0.7908226336368158,0.09060535250991739,0.44857058864976007,0.09215519293917804,0.48492057237599634,0.08044586615274882,5.631754228571283,1.4175770210742713
H2,4.0,16,16.0,0.0,0.05,0.0,0.010930564533320086,0.011245332331816174,0.0,0.0,0.0014166372917815096,0.0005999233440027108,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,13.870195779652104,2.3373470081550116,0.95,0.0,13.4375,1.0935416468216166,nan,nan,nan,nan,0.001,0.0,8.0,0.0,2.0,0.0,8.0,0.0,8.422739317703758,2.349779613910058,0.0,0.0,0.9604847385460156,0.007110379853735718,0.7606489392233255,0.10093425024733953,0.48030580363095576,0.09609659459828676,0.5124594932282049,0.08623839415882387,5.123645369711118,1.209047002337621
H2,5.0,16,16.0,0.0,0.05,0.0,0.0058850563981723315,0.007110699995383167,0.0,0.0,0.0010141211897380011,0.00038481726706211144,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,15.101382672927357,2.4057908363767493,0.95,0.0,13.8125,0.8341662504161466,nan,nan,nan,nan,0.001,0.0,8.0,0.0,2.0,0.0,8.0,0.0,9.500858469405575,2.59991412723734,0.0,0.0,0.9576068221155525,0.004223034006692719,0.7149901492752673,0.10039573005779798,0.5267158804815564,0.08991985749233301,0.5559026668755955,0.08218375451748042,5.033852393604519,1.0622585291369506
H2,6.0,16,16.0,0.0,0.05,0.0,0.006732144416199572,0.014069196519144159,0.0,0.0,0.0009428009496481956,0.0008376269190982519,0.003677975828739012,0.014711903314956047,0.003677975828739012,0.014711903314956047,5.0,0.0,6.0,0.0,16.36290008547055,2.243396323170195,0.95,0.0,14.4375,0.6291528696058958,nan,nan,nan,nan,0.001,0.0,8.0,0.0,2.0,0.0,8.0,0.0,10.957149329652095,2.579541961769843,0.0625,0.25,0.9613802988100494,0.0076858724422190884,0.6506083465323089,0.09557786502372935,0.586063492549634,0.0794731731218557,0.6077389638279701,0.07405160528947992,5.348407694891349,0.9492724861962847
H2,7.0,16,16.0,0.0,0.05,0.0,0.002353593897729235,0.0023059942484963147,0.0,0.0,0.0004341820330298887,0.00017847961758239033,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,16.339368400150324,2.725305495048858,0.95,0.0,14.75,0.8563488385776752,nan,nan,nan,nan,0.001,0.0,8.0,0.0,2.0,0.0,8.0,0.0,11.283130088698337,3.281758735115873,0.0,0.0,0.970196904223501,0.0170340789709913,0.6132830839136234,0.10027092949420685,0.6170653651073277,0.07964756549570774,0.6336341297397302,0.0705507862465386,5.885061190030022,0.936350242518612
