exp,checkpoint,checkpoint_file,episode,d_x,n_layers,n_heads,selection_mode,span_mode,kernel_family,kernel_lengthscale,kernel_signal_var,gamma,min_explainable_frac,n_causal,causal_damage_tau,causal_max_keep,ell,s,hidden_s,candidate_rank,participation_rank,entropy_rank,val_total_norm,val_explainable_frac,val_capture,val_resid_ratio,val_full_resid_ratio,top_singular_values_json,causal_max_damage,causal_mean_damage,causal_min_kept_damage,causal_sum_kept_damage,causal_selected_indices_json,causal_damages_json
2a,L2,model_L2.pt,3,5,2,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,1.0,11.0,12.0,16.0,5.375905222297137,10.19872904896293,13.5761533181688,0.9171545887128615,0.951972063412572,0.3562224778347065,0.28782878814867213,"[8.377154478891741, 4.773514364006572, 4.376881689777227, 3.873219287546727, 2.9240446328290353, 2.8040238177064993, 2.6333657215035564, 2.1052804277363655]",0.6160705315237758,0.1162250675818925,0.05149110985959882,1.6611928264608247,"[0, 1, 2, 3, 5, 7, 10, 11, 13, 14, 15]","[0.6160705315237758, 0.05149110985959882, 0.15279949958143518, 0.19905435785869924, 0.048559473777474195, 0.09977310754575354, 0.04116164092069861, 0.08984856734875957, 0.0397798321609442, 0.023533225746416486, 0.06014829763313924, 0.0715130260895578, 0.04537408224392203, 0.07023844953681202, 0.15322146125969097, 0.09703441822360251]"
2a,L2,model_L2.pt,3,5,2,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,2.0,0.0,15.0,16.0,11.793179467685157,17.046893337597602,40.98497431362704,0.8542598497768769,0.9733102037170721,0.4105364436762606,0.3817592830870293,"[18.285276868305775, 14.547835673557145, 13.050489050425082, 12.201146790715386, 10.548846994159291, 9.456891492446784, 9.024329051111415, 8.725439214714005]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2a,L2,model_L2.pt,4,5,2,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.0,5.0,5.0,5.0,2.7710641287442463,3.4162523327989684,3492.648845310881,0.9999994189275521,1.0,0.0007622810819748667,0.0007622810819748667,"[2299.971380240706, 1654.1893563488902, 1117.5856000905687, 695.1531203177846, 654.3958886667228, 0.7977897039076652, 0.7536239732288031, 0.624096980582527]",0.6861726219955402,0.5235235320241727,0.4255543703141949,2.6176176601208634,"[0, 1, 2, 3, 4]","[0.5745757569355722, 0.4255543703141949, 0.6861726219955402, 0.4829283878282153, 0.44838652304734056]"
2a,L2,model_L2.pt,4,5,2,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,1.0,16.0,13.0,16.0,7.955301920824907,13.66632007454702,29.21384535603873,0.915935155138734,0.9521252518323968,0.35765207919343217,0.28993938135628416,"[14.186671684008433, 10.281463124766551, 8.147750275915193, 7.548957439421938, 6.472133164455434, 5.837547241193405, 5.581274037657008, 4.895539717442076]",0.7596362398557913,0.20285044551942732,0.06395736839253201,3.2456071283108368,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.7596362398557913, 0.15402811545270406, 0.1513211670554437, 0.1627394915093837, 0.4209078982714765, 0.09584659268544635, 0.2047261248223813, 0.06395736839253201, 0.07503974055365388, 0.17297971421579728, 0.17228384929496357, 0.10506095648140223, 0.19644891191916225, 0.2281612857414114, 0.17177279559131595, 0.11069687646797173]"
2a,L2,model_L2.pt,4,5,2,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,2.0,0.0,13.0,16.0,8.559931399928512,12.509731145847185,68.55889807935709,0.949870801673396,0.9624502575712766,0.2929105704306432,0.22389550760701724,"[29.166026860610934, 26.665324633918768, 20.98140955460077, 18.57637487812214, 16.382645956022113, 13.968911267220301, 13.121313433717281, 11.50370507755727]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2a,L2,model_L2.pt,5,5,2,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.0,5.0,5.0,12.0,2.9461293276832894,3.5708111620732352,487.5921405875549,0.999975465015249,0.9999951106857112,0.005424405873507268,0.0049532802011411844,"[471.04011166652737, 336.97664339446646, 234.82131218577229, 207.4215776299812, 105.60413989465204, 0.7755696631555402, 0.6632701071076873, 0.6208925132561972]",0.5836127704509328,0.20515535798360354,0.32952036321354167,2.3386601871112465,"[0, 1, 2, 3, 4]","[0.5262354288381437, 0.4659630564332277, 0.43332856817540066, 0.5836127704509328, 0.32952036321354167, 0.039381452733330095, 0.017167080702181516, 0.010719280312954807, 0.011704223935513094, 0.021884934030565663, 0.012278984101682853, 0.01006815287576764]"
2a,L2,model_L2.pt,5,5,2,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,1.0,14.0,13.0,16.0,5.592490037842346,9.748534273214776,5.168466558129196,0.7741421971750589,0.9551167362448074,0.5104937132274016,0.4752449924248584,"[3.7753216408287082, 2.4296588634268734, 2.3288871886475615, 1.68389875795685, 1.456839984788975, 1.2567572452496236, 1.1126245422400647, 1.0176319744107423]",1.2623418823857884,0.18297726238718146,0.05158686519884574,2.8616249803940077,"[0, 1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15]","[1.2623418823857884, 0.312869652907153, 0.17927683821468518, 0.13059027025626788, 0.12672182247287805, 0.09426843701043086, 0.13476675593497908, 0.04501817564627171, 0.020993042154624462, 0.07227950180955953, 0.05598662539164659, 0.05593496564058436, 0.05158686519884574, 0.13050928060079214, 0.13766382294431284, 0.1168282596260835]"
2a,L2,model_L2.pt,5,5,2,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,2.0,0.0,15.0,16.0,12.58861867657627,17.0159832235715,21.30844914881473,0.8787418815935489,0.9800800719171124,0.3725085146559893,0.34822136408676707,"[11.027310729452351, 9.258394974760927, 9.090662534659241, 7.736240715128677, 7.1318220213113, 6.2964921963158496, 6.06567852485695, 5.70221304993667]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2a,L2,model_L2.pt,6,5,2,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.0,5.0,5.0,5.0,3.6128528241949893,4.106489859920003,3007.6622318367367,0.9999992287377004,1.0,0.0008782154061852696,0.0008782154061852696,"[1784.3216185733318, 1678.5859389859313, 1072.1598046181643, 1000.8083616560299, 693.5664400057843, 0.8535111741069354, 0.6957639734394315, 0.6226993439971155]",0.8049912827772094,0.5621569615961234,0.2330741559933895,2.810784807980617,"[0, 1, 2, 3, 4]","[0.5245258448798511, 0.667839601645979, 0.2330741559933895, 0.5803539226841876, 0.8049912827772094]"
2a,L2,model_L2.pt,6,5,2,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,1.0,9.0,12.0,16.0,4.44566827467779,8.182690483680231,37.19261585631429,0.9443657616397922,0.9581731516809606,0.30843813290513905,0.23586911277275613,"[23.095500242031008, 17.79026747502447, 8.532928954545516, 8.21428226502494, 7.880559854176852, 7.150400536883607, 6.297686750520971, 5.15185629048428]",0.59243917483559,0.08868576324329068,0.05146997010281601,1.1488683309270287,"[0, 1, 3, 4, 5, 7, 9, 10, 12]","[0.12217712208234609, 0.59243917483559, 0.03788707537970184, 0.06339730367100571, 0.05538998427788863, 0.05146997010281601, 0.04439269136913209, 0.06665229609705983, 0.0458972766419068, 0.08193096667715999, 0.051884836008020144, 0.03647849726927433, 0.06352667717514214, 0.046759143291055454, 0.028856918864591564, 0.029832278149960274]"
2a,L2,model_L2.pt,6,5,2,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,2.0,0.0,12.0,16.0,3.695451676306473,7.047910852647907,140.18248389965393,0.9640526081426266,0.9631074318554081,0.26742058334811625,0.18959797429659794,"[98.40491645480955, 55.065179598017494, 40.596619588183934, 35.31646694720269, 26.948091581555804, 24.997878945776687, 24.073597986951768, 20.24827536998059]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2a,L2,model_L2.pt,7,5,2,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.0,5.0,5.0,5.0,2.6150170750576236,3.1450058843237523,3743.3100026445495,0.9999994222042417,1.0,0.0007601287774975351,0.0007601287774975351,"[2890.6408669369885, 2416.286237777138, 1175.188343937474, 778.4706546545186, 708.3299576575546, 0.7841270605619626, 0.7143397418802103, 0.6835881962719152]",0.5593723066142035,0.45164818673696405,0.3098838871111471,2.2582409336848204,"[0, 1, 2, 3, 4]","[0.3098838871111471, 0.47828765269918805, 0.5072968130526031, 0.5593723066142035, 0.4034002742076786]"
2a,L2,model_L2.pt,7,5,2,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,1.0,16.0,11.0,16.0,4.124198451999744,7.343160824769482,51.72625821702655,0.9579599115840275,0.9634104881389859,0.2776533341475509,0.2050367977119526,"[34.89014932087789, 23.17394672840577, 17.272946059212956, 12.696246372860337, 11.176738256749848, 8.81911582864497, 7.960457527108999, 6.973901797336298]",0.6736550887831039,0.21898818251320207,0.07174690234139214,3.503810920211233,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.6736550887831039, 0.12722297672683702, 0.22023239815290035, 0.6354927873029756, 0.16609260885395358, 0.14234943532054495, 0.16710789867716982, 0.16167655674416734, 0.0950720839212686, 0.43420887165629907, 0.10378800953548235, 0.13967992645341923, 0.13307276076182106, 0.07174690234139214, 0.08939843789438873, 0.14301417708550954]"
2a,L2,model_L2.pt,7,5,2,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,2.0,0.0,13.0,16.0,7.3626456049286215,10.80793348845907,165.023526472219,0.9592613968149022,0.9523869383162742,0.2939591387292845,0.2018380617849313,"[84.24756732935612, 70.76310797140911, 54.47185511113009, 50.48604020477722, 43.26687611494081, 37.603933512806066, 34.6820379313426, 32.919830744490426]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2a,L2,model_L2.pt,8,5,2,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.0,5.0,5.0,5.0,3.8022889588989237,4.275606957099655,2325.4939623298965,0.9999987485552625,1.0,0.001118679908404532,0.001118679908404532,"[1477.529464212085, 1278.0267452912333, 943.2177463616476, 825.8204832360166, 646.2381705223154, 0.7283638083570355, 0.6853957039811228, 0.6361909658137352]",0.758105378761711,0.55891882311389,0.30952747299697575,2.79459411556945,"[0, 1, 2, 3, 4]","[0.758105378761711, 0.5097315042160601, 0.6648564902821369, 0.552373269312566, 0.30952747299697575]"
2a,L2,model_L2.pt,8,5,2,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,1.0,9.0,13.0,16.0,6.601394548319003,11.663167438739736,25.870820952373265,0.9267127790165087,0.9639778792352353,0.3266027872255098,0.27071612619770125,"[15.781754897097512, 9.540389088156019, 8.529662774384134, 7.709929575072231, 7.018451322521858, 6.390092039254288, 5.570919877856648, 4.674164435166826]",0.4698619450157075,0.07937334222599268,0.051317950857746444,1.039524586937727,"[0, 1, 2, 3, 4, 5, 9, 12, 13]","[0.4698619450157075, 0.054565306811407255, 0.1148948545821025, 0.060905664796556826, 0.06421077000962916, 0.0811627041219727, 0.038311634459676315, 0.036290730171631286, 0.046386112671169544, 0.08427989018034925, 0.019556917604628764, 0.01921087015713588, 0.058325500562255654, 0.051317950857746444, 0.027901802377113562, 0.042790821236800114]"
2a,L2,model_L2.pt,8,5,2,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,2.0,0.0,13.0,16.0,7.1376228233021894,12.050164364040333,76.46740498185586,0.9267172881707324,0.9589289164304301,0.3336824763410458,0.27070779787303395,"[44.47111934904424, 32.60384794880307, 25.780589589101258, 21.257875657501998, 19.92284619258554, 17.624863327610772, 15.856335840876547, 14.93683275700302]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2a,L2,model_L2.pt,9,5,2,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.0,5.0,5.0,5.0,2.994844219233831,3.552974916260009,1555.6157620953577,0.9999973686976615,1.0,0.0016221289524550849,0.0016221289524550849,"[1214.9364564491607, 1070.873141684387, 584.758025441073, 495.6653311261939, 332.98118424795683, 0.8184082322202103, 0.7249687021720016, 0.6383335153888853]",0.5464732960862336,0.42929053265495287,0.3488008851429152,2.1464526632747645,"[0, 1, 2, 3, 4]","[0.4084489780662087, 0.5464732960862336, 0.431987082720872, 0.3488008851429152, 0.4107424212585348]"
2a,L2,model_L2.pt,9,5,2,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,1.0,12.0,12.0,16.0,4.809560888175615,9.105767528965714,14.197793755954402,0.9277734732862368,0.9586186701532354,0.33259438785837875,0.2687499334209373,"[11.068430222791301, 6.125818792383684, 5.235244440279771, 5.01804295209863, 4.085860536365071, 3.3649880624587403, 2.964367915869257, 2.570876900969662]",0.6141991014099738,0.11898050408133179,0.0514605302706526,1.761203009820497,"[0, 1, 2, 4, 5, 6, 7, 8, 10, 11, 13, 15]","[0.6141991014099738, 0.23022553837797277, 0.10830069801003601, 0.04850194409455692, 0.1069008992822159, 0.0514605302706526, 0.10637657856666907, 0.11852251804633508, 0.058213159158577596, 0.024971201031929558, 0.054128783603215, 0.1417498748990492, 0.027447443732883024, 0.08671854247141572, 0.04156446662144211, 0.0844067857243845]"
2a,L2,model_L2.pt,9,5,2,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,2.0,0.0,14.0,16.0,9.59277039562106,14.557883350564309,53.648062793501644,0.8860626365582023,0.9553696226013599,0.39176864768664643,0.33754609084063963,"[33.090597563257795, 25.762639032215777, 23.663965074871662, 19.533025841307605, 16.7171488286336, 16.038924873232478, 14.246990253919822, 13.937843366724783]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2a,L2,model_L2.pt,10,5,2,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.0,5.0,5.0,5.0,3.8359395379814085,4.171773410955937,2532.97530722607,0.9999988396622281,1.0,0.0010771897566636713,0.0010771897566636713,"[1223.1735695976688, 1107.51072972991, 1004.6546646743008, 722.8930659264845, 387.0700305100472, 0.8399710476173874, 0.736460248501632, 0.7008678308681583]",0.5317629853919859,0.40427315492346816,0.23989889482298032,2.021365774617341,"[0, 1, 2, 3, 4]","[0.41496283567028597, 0.5317629853919859, 0.23989889482298032, 0.3365974060170528, 0.4981436527150362]"
2a,L2,model_L2.pt,10,5,2,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,1.0,3.0,13.0,16.0,7.440409802193989,12.559888542023163,20.25479056241954,0.9250568525812286,0.9632272393074429,0.33009095971526703,0.273757460937175,"[9.19083632786804, 6.347494429213267, 5.619226982122832, 5.119606670672749, 4.132201732639068, 3.8375608665456062, 3.373830734158291, 3.1178137168597364]",0.3016616872269533,0.04813792315190299,0.0543825138107941,0.42008956733704644,"[0, 3, 15]","[0.3016616872269533, 0.04368738758572864, 0.03242925259342374, 0.064045366299299, 0.025667124946156937, 0.02882751969053653, 0.042837696741920964, 0.017616667955229256, 0.020694893488693047, 0.0156800638125344, 0.030363614208370734, 0.028666234259798258, 0.02285073955322574, 0.016462775004410984, 0.024333233253372222, 0.0543825138107941]"
2a,L2,model_L2.pt,10,5,2,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,2.0,0.0,14.0,16.0,9.423633964247998,15.572567723775988,50.022603657010464,0.8934211255496506,0.9665987916947328,0.3693510790144774,0.32646420087101274,"[20.71748881450688, 14.772418873998348, 12.760504494910785, 10.955087195225321, 10.233077626061558, 9.441026650933448, 8.953736767255636, 8.348937915847365]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2a,L2,model_L2.pt,11,5,2,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.0,5.0,5.0,5.0,2.4973534856669777,3.1230480662182707,2320.5906944859607,0.9999986240253038,1.0,0.0011730194781604984,0.0011730194781604984,"[2059.604176677471, 1350.0794200567739, 854.8226520506294, 748.8308778288018, 291.669938844695, 0.8152274837729342, 0.7613331102620758, 0.6373307660870812]",0.49006840565894283,0.37073625979424174,0.24431543867761735,1.8536812989712088,"[0, 1, 2, 3, 4]","[0.24431543867761735, 0.36134045887829297, 0.47831737456707124, 0.27963962118928437, 0.49006840565894283]"
2a,L2,model_L2.pt,11,5,2,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,1.0,5.0,13.0,16.0,7.5802084328974555,12.62976140628772,18.659378023013065,0.9048684271853842,0.958355984827534,0.36443645169686795,0.30843406558714126,"[10.1772534994309, 7.928500426377871, 5.879687422514885, 5.7416018526594526, 5.252883496277773, 4.020263292810511, 3.6439684807799213, 3.3557615556330256]",0.7336123477974755,0.0858330178530258,0.05135740009218845,1.093844919577588,"[0, 1, 3, 11, 14]","[0.7336123477974755, 0.16445582211110363, 0.02852888612149906, 0.05135740009218845, 0.03763260469763042, 0.03118360830397512, 0.01579123978137677, 0.019448510806877147, 0.01974952346231053, 0.04711084939563164, 0.03431532195857679, 0.06793668565040642, 0.016135248204566997, 0.013050166301768144, 0.07648266392641372, 0.016537407036612564]"
2a,L2,model_L2.pt,11,5,2,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,2.0,0.0,14.0,16.0,13.177102714104006,19.51172037543217,52.97051534603038,0.84662274949848,0.9579111045409267,0.4347535703113133,0.39163407729859195,"[22.391344992800676, 17.49082075130896, 16.894487831126195, 13.320505473412123, 12.922976003368182, 12.213040312458817, 12.027461638365573, 11.672512802998723]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2a,L2,model_L2.pt,12,5,2,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.0,5.0,5.0,15.0,3.4733169329206497,3.910049644577124,529.4471811983109,0.9999803167237181,0.9999948740873869,0.004980872212803666,0.004436583852674763,"[351.36830903624366, 306.70621499497827, 219.7814326048713, 196.42245121487804, 85.11423671551228, 0.7372128311682208, 0.7060966461535626, 0.6576710120587739]",0.5612727999770263,0.18586282956200273,0.3454706811839811,2.5129479465962374,"[0, 1, 2, 3, 4]","[0.5394404188673642, 0.5253039008837325, 0.5612727999770263, 0.3454706811839811, 0.5414601456841333, 0.02351769251793561, 0.01815963913768783, 0.03537825492268022, 0.028806170677868996, 0.038322821182578966, 0.017551692096562488, 0.031288398786082645, 0.0338097740506185, 0.019237762574580927, 0.028922290887207824]"
