episode,r_eff_T_task,r_eff_T_task_strict,rank_tau_task,krr_risk_total,krr_signal_total,E_F_T,F_T_excess_over_krr_risk
0,21,35,0.12460239087273098,2.415761598379991,7.779851840246207,0.10876004381535136,0.047237181670663514
1,13,32,0.10644454653542075,1.1512803310706732,5.080474279744629,0.10409115953861753,0.06871227516618858
2,24,31,0.02455361106676794,4.17461764169763,346.2230388222548,0.048745697976187205,0.19242342214027944
3,17,30,0.1249174547759893,1.9899206913712209,6.376164582824838,0.14228338630092116,0.06131336585965169
4,23,32,0.03556798967923851,4.0633260217731895,160.59537546393716,0.054003866188303815,0.14060566626858267
5,17,18,0.016072645544045076,2.476821220577797,479.3910590818388,0.03993064290233938,0.3136076445301087
6,31,38,0.07963548673111136,10.028136905028912,79.06367207448703,0.1376591252462983,0.1658583827602253
7,22,35,0.08901312201544216,3.8180912858582325,24.093963315538797,0.11556366100766008,0.06928381920920908
