exp,checkpoint,checkpoint_file,episode,d_x,n_layers,n_heads,gamma,min_explainable_frac,ell,s,candidate_rank,participation_rank,entropy_rank,val_total_norm,val_explainable_frac,val_capture,val_resid_ratio,val_full_resid_ratio,top_singular_values_json
2b,dx5,model_dx5.pt,2,5,8,4,0.95,0.001,7.0,33.0,42.0,3.078476346200824,6.4011797251985065,11.047773879564492,0.9999999999999919,0.9523353579735045,0.21832233515260732,9.1479377375138e-13,"[6.013441347031434, 2.5009684020198586, 1.9206198116612714, 1.8069424247961072, 1.5607836606590342, 1.463035524795058, 1.3903029546439576, 1.328330330437178]"
2b,dx5,model_dx5.pt,2,5,8,4,0.95,0.001,8.0,29.0,42.0,2.4295636784344574,5.043907803153209,13.50030815658529,0.9999999999999946,0.9512393446379144,0.22081814998337476,8.056403712646195e-13,"[7.502389957822695, 2.722161071854588, 1.9386698716990431, 1.8672636139718777, 1.7476675234398833, 1.6479425802669803, 1.5147816700024557, 1.384152447680981]"
2b,dx5,model_dx5.pt,3,5,8,4,0.95,0.001,0.0,4.0,6.0,2.5644009685831732,3.0679291113731106,1959.6954879645723,0.999990521235578,0.9740167377197156,0.16122188051094147,0.0030787602086038905,"[1164.0420406210958, 868.6002236220187, 550.8675029034157, 312.1178743234324, 159.4650643899156, 1.2434612181942015, 1.0647867311791137, 0.914819977178111]"
2b,dx5,model_dx5.pt,3,5,8,4,0.95,0.001,1.0,1.0,17.0,1.001570342369335,1.0077111247035409,218.0160777752201,0.9997631541425114,0.9994580783305278,0.027904106777648242,0.015389797188027047,"[112.75749885940392, 2.396055088735417, 1.0369802620284352, 0.9019639526376967, 0.7186330396148994, 0.6760454547542364, 0.5589526676193831, 0.510642523534908]"
2b,dx5,model_dx5.pt,3,5,8,4,0.95,0.001,2.0,31.0,38.0,1.918116243460231,3.51056132359569,5.837365522481135,0.9999999999999706,0.953712937617203,0.21514428270992372,9.936351358356123e-12,"[3.0032269550534614, 0.9444284225282564, 0.8187829308660757, 0.6471432867775748, 0.5840570297273222, 0.5556144586710884, 0.4785775982765162, 0.43707688901910274]"
2b,dx5,model_dx5.pt,3,5,8,4,0.95,0.001,3.0,6.0,6.0,4.000348305948487,4.742245799372265,1.149570088050975,0.9999999999992433,0.9999999999992433,5.097621430832457e-11,5.097621430832457e-11,"[0.028169451270175488, 0.022128738795708355, 0.018472023693205043, 0.013196170918865617, 0.01208164562006238, 0.010156955834627734, 4.3700595143380205e-12, 3.516674825394507e-12]"
2b,dx5,model_dx5.pt,3,5,8,4,0.95,0.001,4.0,4.0,5.0,2.5770609413708416,3.1422891478763972,2.876473435541252,0.9999999999998791,0.970303868496202,0.17232565538444095,6.1823445139474375e-12,"[1.7822450224585835, 1.064337836038339, 0.8746474003645238, 0.7374120720809739, 0.038489301446900104, 3.031677342717536e-12, 2.0900869585690215e-12, 1.3013461489593019e-12]"
2b,dx5,model_dx5.pt,3,5,8,4,0.95,0.001,5.0,30.0,42.0,1.898432531763618,3.643005931010969,8.166978626295748,0.9999999999999851,0.952197873483311,0.21863697426710366,2.2749572972760024e-12,"[4.48886399514013, 1.2330635974712159, 1.1082605427747299, 1.0054136275612684, 0.846634870235176, 0.8304727037659808, 0.7233436676375796, 0.6687497688114836]"
2b,dx5,model_dx5.pt,3,5,8,4,0.95,0.001,6.0,34.0,42.0,2.5832022346010146,5.137218202896505,7.134557075898725,0.9999999999999803,0.9514697007969198,0.2202959355118938,1.5932313529374723e-12,"[3.705284419988044, 1.303138699574982, 1.1979318159458052, 1.091173178913576, 0.9020100604645811, 0.8911438691990109, 0.7619055327478018, 0.7282513485106747]"
2b,dx5,model_dx5.pt,3,5,8,4,0.95,0.001,7.0,39.0,42.0,6.501573726929256,9.241506138855032,6.771131322084806,0.9999999999999781,0.9593207802924243,0.20169090140002308,1.3694879133216513e-12,"[2.551878804753409, 1.7603939041775816, 1.664635650078363, 1.4923988152266796, 1.2529306535980622, 1.1868721507597895, 0.9920620927981634, 0.9397240232235252]"
