episode,probe_kind,method,operator_kind,rank,point_model_to_T,point_operator_to_T,point_model_to_operator,E_model_to_T,E_model_to_operator,E_operator_to_T,E_model_to_zero,E_zero_to_T,R_use,R_sub,X_use,X_sub,cos_res,rho_operator_to_T,basis_source,rank_selection,selection_alpha,tau_rank,nominal_rank,response_basis_probe_kind,control,actlr_fit_probe_kind
0,isotropic,raw_actLR,activation_low_rank,6,0.008509888746080706,0.007946868754016536,0.004539646286811279,0.32630008451729703,0.17267545666002782,0.2696240207813376,1.048418954358664,0.9999999999999942,0.16470081539635237,0.2696240207810695,0.9728736414077767,0.9273028874178494,0.04250468145454956,0.12086579594781337,raw,,,,6,,,label
0,isotropic,resp_actLR,activation_low_rank,6,0.008509888746080706,0.011502467408917305,0.004940419870562207,0.32630008451729703,0.1839286192585739,0.27802543609742325,1.048418954358664,0.9999999999999942,0.1754342750994146,0.2780254360971468,0.9692228151203429,0.9227018568829913,-0.045526233504272456,0.12728962305008787,response,,,,6,,,label
0,isotropic,raw_best_rank,best_rank_control,6,0.008509888746080706,5.186358399151901e-16,0.008509888746080363,0.32630008451729703,0.32630008451729703,4.301543590229354e-16,1.048418954358664,0.9999999999999942,0.31123062317829725,4.301543590225077e-16,0.9031354991960487,1.0,-3.369374343841928e-05,5.438068589238512e-29,raw,,,,,,,
0,isotropic,resp_best_rank,best_rank_control,6,0.008509888746080706,5.186358399151901e-16,0.008509888746080363,0.32630008451729703,0.32630008451729703,4.301543590229354e-16,1.048418954358664,0.9999999999999942,0.31123062317829725,4.301543590225077e-16,0.9031354991960487,1.0,-3.369374343841928e-05,5.438068589238512e-29,response,,,,,,,
0,label,raw,galerkin_main,6,0.008509888746080706,0.0036522821834902484,0.01173794347675546,0.01747166647624943,0.017128398420063494,0.0019416463002454097,0.998574636542069,0.9999999999999999,0.017152847462018166,0.0019416463002434683,0.9997057798239447,0.9999962300096448,0.12188465023835454,0.0018356770883213268,raw,first_rho_le_alpha,0.05,10,6,,,
0,label,resp,galerkin_main,6,0.008509888746080706,0.0006165496106201605,0.008863634539338477,0.01747166647624943,0.017471785668164718,0.0025007546784425318,0.998574636542069,0.9999999999999999,0.017496724860396703,0.002500754678440031,0.9996938646191595,0.9999937462260382,-0.07161317721009877,0.003059676937813602,response,first_rho_le_alpha,0.05,20,6,label,,
0,label,raw_euclidean,galerkin_control,6,0.008509888746080706,0.004212568197219528,0.012473531057708018,0.01747166647624943,0.01712357411332208,0.002024249388122866,0.998574636542069,0.9999999999999999,0.017148016269070872,0.002024249388120842,0.9997059455380357,0.9999959024144147,0.1146019466075969,0.002013078387930903,raw,,,,6,,euclidean_svd,
0,label,resp_euclidean,galerkin_control,6,0.008509888746080706,0.000610303019983203,0.00893743779583714,0.01747166647624943,0.017621554561831478,0.0030986145154741846,0.998574636542069,0.9999999999999999,0.017646707533885427,0.0030986145154710864,0.9996885937132135,0.9999903985880845,-0.1360880322181756,0.004768753886943257,response,,,,6,label,euclidean_svd,
0,label,raw_random,galerkin_control,6,0.008509888746080706,0.05291462704388223,0.05643394172137498,0.01747166647624943,0.1478125147250696,0.14703048327251336,0.998574636542069,0.9999999999999999,0.1480235020156096,0.14703048327236634,0.9780890428510348,0.9783820369886944,-0.9929911121197798,11.24892666038006,raw,,,,6,,random_A_orthonormal,
0,label,resp_random,galerkin_control,6,0.008509888746080706,0.14900751340114263,0.14615283964165157,0.01747166647624943,0.1427362989502104,0.13843867945812352,0.998574636542069,0.9999999999999999,0.14294004046041492,0.1384386794579851,0.979568144833175,0.9808347320299292,-0.9927432607682835,9.666984889131998,response,,,,6,label,random_A_orthonormal,
0,label,raw_poly_y,galerkin_control,2,0.008509888746080706,0.35299224638620963,0.35181276852195303,0.01747166647624943,0.9151559854671577,0.9157866635031157,0.998574636542069,0.9999999999999999,0.9164622773068867,0.9157866635022,0.16009689427347518,0.16133478695150838,-0.9998181208278513,389.2774276626073,raw,,,,6,,single_seed_polynomial_y,
0,label,resp_poly_y,galerkin_control,2,0.008509888746080706,0.35299224638620963,0.35181276852195303,0.01747166647624943,0.9151559854671577,0.9157866635031157,0.998574636542069,0.9999999999999999,0.9164622773068867,0.9157866635022,0.16009689427347518,0.16133478695150838,-0.9998181208278513,389.2774276626073,response,,,,6,label,single_seed_polynomial_y,
0,label,raw_shuffled_labels,galerkin_control,6,0.008509888746080706,0.016644745884824518,0.02413119855624281,0.01747166647624943,0.0371438510011216,0.024802431141512128,0.998574636542069,0.9999999999999999,0.037196870060417934,0.02480243114148733,0.9986163928577084,0.9993848394094718,-0.916989313859855,0.33357299337869933,raw,,,,6,,shuffled_labels,
0,label,resp_shuffled_labels,galerkin_control,6,0.008509888746080706,0.0019351203405080562,0.00999109406380311,0.01747166647624943,0.018249722781580584,0.0063872700917135105,0.998574636542069,0.9999999999999999,0.018275772399706316,0.006387270091707124,0.9996659961431942,0.9999592027807755,-0.2942132577672158,0.020102971896866138,response,,,,6,label,shuffled_labels,
0,label,raw_shuffled_Kt,galerkin_control,6,0.008509888746080706,4.732384577386652,4.736795792234673,0.01747166647624943,6.398140029472353,6.388581425807115,0.998574636542069,0.9999999999999999,6.407272721868695,6.388581425800727,-40.05314373240268,-39.813972634086056,-0.9999973835838082,22114.574536859178,raw,,,,6,,shuffled_Kt,
0,label,resp_shuffled_Kt,galerkin_control,6,0.008509888746080706,4.716191850560108,4.720607090112521,0.01747166647624943,6.292834792957438,6.283417645002544,0.998574636542069,0.9999999999999999,6.301817172867905,6.283417644996261,-38.71289968025283,-38.48133730145036,-0.9999972613345354,21656.251956320997,response,,,,6,label,shuffled_Kt,
0,label,raw_actLR,activation_low_rank,6,0.008509888746080706,0.007946868754016536,0.004539646286811279,0.01747166647624943,0.008263103870737882,0.014869959257684145,0.998574636542069,0.9999999999999999,0.00827489860882471,0.014869959257669277,0.9999315260530137,0.9997788843116753,0.06455723534388122,0.12086579594781337,raw,,,,6,,,label
0,label,resp_actLR,activation_low_rank,6,0.008509888746080706,0.011502467408917305,0.004940419870562207,0.01747166647624943,0.008816277041862072,0.01496467694301539,0.998574636542069,0.9999999999999999,0.00882886137823692,0.014964676943000427,0.9999220512067639,0.9997760584439916,0.013608572937478048,0.12728962305008787,response,,,,6,,,label
0,label,raw_best_rank,best_rank_control,6,0.008509888746080706,1.4174132359516612e-15,0.008509888746081908,0.01747166647624943,0.01747166647624963,4.622958643946059e-15,0.998574636542069,0.9999999999999999,0.017496605498347313,4.622958643941436e-15,0.9996938687960352,1.0,-0.011978845259226436,1.106614454965428e-26,raw,,,,,,,
0,label,resp_best_rank,best_rank_control,6,0.008509888746080706,1.4174132359516612e-15,0.008509888746081908,0.01747166647624943,0.01747166647624963,4.622958643946059e-15,0.998574636542069,0.9999999999999999,0.017496605498347313,4.622958643941436e-15,0.9996938687960352,1.0,-0.011978845259226436,1.106614454965428e-26,response,,,,,,,
1,isotropic,raw,galerkin_main,6,0.022689503301952747,0.009004647531417836,0.03158855526469798,0.39594743630461887,0.39832442470919266,0.07544136429774093,1.0916977646019632,0.9999999999999839,0.3648669417712495,0.07544136429766671,0.8668721148024956,0.9943086005529067,-0.12611214035752666,0.005803766669311045,raw,first_rho_le_alpha,0.05,7,6,,,
1,isotropic,resp,galerkin_main,6,0.022689503301952747,0.0015046385807779897,0.022599868676930063,0.39594743630461887,0.39744664449912065,0.06267279240709511,1.0916977646019632,0.9999999999999839,0.364062891201089,0.06267279240703345,0.8674582112503041,0.9960721210919049,-0.10272036435515232,0.004299043644136291,response,first_rho_le_alpha,0.05,20,6,label,,
1,isotropic,raw_euclidean,galerkin_control,6,0.022689503301952747,0.012391249769159327,0.034862815327650294,0.39594743630461887,0.4051370926082986,0.09170201563115034,1.0916977646019632,0.9999999999999839,0.37110737581810643,0.09170201563106012,0.8622793156133988,0.9915907403292008,-0.2122496595876696,0.008624653197263913,raw,,,,6,,euclidean_svd,
1,isotropic,resp_euclidean,galerkin_control,6,0.022689503301952747,0.0017223267540580438,0.02274299198894068,0.39594743630461887,0.39845131967071856,0.0703934355264403,1.0916977646019632,0.9999999999999839,0.3649831781194773,0.07039343552637103,0.866787279689806,0.9950447642347946,-0.12379187712507059,0.005420618940512936,response,,,,6,label,euclidean_svd,
1,isotropic,raw_random,galerkin_control,6,0.022689503301952747,0.2533745072179249,0.2594212446918883,0.39594743630461887,6.810476131461556,6.7595031463012,1.0916977646019632,0.9999999999999839,6.238426377962256,6.759503146294549,-37.91796367325527,-44.69088278476591,-0.9983254624655848,52.758337443287274,raw,,,,6,,random_A_orthonormal,
1,isotropic,resp_random,galerkin_control,6,0.022689503301952747,0.10077617722174756,0.10222956296794238,0.39594743630461887,4.21706025052543,4.245614818264525,1.0916977646019632,0.9999999999999839,3.8628459151046455,4.245614818260348,-13.921578563840646,-17.02524518503185,-0.9956445796616482,18.152265726298282,response,,,,6,label,random_A_orthonormal,
1,isotropic,raw_poly_y,galerkin_control,2,0.022689503301952747,0.35981485260912294,0.3466624753352754,0.39594743630461887,0.7621478500783673,0.6218103517304999,1.0916977646019632,0.9999999999999839,0.6981308149472586,0.6218103517298882,0.5126133652210766,0.6133518864815528,-0.8553740717150528,263.54083507375117,raw,,,,6,,single_seed_polynomial_y,
1,isotropic,resp_poly_y,galerkin_control,2,0.022689503301952747,0.35981485260912294,0.3466624753352754,0.39594743630461887,0.7621478500783673,0.6218103517304999,1.0916977646019632,0.9999999999999839,0.6981308149472586,0.6218103517298882,0.5126133652210766,0.6133518864815528,-0.8553740717150528,263.54083507375117,response,,,,6,label,single_seed_polynomial_y,
1,isotropic,raw_shuffled_labels,galerkin_control,6,0.022689503301952747,0.011696606912130892,0.029833065302476876,0.39594743630461887,0.6628539186541583,0.3394343295619107,1.0916977646019632,0.9999999999999839,0.6071771328534596,0.33943432956157676,0.6313359293398522,0.8847843359150829,-0.8840550798048362,0.13165905664473312,raw,,,,6,,shuffled_labels,
1,isotropic,resp_shuffled_labels,galerkin_control,6,0.022689503301952747,0.0030821679730968056,0.023392659149844248,0.39594743630461887,0.41607011264620614,0.14625231478677325,1.0916977646019632,0.9999999999999839,0.38112207072030196,0.14625231478662937,0.8547459672098692,0.9786102604195527,-0.3100160334268282,0.02131478048783829,response,,,,6,label,shuffled_labels,
1,isotropic,raw_shuffled_Kt,galerkin_control,6,0.022689503301952747,10.347801206775445,10.335689176871256,0.39594743630461887,285.4999656484825,285.4766963834661,1.0916977646019632,0.9999999999999839,261.519236280854,285.47669638318524,-68391.31094492113,-81495.94417785732,-0.9999990415580507,92155.1458245751,raw,,,,6,,shuffled_Kt,
1,isotropic,resp_shuffled_Kt,galerkin_control,6,0.022689503301952747,11.696334236802278,11.684357928250868,0.39594743630461887,296.77498120994034,296.7514256214203,1.0916977646019632,0.9999999999999839,271.84720060123385,296.75142562112836,-73899.90047472747,-88060.40860817207,-0.9999991130785347,98100.97873949974,response,,,,6,label,shuffled_Kt,
1,isotropic,raw_actLR,activation_low_rank,6,0.022689503301952747,0.0027077826491967113,0.021901906351789936,0.39594743630461887,0.2705975418699261,0.31677723896025506,1.0916977646019632,0.9999999999999839,0.24786854992630583,0.31677723895994336,0.9385611819574304,0.8996521808769149,-0.09797389500974295,0.24321574619384437,raw,,,,6,,,label
1,isotropic,resp_actLR,activation_low_rank,6,0.022689503301952747,0.013068436973300353,0.010334988730701154,0.39594743630461887,0.2674483840721926,0.30755559474555294,1.0916977646019632,0.9999999999999839,0.24498390739992054,0.30755559474525035,0.9399828851150671,0.9054095561408954,-0.05680312227109986,0.21776314119897022,response,,,,6,,,label
1,isotropic,raw_best_rank,best_rank_control,6,0.022689503301952747,3.1533695827106964e-16,0.022689503301952556,0.39594743630461887,0.39594743630461887,3.8399158893376876e-16,1.0916977646019632,0.9999999999999839,0.36268960983777404,3.8399158893339095e-16,0.8684562469157232,1.0,-0.00013935138429779762,6.307066418496115e-29,raw,,,,,,,
1,isotropic,resp_best_rank,best_rank_control,6,0.022689503301952747,3.1533695827106964e-16,0.022689503301952556,0.39594743630461887,0.39594743630461887,3.8399158893376876e-16,1.0916977646019632,0.9999999999999839,0.36268960983777404,3.8399158893339095e-16,0.8684562469157232,1.0,-0.00013935138429779762,6.307066418496115e-29,response,,,,,,,
1,label,raw,galerkin_main,6,0.022689503301952747,0.009004647531417836,0.03158855526469798,0.017761101584816544,0.01786497834887438,0.002148945317077161,1.008904414664202,0.9999999999999998,0.017707305161116526,0.0021489453170750127,0.9996864513439311,0.9999953820340243,-0.10834203162848142,0.005803766669311045,raw,first_rho_le_alpha,0.05,7,6,,,
1,label,resp,galerkin_main,6,0.022689503301952747,0.0015046385807779897,0.022599868676930063,0.017761101584816544,0.017799065950965212,0.001965305455206724,1.008904414664202,0.9999999999999998,0.017641974494552792,0.001965305455204759,0.9996887607359336,0.9999961375744677,-0.07450479040668456,0.004299043644136291,response,first_rho_le_alpha,0.05,20,6,label,,
1,label,raw_euclidean,galerkin_control,6,0.022689503301952747,0.012391249769159327,0.034862815327650294,0.017761101584816544,0.01805870558372019,0.0025918560127567497,1.008904414664202,0.9999999999999998,0.017899322593124788,0.002591856012754158,0.9996796142507073,0.9999932822824091,-0.18563856214633723,0.008624653197263913,raw,,,,6,,euclidean_svd,
1,label,resp_euclidean,galerkin_control,6,0.022689503301952747,0.0017223267540580438,0.02274299198894068,0.017761101584816544,0.017821891145009077,0.002208209496459325,1.008904414664202,0.9999999999999998,0.01766459823740899,0.002208209496457117,0.9996879619691109,0.9999951238108198,-0.08943410734439174,0.005420618940512936,response,,,,6,label,euclidean_svd,
1,label,raw_random,galerkin_control,6,0.022689503301952747,0.03401286422387564,0.052194867718084285,0.017761101584816544,0.20190297665922996,0.19860173199459544,1.008904414664202,0.9999999999999998,0.20012101614822456,0.19860173199439687,0.9599515788958021,0.9605573520488258,-0.9962023494942464,36.27414537806316,raw,,,,6,,random_A_orthonormal,
1,label,resp_random,galerkin_control,6,0.022689503301952747,0.08679120217080354,0.08623712876405688,0.017761101584816544,0.2030673513634035,0.2007388546665062,1.008904414664202,0.9999999999999998,0.20127511428403252,0.2007388546663055,0.9594883283699497,0.9597039122272599,-0.9961971521661934,37.85256972948132,response,,,,6,label,random_A_orthonormal,
1,label,raw_poly_y,galerkin_control,2,0.022689503301952747,0.35981485260912294,0.3466624753352754,0.017761101584816544,0.5676963716088615,0.5619825943160134,1.008904414664202,0.9999999999999998,0.5626859822961996,0.5619825943154515,0.683384485327361,0.6841755636864746,-0.9995567742515348,263.54083507375117,raw,,,,6,,single_seed_polynomial_y,
1,label,resp_poly_y,galerkin_control,2,0.022689503301952747,0.35981485260912294,0.3466624753352754,0.017761101584816544,0.5676963716088615,0.5619825943160134,1.008904414664202,0.9999999999999998,0.5626859822961996,0.5619825943154515,0.683384485327361,0.6841755636864746,-0.9995567742515348,263.54083507375117,response,,,,6,label,single_seed_polynomial_y,
1,label,raw_shuffled_labels,galerkin_control,6,0.022689503301952747,0.011696606912130892,0.029833065302476876,0.017761101584816544,0.02426728645205901,0.010618099614426627,1.008904414664202,0.9999999999999998,0.02405310760793126,0.01061809961441601,0.9994214480144012,0.9998872559605784,-0.7493786768829747,0.13165905664473312,raw,,,,6,,shuffled_labels,
1,label,resp_shuffled_labels,galerkin_control,6,0.022689503301952747,0.0030821679730968056,0.023392659149844248,0.017761101584816544,0.018183034094663684,0.0043314985393436934,1.008904414664202,0.9999999999999998,0.018022553802282248,0.004331498539339363,0.9996751875544438,0.9999812381204037,-0.21538834006366847,0.02131478048783829,response,,,,6,label,shuffled_labels,
1,label,raw_shuffled_Kt,galerkin_control,6,0.022689503301952747,6.837512615459057,6.827988228275293,0.017761101584816544,5.493723732931081,5.490660750253625,1.008904414664202,0.9999999999999998,5.445237083984943,5.490660750248135,-28.650606900804846,-29.14735547431541,-0.9999949265165688,35072.78785754156,raw,,,,6,,shuffled_Kt,
1,label,resp_shuffled_Kt,galerkin_control,6,0.022689503301952747,7.648233478864963,7.6388848697672165,0.017761101584816544,5.672432524674107,5.669565456779144,1.008904414664202,0.9999999999999998,5.622368623053815,5.669565456773475,-30.611028933500048,-31.14397246863902,-0.999995223344561,37282.83359489091,response,,,,6,label,shuffled_Kt,
1,label,raw_actLR,activation_low_rank,6,0.022689503301952747,0.0027077826491967113,0.021901906351789936,0.017761101584816544,0.008298168355836773,0.014761146993279494,1.008904414664202,0.9999999999999998,0.008224930167037143,0.014761146993264735,0.9999323505237474,0.9997821085394433,0.11717510705000617,0.24321574619384437,raw,,,,6,,,label
1,label,resp_actLR,activation_low_rank,6,0.022689503301952747,0.013068436973300353,0.010334988730701154,0.017761101584816544,0.00849017485017872,0.014079915053572048,1.008904414664202,0.9999999999999998,0.008415242045497566,0.01407991505355797,0.9999291837013157,0.9998017559920845,0.18876232839870852,0.21776314119897022,response,,,,6,,,label
1,label,raw_best_rank,best_rank_control,6,0.022689503301952747,5.977718725844638e-15,0.022689503301958087,0.017761101584816544,0.01776110158481494,5.193879808896442e-15,1.008904414664202,0.9999999999999998,0.01760434519528675,5.193879808891249e-15,0.9996900870302452,1.0,0.07035336404264406,2.661216334167775e-26,raw,,,,,,,
1,label,resp_best_rank,best_rank_control,6,0.022689503301952747,5.977718725844638e-15,0.022689503301958087,0.017761101584816544,0.01776110158481494,5.193879808896442e-15,1.008904414664202,0.9999999999999998,0.01760434519528675,5.193879808891249e-15,0.9996900870302452,1.0,0.07035336404264406,2.661216334167775e-26,response,,,,,,,
2,isotropic,raw,galerkin_main,6,0.0031262663796780736,0.0030692143357584096,0.0027235494762406377,0.22122536486110025,0.22034523451145385,0.0732878258074857,1.0202913077539604,0.9999999999999918,0.21596306156552433,0.07328782580741301,0.9533599560392455,0.9946288945884223,-0.15426905671291552,0.00437535924666086,raw,first_rho_le_alpha,0.05,16,6,,,
2,isotropic,resp,galerkin_main,6,0.0031262663796780736,0.0043114969517490396,0.0066664293625869325,0.22122536486110025,0.26436385050652766,0.13677150427949203,1.0202913077539604,0.9999999999999918,0.2591062459291469,0.13677150427935636,0.9328639533205044,0.981293555617162,-0.5483522357025427,0.015581337437785087,response,first_rho_le_alpha,0.05,20,6,label,,
2,isotropic,raw_euclidean,galerkin_control,6,0.0031262663796780736,0.004739748780584309,0.0038627910010799074,0.22122536486110025,0.22361426446017985,0.07970440098783234,1.0202913077539604,0.9999999999999918,0.2191670778340929,0.07970440098775328,0.9519657919936647,0.9936472084631834,-0.20803040144751914,0.0052307954342550545,raw,,,,6,,euclidean_svd,
2,isotropic,resp_euclidean,galerkin_control,6,0.0031262663796780736,0.0030643622131993264,0.0058472307600988226,0.22122536486110025,0.3298419610365451,0.22026879752696893,1.0202913077539604,0.9999999999999918,0.32328214356968926,0.22026879752675044,0.8954886556489868,0.9514816568361194,-0.7458196470078493,0.03748755255335614,response,,,,6,label,euclidean_svd,
2,isotropic,raw_random,galerkin_control,6,0.0031262663796780736,0.05088992874570641,0.05069142792680139,0.22122536486110025,5.934055359746036,5.921344844545172,1.0202913077539604,0.9999999999999918,5.816040296180977,5.921344844539298,-32.826324726800905,-34.06232476795213,-0.9993058842754621,35.16011431933857,raw,,,,6,,random_A_orthonormal,
2,isotropic,resp_random,galerkin_control,6,0.0031262663796780736,0.07298655208712741,0.07148867241305996,0.22122536486110025,5.01666030000165,5.025692124136773,1.0202913077539604,0.9999999999999918,4.91689016839736,5.025692124131789,-23.175808928082617,-24.257581326560288,-0.9990310423667629,26.269989754898234,response,,,,6,label,random_A_orthonormal,
2,isotropic,raw_poly_y,galerkin_control,2,0.0031262663796780736,0.7422395179774985,0.7430725333101763,0.22122536486110025,0.8581999072033712,0.8208578647432191,1.0202913077539604,0.9999999999999918,0.841132234177067,0.8208578647424049,0.29249656462829576,0.3261923658905398,-0.9662534251428513,1622.1357982799059,raw,,,,6,,single_seed_polynomial_y,
2,isotropic,resp_poly_y,galerkin_control,2,0.0031262663796780736,0.7422395179774985,0.7430725333101763,0.22122536486110025,0.8581999072033712,0.8208578647432191,1.0202913077539604,0.9999999999999918,0.841132234177067,0.8208578647424049,0.29249656462829576,0.3261923658905398,-0.9662534251428513,1622.1357982799059,response,,,,6,label,single_seed_polynomial_y,
2,isotropic,raw_shuffled_labels,galerkin_control,6,0.0031262663796780736,0.015310234098763855,0.01821270171503902,0.22122536486110025,1.0215313154737558,0.9549024079474538,1.0202913077539604,0.9999999999999918,1.0012153467439842,0.9549024079465067,-0.0024321705556764606,0.0881613912979633,-0.9771896710404733,0.8376009922862457,raw,,,,6,,shuffled_labels,
2,isotropic,resp_shuffled_labels,galerkin_control,6,0.0031262663796780736,0.005400673502462247,0.008342264162217216,0.22122536486110025,0.27606110490470637,0.17403181916494206,1.0202913077539604,0.9999999999999918,0.2705708681495569,0.17403181916476945,0.9267914053087951,0.969712925918201,-0.5990013836754837,0.022628949569547883,response,,,,6,label,shuffled_labels,
2,isotropic,raw_shuffled_Kt,galerkin_control,6,0.0031262663796780736,4.962842197148153,4.965783849448271,0.22122536486110025,281.3698402723392,281.33305487548165,1.0202913077539604,0.9999999999999918,275.7740246669971,281.3330548752026,-76050.31268103352,-79147.28776541376,-0.9999996994169014,76229.01905955415,raw,,,,6,,shuffled_Kt,
2,isotropic,resp_shuffled_Kt,galerkin_control,6,0.0031262663796780736,4.367335805950765,4.370201200994687,0.22122536486110025,278.7275171864322,278.6921542378004,1.0202913077539604,0.9999999999999918,273.1842514661245,278.692154237524,-74628.63524910675,-77668.31683355186,-0.9999996930314615,75564.86355188067,response,,,,6,label,shuffled_Kt,
2,isotropic,raw_actLR,activation_low_rank,6,0.0031262663796780736,0.012126380144372858,0.009296455081156028,0.22122536486110025,0.21220426729896452,0.08658981621035451,1.0202913077539604,0.9999999999999918,0.20798399994791372,0.08658981621026862,0.9567426557656662,0.9925022037286719,-0.09762825264140389,0.10340499868011388,raw,,,,6,,,label
2,isotropic,resp_actLR,activation_low_rank,6,0.0031262663796780736,0.007213427067281875,0.0048374862935344895,0.22122536486110025,0.2577295874229868,0.13961613649245527,1.0202913077539604,0.9999999999999918,0.2526039234717118,0.1396161364923168,0.9361912578466975,0.9805073344309587,-0.5138027500758218,0.11626420585355303,response,,,,6,,,label
2,isotropic,raw_best_rank,best_rank_control,6,0.0031262663796780736,5.584545835894455e-16,0.0031262663796783265,0.22122536486110025,0.22122536486110023,4.873086007872658e-16,1.0202913077539604,0.9999999999999918,0.21682568809478783,4.873086007867824e-16,0.9529866209822218,1.0,0.00017583811057559604,4.618261209350912e-28,raw,,,,,,,
2,isotropic,resp_best_rank,best_rank_control,6,0.0031262663796780736,5.584545835894455e-16,0.0031262663796783265,0.22122536486110025,0.22122536486110023,4.873086007872658e-16,1.0202913077539604,0.9999999999999918,0.21682568809478783,4.873086007867824e-16,0.9529866209822218,1.0,0.00017583811057559604,4.618261209350912e-28,response,,,,,,,
2,label,raw,galerkin_main,6,0.0031262663796780736,0.0030692143357584096,0.0027235494762406377,0.007512044133198877,0.007543372247000492,0.0012570532042039822,0.9979996207833937,1.0,0.0075584920974936425,0.001257053204202725,0.9999428691972121,0.9999984198172418,-0.10819181712067874,0.00437535924666086,raw,first_rho_le_alpha,0.05,16,6,,,
