probe_kind,basis,n,TQ_E_model_to_operator_mean,TQ_E_model_to_operator_std,TQ_E_operator_to_T_mean,TQ_E_operator_to_T_std,TQ_X_sub_mean,TQ_X_sub_std,TQ_X_use_mean,TQ_X_use_std,TQ_rho_operator_to_T_mean,TQ_rho_operator_to_T_std,actLR_E_model_to_operator_mean,actLR_E_model_to_operator_std,actLR_E_operator_to_T_mean,actLR_E_operator_to_T_std,actLR_KRR_cost_mean,actLR_KRR_cost_std,actLR_X_sub_mean,actLR_X_sub_std,actLR_X_use_mean,actLR_X_use_std,actLR_model_fit_gain_mean,actLR_model_fit_gain_std,actLR_rho_KRR_cost_mean,actLR_rho_KRR_cost_std,actLR_rho_operator_to_T_mean,actLR_rho_operator_to_T_std,rank_mean,rank_std
isotropic,raw,4,0.2831719885279548,0.09505525249411804,0.06663313446141965,0.01531087203658162,0.9953842082899651,0.001808582975971157,0.9225917363342672,0.045139718518598285,0.004394332135989904,0.0018164303047094694,0.19686454169547557,0.059067365967931613,0.20539244757826375,0.10626089316608292,0.1387593131168441,0.11253138528049457,0.9493454094155701,0.043338033230293956,0.9628553358991814,0.019524594033659918,0.0863074468324792,0.06466231911531442,0.12170181456519968,0.08578281659980376,0.12609614670118957,0.08605336817845896,6.0,0.0
isotropic,response,4,0.3007402050668593,0.07966189440562654,0.08109091832230797,0.0373178925581702,0.9923797941369226,0.007406319558470745,0.9146960271006025,0.038465922554797985,0.006979678771704233,0.005789209466325848,0.21843127018422773,0.05174708824520167,0.2176217342544129,0.08766126632337382,0.13653081593210492,0.11551730351727099,0.9468774075701436,0.038556774293626736,0.9548322214810535,0.01949253091226803,0.08230893488263154,0.06560701909784208,0.11725204800999799,0.07546112621750085,0.1242317267817022,0.07455373726837744,6.0,0.0
label,raw,4,0.012516550205645682,0.005758427939573597,0.002001182523411347,0.0005800331210447798,0.9999957429396918,2.264965561668731e-06,0.9998196553163288,0.00014286971844430568,0.004394332135989904,0.0018164303047094694,0.0064341629436931525,0.0021383494765466558,0.01057323497938749,0.004902758128447298,0.008572052455976142,0.004863849474878282,0.9998701789241213,0.0001035947547149802,0.9999554281611239,2.7163184761184075e-05,0.006082387261952531,0.0036336515556699804,0.12170181456519968,0.08578281659980376,0.12609614670118957,0.08605336817845896,6.0,0.0
label,response,4,0.01279527329740662,0.005595643108792267,0.0023225936430794954,0.0002447100406839509,0.9999945606465162,1.086073075622696e-06,0.9998139765850848,0.00014170131179774988,0.006979678771704233,0.005789209466325848,0.007093601622335683,0.0018955925852831203,0.01049488657030077,0.004664550617824497,0.008172292927221275,0.0047564789915010485,0.9998735388315271,9.828640993755173e-05,0.9999472603249818,2.593254168091311e-05,0.005701671675070937,0.003812345649423765,0.11725204800999799,0.07546112621750085,0.1242317267817022,0.07455373726837744,6.0,0.0
