basis,operator_kind,lambda,n,E_model_to_T_mean,E_model_to_T_std,E_model_to_operator_mean,E_model_to_operator_std,E_model_to_zero_mean,E_model_to_zero_std,E_operator_to_T_mean,E_operator_to_T_std,E_zero_to_T_mean,E_zero_to_T_std,R_sub_mean,R_sub_std,R_use_mean,R_use_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,cos_res_mean,cos_res_std,lambda_mean,lambda_std,point_model_to_T_mean,point_model_to_T_std,point_model_to_operator_mean,point_model_to_operator_std,point_operator_to_T_mean,point_operator_to_T_std,rank_mean,rank_std,rho_operator_to_T_mean,rho_operator_to_T_std
matched_response,actLR,0.0,4,0.012697236678865995,0.005662184122477092,0.006377468715094526,0.0019871194099348004,1.001700703038654,0.004075370819560738,0.011555534108744926,0.005394346931725846,0.9999999999999998,1.1102230246251565e-16,0.011555534108733374,0.005394346931720453,0.006361673369871932,0.001959478241778679,0.9998446453973471,0.00012519225023993984,0.9999566494457,2.576928149478582e-05,-0.10696793146555192,0.08322706663545165,0.0,0.0,0.010451135401294463,0.008485950681648823,0.009345887564997138,0.0031006120612488415,0.0103988303716191,0.002517747844888785,6.0,0.0,0.1297129126593575,0.07175064656156252
matched_response,actLR,0.1,4,0.015876554981884974,0.007011896851141351,0.009827254714186323,0.0033749577238723323,1.0016978852008065,0.003294199373714308,0.01406173972618095,0.006314419356264947,0.9999999999999997,1.6958936828758672e-16,0.014061739726166892,0.0063144193562586345,0.009804008269247485,0.0033402412688933823,0.9997723635570186,0.00017659044002795102,0.9998955135130557,6.789109986498673e-05,-0.17439689842033246,0.12207157996173214,0.1,0.0,0.010451135401294463,0.008485950681648823,0.007539598002504528,0.004316852494159762,0.011013811087151867,0.004760057206052247,6.0,0.0,0.13449473345114563,0.08110595490030127
matched_response,actLR,0.25,4,0.021283333897095122,0.010130056553737344,0.01591533114332641,0.0058939109330750404,1.001747359298379,0.002812273355417441,0.019054923213766575,0.009071328882947838,0.9999999999999997,2.3111135221866393e-16,0.019054923213747525,0.009071328882938769,0.015877065961475225,0.005843338648882797,0.9995751931455414,0.0003471505736481667,0.9997223103215308,0.00019160487424919247,-0.30405135349291096,0.13237609243577655,0.25,0.0,0.010451135401294463,0.008485950681648823,0.006605939644336001,0.00517441783013895,0.011853284088676051,0.0063500092380477475,6.0,0.0,0.16238884323886088,0.10217214389984003
matched_response,actLR,0.5,4,0.032656079038221236,0.016741234783790408,0.03340384978179469,0.012366003044230649,1.001945294348001,0.0023561308089260205,0.033635948965203166,0.01670953581379183,0.9999999999999994,3.3917873657517345e-16,0.03363594896516955,0.016709535813775128,0.0333190782793503,0.01228224536301561,0.9986592164968786,0.001184641902045798,0.9987766988592466,0.0007856830101109166,-0.568374814498344,0.10838143880919143,0.5,0.0,0.010451135401294463,0.008485950681648823,0.008966084099523689,0.003411607769634189,0.01580400230064043,0.012143257277535435,7.75,2.0615528128088303,0.31130315244339707,0.19777661224675236
matched_response,actLR,0.75,4,0.05383868383914288,0.02887497006076302,0.06604553591550391,0.03834402977171848,1.0026034810726554,0.0031753110664589647,0.06376119491758504,0.03332235037772985,0.9999999999999989,6.568167990716596e-16,0.06376119491752134,0.03332235037769656,0.06580263575144578,0.03803075116177263,0.9951017257466693,0.004327339253892368,0.994585259602716,0.005501025861439472,-0.6624195306600834,0.11689892372434066,0.75,0.0,0.010451135401294463,0.008485950681648823,0.03490751837747283,0.025286586491792735,0.04331838604862617,0.032335162793733364,17.25,4.856267428111155,1.5067153373648612,1.0455830965030686
matched_response,actLR,0.9,4,0.08990980878516522,0.04915303368500401,0.15493423464759032,0.09651452884683413,1.0045614570695918,0.006780699706146037,0.13751898502255278,0.07470966486631607,0.9999999999999977,1.4232233556883715e-15,0.13751898502241564,0.07470966486624155,0.15382316669525267,0.09492452525630292,0.976902378240085,0.019439540074006455,0.9695804342664937,0.030784570339649847,-0.7862093433075886,0.1004797560834948,0.9,0.0,0.010451135401294463,0.008485950681648823,0.07388155693639117,0.07356754288782819,0.08090606415770724,0.08451599381718145,20.0,0.0,7.08022197124928,4.957635564027805
matched_response,actLR,1.0,4,0.3012588503570648,0.11221374475810234,0.6986613065475432,0.05035129102124807,1.032319026846151,0.03108080786598626,0.7037512984868849,0.06147728908799481,0.9999999999999754,1.1857057158180406e-14,0.7037512984861981,0.06147728908793077,0.6763097461866594,0.03413558892149632,0.5018995170737892,0.0848346341425499,0.5417311983896733,0.045550208162189215,-0.9034426287369736,0.05588286731512225,1.0,0.0,0.010451135401294463,0.008485950681648823,0.5882761043938785,0.3248000465964739,0.5963712557003242,0.3337083298609067,20.0,0.0,797.6790450341492,592.8053903348932
matched_response,galerkin,0.0,4,0.012697236678865995,0.005662184122477092,0.012863401532212616,0.005666636880626899,1.001700703038654,0.004075370819560738,0.002931045284117792,0.0006714523140557756,0.9999999999999998,1.1102230246251565e-16,0.002931045284114861,0.000671452314055104,0.012830706049569271,0.0056211734035205565,0.9999910708373849,4.091522475434445e-06,0.9998116747894452,0.00014511729955892617,-0.17711554083554248,0.13769946359436963,0.0,0.0,0.010451135401294463,0.008485950681648823,0.011837256511468818,0.0071955692753153475,0.002609173673947926,0.0034083213512791015,6.0,0.0,0.00847998406707983,0.006972385692344172
matched_response,galerkin,0.1,4,0.015876554981884974,0.007011896851141351,0.01656701729717252,0.007129028461839127,1.0016978852008065,0.003294199373714308,0.005655558244557954,0.002064698010834509,0.9999999999999997,1.6958936828758672e-16,0.0056555582445523,0.002064698010832444,0.016527176246632337,0.007081533870985141,0.9999648174275355,2.5435446166899802e-05,0.9996892413538383,0.00023249883001744432,-0.3001087485401638,0.17402156470145327,0.1,0.0,0.010451135401294463,0.008485950681648823,0.012310070017810204,0.0064513294305265905,0.0029564927357475334,0.003247631939028655,6.0,0.0,0.01171597894750821,0.006353794710003512
matched_response,galerkin,0.25,4,0.021283333897095122,0.010130056553737344,0.023981038606099382,0.010988509004261857,1.001747359298379,0.002812273355417441,0.010690763722354186,0.004307764527247929,0.9999999999999997,2.3111135221866393e-16,0.010690763722343498,0.004307764527243623,0.023921821169136073,0.010922505028823571,0.9998717899446163,9.758910895098977e-05,0.9993382706348735,0.0005155514551180275,-0.475649780217967,0.15048052321283803,0.25,0.0,0.010451135401294463,0.008485950681648823,0.013075160988100867,0.00659469786757774,0.003709125501850356,0.0029100580682016866,6.0,0.0,0.01768001516865417,0.005538931125466155
matched_response,galerkin,0.5,4,0.032656079038221236,0.016741234783790408,0.04413070813561978,0.02030281968060096,1.001945294348001,0.0023561308089260205,0.02546239840918469,0.010186102134466236,0.9999999999999994,3.3917873657517345e-16,0.025462398409159242,0.010186102134456055,0.044014509501442034,0.020190813803845326,0.999273848759733,0.0005555603288302375,0.9977569712318013,0.001729511909458467,-0.7022167681694764,0.06030539932577267,0.5,0.0,0.010451135401294463,0.008485950681648823,0.013768027069502291,0.005821913218120681,0.005158227430610869,0.0029740443258945517,7.75,2.0615528128088303,0.03729720634210046,0.009148302610881343
matched_response,galerkin,0.75,4,0.05383868383914288,0.02887497006076302,0.08867737301744621,0.05155422183539508,1.0026034810726554,0.0031753110664589647,0.057749114314218614,0.032038960138151745,0.9999999999999989,6.568167990716596e-16,0.057749114314160924,0.03203896013811974,0.08835307700501979,0.05117879952996785,0.995895168570881,0.003716376335371469,0.9902292816427485,0.009346025032287576,-0.7926268396365486,0.0969495430559855,0.75,0.0,0.010451135401294463,0.008485950681648823,0.013656803304245587,0.005507773231423817,0.00833547613233299,0.0065407588999716135,17.25,4.856267428111155,0.11646509963603084,0.0958577380312797
matched_response,galerkin,0.9,4,0.08990980878516522,0.04915303368500401,0.20026680351983406,0.12493845046915551,1.0045614570695918,0.006780699706146037,0.14706135706196144,0.0875287526307135,0.9999999999999977,1.4232233556883715e-15,0.14706135706181478,0.08752875263062616,0.19885741677152888,0.12300470168139344,0.9726269953563325,0.02484511706811386,0.949108110318158,0.0501483846202653,-0.8786627930728212,0.07640214876671371,0.9,0.0,0.010451135401294463,0.008485950681648823,0.017467010787513428,0.007260274908720603,0.013617023000090113,0.006173501548186389,20.0,0.0,0.2945172271197166,0.18966638356530188
matched_response,galerkin,1.0,4,0.3012588503570648,0.11221374475810234,1.8843720698279107,0.4962780302326879,1.032319026846151,0.03108080786598626,1.738803036269224,0.5354930887862397,0.9999999999999754,1.1857057158180406e-14,1.7388030362675266,0.5354930887857089,1.82786312715186,0.49189543675160435,-2.2385006350361145,1.9931932644167811,-2.522554452124165,1.9032017872300937,-0.9849392682374716,0.013818304282260472,1.0,0.0,0.010451135401294463,0.008485950681648823,0.045430838978120815,0.025871748318712896,0.03636393888054305,0.016946485076422917,20.0,0.0,3.209272497259731,1.8608412503106269
