probe_kind,method,operator_kind,n,E_model_to_T_mean,E_model_to_T_std,E_model_to_operator_mean,E_model_to_operator_std,E_model_to_zero_mean,E_model_to_zero_std,E_operator_to_T_mean,E_operator_to_T_std,E_zero_to_T_mean,E_zero_to_T_std,R_sub_mean,R_sub_std,R_use_mean,R_use_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,cos_res_mean,cos_res_std,nominal_rank_mean,nominal_rank_std,point_model_to_T_mean,point_model_to_T_std,point_model_to_operator_mean,point_model_to_operator_std,point_operator_to_T_mean,point_operator_to_T_std,rank_mean,rank_std,rho_operator_to_T_mean,rho_operator_to_T_std,selection_alpha_mean,selection_alpha_std,tau_rank_mean,tau_rank_std
isotropic,raw,galerkin_main,4,0.29181341885699624,0.0849398526193081,0.2831719885279548,0.09505525249411804,1.0449986785942014,0.03390538982339783,0.06663313446141965,0.01531087203658162,0.9999999999999883,5.4461314991652965e-15,0.06663313446135383,0.015310872036566702,0.2690700312242463,0.08172785704369424,0.9953842082899651,0.001808582975971157,0.9225917363342672,0.045139718518598285,0.004852967124299404,0.19689061958227205,6.0,0.0,0.010451135401294463,0.008485950681648823,0.01343955224624357,0.012648627680768519,0.004509048982207174,0.0030470295773513084,6.0,0.0,0.004394332135989904,0.0018164303047094694,0.05,0.0,11.0,3.7416573867739413
isotropic,raw_actLR,activation_low_rank,4,0.29181341885699624,0.0849398526193081,0.19686454169547557,0.059067365967931613,1.0449986785942014,0.03390538982339783,0.20539244757826375,0.10626089316608292,0.9999999999999883,5.4461314991652965e-15,0.2053924475780608,0.10626089316597805,0.1874997144480312,0.05149137381122243,0.9493454094155701,0.043338033230293956,0.9628553358991814,0.019524594033659918,0.029187966133278988,0.17353935153160607,6.0,0.0,0.010451135401294463,0.008485950681648823,0.012507766625843913,0.007421603439813609,0.007672871788732934,0.0038564823023556232,6.0,0.0,0.12609614670118957,0.08605336817845896,,,,
isotropic,raw_best_rank,best_rank_control,4,0.29181341885699624,0.0849398526193081,0.29181341885699624,0.08493985261930811,1.0449986785942014,0.03390538982339783,4.800146286193904e-16,1.0159835468883855e-16,0.9999999999999883,5.4461314991652965e-15,4.80014628618916e-16,1.015983546887393e-16,0.277556947019942,0.07174605094368257,1.0,0.0,0.9191015192914589,0.04098398504817413,4.64986795484584e-05,0.0001595697181185335,,,0.010451135401294463,0.008485950681648823,0.010451135401294344,0.008485950681648709,4.878922042647362e-16,1.1658471362008955e-16,6.0,0.0,2.267890845291371e-28,2.0165145648207848e-28,,,,
isotropic,raw_euclidean,galerkin_control,4,0.29181341885699624,0.0849398526193081,0.2856447085645532,0.09713434623634262,1.0449986785942014,0.03390538982339783,0.07335270846865118,0.01946150772750285,0.9999999999999883,5.4461314991652965e-15,0.07335270846857873,0.019461507727483854,0.27138505412181857,0.08352190940143434,0.9943353174480536,0.0026241046088289815,0.9211182203867516,0.04673968605332634,-0.03554535374277537,0.2244433324034438,6.0,0.0,0.010451135401294463,0.008485950681648823,0.015078060143265782,0.013657514206347986,0.006433390800823826,0.003977940013921658,6.0,0.0,0.0054385662038735245,0.0027158944648233967,,,,
isotropic,raw_poly_y,galerkin_control,4,0.29181341885699624,0.0849398526193081,0.9006660636488932,0.11170291495017705,1.0449986785942014,0.03390538982339783,0.8371306285384159,0.15712055320546844,0.9999999999999883,5.4461314991652965e-15,0.8371306285375884,0.1571205532053121,0.8642293508926348,0.12480706805981462,0.28069715958460484,0.2493074762348417,0.24142502587742984,0.20871888050433013,-0.9349284891721434,0.054618519213137054,6.0,0.0,0.010451135401294463,0.008485950681648823,0.613498983692651,0.3243614987053359,0.6184432434896932,0.322957667483948,2.0,0.0,776.8489323323855,614.083955166962,,,,
isotropic,raw_random,galerkin_control,4,0.29181341885699624,0.0849398526193081,5.866878047275104,1.865569126848116,1.0449986785942014,0.03390538982339783,5.846579356653795,1.8635255402127244,0.9999999999999883,5.4461314991652965e-15,5.846579356648011,1.8635255402108672,5.592378202011125,1.7044596122065088,-35.78703575284632,19.578573359227725,-32.45358088156156,17.16972302770804,-0.9985725535828361,0.0007649899846845198,6.0,0.0,0.010451135401294463,0.008485950681648823,0.14191846389821802,0.09225321625774865,0.14073271325637576,0.08945324434806073,6.0,0.0,47.910911458829084,34.39886685670202,,,,
isotropic,raw_shuffled_Kt,galerkin_control,4,0.29181341885699624,0.0849398526193081,186.21093147470202,113.38951004712773,1.0449986785942014,0.03390538982339783,186.13574638046254,113.43405080183229,0.9999999999999883,5.4461314991652965e-15,186.13574638027856,113.4340508017203,177.23116710104333,106.68661645704137,-44295.978991508826,41704.424284419416,-39946.41219028683,37479.16433422948,-0.9999976997689982,2.071708039484058e-06,6.0,0.0,0.010451135401294463,0.008485950681648823,5.849937659811815,3.0225920607221086,5.853033679538819,3.028334327092304,6.0,0.0,47222.78936707588,43316.56604444812,,,,
isotropic,raw_shuffled_labels,galerkin_control,4,0.29181341885699624,0.0849398526193081,0.6771519323086056,0.32181194123924217,1.0449986785942014,0.03390538982339783,0.5044095489511936,0.33035151941257157,0.9999999999999883,5.4461314991652965e-15,0.504409548950694,0.33035151941224294,0.6480141092398886,0.31457219610829834,0.6637219121438742,0.3968706779127039,0.5058609643027355,0.39374304824378564,-0.8299659469222586,0.21312928862250555,6.0,0.0,0.010451135401294463,0.008485950681648823,0.02157890015957612,0.006863777044850161,0.013765373537856226,0.002614408538796544,6.0,0.0,0.33573016516392346,0.3563371593158109,,,,
isotropic,resp,galerkin_main,4,0.29181341885699624,0.0849398526193081,0.3007402050668593,0.07966189440562654,1.0449986785942014,0.03390538982339783,0.08109091832230797,0.0373178925581702,0.9999999999999883,5.4461314991652965e-15,0.08109091832222777,0.03731789255813306,0.2862707382661276,0.0668634161253495,0.9923797941369226,0.007406319558470745,0.9146960271006025,0.038465922554797985,-0.19082302830299544,0.24391192305348558,6.0,0.0,0.010451135401294463,0.008485950681648823,0.011361389126937488,0.0075487982222788245,0.001818635205959772,0.001704118695372145,6.0,0.0,0.006979678771704233,0.005789209466325848,0.05,0.0,20.0,0.0
isotropic,resp_actLR,activation_low_rank,4,0.29181341885699624,0.0849398526193081,0.21843127018422773,0.05174708824520167,1.0449986785942014,0.03390538982339783,0.2176217342544129,0.08766126632337382,0.9999999999999883,5.4461314991652965e-15,0.21762173425419779,0.08766126632328723,0.20861955143909694,0.04684244907199106,0.9468774075701436,0.038556774293626736,0.9548322214810535,0.01949253091226803,-0.14426253087963936,0.25004878770762673,6.0,0.0,0.010451135401294463,0.008485950681648823,0.008328317542726714,0.004140347379204293,0.009919330014445662,0.0028196435295902195,6.0,0.0,0.1242317267817022,0.07455373726837744,,,,
