episode,lambda,basis,operator_kind,rank,point_model_to_T,point_operator_to_T,point_model_to_operator,E_model_to_T,E_model_to_operator,E_operator_to_T,E_model_to_zero,E_zero_to_T,R_use,R_sub,X_use,X_sub,cos_res,rho_operator_to_T
0,0.0,matched_response,galerkin,6,0.008509888746080706,0.00060484225779394,0.008357372233915174,0.01690843991457965,0.016926956179590544,0.0038172421578586994,0.9998183515907646,0.9999999999999998,0.0169300314928626,0.0038172421578548826,0.9997133740336507,0.9999854286623083,-0.11760434634564494,0.005643189062503846
0,0.0,matched_response,actLR,6,0.008509888746080706,0.01033801854126907,0.006297313797285129,0.01690843991457965,0.007078123192462476,0.015676276059076347,0.9998183515907646,0.9999999999999998,0.007079409155866886,0.015676276059060672,0.9999498819660039,0.9997542543689201,-0.04483707204433835,0.12626927120310638
0,0.1,matched_response,galerkin,6,0.008509888746080706,0.001149501643453741,0.008584401513784031,0.022096327093432257,0.022193655856011487,0.008395436068673167,1.0007123182745632,0.9999999999999998,0.02217785816232961,0.008395436068664773,0.9995081426073316,0.9999295166532169,-0.20070808500532306,0.010682768411291501
0,0.1,matched_response,actLR,6,0.008509888746080706,0.009901650718612516,0.003729215126444732,0.022096327093432257,0.011334243453869616,0.020142863021142002,1.0007123182745632,0.9999999999999998,0.011326175611988957,0.02014286302112186,0.9998717177460064,0.9995942650693124,-0.10063842842747146,0.13885274319146151
0,0.25,matched_response,galerkin,6,0.008509888746080706,0.002196334577702091,0.008951697833286362,0.030858235912154048,0.03249565569597831,0.015973725572901987,1.0014972606960912,0.9999999999999998,0.03244707396739132,0.015973725572886018,0.9989471873909547,0.9997448400913221,-0.3457069384768396,0.0193812222027429
0,0.25,matched_response,actLR,6,0.008509888746080706,0.010377472323818816,0.002569422702485745,0.030858235912154048,0.018483383283067627,0.02868234850817369,1.0014972606960912,0.9999999999999998,0.018455750213637413,0.028682348508145012,0.9996593852840518,0.9991773228840574,-0.20002179919499485,0.17910227842899903
0,0.5,matched_response,galerkin,10,0.008509888746080706,0.004068544643402879,0.009493041755090146,0.04894802551516058,0.06329860446249883,0.0387079166173485,1.0031215109346696,0.9999999999999997,0.06310163202806461,0.03870791661730981,0.9960181840353948,0.9985016971911473,-0.6344709344236943,0.04896085491104482
0,0.5,matched_response,actLR,10,0.008509888746080706,0.013876098986381997,0.005743167475950547,0.04894802551516058,0.04128631457822752,0.054144989951970875,1.0031215109346696,0.9999999999999997,0.041157839930795,0.05414498995191675,0.998306032212231,0.9970683200631069,-0.5010922688691692,0.5629254445462659
0,0.75,matched_response,galerkin,20,0.008509888746080706,0.0016433697166207194,0.008792011356792185,0.08233968613075136,0.14615663132598994,0.0888032139237107,1.0066458912518939,0.9999999999999992,0.14519170305665297,0.08880321392362196,0.9789193693635088,0.9921139891968355,-0.8655381233089683,0.1374387305135103
0,0.75,matched_response,actLR,20,0.008509888746080706,0.01604552191239609,0.010056502653287924,0.08233968613075136,0.11397325276094301,0.10110071947995043,1.0066458912518939,0.9999999999999992,0.11322079963897669,0.10110071947984942,0.9871810505291106,0.9897786445206568,-0.7129979471127605,2.30358607406071
0,0.9,matched_response,galerkin,20,0.008509888746080706,0.013771180795495292,0.02140976435889217,0.1391404527728278,0.3499420088398764,0.2458953257941881,1.0144336229780704,0.9999999999999981,0.34496294376778197,0.2458953257939427,0.8810005674270661,0.9395354887526908,-0.9504099815032773,0.42448359370276517
0,0.9,matched_response,actLR,20,0.008509888746080706,0.08665771496276625,0.0790314472003892,0.1391404527728278,0.2751248989745787,0.2191129234611944,1.0144336229780704,0.9999999999999981,0.27121035101993557,0.21911292346097572,0.9264449454996433,0.9519895267723846,-0.8654462209816076,9.580634664601998
0,1.0,matched_response,galerkin,20,0.008509888746080706,0.025130874146783635,0.03255356107341895,0.4043395629572976,1.445832865169396,1.243224639655159,1.0626409452409462,0.9999999999999861,1.36060338314952,1.243224639653933,-0.8512415662379191,-0.5456075046426516,-0.965941383366579,1.4702219613578107
0,1.0,matched_response,actLR,20,0.008509888746080706,0.7433595439344292,0.7352179526700224,0.4043395629572976,0.7147183905500748,0.7517678485903946,1.0626409452409462,0.9999999999999861,0.6725869107060851,0.7517678485896533,0.5476268475468447,0.4348451018268842,-0.8491372382212358,299.65459458661536
1,0.0,matched_response,galerkin,6,0.022689503301952747,0.000892538991542848,0.02245368028724425,0.018198752156779546,0.01853572161024549,0.002866347870914405,1.0073771567269123,0.9999999999999997,0.018399982058806896,0.0028663478709115395,0.9996614406602355,0.9999917840498829,-0.1938115287468493,0.0056009746396663875
1,0.0,matched_response,actLR,6,0.022689503301952747,0.013884614278863356,0.009958286581387123,0.018198752156779546,0.008814701231482529,0.016744962805191207,1.0073771567269123,0.9999999999999997,0.008750150003513864,0.016744962805174467,0.999923434874916,0.9997196062206534,-0.09111727979537201,0.21525466285313316
1,0.1,matched_response,galerkin,6,0.022689503301952747,0.001379677245356579,0.021954702542621662,0.021509714252328963,0.023161805318320936,0.0060692573517493065,1.0060228753745353,0.9999999999999996,0.023023139816452914,0.006069257351743239,0.9994699350329921,0.9999631641151983,-0.3935171149451436,0.00938078191838273
1,0.1,matched_response,actLR,6,0.022689503301952747,0.018030718272647222,0.006173270924767472,0.021509714252328963,0.013854934327887572,0.018754386541034777,1.0060228753745353,0.9999999999999996,0.013771987364318831,0.01875438654101603,0.999810332364037,0.9996482729854702,-0.15590010200459567,0.23584444878426666
1,0.25,matched_response,galerkin,6,0.022689503301952747,0.0013861980645900633,0.022906362238178605,0.028591178409645906,0.034164248718100663,0.012431593913618692,1.0051046673087636,0.9999999999999994,0.03399073731250674,0.012431593913606268,0.9988446297769522,0.9998454554727672,-0.5936730144140917,0.017471911884145683
1,0.25,matched_response,actLR,6,0.022689503301952747,0.02121051308189278,0.003790044790744592,0.028591178409645906,0.022902303541813832,0.024573610448242064,1.0051046673087636,0.9999999999999994,0.02278598865042934,0.024573610448217504,0.9994807987212225,0.9993961376695393,-0.27623189148455357,0.29009834599717
1,0.5,matched_response,galerkin,9,0.022689503301952747,0.0015473434985911465,0.021889406362087666,0.04403725526761634,0.05883288798924437,0.02686674164037766,1.0037021687458076,0.9999999999999992,0.05861588210245808,0.026866741640350814,0.9965641783653507,0.9992781781936306,-0.7097882203367883,0.03949909064736716
1,0.5,matched_response,actLR,9,0.022689503301952747,0.03350159450099179,0.01131302984236805,0.04403725526761634,0.045389279044019584,0.038861999129175304,1.0037021687458076,0.9999999999999992,0.04522186008693323,0.038861999129136474,0.9979549833702779,0.998489745023687,-0.4623689036270659,0.35346859919234297
1,0.75,matched_response,galerkin,20,0.022689503301952747,0.014916563140965514,0.021278142157177667,0.07295932924569429,0.11758573478632997,0.08187090895748932,1.0018480423107765,0.9999999999999984,0.11736883221830673,0.08187090895740756,0.9862245572237109,0.9932971542664879,-0.7897799111410844,0.24341394830814958
1,0.75,matched_response,actLR,20,0.022689503301952747,0.0829400945518594,0.0617044124317646,0.07295932924569429,0.08001930943249835,0.08089489791752476,1.0018480423107765,0.9999999999999984,0.07987170314557168,0.08089489791744398,0.9936205110366256,0.9934560154909263,-0.5888945962552298,2.4905369727628055
1,0.9,matched_response,galerkin,20,0.022689503301952747,0.016380043568982282,0.022061979793614947,0.12168467010924347,0.23416096544655796,0.16975501713377553,1.0003220789288747,0.9999999999999966,0.23408557141621708,0.16975501713360636,0.9452039452547432,0.971183234157969,-0.8659241118270553,0.46537355360533283
1,0.9,matched_response,actLR,20,0.022689503301952747,0.19838600440605578,0.17609027041028702,0.12168467010924347,0.168600500431788,0.16185651532004272,1.0003220789288747,0.9999999999999966,0.16854621524714677,0.16185651531988143,0.9715921733258625,0.9738024684485049,-0.7295315108508992,12.517588182855329
1,1.0,matched_response,galerkin,20,0.022689503301952747,0.06142407126613885,0.08389022672483637,0.3908222084450685,2.032895923204799,1.850176771756687,1.0526543149977186,0.9999999999999689,1.9312094143719667,1.8501767717548943,-2.7295698021589145,-2.423154086741362,-0.9841333647951251,3.8111198487271656
1,1.0,matched_response,actLR,20,0.022689503301952747,0.9434146470593026,0.920752940151073,0.3908222084450685,0.7441502845062512,0.7512589900503243,1.0526543149977186,0.9999999999999689,0.7069275011779693,0.7512589900495963,0.5002535080782722,0.43560992986966063,-0.8634365650852723,782.7298488048416
2,0.0,matched_response,galerkin,6,0.0031262663796780736,0.007707170421177185,0.009857304301569137,0.007129670791125736,0.0076412037876446995,0.0028561402307589697,0.9979512261308491,0.9999999999999999,0.007656891025889822,0.002856140230756114,0.9999413720198177,0.9999918424629822,-0.3599953051672274,0.018860225526784555
2,0.0,matched_response,actLR,6,0.0031262663796780736,0.00939258729450336,0.007717479096542204,0.007129670791125736,0.004312670290020433,0.006747783617949957,0.9979512261308491,0.9999999999999999,0.004321524115699262,0.00674778361794321,0.9999813244293174,0.9999544674162454,-0.22850621567016485,0.1373730279826258
2,0.1,matched_response,galerkin,6,0.0031262663796780736,0.007823667845479694,0.009820877483866187,0.008101298781627837,0.009307997408654338,0.004341764507585902,0.9981173501211342,0.9999999999999999,0.009325554162058568,0.004341764507581561,0.9999130340395705,0.9999811490809607,-0.4931403494624983,0.02077982932437651
2,0.1,matched_response,actLR,6,0.0031262663796780736,0.008245189132120962,0.00651404816254604,0.008101298781627837,0.006634759455878221,0.007539597085244164,0.9981173501211342,0.9999999999999999,0.006647273945359593,0.007539597085236625,0.9999558137490954,0.9999431544757923,-0.3521802406532698,0.125553905105696
2,0.25,matched_response,galerkin,6,0.0031262663796780736,0.007903431249897232,0.00970869248514341,0.009659411955705438,0.012261350131608137,0.007000678652721246,0.9982488635001519,0.9999999999999999,0.012282859094478687,0.007000678652714246,0.9998491313724652,0.9999509904984014,-0.6177115662452138,0.023566229771157358
2,0.25,matched_response,actLR,6,0.0031262663796780736,0.007617848134953938,0.005993377593344078,0.009659411955705438,0.009882303798967228,0.009358022069435158,0.9982488635001519,0.9999999999999999,0.009899639418879063,0.0093580220694258,0.9999019971393762,0.9999124274229482,-0.49702336725196716,0.13654219095687073
2,0.5,matched_response,galerkin,6,0.0031262663796780736,0.008302634165068195,0.009602694247348552,0.013209380711411775,0.020892492724915793,0.014494331851292197,0.9984934966430353,0.9999999999999999,0.0209240148234676,0.014494331851277706,0.9995621856036673,0.9997899143441851,-0.7794893411576191,0.03301574416933763
2,0.5,matched_response,actLR,6,0.0031262663796780736,0.007173179552244404,0.006351349904285809,0.013209380711411775,0.018197155800452017,0.0153579532904672,0.9984934966430353,0.9999999999999999,0.018224611238443884,0.015357953290451844,0.9996678635452075,0.9997641332707283,-0.7022470544095831,0.23186091206726128
2,0.75,matched_response,galerkin,10,0.0031262663796780736,0.012876708955610099,0.013930258624957682,0.02029454578325994,0.038323102100498135,0.027807747597345483,0.9989682696327439,0.9999999999999998,0.03836268204449447,0.02780774759731768,0.998528304626353,0.9992267291735639,-0.8586366693383398,0.04840659109382341
2,0.75,matched_response,actLR,10,0.0031262663796780736,0.017821019250198113,0.016894998312316084,0.02029454578325994,0.033962488977414676,0.027589622531950683,0.9989682696327439,0.9999999999999998,0.03399756529791131,0.027589622531923097,0.9988441655538143,0.999238812728546,-0.8018941794148854,0.8301346674601336
2,0.9,matched_response,galerkin,20,0.0031262663796780736,0.005002200451085257,0.006677820674475695,0.03306970480927048,0.05178771267272211,0.034740730563566545,0.9999233154325975,0.9999999999999994,0.05179168429557557,0.03474073056353182,0.9973176214378274,0.9987930816399121,-0.7768365856874758,0.05302974735411509
2,0.9,matched_response,actLR,20,0.0031262663796780736,0.020074254664531933,0.019716085517749306,0.03306970480927048,0.0413487157076352,0.04048524713660173,0.9999233154325975,0.9999999999999994,0.041351886759141254,0.04048524713656127,0.9982900214614592,0.9983609447642916,-0.6735808458355316,1.3206246658607252
