exp,checkpoint,checkpoint_file,sweep,sweep_val,d_x,d_model,n_layers,n_heads,episode,probe_kind,smax,tau_sv,B_nat,dim_R_nat,dim_over_nctx,r_eff_T_task,E_F_T,E_TQ_T,E_F_TQ,X_use,X_sub,max_closure,mean_closure,max_refinement,mean_refinement,s_list,mse_model,mse_krr,mse_ratio,E_pointwise_F_T
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,10,task,1,0.001,45,3,0.06382978723404255,3,0.004846806769725531,2.39419283317036e-13,0.004846806769641914,0.9999765869808618,1.0,0.6787556975258441,0.08658053882038605,0.999987464324663,0.8764309595151929,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0033948641666486454,0.003073316239086905,1.104625721060607,0.00272518330646856
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,11,task,1,0.001,45,3,0.06382978723404255,3,0.0071679287723521,1.509917993837316e-13,0.007167928772351262,0.9999484754920738,1.0,0.6938103204992759,0.09190355721160447,0.9999746722564636,0.8719048606223113,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0069251158008376635,0.005284748622272944,1.310396443768636,0.006191932520637059
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,12,task,1,0.001,45,3,0.06382978723404255,3,0.005534011259819513,2.2174870750374353e-13,0.005534011259791063,0.9999694135268862,1.0,0.5030149246504302,0.06974219677236126,0.9999804379509519,0.8785493088930012,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0004154675987574361,0.00030166505128106913,1.3772480338477597,0.002925881378119101
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,13,task,1,0.001,45,3,0.06382978723404255,3,0.005299645237820846,2.9823286264346675e-12,0.005299645238077688,0.9999718895745062,1.0,0.4887123923263015,0.08014932731890458,0.9999712404003459,0.8817764863550683,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.009908936224472878,0.010441738414229532,0.9489738041099962,0.005234799701762464
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,14,task,1,0.001,45,3,0.06382978723404255,3,0.007257267009073481,6.2898231069837935e-12,0.00725726700916193,0.9999469308539608,1.0,0.6438405913846464,0.10169703636347054,0.9999669200429909,0.8803599501845086,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0023564159452010864,0.002606124246046418,0.9041840383381,0.011960533404209585
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,15,task,1,0.001,45,3,0.06382978723404255,3,0.007939750463454973,1.846043180052534e-13,0.007939750463456716,0.9999368500151169,1.0,0.6480770338965769,0.08250310193693852,0.9999901673145243,0.8725027608581916,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.011932968906874564,0.014324696013806799,0.8330347042180177,0.006856110833085857
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,0,task,1,0.001,45,4,0.0851063829787234,5,0.009586071690187875,0.43307822817245567,0.43230426786926696,0.813837028426594,0.8124432482833815,0.6759826648241212,0.18641796375692415,0.9999739730052006,0.8607601068665178,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.004653507771496326,0.005031901695331644,0.924801010284765,0.0051114451714602185
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,1,task,1,0.001,45,4,0.0851063829787234,5,0.008014264348040985,0.47615066683256574,0.4772567018211181,0.7731966481627477,0.7732805424753564,0.6772369044355854,0.14364968444880674,0.9999778102185376,0.8648354257202917,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.010273381503356441,0.012119347807440997,0.8476843528699477,0.008528509684303224
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,2,task,1,0.001,45,5,0.10638297872340426,5,0.00841588306444736,9.84187723693527e-13,0.008415883064530663,0.9999292706237612,1.0,0.6242892265604075,0.13199132563893562,0.9999220982203795,0.869077158144457,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.00816274285120368,0.007543191924885994,1.082133787988836,0.012047449109603689
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,3,task,1,0.001,45,5,0.10638297872340426,5,0.013151566300407569,1.2740125395300258e-12,0.013151566300613276,0.9998281906225426,1.0,0.7272113004698713,0.15170077759491923,0.9999523507004671,0.8552044747629056,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.012822581812834646,0.011818325165271353,1.0849745317986632,0.011066782307633747
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,4,task,1,0.001,45,5,0.10638297872340426,5,0.006125243384746876,4.186242921345286e-13,0.006125243384723779,0.9999623391890501,1.0,0.7203555627126433,0.12668423883463434,0.9999772875681978,0.8585270949525685,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.007356247907473801,0.005760695576613961,1.2769721658851618,0.0043893273584958105
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,5,task,1,0.001,45,5,0.10638297872340426,5,0.011427032755306238,3.3609804277420318e-12,0.011427032755339642,0.9998697133120252,1.0,0.7009235619787811,0.1388590045973299,0.9999727211344758,0.8663351537893638,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.02997606149234522,0.037004341465196586,0.810068773161073,0.006004451264275312
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,6,task,1,0.001,45,5,0.10638297872340426,5,0.00696731592484375,2.9535139892396035e-13,0.006967315924829966,0.9999513244361018,1.0,0.6856056554169562,0.15612562019797074,0.9999246103775892,0.865426116320297,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.005055318447938177,0.006783902050763913,0.7451933135397959,0.01259750568429132
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,7,task,1,0.001,45,5,0.10638297872340426,5,0.006240619825897161,1.4421714760102985e-12,0.006240619825939888,0.9999610175857881,1.0,0.6375596009953259,0.1099145509697106,0.9999772833357452,0.867657809894352,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.002192461216771635,0.0021278959794675005,1.0303422901904686,0.003512586390660824
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,8,task,1,0.001,45,5,0.10638297872340426,5,0.005891567936270092,7.769748447700272e-14,0.005891567936286565,0.9999653445118708,1.0,0.7872634619538788,0.14080450103763603,0.9999650695090413,0.8633388432322,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.011047030594064706,0.009327865551128054,1.1843042262469947,0.008353401824348032
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,9,task,1,0.001,45,4,0.0851063829787234,5,0.0076826813002796885,0.4694942679757242,0.47039879026407655,0.7800143109774532,0.7795751323383797,0.6895478968439174,0.18374797681893174,0.9999796157577313,0.8670390082168526,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.014230933870973406,0.013051790335409055,1.0903434322236525,0.007302599572354694
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,10,task,1,0.001,45,4,0.0851063829787234,5,0.010739240878850578,0.36223735109619704,0.36367056661721253,0.8695552264243882,0.8687841014710729,0.7062352486223252,0.20994393239964526,0.9999873447334933,0.8663096668778193,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.027943505360177534,0.023676452267763395,1.1802234998789887,0.006355059183867451
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,11,task,1,0.001,45,4,0.0851063829787234,5,0.01134026576346988,0.530616257830827,0.5321580429897965,0.7184505717328589,0.7184463869261726,0.6805688171764694,0.14859282803352025,0.9999759113445624,0.8689400521379924,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.013618012466100525,0.012273548806865228,1.1095415580604746,0.014803420459390515
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,12,task,1,0.001,45,4,0.0851063829787234,5,0.008325691340098558,0.5472961147356408,0.5473124670158169,0.7002291618319436,0.7004669627958715,0.6211135791819523,0.14596349515562823,0.9999851712128079,0.8783398837338873,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.007994730694337981,0.009651053302707496,0.8283790839798956,0.008992847687604067
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,13,task,1,0.001,45,5,0.10638297872340426,5,0.006464682123993419,1.89953352883714e-12,0.0064646821242081,0.9999582517974576,1.0,0.6434264637711283,0.1276833548666899,0.9999841922589456,0.8670737386592459,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.01624557002431827,0.011329053858578256,1.4339741188552364,0.007044098588684381
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,14,task,1,0.001,45,5,0.10638297872340426,5,0.013295033664850419,1.3647077268767016e-12,0.013295033664911837,0.9998240424191189,1.0,0.7366360992376475,0.1326941769993789,0.999993625365429,0.8552046780515998,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.04578653019854551,0.03340078664710387,1.3708219115406848,0.04398888606762387
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,15,task,1,0.001,45,5,0.10638297872340426,5,0.010541741312916351,1.1514883844011854e-13,0.010541741312897666,0.9998890940899088,1.0,0.6909644438875482,0.13700438354642638,0.999950968951973,0.8691932535577078,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.023818761796115234,0.023040914165750118,1.033759408362424,0.010489190900384865
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,0,task,1,0.001,45,6,0.1276595744680851,8,0.012535510864099481,0.37418229764873,0.3737765226348716,0.8593722141603459,0.8599876081265972,0.645594253349589,0.3011348831432171,0.9999763597573675,0.8561218803522517,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.004016207258012383,0.0028942566470406736,1.3876472434187495,0.007478055719538673
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,1,task,1,0.001,45,5,0.10638297872340426,8,0.013396617697426942,0.6433585821190146,0.645676119965714,0.585697670769979,0.586089734814639,0.7125924193860991,0.293491125079232,0.9999762295180924,0.8623832079259253,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.009265917081620056,0.006445517570108458,1.4375753352362888,0.011125222961376892
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,2,task,1,0.001,45,6,0.1276595744680851,8,0.011661827231810543,0.4261657896022806,0.42402793963194424,0.8195868274465272,0.818382719773028,0.7839791998005529,0.34043657837335733,0.9999624338180538,0.8313475286611116,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.05378501553690945,0.037663629196522816,1.4280359244263958,0.00880319367135203
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,3,task,1,0.001,45,6,0.1276595744680851,8,0.013112030395103015,0.6995292389835097,0.6991783944938285,0.5122321934381846,0.5106588438081305,0.7842963468260973,0.31207724477577536,0.9999555988579464,0.8501337451841493,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.011157857157175544,0.006751538059663657,1.6526393036035698,0.010082601780745515
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,4,task,1,0.001,45,5,0.10638297872340426,8,0.013086676998770804,0.5906928609993669,0.5925353398718773,0.6490493569615383,0.6510819439650806,0.6463707235741925,0.25346936137952536,0.9999825521795525,0.8587786482498818,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.03606286171996037,0.03302292938589673,1.0920551989358618,0.006145381868092543
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,5,task,1,0.001,45,5,0.10638297872340426,8,0.014027809013422845,0.7039698392768817,0.7042850073258684,0.5042430973884828,0.5044264653894726,0.7240200758799551,0.40506075421173615,0.9999796377509881,0.8380406109347283,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.01812314427065531,0.021510447713071312,0.8425275248753828,0.012941951486060817
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,6,task,1,0.001,45,6,0.1276595744680851,8,0.010582116562199902,0.3927312096905601,0.39198093739131107,0.8471752692646598,0.8457621969352977,0.6782351897764418,0.30221754444345295,0.9999489313640271,0.856688443397167,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.042615043290022525,0.035396400742858596,1.2039371912303916,0.006468993595021167
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,7,task,1,0.001,45,5,0.10638297872340426,8,0.012957702528668506,0.6189086885023803,0.6192002014491899,0.6171287765399951,0.6169520352970297,0.6444099704984212,0.2794844647806507,0.9999677422124386,0.8565741140607646,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.015318412650272784,0.016774770676568032,0.9131816431726502,0.01074029803449232
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,8,task,1,0.001,45,6,0.1276595744680851,8,0.009322261253964877,0.5435936972064279,0.5412082410858825,0.7046888132389469,0.7045058923580374,0.784175865127527,0.3677633265299635,0.9999625133173509,0.8350831691770514,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0203441759154801,0.014861832840100815,1.3688874134411335,0.010090341629686419
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,9,task,1,0.001,45,7,0.14893617021276595,8,0.012659641908793436,0.19947647742250135,0.199287071127637,0.9602832889185795,0.9602091349551899,0.7319752991848403,0.2183805602525026,0.9999313266340943,0.8522645304990143,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.004243704818010317,0.008326438237333627,0.5096662819142315,0.016066779856635544
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,10,task,1,0.001,45,8,0.1702127659574468,8,0.01824580356309446,1.885553814609577e-12,0.018245803563082585,0.9996679540635054,1.0,0.6927939791025568,0.17153169376607835,0.9998065256041307,0.8526992586144544,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.017931803087275103,0.020458368698683907,0.8765020980596885,0.02289768616281007
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,11,task,1,0.001,45,6,0.1276595744680851,8,0.01435717081054131,0.44280499535153744,0.4410576498401086,0.8044811456449026,0.803923736092117,0.7048065716770892,0.23313460547249218,0.9999008544754205,0.8564043773693759,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.019850615740731912,0.021488684725304234,0.92377062600563,0.016315162451610042
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,12,task,1,0.001,45,4,0.0851063829787234,8,0.01900598313099296,0.7122048194362809,0.7031901894159595,0.4929002494477145,0.4927642951727492,0.7502878769265026,0.3356399021472192,0.9999703601075,0.8481069454367351,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.043460422394840326,0.04211527133769631,1.03193974571262,0.0251110717495954
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,13,task,1,0.001,45,5,0.10638297872340426,8,0.012543520494253078,0.5558058691329798,0.5547793391164453,0.692998792590637,0.6910798358379509,0.732099260559501,0.3466683392139587,0.9999653761783034,0.8405207172945133,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.05188184703779264,0.03507763921495152,1.4790575477405126,0.012692814733968055
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,14,task,1,0.001,45,5,0.10638297872340426,8,0.01317352427117777,0.6524638498526738,0.6490366113970817,0.5750544868907531,0.5742909246362788,0.6591170565862323,0.2907862887191249,0.9999575599086474,0.8582875870198707,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.021411308120828008,0.023190988809058465,0.9232598185923272,0.008155453508812187
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,15,task,1,0.001,45,6,0.1276595744680851,8,0.008924321421920312,0.5080328340418848,0.505856484570194,0.7420896135537416,0.741902639535887,0.729564092317302,0.29196265201421306,0.999939105443956,0.8513957723699158,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.013357526114662621,0.011364194898678116,1.1754045256841177,0.007037978661898243
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,0,task,1,0.001,45,5,0.10638297872340426,10,0.012284306239202656,0.7179952964730951,0.721365682473658,0.4849129838143287,0.48448275424354337,0.7019002088548021,0.42042693148377086,0.9999787531723124,0.8411299388703369,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.007794878914925363,0.00867421991174264,0.8986259276610132,0.011073437421200677
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,1,task,1,0.001,45,7,0.14893617021276595,10,0.009601089186695937,0.5572198604415869,0.5591684667670535,0.68784089296555,0.6895060271300795,0.7536041488497933,0.3855134358241713,0.9999313188662549,0.8417854980757418,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.017718110120179986,0.006961383029854111,2.5451997173830705,0.01713869130723613
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,2,task,1,0.001,45,5,0.10638297872340426,10,0.013366998712092387,0.7100495118886364,0.7092352211907811,0.49897852118658825,0.49582969066771765,0.7447928786468689,0.36751640660146423,0.9999715702559724,0.8444865224939236,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.07121303816340735,0.02722962941807407,2.615277537201393,0.01094488053456034
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,3,task,1,0.001,45,5,0.10638297872340426,10,0.009618429143100616,0.7343382842368655,0.7364044215420333,0.4590294190335241,0.4607472843051351,0.7020733361620939,0.44817748038410987,0.9999775282539181,0.8345615410941719,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.045064735030218045,0.0350251629726287,1.2866388392092571,0.012037160311246032
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,4,task,1,0.001,45,7,0.14893617021276595,10,0.017275634155430354,0.5774208399535736,0.578315248019017,0.666440072935613,0.6665851735879762,0.7275238909796214,0.28586284424745867,0.9999619820571056,0.841846056979197,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.009220963288078254,0.008359366971912844,1.1030695648438862,0.010976864876787356
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,5,task,1,0.001,45,6,0.1276595744680851,10,0.010175748338875605,0.60734820195827,0.608077688691141,0.6306097142068257,0.6311281615787943,0.7697429687433707,0.38685754186673055,0.9999702634224971,0.8362225536000106,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.007282397830048026,0.0072886985007426484,0.9991355561361223,0.007277534476507592
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,6,task,1,0.001,45,6,0.1276595744680851,10,0.015717513510782752,0.5578262862044429,0.5537805387400881,0.6906541342800229,0.6888298344199815,0.7918188079093104,0.39336185698474463,0.9999784577261168,0.8352289414895108,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.06113508068606599,0.05252440240979375,1.1639367204807396,0.008775422040217211
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,7,task,1,0.001,45,5,0.10638297872340426,10,0.010202595000507728,0.7081102245545055,0.7075279331659081,0.49918866769741876,0.4985799098823709,0.7070223847269753,0.40454979038963196,0.999941786228827,0.8488358018042896,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.018484213589254894,0.022786335749096255,0.8111972803695745,0.01497685503410965
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,8,task,1,0.001,45,5,0.10638297872340426,10,0.010337954588585654,0.7538218450661147,0.7548640135480779,0.43246582104418685,0.43175262590225505,0.6967858349324273,0.41740473404362927,0.9999778557664089,0.8410580197554132,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.03513512851772749,0.026671762272101735,1.317315599894886,0.00974190261908702
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,9,task,1,0.001,45,6,0.1276595744680851,10,0.0104258502957,0.6843706022884272,0.6836267481964607,0.5334282684744373,0.5316368787243123,0.6917576888927072,0.4299467586418866,0.999949326163043,0.8467491889306266,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.06719588870262988,0.05615733068004888,1.196564863196083,0.012356036823429473
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,10,task,1,0.001,45,6,0.1276595744680851,10,0.02347147437853436,0.5949976187547786,0.6008327062009505,0.6481356387445928,0.6459778336768512,0.7714188186675075,0.4080806055684579,0.9999738576281776,0.837008088693134,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.030878043575752523,0.017790377290974962,1.7356598497445537,0.016394842012752986
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,11,task,1,0.001,45,5,0.10638297872340426,10,0.011957708501560629,0.7301131309033748,0.733028892374161,0.4669869736940918,0.4669348160835377,0.6276902380542275,0.3936148251713841,0.999959662192186,0.847659600251276,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.11769884968914113,0.09641587820681508,1.2207413537910572,0.008812458429681244
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,12,task,1,0.001,45,5,0.10638297872340426,10,0.01666297532705052,0.7685139033367145,0.7658725110935386,0.41032192732396067,0.4093863803793484,0.754524971575654,0.40587269600571685,0.9999771878234893,0.8321590396352851,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.14475249785798994,0.0868546087987038,1.6666069867803055,0.020123942526131564
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,13,task,1,0.001,45,6,0.1276595744680851,10,0.010131490911443154,0.6546486366445414,0.6550422077961967,0.5717818055373922,0.5714351625403004,0.7325630522850389,0.36281069798426463,0.9999626654136985,0.8502228171097603,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.03248529840924087,0.021209175381351038,1.531662491593369,0.020688821989854115
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,14,task,1,0.001,45,5,0.10638297872340426,10,0.014160256965362203,0.7374634321588569,0.7426886012643491,0.453625746609866,0.4561476862295668,0.7698792914959613,0.47484843380340397,0.9999593601958874,0.8269340753881795,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0186921473629873,0.010848876771585785,1.7229569250840573,0.009472744213945141
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,15,task,1,0.001,45,5,0.10638297872340426,10,0.01292014365824711,0.7163496964546054,0.7123122500358385,0.48765450093406537,0.4868431123904211,0.6522764909443338,0.417928867612867,0.9999591654346556,0.8409034083864699,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.04258058461940184,0.024195859494176283,1.7598293885633858,0.007325631853816122
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,0,task,1,0.001,45,6,0.1276595744680851,15,0.01569238087505524,0.7925415057779537,0.7880378619515952,0.3726328600252464,0.37187796162047015,0.803708309011885,0.5331604734383775,0.9793696911572134,0.7986091524737347,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.022715284421877868,0.01855174867930417,1.2244282096823804,0.007744437457950804
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,1,task,1,0.001,45,6,0.1276595744680851,15,0.014619108603558138,0.8192691586657238,0.8186109281420657,0.3264913388588825,0.32879804566049964,0.7694479606036341,0.4735952620771397,0.9820848849592038,0.813563909458907,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.032596158971191835,0.0324589090688574,1.0042284200631413,0.01097404064939319
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,2,task,1,0.001,45,7,0.14893617021276595,15,0.017184343469036127,0.7946177178449079,0.7935839034844636,0.3669152198418514,0.368582682488213,0.703773646327527,0.44253197631864644,0.996639439406173,0.8206450205937209,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.06171320516281953,0.054799333464114613,1.1261670765253462,0.009801308757692388
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,3,task,1,0.001,45,6,0.1276595744680851,15,0.016671093590152942,0.7737249178677349,0.7715772351672864,0.40038785339404626,0.4013497514717643,0.7497598291766384,0.508921865669109,0.9552201947807645,0.7984772011469788,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.026916018161964816,0.02179455177048619,1.2349883789954343,0.012381195647960398
