checkpoint,probe_kind,n,B_nat_mean,B_nat_std,E_F_T_mean,E_F_T_std,E_F_TQ_mean,E_F_TQ_std,E_TQ_T_mean,E_TQ_T_std,E_pointwise_F_T_mean,E_pointwise_F_T_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,d_model_mean,d_model_std,d_x_mean,d_x_std,dim_R_nat_mean,dim_R_nat_std,dim_over_nctx_mean,dim_over_nctx_std,max_closure_mean,max_closure_std,max_refinement_mean,max_refinement_std,mean_closure_mean,mean_closure_std,mean_refinement_mean,mean_refinement_std,mse_krr_mean,mse_krr_std,mse_model_mean,mse_model_std,mse_ratio_mean,mse_ratio_std,n_heads_mean,n_heads_std,n_layers_mean,n_layers_std,r_eff_T_task_mean,r_eff_T_task_std,smax_mean,smax_std,sweep_val_mean,sweep_val_std,tau_sv_mean,tau_sv_std
dx10,task,16,45.0,0.0,0.01301938555707323,0.003764266142574597,0.6763839456937033,0.07303345765565054,0.6756617107073994,0.0729825144427476,0.012382326654410166,0.00426677265636003,0.538487708233887,0.0959464904292179,0.538878443030154,0.09603050873429796,128.0,0.0,10.0,0.0,5.5625,0.7274384280931732,0.11835106382978722,0.015477413363684531,0.7247109382325434,0.04532907226753303,0.9999644212875344,1.4172435925199285e-05,0.4001733691633558,0.041564999319064405,0.8404244432848329,0.006437456120459546,0.031812066741225165,0.0276587154030894,0.045458241022315556,0.03946148833365693,1.4734011626207972,0.5249060761118656,4.0,0.0,8.0,0.0,10.0,0.0,1.0,0.0,10.0,0.0,0.001,0.0
dx15,task,16,45.0,0.0,0.01754819630465291,0.004108429333593599,0.7740062530364313,0.04900904336442189,0.7746619349721562,0.049456800794912596,0.014230289259515983,0.00592950878171091,0.3976057848080863,0.07459295323009556,0.3973932943419418,0.0747749142503965,128.0,0.0,15.0,0.0,6.125,0.806225774829855,0.1303191489361702,0.017153739889996914,0.7721986173245139,0.0379101302304795,0.9773616156462032,0.017250891717755776,0.5060892821418035,0.05249241901051106,0.8027856753561801,0.015916581858182288,0.05508295735521386,0.03646435115306637,0.06877855651872393,0.0330976999729419,1.558434328493776,1.0317253450691768,4.0,0.0,8.0,0.0,14.9375,0.25,1.0,0.0,15.0,0.0,0.001,0.0
dx3,task,16,45.0,0.0,0.006133264784292502,0.001110160278828578,0.0061332647843389855,0.001110160278850428,1.4978053193860663e-12,3.037603961246065e-12,0.007125100411530229,0.003315799962393303,1.0,0.0,0.9999612336943784,1.3958827859625015e-05,128.0,0.0,3.0,0.0,3.0,0.0,0.06382978723404255,0.0,0.5976992253954607,0.08838708390519293,0.9999791622484884,1.4467506040203112e-05,0.08363594789281142,0.013125171950435563,0.8777480913340048,0.005146056479467462,0.005772163564191154,0.005682470424505045,0.005909723452650705,0.0054066775389188144,1.2530060078235072,0.7162130699737628,4.0,0.0,8.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.001,0.0
dx5,task,16,45.0,0.0,0.009013056350912926,0.0024818824874938677,0.1819763451794731,0.23408728892746644,0.17617955541591518,0.23810023852258347,0.010661722578436377,0.009424245375466428,0.9158122733931396,0.11774981564801065,0.9159013460089758,0.11760877406315717,128.0,0.0,5.0,0.0,4.625,0.5,0.09840425531914893,0.010638297872340427,0.6878075305042849,0.043740411031873816,0.9999687521059111,2.1033632820654487e-05,0.14823611343106802,0.025504997787872217,0.8652039040573787,0.005778013371536619,0.013996316662517338,0.010079803343826818,0.015073586125503318,0.01151318206686898,1.0645948415541913,0.1996233019376538,4.0,0.0,8.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,0.001,0.0
dx8,task,16,45.0,0.0,0.013099532384140015,0.00264389997867735,0.5039576158050623,0.1919617966878796,0.503995065579306,0.19558554398850106,0.012009561741980996,0.0056083183341334225,0.7101261254185929,0.16014475242540832,0.7104156093949059,0.160112515801112,128.0,0.0,8.0,0.0,5.6875,0.9464847243000456,0.12101063829787234,0.020137972857447776,0.7127698862858063,0.0489711110326287,0.9999489441954919,4.331063890060209e-05,0.2964524577689062,0.05835423568303082,0.8503019085341819,0.009256911208813938,0.021083931797096077,0.012465060293103321,0.023926616387140588,0.016338405301664395,1.1403804638780968,0.3036146610486949,4.0,0.0,8.0,0.0,8.0,0.0,1.0,0.0,8.0,0.0,0.001,0.0
