episode,model_key,checkpoint,mse_model_true,mse_krr_true,ratio_model_krr,mse_model_krr,rel_model_krr_norm,rel_model_true_norm,krr_pred_norm,model_pred_norm
0,dx40,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/dx40_scale_aware_gated_s122/minimal_scale_canonical_single_dx40_tau16_am2p0_2p0_inv_rank_bs16_ga1_150000_s122.best.pt,0.10100987284578385,0.12318007543393855,0.8200179492498803,0.0038970126766212673,0.07301471096269083,0.2780125876265067,1.4808673783757615,1.5171748543194226
1,dx40,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/dx40_scale_aware_gated_s122/minimal_scale_canonical_single_dx40_tau16_am2p0_2p0_inv_rank_bs16_ga1_150000_s122.best.pt,0.03235045354014488,0.03485683397593239,0.9280950060605594,0.003445230294841461,0.9881800853223519,0.8996265062354294,0.10288064034742911,0.04509411484191778
2,dx40,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/dx40_scale_aware_gated_s122/minimal_scale_canonical_single_dx40_tau16_am2p0_2p0_inv_rank_bs16_ga1_150000_s122.best.pt,0.3254760945000612,0.2916518847885515,1.1159745966875283,0.02282827146373262,0.057797616904014894,0.22921659681362633,4.527799732265832,4.300245842519594
3,dx40,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/dx40_scale_aware_gated_s122/minimal_scale_canonical_single_dx40_tau16_am2p0_2p0_inv_rank_bs16_ga1_150000_s122.best.pt,0.005260415836869985,0.0063920115490102855,0.8229671984376322,0.0027353651180564223,0.20833009263175822,0.33719398719626265,0.434826769132837,0.34575827089045974
