basis,operator_kind,lambda,n,E_model_to_T_mean,E_model_to_T_std,E_model_to_operator_mean,E_model_to_operator_std,E_model_to_zero_mean,E_model_to_zero_std,E_operator_to_T_mean,E_operator_to_T_std,E_zero_to_T_mean,E_zero_to_T_std,R_sub_mean,R_sub_std,R_use_mean,R_use_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,cos_res_mean,cos_res_std,lambda_mean,lambda_std,point_model_to_T_mean,point_model_to_T_std,point_model_to_operator_mean,point_model_to_operator_std,point_operator_to_T_mean,point_operator_to_T_std,rank_mean,rank_std
raw,galerkin,0.5,4,0.2796854545157037,0.12693139584319899,0.5547830877674592,0.06612449168768068,0.9304605246985038,0.12792405057233477,0.5646638775300725,0.19495043077244906,0.9999999999999218,1.0098774806636088e-13,0.5646638775295396,0.19495043077223975,0.6019565157559907,0.08486635842196728,0.6526504525695936,0.19410892450355077,0.6322466290450534,0.10377277358693103,-0.8096478840366986,0.27583867502300513,0.5,0.0,0.33183062645520395,0.44276659104837,0.483346437809921,0.5153397844226768,0.19680868040583122,0.14811342192227714,9.0,0.0
raw,galerkin,0.75,4,0.33229790832033557,0.12315665441621654,0.6591883411243364,0.12295039417895844,0.9224716266295734,0.12839045216321449,0.671853664476352,0.2272922612290043,0.9999999999999253,9.336445372835037e-14,0.671853664475715,0.22729226122875468,0.7157588267227325,0.09396129355459447,0.5098663245196929,0.2548886464931712,0.48106775845365796,0.12872280381840978,-0.8089280329737538,0.2702251538501252,0.75,0.0,0.33183062645520395,0.44276659104837,0.483346437809921,0.5153397844226768,0.19680868040583122,0.14811342192227714,9.0,0.0
raw,galerkin,0.9,4,0.3707939826636053,0.12227734377193132,0.7370956601542132,0.17819704466616268,0.9170653581430532,0.13031157768186397,0.7470695834375537,0.2601334659209145,0.9999999999999238,9.283053544676577e-14,0.7470695834368457,0.26013346592062825,0.8007373627176219,0.12508126831312108,0.39113497243458895,0.32686856212150317,0.3470856831859133,0.19161924247399933,-0.808236359987805,0.2663745232558072,0.9,0.0,0.33183062645520395,0.44276659104837,0.483346437809921,0.5153397844226768,0.19680868040583122,0.14811342192227714,9.0,0.0
raw,galerkin,1.0,4,0.4092270862035371,0.1442337782730577,0.8020277206027623,0.23307422352861862,0.922958628666063,0.15508576162272517,0.7984522820039442,0.2806635346745677,0.9999999999999152,1.0344113413875702e-13,0.7984522820031934,0.2806635346742581,0.8621355990767147,0.1414746046003053,0.3033949385920065,0.3997252812881263,0.24171091099452488,0.2419843535500865,-0.8075140213674972,0.2610184781831728,1.0,0.0,0.33183062645520395,0.44276659104837,0.483346437809921,0.5153397844226768,0.19680868040583122,0.14811342192227714,9.0,0.0
response,actLR,0.0,4,0.18688403150967067,0.12437418270989756,0.5711174785262548,0.1343092943590083,0.9474921095487948,0.12002255429864857,0.6536679236833131,0.23339451782636228,0.9999999999998679,1.858911340542755e-13,0.6536679236827745,0.23339451782627746,0.6164654622912393,0.18571565802744897,0.53186349483473,0.3056923995295117,0.5941026045746224,0.22300313962399576,-0.9693855967158448,0.020906707836210757,0.0,0.0,0.33183062645520395,0.44276659104837,1.3067092406786918,0.828698300692041,1.2097189049806036,0.7081765108530386,9.0,0.0
response,actLR,0.1,4,0.2006218373949506,0.12005124235453102,0.6093518390156525,0.17361796431841053,0.9416315456069952,0.11998099062048724,0.6805384818892044,0.23797103057043964,0.9999999999998977,1.3800826912746714e-13,0.6805384818886149,0.2379710305703122,0.6634449375734213,0.22837831491924085,0.49439471612571706,0.3182268284770272,0.5207233237641852,0.29870361900402653,-0.9643562125380671,0.025522713632664885,0.1,0.0,0.33183062645520395,0.44276659104837,1.3067092406786918,0.828698300692041,1.2097189049806036,0.7081765108530386,9.0,0.0
response,actLR,0.25,4,0.23100075039706963,0.12479913654220534,0.6586457159958052,0.19805667586643422,0.9370611056319501,0.12369199940918366,0.7277491469427868,0.24529783678002368,0.9999999999999113,1.175028810713421e-13,0.7277491469421431,0.24529783677988307,0.7209177021031998,0.2559313272146075,0.42525290757831546,0.3563010481083113,0.43115203360686927,0.3686210442577982,-0.9558507525847092,0.02528765398103902,0.25,0.0,0.33183062645520395,0.44276659104837,1.3067092406786918,0.828698300692041,1.2097189049806036,0.7081765108530386,9.0,0.0
response,actLR,0.5,4,0.2796854545157037,0.12693139584319899,0.7407881188956542,0.20929679407859197,0.9304605246985038,0.12792405057233477,0.8100017484151449,0.2382319090789198,0.9999999999999218,1.0098774806636088e-13,0.8100017484144152,0.23823190907878763,0.8134192578294448,0.264646047611579,0.3013313356880976,0.3998812561067125,0.2858209631048726,0.4361181478878962,-0.9451191992360715,0.02233547088746008,0.5,0.0,0.33183062645520395,0.44276659104837,1.3067092406786918,0.828698300692041,1.2097189049806036,0.7081765108530386,9.0,0.0
response,actLR,0.75,4,0.33229790832033557,0.12315665441621654,0.8399357105124219,0.20407976478565854,0.9224716266295734,0.12839045216321449,0.9084573687409108,0.2160563565535171,0.9999999999999253,9.336445372835037e-14,0.908457368740085,0.21605635655341549,0.9220935993936943,0.23792067242935777,0.13969494727648868,0.4231765332363693,0.10728870918025304,0.45022058036435564,-0.9370073305268956,0.019325257203411147,0.75,0.0,0.33183062645520395,0.44276659104837,1.3067092406786918,0.828698300692041,1.2097189049806036,0.7081765108530386,9.0,0.0
response,actLR,0.9,4,0.3707939826636053,0.12227734377193132,0.9178113586343645,0.20856277315979765,0.9170653581430532,0.13031157768186397,0.9828254973192929,0.2066907639261537,0.9999999999999238,9.283053544676577e-14,0.9828254973183992,0.20669076392607003,1.0059935906592568,0.20678676192571002,0.0020132379015845303,0.4442778625124485,-0.04409367812829437,0.4299669721573176,-0.9324798528975898,0.019008875939434386,0.9,0.0,0.33183062645520395,0.44276659104837,1.3067092406786918,0.828698300692041,1.2097189049806036,0.7081765108530386,9.0,0.0
response,actLR,1.0,4,0.4092270862035371,0.1442337782730577,0.9916347126887155,0.2487983424761977,0.922958628666063,0.15508576162272517,1.0462907401466255,0.24179987247916268,0.9999999999999152,1.0344113413875702e-13,1.046290740145686,0.24179987247906748,1.0745236858892317,0.19933993217449295,-0.13857469666277766,0.5540739078820919,-0.18440345795647906,0.44248354465186024,-0.9280816619601149,0.022464335345382988,1.0,0.0,0.33183062645520395,0.44276659104837,1.3067092406786918,0.828698300692041,1.2097189049806036,0.7081765108530386,9.0,0.0
response,galerkin,0.0,4,0.18688403150967067,0.12437418270989756,0.4670445791970271,0.07556593055359306,0.9474921095487948,0.12002255429864857,0.5031614527573502,0.13593160811475136,0.9999999999998679,1.858911340542755e-13,0.5031614527569206,0.1359316081146601,0.5069367474600243,0.14966396629804393,0.732970500896067,0.14165083054292812,0.726215656968605,0.16176521472256217,-0.9219913027067141,0.08890307804013961,0.0,0.0,0.33183062645520395,0.44276659104837,1.0938225733688505,1.1412084366455821,0.9218311379726742,0.9264223428018684,9.0,0.0
response,galerkin,0.1,4,0.2006218373949506,0.12005124235453102,0.5495565147697241,0.143301493254139,0.9416315456069952,0.11998099062048724,0.5791452137620005,0.16508448815576812,0.9999999999998977,1.3800826912746714e-13,0.5791452137614921,0.16508448815566987,0.600422793514334,0.20651795041973828,0.644151155204941,0.18985685452370316,0.6075052211442662,0.2464734262255764,-0.9455040380432402,0.04396215993342135,0.1,0.0,0.33183062645520395,0.44276659104837,1.0938225733688505,1.1412084366455821,0.9218311379726742,0.9264223428018684,9.0,0.0
response,galerkin,0.25,4,0.23100075039706963,0.12479913654220534,0.6387860383488082,0.19723906214522927,0.9370611056319501,0.12369199940918366,0.6621116903504803,0.1926648039047787,0.9999999999999113,1.175028810713421e-13,0.6621116903498904,0.19266480390466392,0.7031280780288619,0.26996001842324835,0.533768314504294,0.2534229020319737,0.45095209722712826,0.3818694654659215,-0.945586584606575,0.030678396750797247,0.25,0.0,0.33183062645520395,0.44276659104837,1.0938225733688505,1.1412084366455821,0.9218311379726742,0.9264223428018684,9.0,0.0
response,galerkin,0.5,4,0.2796854545157037,0.12693139584319899,0.7655515019545247,0.23145637577955258,0.9304605246985038,0.12792405057233477,0.7809500284124148,0.2033754889157838,0.9999999999999218,1.0098774806636088e-13,0.7809500284117081,0.203375488915667,0.8476237760726726,0.31582725772409437,0.35909586100498736,0.3194328357761151,0.20672379169516253,0.5411155144975288,-0.941084752968331,0.02149759450743558,0.5,0.0,0.33183062645520395,0.44276659104837,1.0938225733688505,1.1412084366455821,0.9218311379726742,0.9264223428018684,9.0,0.0
response,galerkin,0.75,4,0.33229790832033557,0.12315665441621654,0.8979235102306449,0.22959117331521772,0.9224716266295734,0.12839045216321449,0.9046750323373738,0.18482606456099207,0.9999999999999253,9.336445372835037e-14,0.9046750323365483,0.18482606456090403,0.9968336168562334,0.3144705894181132,0.1559425802610616,0.3412438564529842,-0.06784607340141144,0.6334673795778906,-0.9367177073150353,0.017992676471930792,0.75,0.0,0.33183062645520395,0.44276659104837,1.0938225733688505,1.1412084366455821,0.9218311379726742,0.9264223428018684,9.0,0.0
response,galerkin,0.9,4,0.3707939826636053,0.12227734377193132,0.9936430570843626,0.22192095476775,0.9170653581430532,0.13031157768186397,0.9916282812995736,0.16589937218203157,0.9999999999999238,9.283053544676577e-14,0.9916282812986684,0.1658993721819749,1.103943002745858,0.29590094687400476,-0.0039685995391312845,0.34116652062555747,-0.284358181082241,0.658625744195134,-0.9343174130674261,0.018078556437767738,0.9,0.0,0.33183062645520395,0.44276659104837,1.0938225733688505,1.1412084366455821,0.9218311379726742,0.9264223428018684,9.0,0.0
response,galerkin,1.0,4,0.4092270862035371,0.1442337782730577,1.0849783416614416,0.25932938672292644,0.922958628666063,0.15508576162272517,1.0644937818942695,0.19117877593133067,0.9999999999999152,1.0344113413875702e-13,1.0644937818933096,0.19117877593127294,1.195701926681386,0.3126762253195762,-0.16055900496445566,0.4219321984388389,-0.5030279138796527,0.7438974725538802,-0.932362493005109,0.020256504565951593,1.0,0.0,0.33183062645520395,0.44276659104837,1.0938225733688505,1.1412084366455821,0.9218311379726742,0.9264223428018684,9.0,0.0
