probe_kind,method,operator_kind,n,E_model_to_T_mean,E_model_to_T_std,E_model_to_operator_mean,E_model_to_operator_std,E_model_to_zero_mean,E_model_to_zero_std,E_operator_to_T_mean,E_operator_to_T_std,E_zero_to_T_mean,E_zero_to_T_std,R_sub_mean,R_sub_std,R_use_mean,R_use_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,cos_res_mean,cos_res_std,nominal_rank_mean,nominal_rank_std,point_model_to_T_mean,point_model_to_T_std,point_model_to_operator_mean,point_model_to_operator_std,point_operator_to_T_mean,point_operator_to_T_std,rank_mean,rank_std
isotropic,raw,galerkin_main,4,0.33538027747278215,0.08936677055230995,0.7366283699006222,0.25955313639774824,0.9176531681575899,0.1316002160745626,0.7139920220320009,0.32922728016533453,0.9999999999999706,3.219627629579765e-14,0.7139920220313,0.32922728016500075,0.7941792949228824,0.2115944291509497,0.4089224409720227,0.39000056920915716,0.33570009568000614,0.3020852070086809,-0.7465049730873496,0.39030331854966877,9.0,0.0,0.33183062645520395,0.44276659104837,0.483346437809921,0.5153397844226768,0.19680868040583122,0.14811342192227714,9.0,0.0
isotropic,raw_actLR,activation_low_rank,4,0.33538027747278215,0.08936677055230995,0.84569222955355,0.45728681057141674,0.9176531681575899,0.1316002160745626,0.9024839766426334,0.3441945842882542,0.9999999999999706,3.219627629579765e-14,0.9024839766417504,0.344194584287899,0.9005463142022206,0.4008572149258235,0.09667023801505287,0.6395897512244199,0.06850145590822945,0.6857413444702255,-0.8265135327386458,0.2569868457329525,9.0,0.0,0.33183062645520395,0.44276659104837,1.6860687249479913,2.240114202410427,1.5708620684788008,1.9389895889646251,9.0,0.0
isotropic,raw_best_rank,best_rank_control,4,0.33538027747278215,0.08936677055230995,0.3353802774727823,0.08936677055231007,0.9176531681575899,0.1316002160745626,4.1184936927967374e-16,1.6730918882032187e-16,0.9999999999999706,3.219627629579765e-14,4.118493692792772e-16,1.673091888201742e-16,0.37404565772009213,0.11987197474364064,1.0,0.0,0.8493128781940388,0.09311597755527183,-0.000997029069881924,0.0006842710787885916,,,0.33183062645520395,0.44276659104837,0.3318306264552042,0.44276659104837,4.270215808871465e-16,2.4335189253474385e-16,9.0,0.0
isotropic,raw_euclidean,galerkin_control,4,0.33538027747278215,0.08936677055230995,0.7294123609992406,0.24224833682830213,0.9176531681575899,0.1316002160745626,0.7154834961995786,0.31391216046163306,0.9999999999999706,3.219627629579765e-14,0.7154834961988767,0.31391216046131404,0.7889219589002971,0.20327711486466596,0.4141777333029146,0.36548273468237,0.34661095369414086,0.2854830352442017,-0.7548002004749819,0.3774821042756688,9.0,0.0,0.33183062645520395,0.44276659104837,0.45947585775787736,0.618564864671814,0.193776470005371,0.24218980802349524,9.0,0.0
isotropic,raw_poly_y,galerkin_control,4,0.33538027747278215,0.08936677055230995,0.7547548286426032,0.27174657917871264,0.9176531681575899,0.1316002160745626,0.7354946471272051,0.34892170878079803,0.9999999999999706,3.219627629579765e-14,0.7354946471264829,0.34892170878044454,0.8105337203987992,0.21186796122555482,0.3677378549045913,0.42376118384629363,0.3093690633510763,0.3228570939589052,-0.7823930749453548,0.33253912830337756,9.0,0.0,0.33183062645520395,0.44276659104837,0.48935693405784497,0.3744845283931886,0.22945422410266816,0.27536626497153593,4.0,2.943920288775949
isotropic,raw_random,galerkin_control,4,0.33538027747278215,0.08936677055230995,1.0084094972806612,0.2077317020199293,0.9176531681575899,0.1316002160745626,1.018825579801085,0.18001744255789687,0.9999999999999706,3.219627629579765e-14,1.0188255798000936,0.18001744255770172,1.0910136716757186,0.07880120371577794,-0.062310271773758585,0.38439916920840167,-0.1949680540636245,0.16927519170931857,-0.9401805589925947,0.04055319667624143,9.0,0.0,0.33183062645520395,0.44276659104837,1.3623190971113999,1.8711920888621,1.2836655572841278,1.764056131088195,9.0,0.0
isotropic,raw_shuffled_Kt,galerkin_control,4,0.33538027747278215,0.08936677055230995,2.9236500346880034,2.0872274687225545,0.9176531681575899,0.1316002160745626,2.9507981005364723,2.074357175842347,0.9999999999999706,3.219627629579765e-14,2.950798100533576,2.074357175840254,3.057544253337018,1.9788344072991344,-10.934427699832527,14.927221186833291,-11.285416069747408,14.873043239757376,-0.9797548127141993,0.022045207682949264,9.0,0.0,0.33183062645520395,0.44276659104837,4.156570330614015,4.513997877809564,4.144299469065599,4.386893061738841,9.0,0.0
isotropic,raw_shuffled_labels,galerkin_control,4,0.33538027747278215,0.08936677055230995,0.7401332220800196,0.24257157436640203,0.9176531681575899,0.1316002160745626,0.7123910897940131,0.32528588001513487,0.9999999999999706,3.219627629579765e-14,0.7123910897933141,0.32528588001480413,0.7949399332934449,0.16906576829128883,0.4131407573803402,0.4053279186632803,0.34663307694947065,0.26615144718018174,-0.8221592002106891,0.23187288317286636,9.0,0.0,0.33183062645520395,0.44276659104837,0.9344680992510306,1.2914116478939854,0.688016525124778,0.9193873533605182,9.0,0.0
isotropic,resp,galerkin_main,4,0.33538027747278215,0.08936677055230995,0.9640748942851676,0.05504406108194313,0.9176531681575899,0.1316002160745626,0.9548178922799083,0.03850131482169571,0.9999999999999706,3.219627629579765e-14,0.9548178922789811,0.03850131482164052,1.0620235811168732,0.10953907558917823,0.08721102915167772,0.07334792609043445,-0.1368931936590064,0.2376044411341218,-0.9372130167772597,0.037909581105907836,9.0,0.0,0.33183062645520395,0.44276659104837,1.0938225733688505,1.1412084366455821,0.9218311379726742,0.9264223428018684,9.0,0.0
isotropic,resp_actLR,activation_low_rank,4,0.33538027747278215,0.08936677055230995,1.0305999842688212,0.25221222325780596,0.9176531681575899,0.1316002160745626,1.056126150473046,0.19427253319030183,0.9999999999999706,3.219627629579765e-14,1.0561261504720252,0.19427253319014992,1.1243627382327799,0.24776735046321963,-0.14370880857494706,0.4442074380615617,-0.3102330620929878,0.6181530926956641,-0.9533569410722584,0.011599108037535003,9.0,0.0,0.33183062645520395,0.44276659104837,1.3067092406786918,0.828698300692041,1.2097189049806036,0.7081765108530386,9.0,0.0
isotropic,resp_best_rank,best_rank_control,4,0.33538027747278215,0.08936677055230995,0.3353802774727823,0.08936677055231007,0.9176531681575899,0.1316002160745626,4.1184936927967374e-16,1.6730918882032187e-16,0.9999999999999706,3.219627629579765e-14,4.118493692792772e-16,1.673091888201742e-16,0.37404565772009213,0.11987197474364064,1.0,0.0,0.8493128781940388,0.09311597755527183,-0.000997029069881924,0.0006842710787885916,,,0.33183062645520395,0.44276659104837,0.3318306264552042,0.44276659104837,4.270215808871465e-16,2.4335189253474385e-16,9.0,0.0
isotropic,resp_euclidean,galerkin_control,4,0.33538027747278215,0.08936677055230995,1.13795163304841,0.23172810770677346,0.9176531681575899,0.1316002160745626,1.1254412260570965,0.16897105081693098,0.9999999999999706,3.219627629579765e-14,1.1254412260560016,0.16897105081674052,1.2332173363769519,0.08969614055389684,-0.28803136531702095,0.3900569046322065,-0.5268590469633625,0.22863025229824463,-0.9507711937086032,0.03773874119358108,9.0,0.0,0.33183062645520395,0.44276659104837,1.0667520382048674,0.9051330084859679,1.0512762911499554,0.9388152425679842,9.0,0.0
isotropic,resp_poly_y,galerkin_control,4,0.33538027747278215,0.08936677055230995,0.7547548286426032,0.27174657917871264,0.9176531681575899,0.1316002160745626,0.7354946471272051,0.34892170878079803,0.9999999999999706,3.219627629579765e-14,0.7354946471264829,0.34892170878044454,0.8105337203987992,0.21186796122555482,0.3677378549045913,0.42376118384629363,0.3093690633510763,0.3228570939589052,-0.7823930749453548,0.33253912830337756,9.0,0.0,0.33183062645520395,0.44276659104837,0.48935693405784497,0.3744845283931886,0.22945422410266816,0.27536626497153593,4.0,2.943920288775949
