checkpoint,episode,basis,rank,selected_rank,r_eff_T_task,kernel_lengthscale,kernel_signal_var,point_model_to_T,point_operator_to_T,point_model_to_operator,E_model_to_T,E_model_to_operator,E_operator_to_T,E_model_to_zero,E_zero_to_T,R_use,R_sub,X_use,X_sub,cos_res
rbf_elbow_nctx47_ntgt64,0,raw,0,17,30,3.0,1.0,0.02379596213294505,0.9999999999999409,0.9962312795573346,0.04174215604390126,0.9794255040865375,0.9999999999999999,0.9794255040865375,0.9999999999999999,0.999999999998979,0.999999999999,2.041922186890588e-12,1.999955756559757e-12,-0.9993265962017545
rbf_elbow_nctx47_ntgt64,0,raw,1,17,30,3.0,1.0,0.02379596213294505,0.30836381820842446,0.3087846414978745,0.04174215604390126,0.4881014205936401,0.4952046293216607,0.9794255040865375,0.9999999999999999,0.49835481979649915,0.49520462932116555,0.7516424735855989,0.7547723750988871,-0.9965000384022772
rbf_elbow_nctx47_ntgt64,0,raw,2,17,30,3.0,1.0,0.02379596213294505,0.3086993208876723,0.30820886103798445,0.04174215604390126,0.4355208230893733,0.44388423571283625,0.9794255040865375,0.9999999999999999,0.44466967755257475,0.44388423571239244,0.8022688778652892,0.8029667852860252,-0.995674390234015
rbf_elbow_nctx47_ntgt64,0,raw,3,17,30,3.0,1.0,0.02379596213294505,0.2771840657454456,0.2793294308927396,0.04174215604390126,0.39580068769144294,0.4043645993885834,0.9794255040865375,0.9999999999999999,0.40411515326036246,0.4043645993881791,0.8366909429053537,0.8364892707616374,-0.994785722926978
rbf_elbow_nctx47_ntgt64,0,raw,4,17,30,3.0,1.0,0.02379596213294505,0.2815472289408614,0.28375365711514866,0.04174215604390126,0.3490707464149323,0.35699505328626474,0.9794255040865375,0.9999999999999999,0.3564035702134765,0.3569950532859078,0.8729764951390875,0.8725545319293918,-0.9932608741568392
rbf_elbow_nctx47_ntgt64,0,raw,5,17,30,3.0,1.0,0.02379596213294505,0.2796038359323971,0.28230249787096257,0.04174215604390126,0.27656123820579365,0.28302518112625275,0.9794255040865375,0.9999999999999999,0.28237087665329536,0.28302518112596975,0.9202666880180495,0.919896746848612,-0.9891366897235363
rbf_elbow_nctx47_ntgt64,0,raw,6,17,30,3.0,1.0,0.02379596213294505,0.1382185908844812,0.13744978223393747,0.04174215604390126,0.1747660304686322,0.18443125253990328,0.9794255040865375,0.9999999999999999,0.17843728771536282,0.18443125253971887,0.9681601343527848,0.9659851130866305,-0.9744202219867649
rbf_elbow_nctx47_ntgt64,0,raw,7,17,30,3.0,1.0,0.02379596213294505,0.100694087967191,0.08949093452889978,0.04174215604390126,0.17061602659157746,0.1796486786696329,0.9794255040865375,0.9999999999999999,0.17420010595959365,0.17964867866945328,0.9696543230836664,0.9677263522523195,-0.9729075423928376
rbf_elbow_nctx47_ntgt64,0,raw,8,17,30,3.0,1.0,0.02379596213294505,0.03014833455445935,0.04433931140331919,0.04174215604390126,0.17010460762952545,0.17932406328903447,0.9794255040865375,0.9999999999999999,0.17367794377378407,0.17932406328885517,0.9698359718465103,0.9678428803255746,-0.9728327857005639
rbf_elbow_nctx47_ntgt64,0,raw,9,17,30,3.0,1.0,0.02379596213294505,0.026696922232732952,0.041717719277591415,0.04174215604390126,0.16210918182374753,0.1710338752902991,0.9794255040865375,0.9999999999999999,0.165514560471624,0.1710338752901281,0.9726049302718851,0.9707474135032409,-0.9700146478538492
rbf_elbow_nctx47_ntgt64,0,raw,10,17,30,3.0,1.0,0.02379596213294505,0.022210599276156907,0.03820625456118894,0.04174215604390126,0.14639293787579857,0.15436732480212306,0.9794255040865375,0.9999999999999999,0.14946817013120633,0.1543673248019687,0.9776592661176288,0.9761707290334835,-0.9628552198551233
rbf_elbow_nctx47_ntgt64,0,raw,11,17,30,3.0,1.0,0.02379596213294505,0.019913123401926514,0.03665797527347761,0.04174215604390126,0.13917202239283116,0.14688653446386973,0.9794255040865375,0.9999999999999999,0.14209556705641235,0.14688653446372288,0.9798088498229166,0.9784243459932376,-0.9588383461231231
rbf_elbow_nctx47_ntgt64,0,raw,12,17,30,3.0,1.0,0.02379596213294505,0.019665328001340052,0.035999649380604834,0.04174215604390126,0.13324251497617554,0.1409717617771753,0.9794255040865375,0.9999999999999999,0.13604150026735143,0.14097176177703435,0.9814927102050082,0.9801269623814791,-0.9552087624899135
rbf_elbow_nctx47_ntgt64,0,raw,13,17,30,3.0,1.0,0.02379596213294505,0.01558336231346092,0.0325362312009558,0.04174215604390126,0.12294399939138669,0.1305726711764883,0.9794255040865375,0.9999999999999999,0.12552664687440934,0.13057267117635774,0.9842430609244673,0.9829507775418708,-0.9475425871749267
rbf_elbow_nctx47_ntgt64,0,raw,14,17,30,3.0,1.0,0.02379596213294505,0.01547915283341586,0.03247402838043882,0.04174215604390126,0.11525368447342726,0.12337293800567271,0.9794255040865375,0.9999999999999999,0.11767478383238661,0.12337293800554935,0.9861526452500011,0.9847791181678789,-0.9410484766060488
rbf_elbow_nctx47_ntgt64,0,raw,15,17,30,3.0,1.0,0.02379596213294505,0.015611580490439427,0.03228646188739946,0.04174215604390126,0.10759089200134199,0.11431415335327891,0.9794255040865375,0.9999999999999999,0.1098510213919505,0.11431415335316461,0.9879327530991452,0.9869322743431491,-0.9310032103988544
rbf_elbow_nctx47_ntgt64,0,raw,16,17,30,3.0,1.0,0.02379596213294505,0.008460035451082142,0.028116930425886068,0.04174215604390126,0.09558511217346363,0.10216418231465106,0.9794255040865375,0.9999999999999999,0.09759303977132353,0.10216418231454891,0.9904755985881929,0.9895624798519996,-0.9130026518473694
rbf_elbow_nctx47_ntgt64,0,raw,17,17,30,3.0,1.0,0.02379596213294505,0.008195785652422393,0.028037961581878476,0.04174215604390126,0.08896255561990953,0.09340210055687696,0.9794255040865375,0.9999999999999999,0.09083136517135088,0.09340210055678358,0.9917496631011087,0.9912760476115805,-0.8963390300516652
rbf_elbow_nctx47_ntgt64,0,raw,18,17,30,3.0,1.0,0.02379596213294505,0.008033136963756219,0.02800464670124379,0.04174215604390126,0.08101283645972528,0.08187587501414983,0.9794255040865375,0.9999999999999999,0.08271464866049133,0.08187587501406797,0.9931582868969715,0.9932963410906808,-0.8687122284903122
rbf_elbow_nctx47_ntgt64,0,raw,19,17,30,3.0,1.0,0.02379596213294505,0.008112746484270699,0.028082934530498323,0.04174215604390126,0.07857185506597016,0.07837964446094227,0.9794255040865375,0.9999999999999999,0.08022239030743852,0.0783796444608639,0.993564368093361,0.9938566313341886,-0.8585378500468035
rbf_elbow_nctx47_ntgt64,0,raw,20,17,30,3.0,1.0,0.02379596213294505,0.008112393661622377,0.02808641686733677,0.04174215604390126,0.07346639637611532,0.07196036944567606,0.9794255040865375,0.9999999999999999,0.07500968278803281,0.0719603694456041,0.9943735474880387,0.9948217052292522,-0.8354219390482647
rbf_elbow_nctx47_ntgt64,0,raw,21,17,30,3.0,1.0,0.02379596213294505,0.0074562964772693,0.027523535064138963,0.04174215604390126,0.07004380988289242,0.06707846623053444,0.9794255040865375,0.9999999999999999,0.07151519905349756,0.06707846623046737,0.9948855763043386,0.9955004793681681,-0.8155113691908806
rbf_elbow_nctx47_ntgt64,0,raw,22,17,30,3.0,1.0,0.02379596213294505,0.006529779432653822,0.0269885615004281,0.04174215604390126,0.06679447301428285,0.0613145144915347,0.9794255040865375,0.9999999999999999,0.06819760434614229,0.0613145144914734,0.9953490867614471,0.9962405303126749,-0.7909425096553037
rbf_elbow_nctx47_ntgt64,0,raw,23,17,30,3.0,1.0,0.02379596213294505,0.006232118026031635,0.026869616704020487,0.04174215604390126,0.06104496214469897,0.050485916134328235,0.9794255040865375,0.9999999999999999,0.062327315237283215,0.050485916134277754,0.9961153057753124,0.9974511722720827,-0.7354053664096474
rbf_elbow_nctx47_ntgt64,0,raw,24,17,30,3.0,1.0,0.02379596213294505,0.006320701865635316,0.026764541037524743,0.04174215604390126,0.05912344838829228,0.04823205473638016,0.9794255040865375,0.9999999999999999,0.06036543682142878,0.048232054736331936,0.9963560140373581,0.9976736688959115,-0.7152897874052769
rbf_elbow_nctx47_ntgt64,0,raw,25,17,30,3.0,1.0,0.02379596213294505,0.005647739818674433,0.02641125777658449,0.04174215604390126,0.056403980725364164,0.04328003271442659,0.9794255040865375,0.9999999999999999,0.05758884212221104,0.04328003271438332,0.9966835252630231,0.9981268387682419,-0.6783976395852047
