probe_kind,method,operator_kind,n,E_model_to_T_mean,E_model_to_T_std,E_model_to_operator_mean,E_model_to_operator_std,E_model_to_zero_mean,E_model_to_zero_std,E_operator_to_T_mean,E_operator_to_T_std,E_zero_to_T_mean,E_zero_to_T_std,R_sub_mean,R_sub_std,R_use_mean,R_use_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,cos_res_mean,cos_res_std,nominal_rank_mean,nominal_rank_std,point_model_to_T_mean,point_model_to_T_std,point_model_to_operator_mean,point_model_to_operator_std,point_operator_to_T_mean,point_operator_to_T_std,rank_mean,rank_std,rho_operator_to_T_mean,rho_operator_to_T_std,selection_alpha_mean,selection_alpha_std,tau_rank_mean,tau_rank_std
isotropic,raw,galerkin_main,4,0.29180001542181827,0.08492623428724463,0.28317067300066545,0.0950291953615962,1.0449670249377783,0.033970520951253455,0.06663313446141965,0.01531087203658162,0.9999999999999883,5.4461314991652965e-15,0.06663313446135383,0.015310872036566702,0.26907423044311785,0.08168668414242347,0.9953842082899651,0.001808582975971157,0.9225945227368059,0.04511920192761049,0.004679356764000581,0.19688862154503536,6.0,0.0,0.010451135401294463,0.008485950681648823,0.01343955224624357,0.012648627680768519,0.004509048982207174,0.0030470295773513084,6.0,0.0,0.004394332135989904,0.0018164303047094694,0.05,0.0,11.0,3.7416573867739413
isotropic,raw_actLR,activation_low_rank,4,0.29180001542181827,0.08492623428724463,0.1969108930811564,0.05914565530126964,1.0449670249377783,0.033970520951253455,0.20564148122045706,0.10620216176896309,0.9999999999999883,5.4461314991652965e-15,0.20564148122025386,0.10620216176885829,0.1875467568050299,0.05155454473415344,0.949252406828256,0.04332117880022241,0.9628328106998556,0.019553421398792153,0.02706021977836808,0.17131863603923617,6.0,0.0,0.010451135401294463,0.008485950681648823,0.012565308494533807,0.007430511301197585,0.007705170198609237,0.003884607243698338,6.0,0.0,0.12627858576794626,0.08623261653298678,,,,
isotropic,raw_best_rank,best_rank_control,4,0.29180001542181827,0.08492623428724463,0.29180001542181827,0.08492623428724465,1.0449670249377783,0.033970520951253455,4.800146286193904e-16,1.0159835468883855e-16,0.9999999999999883,5.4461314991652965e-15,4.80014628618916e-16,1.015983546887393e-16,0.2775497988718403,0.07171560833050915,1.0,0.0,0.9191087627875398,0.04096739901852123,4.6731592111791405e-05,0.00015980252286675,,,0.010451135401294463,0.008485950681648823,0.010451135401294344,0.008485950681648709,4.878922042647362e-16,1.1658471362008955e-16,6.0,0.0,2.267890845291371e-28,2.0165145648207848e-28,,,,
isotropic,raw_euclidean,galerkin_control,4,0.29180001542181827,0.08492623428724463,0.28564551535973204,0.09711111894810158,1.0449670249377783,0.033970520951253455,0.07335270846865118,0.01946150772750285,0.9999999999999883,5.4461314991652965e-15,0.07335270846857873,0.019461507727483854,0.2713912321830867,0.08348303919044482,0.9943353174480536,0.0026241046088289815,0.9211197357197909,0.046720957199331656,-0.03572849817213361,0.22444441727498035,6.0,0.0,0.010451135401294463,0.008485950681648823,0.015078060143265782,0.013657514206347986,0.006433390800823826,0.003977940013921658,6.0,0.0,0.0054385662038735245,0.0027158944648233967,,,,
isotropic,raw_poly_y,galerkin_control,4,0.29180001542181827,0.08492623428724463,0.9006112049103797,0.11170159169381921,1.0449670249377783,0.033970520951253455,0.8371306285384159,0.15712055320546844,0.9999999999999883,5.4461314991652965e-15,0.8371306285375884,0.1571205532053121,0.8642071766545814,0.1248304920009612,0.28069715958460484,0.2493074762348417,0.24145896701881556,0.20874765765610737,-0.9349265479000428,0.054622179343405984,6.0,0.0,0.010451135401294463,0.008485950681648823,0.613498983692651,0.3243614987053359,0.6184432434896932,0.322957667483948,2.0,0.0,776.8489323323855,614.083955166962,,,,
isotropic,raw_random,galerkin_control,4,0.29180001542181827,0.08492623428724463,5.866870132359885,1.8656133483320836,1.0449670249377783,0.033970520951253455,5.846579356653795,1.8635255402127244,0.9999999999999883,5.4461314991652965e-15,5.846579356648011,1.8635255402108672,5.5925206859289744,1.704451937199113,-35.78703575284632,19.578573359227725,-32.45515492720984,17.170093617284124,-0.9985725417185835,0.0007652310458637425,6.0,0.0,0.010451135401294463,0.008485950681648823,0.14191846389821802,0.09225321625774865,0.14073271325637576,0.08945324434806073,6.0,0.0,47.910911458829084,34.39886685670202,,,,
isotropic,raw_shuffled_Kt,galerkin_control,4,0.29180001542181827,0.08492623428724463,186.21101956467572,113.3896227962036,1.0449670249377783,0.033970520951253455,186.13574638046254,113.43405080183229,0.9999999999999883,5.4461314991652965e-15,186.13574638027856,113.4340508017203,177.23650759342186,106.6902588070608,-44295.978991508826,41704.424284419416,-39948.888117151284,37482.250916150806,-0.9999976999327304,2.071691919709021e-06,6.0,0.0,0.010451135401294463,0.008485950681648823,5.849937659811815,3.0225920607221086,5.853033679538819,3.028334327092304,6.0,0.0,47222.78936707588,43316.56604444812,,,,
isotropic,raw_shuffled_labels,galerkin_control,4,0.29180001542181827,0.08492623428724463,0.6771679715927513,0.32177461548272374,1.0449670249377783,0.033970520951253455,0.5044095489511936,0.33035151941257157,0.9999999999999883,5.4461314991652965e-15,0.504409548950694,0.33035151941224294,0.6480563683365095,0.3145765691440586,0.6637219121438742,0.3968706779127039,0.5058041300676593,0.3938764818018707,-0.8300326123032403,0.21296616733673268,6.0,0.0,0.010451135401294463,0.008485950681648823,0.02157890015957612,0.006863777044850161,0.013765373537856226,0.002614408538796544,6.0,0.0,0.33573016516392346,0.3563371593158109,,,,
isotropic,resp,galerkin_main,4,0.29180001542181827,0.08492623428724463,0.3007268673480741,0.07962010679408313,1.0449670249377783,0.033970520951253455,0.08109801108714267,0.037316563430175115,0.9999999999999883,5.4461314991652965e-15,0.08109801108706245,0.03731656343013797,0.28626532276566147,0.06680871107189033,0.9923787181680461,0.0074063525367744085,0.9147046120755562,0.03843312114607959,-0.19074307238305832,0.24401661726390783,6.0,0.0,0.010451135401294463,0.008485950681648823,0.011360526141407283,0.007545094474575242,0.0018172131353807086,0.0017032028697383063,6.0,0.0,0.00698020765358899,0.005790290666844894,0.05,0.0,20.0,0.0
isotropic,resp_actLR,activation_low_rank,4,0.29180001542181827,0.08492623428724463,0.21846185120085507,0.051773676638096656,1.0449670249377783,0.033970520951253455,0.21786296534387878,0.08757054650518066,0.9999999999999883,5.4461314991652965e-15,0.21786296534366345,0.08757054650509416,0.20865408662763005,0.04686237783321355,0.9467842778702651,0.038545202684653015,0.9548164102914523,0.019502467393356978,-0.14580316940047347,0.24888205470290972,6.0,0.0,0.010451135401294463,0.008485950681648823,0.00838725020514142,0.004170683763863892,0.009945042456691451,0.0027911955232153784,6.0,0.0,0.12438789823994106,0.07471743695396606,,,,
