episode,probe_kind,basis,rank,is_selected_rank,point_model_to_T,point_operator_to_T,point_model_to_operator,E_model_to_T,E_model_to_operator,E_operator_to_T,E_model_to_zero,E_zero_to_T,R_use,R_sub,X_use,X_sub,cos_res,rho_operator_to_T
0,isotropic,raw,0,0,0.008509888746080706,0.9999999999998911,0.9941112725359517,0.3262354837952856,1.048397591413867,0.9999999999999942,1.048397591413867,0.9999999999999942,0.9999999999990461,0.9999999999989999,1.907807245515869e-12,2.000177801164682e-12,-0.9503588786902254,484.8505348546102
0,isotropic,raw,1,0,0.008509888746080706,0.9523405415474137,0.9481153886037567,0.3262354837952856,1.1722264411868286,1.0217982381078128,1.048397591413867,0.9999999999999942,1.1181124897519539,1.0217982381067967,-0.25017553973931306,-0.04407163939815395,-0.965018190858403,413.4397250627731
0,isotropic,raw,2,0,0.008509888746080706,0.33969429452602756,0.33935830963704966,0.3262354837952856,1.107925141520613,0.950400922690055,1.048397591413867,0.9999999999999942,1.0567795563374105,0.95040092268911,-0.11678303069269425,0.09673808615168833,-0.9612451100748295,328.4435590308499
0,isotropic,raw,3,0,0.008509888746080706,0.29419114359862525,0.29294121818617774,0.3262354837952856,1.1060368853364193,0.9482313712295392,1.048397591413867,0.9999999999999942,1.0549784684680217,0.9482313712285964,-0.11297956893113259,0.10085726661793593,-0.9611324118224015,306.7862480329942
0,isotropic,raw,4,0,0.008509888746080706,0.1038394369739613,0.10489145982661877,0.3262354837952856,1.0727207933338285,0.9094945787313398,1.048397591413867,0.9999999999999942,1.0232003603576922,0.9094945787304355,-0.04693897743611131,0.17281961125994771,-0.95911027366652,263.5007449202984
0,isotropic,raw,5,0,0.008509888746080706,0.01608338610398036,0.02354738313911345,0.3262354837952856,0.7147335270791275,0.46082530577540437,1.048397591413867,0.9999999999999942,0.6817390014360463,0.4608253057749462,0.5352319339209826,0.7876400375574273,-0.9363018026831811,0.2567160197081315
0,isotropic,raw,6,1,0.008509888746080706,0.0036522821834902484,0.01173794347675546,0.3262354837952856,0.32225585989494676,0.043705496521061774,1.048397591413867,0.9999999999999942,0.30737943556322533,0.043705496521018315,0.905517882592833,0.9980898295738513,0.02380589490560327,0.0018356770883213268
0,isotropic,raw,7,0,0.008509888746080706,0.00014222328378851146,0.008452249068979715,0.3262354837952856,0.3210184541422026,0.03646950242475131,1.048397591413867,0.9999999999999942,0.30619915266017683,0.03646950242471505,0.9062420789101897,0.9986699753928937,0.08741143640653043,0.001397786950966178
0,isotropic,raw,8,0,0.008509888746080706,0.00014188678388488176,0.008447433169934158,0.3262354837952856,0.3212275343097491,0.03424997289616827,1.048397591413867,0.9999999999999942,0.3063985809775048,0.03424997289613421,0.9061199095749715,0.998826939356614,0.0940463090916502,0.0012514546339938237
0,isotropic,raw,9,0,0.008509888746080706,0.0001642243203747698,0.008446091914890078,0.3262354837952856,0.3218290526217286,0.034039297943474295,1.048397591413867,0.9999999999999942,0.30697233116245864,0.03403929794344045,0.9057679879006858,0.9988413261955177,0.07745337879827875,0.001209846568098108
