probe_kind,basis,n,TQ_E_model_to_operator_mean,TQ_E_model_to_operator_std,TQ_E_operator_to_T_mean,TQ_E_operator_to_T_std,TQ_X_sub_mean,TQ_X_sub_std,TQ_X_use_mean,TQ_X_use_std,TQ_rho_operator_to_T_mean,TQ_rho_operator_to_T_std,actLR_E_model_to_operator_mean,actLR_E_model_to_operator_std,actLR_E_operator_to_T_mean,actLR_E_operator_to_T_std,actLR_KRR_cost_mean,actLR_KRR_cost_std,actLR_X_sub_mean,actLR_X_sub_std,actLR_X_use_mean,actLR_X_use_std,actLR_model_fit_gain_mean,actLR_model_fit_gain_std,actLR_rho_KRR_cost_mean,actLR_rho_KRR_cost_std,actLR_rho_operator_to_T_mean,actLR_rho_operator_to_T_std,rank_mean,rank_std
isotropic,raw,4,0.28317067300066545,0.0950291953615962,0.06663313446141965,0.01531087203658162,0.9953842082899651,0.001808582975971157,0.9225945227368059,0.04511920192761049,0.004394332135989904,0.0018164303047094694,0.1969108930811564,0.05914565530126964,0.20564148122045706,0.10620216176896309,0.13900834675903742,0.11249147368045607,0.949252406828256,0.04332117880022241,0.9628328106998556,0.019553421398792153,0.086259779919509,0.06455240469038573,0.12188425363195637,0.0859607205656288,0.12627858576794626,0.08623261653298678,6.0,0.0
isotropic,response,4,0.3007268673480741,0.07962010679408313,0.08109801108714267,0.037316563430175115,0.9923787181680461,0.0074063525367744085,0.9147046120755562,0.03843312114607959,0.00698020765358899,0.005790290666844894,0.21846185120085507,0.051773676638096656,0.21786296534387878,0.08757054650518066,0.1367649542567361,0.11548701232805825,0.9467842778702651,0.038545202684653015,0.9548164102914523,0.019502467393356978,0.08226501614721901,0.06550225797502027,0.11740769058635207,0.07563605533933386,0.12438789823994106,0.07471743695396606,6.0,0.0
label,raw,4,0.012519686676859465,0.00576413606976033,0.002001182523411347,0.0005800331210447798,0.9999957429396918,2.264965561668731e-06,0.9998195366989155,0.0001430546675887448,0.004394332135989904,0.0018164303047094694,0.006430345613059508,0.002136490414160206,0.01058480732806889,0.004909161475951659,0.008583624804657543,0.004869208193551166,0.9998698869540302,0.00010383521286007317,0.9999554849139278,2.7121863392929105e-05,0.006089341063799958,0.0036406121524192848,0.12188425363195637,0.0859607205656288,0.12627858576794626,0.08623261653298678,6.0,0.0
label,response,4,0.012797769741871039,0.005600878110081173,0.0023225312915274585,0.0002441257195453929,0.9999945611503747,1.0835353797379222e-06,0.9998138775072192,0.00014186214447295528,0.00698020765358899,0.005790290666844894,0.0070880390136189055,0.0018934774525693693,0.010504645621569442,0.004670766233754357,0.008182114330041984,0.0047628105365629435,0.9998732903774576,9.849463119198554e-05,0.9999473467443554,2.5889100988306343e-05,0.005709730728252133,0.003816995455898965,0.11740769058635207,0.07563605533933386,0.12438789823994106,0.07471743695396606,6.0,0.0
