probe_kind,basis,n,TQ_E_model_to_operator_mean,TQ_E_model_to_operator_std,TQ_E_operator_to_T_mean,TQ_E_operator_to_T_std,TQ_X_sub_mean,TQ_X_sub_std,TQ_X_use_mean,TQ_X_use_std,TQ_rho_operator_to_T_mean,TQ_rho_operator_to_T_std,actLR_E_model_to_operator_mean,actLR_E_model_to_operator_std,actLR_E_operator_to_T_mean,actLR_E_operator_to_T_std,actLR_KRR_cost_mean,actLR_KRR_cost_std,actLR_X_sub_mean,actLR_X_sub_std,actLR_X_use_mean,actLR_X_use_std,actLR_model_fit_gain_mean,actLR_model_fit_gain_std,actLR_rho_KRR_cost_mean,actLR_rho_KRR_cost_std,actLR_rho_operator_to_T_mean,actLR_rho_operator_to_T_std,rank_mean,rank_std
isotropic,raw,4,0.28317318979072525,0.09506509994362235,0.06663313446141965,0.01531087203658162,0.9953842082899651,0.001808582975971157,0.9225903302984488,0.04514333165400474,0.004394332135989904,0.0018164303047094694,0.1968610502718088,0.05906788639278422,0.20541250184071652,0.10625963217782092,0.1387793673792969,0.11252773087658592,0.9493373720147134,0.043342267830039895,0.9628567158359042,0.019523623119915918,0.08631213951891646,0.06466598506687676,0.12171850007849457,0.08574375259569794,0.12611283221448447,0.0860146905710464,6.0,0.0
isotropic,response,4,0.30073839517497786,0.07967241490784521,0.08105684583506728,0.03728014494187048,0.99238743083812,0.007394992483304373,0.914696236816382,0.03847009209004611,0.006973570889557231,0.0057811374013958545,0.21842433970807743,0.05174624355979055,0.21761047690466567,0.08767670793690487,0.13655363106959842,0.11551093638220827,0.9468802765054389,0.038561618248417154,0.954835014807083,0.01949028291983811,0.0823140554669004,0.06561333089047719,0.11726535430359546,0.07542294164255013,0.12423892519315269,0.07452174779725762,6.0,0.0
label,raw,4,0.012515952335455334,0.005755936865259598,0.002001182523411347,0.0005800331210447798,0.9999957429396918,2.264965561668731e-06,0.9998196913712725,0.00014280092903447506,0.004394332135989904,0.0018164303047094694,0.0064333492648463355,0.0021372823165432073,0.010573476686037198,0.0048999222787753155,0.008572294162625851,0.004861113417761455,0.9998701946620165,0.00010353777733744547,0.9999554418474507,2.7146057652604242e-05,0.0060826030706089985,0.003632310408658419,0.12171850007849457,0.08574375259569794,0.12611283221448447,0.0860146905710464,6.0,0.0
label,response,4,0.012794152481950333,0.005593415277042502,0.0023219078140693985,0.0002447320047646233,0.9999945638237874,1.0860137783486249e-06,0.9998140234458563,0.00014163268449883553,0.006973570889557231,0.0057811374013958545,0.007092036351606344,0.0018950959873734045,0.010494806624451222,0.004661985827043143,0.008172898810381826,0.004753483081306377,0.999873558450027,9.823060706617177e-05,0.9999472836111425,2.5921540083273695e-05,0.005702116130343989,0.0038108207400013435,0.11726535430359546,0.07542294164255013,0.12423892519315269,0.07452174779725762,6.0,0.0
