episode,lambda,basis,operator_kind,rank,point_model_to_T,point_operator_to_T,point_model_to_operator,E_model_to_T,E_model_to_operator,E_operator_to_T,E_model_to_zero,E_zero_to_T,R_use,R_sub,X_use,X_sub,cos_res,rho_operator_to_T
0,0.0,matched_response,galerkin,6,0.008509888746080706,0.0006040288825205477,0.00835716434941015,0.0169039875786783,0.016922425913564073,0.0038175018217506186,0.9998205106756005,0.9999999999999998,0.016925463853619382,0.0038175018217468017,0.9997135286733398,0.9999854266798409,-0.11762148218826815,0.005642680784417915
0,0.0,matched_response,actLR,6,0.008509888746080706,0.01033267436156929,0.006291848565181262,0.0169039875786783,0.007076221978022493,0.01567227054612138,0.9998205106756005,0.9999999999999998,0.007077492312328998,0.015672270546105708,0.999949909102569,0.9997543799359296,-0.0448518654428307,0.12619106571746178
0,0.1,matched_response,galerkin,6,0.008509888746080706,0.0011499294996722236,0.00858381093928779,0.022092526408137806,0.02219033622364469,0.00839621607753509,1.0007141436807534,0.9999999999999998,0.022174500444256385,0.008396216077526695,0.9995082915300477,0.9999295035555795,-0.20080991913766164,0.010683129986288181
0,0.1,matched_response,actLR,6,0.008509888746080706,0.009899738480672738,0.0037325850716596006,0.022092526408137806,0.011335276730007266,0.02013915847912969,1.0007141436807534,0.9999999999999998,0.011327187490628797,0.020139158479109555,0.9998716948235521,0.9995944142957534,-0.10074007460456337,0.13879015082833365
0,0.25,matched_response,galerkin,6,0.008509888746080706,0.002196258315142373,0.008951059673915164,0.03086049011623489,0.032496816663985205,0.01597388808974102,1.0015000841378832,0.9999999999999998,0.03244814172125292,0.015973888089725045,0.9989471180988375,0.9997448348992969,-0.3456347422395877,0.019380159442818793
0,0.25,matched_response,actLR,6,0.008509888746080706,0.010379257202275722,0.0025725738357353332,0.03086049011623489,0.018483699530106572,0.028684779800293617,1.0015000841378832,0.9999999999999998,0.018456013956303714,0.028684779800264935,0.9996593755488448,0.9991771834078104,-0.20001277811020027,0.17910770652427888
0,0.5,matched_response,galerkin,10,0.008509888746080706,0.004068405623370394,0.009492271547849004,0.04894559477350301,0.0632978317568566,0.0387100304968064,1.0031215147431063,0.9999999999999997,0.063100861487358,0.0387100304967677,0.9960182812795533,0.9985015335389393,-0.6345060222935331,0.048964644455504996
0,0.5,matched_response,actLR,10,0.008509888746080706,0.013874542038391467,0.005741624147375436,0.04894559477350301,0.041287761697691445,0.05414459386392904,1.0031215147431063,0.9999999999999997,0.041159282390851565,0.054144593863874914,0.9983059134730702,0.9970683629553161,-0.5011487258799993,0.5628812633453909
0,0.75,matched_response,galerkin,20,0.008509888746080706,0.0016436530731473963,0.008792930656439065,0.08233260874567833,0.14615296350654625,0.08880225819568413,1.0066462069940596,0.9999999999999992,0.14518801391287964,0.0888022581955954,0.9789204406160334,0.9921141589393628,-0.8655662156534457,0.1374323617619417
0,0.75,matched_response,actLR,20,0.008509888746080706,0.016044611559818348,0.010054367435576254,0.08233260874567833,0.11396882442698168,0.10109496762005533,1.0066462069940596,0.9999999999999992,0.11321636502976562,0.10109496761995432,0.9871820546894469,0.9897798075219204,-0.7130225208280337,2.303826517866835
