probe_kind,basis,rank,n,E_model_to_T_mean,E_model_to_T_std,E_model_to_operator_mean,E_model_to_operator_std,E_model_to_zero_mean,E_model_to_zero_std,E_operator_to_T_mean,E_operator_to_T_std,E_zero_to_T_mean,E_zero_to_T_std,R_sub_mean,R_sub_std,R_use_mean,R_use_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,cos_res_mean,cos_res_std,is_selected_rank_mean,is_selected_rank_std,point_model_to_T_mean,point_model_to_T_std,point_model_to_operator_mean,point_model_to_operator_std,point_operator_to_T_mean,point_operator_to_T_std,rank_mean,rank_std,rho_operator_to_T_mean,rho_operator_to_T_std
isotropic,raw,0,4,0.29181558416766945,0.08495225456374254,1.0449933831138996,0.033923171127663354,1.0449933831138996,0.033923171127663354,0.9999999999999883,5.4461314991652965e-15,0.9999999999999883,5.4461314991652965e-15,0.9999999999989999,6.409875621278546e-17,0.9999999999990422,3.051726906311456e-14,2.0001222900134508e-12,1.1102230246251565e-16,1.915523295537014e-12,6.103450446781367e-14,-0.9585582375715362,0.02140062569642943,0.0,0.0,0.010451135401294463,0.008485950681648823,0.9914811381671973,0.009752880590227967,0.9999999999998229,9.986067819177242e-14,0.0,0.0,1342.4033405660634,1054.00588990826
isotropic,raw,1,4,0.29181558416766945,0.08495225456374254,1.0719778498106525,0.08509954517181903,1.0449933831138996,0.033923171127663354,1.0000346324295575,0.03301069368398164,0.9999999999999883,5.4461314991652965e-15,1.000034632428569,0.03301069368395054,1.0253255810037207,0.06520321626868339,-0.0008865454796646854,0.06508620645168184,-0.054481141619453055,0.13673788221651811,-0.9624231395948756,0.019252062472599123,0.0,0.0,0.010451135401294463,0.008485950681648823,1.0857662832021313,0.18747069731487495,1.0933892054816248,0.19179510934418323,1.0,0.0,1100.4974637114342,781.0476138414195
isotropic,raw,10,4,0.29181558416766945,0.08495225456374254,0.2833561102630553,0.08614179778960468,1.0449933831138996,0.033923171127663354,0.04548147107469973,0.012386740395860874,0.9999999999999883,5.4461314991652965e-15,0.045481471074654806,0.012386740395848788,0.26944199162974064,0.0732734955701414,0.9978163622856597,0.0011709583365967565,0.9233742592817982,0.04047682179223446,0.09397446936319687,0.06370100927195872,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010290350317967977,0.008579896041211421,0.00027871023643015057,0.0003349245998479181,10.0,0.0,0.002112664569715471,0.0011108364886245692
isotropic,raw,11,4,0.29181558416766945,0.08495225456374254,0.2828684861289438,0.08816252258015807,1.0449933831138996,0.033923171127663354,0.04299327922533217,0.01314418766869413,0.9999999999999883,5.4461314991652965e-15,0.0429932792252897,0.013144187668681282,0.26893975117852736,0.07531970940068472,0.9980220006893542,0.0012011813422587421,0.9234166162678791,0.04139923524963898,0.10925367878448114,0.08406052222015423,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010310184294125843,0.008538566856589812,0.0002351346414306872,0.00030981654357437944,11.0,0.0,0.001899698880996142,0.0011020867770039184
isotropic,raw,12,4,0.29181558416766945,0.08495225456374254,0.28577677476226254,0.08883048003710754,1.0449933831138996,0.033923171127663354,0.038898352823932066,0.013535902417800309,0.9999999999999883,5.4461314991652965e-15,0.038898352823893645,0.013535902417787045,0.27170312761527615,0.07578567235307393,0.9983495026568899,0.0011204571552724993,0.9218698093435713,0.04219595205326059,0.05685935361501404,0.07081759871558578,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010322345728036723,0.008507090361639102,0.00023502820246483648,0.0002986098088085749,12.0,0.0,0.0016101637478142532,0.001124180431093537
isotropic,raw,13,4,0.29181558416766945,0.08495225456374254,0.2881777978140505,0.08934897059848763,1.0449933831138996,0.033923171127663354,0.02939464524821197,0.007851952335182133,0.9999999999999883,5.4461314991652965e-15,0.02939464524818291,0.007851952335174339,0.2739846934939337,0.076123743118702,0.999089714964128,0.00047029940901074284,0.9205862695312337,0.04286715424773789,0.043101067169325116,0.10935421448835671,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010450822396317571,0.008479791955152464,3.748663904609771e-05,1.4131001810252436e-05,13.0,0.0,0.0008583923607674092,0.00039931517242701263
isotropic,raw,14,4,0.29181558416766945,0.08495225456374254,0.28904065243199656,0.08801723633893406,1.0449933831138996,0.033923171127663354,0.026975798723286676,0.0072792558175931365,0.9999999999999883,5.4461314991652965e-15,0.026975798723259996,0.0072792558175858784,0.2748405852585713,0.07483066392609701,0.9992325656092986,0.0004077906041654098,0.9202629314970107,0.04225053273132116,0.03427333577520663,0.08315998628683302,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010428572887187315,0.008512804091981558,5.150743194562776e-05,2.383132863897331e-05,14.0,0.0,0.0007348113879146452,0.000352586994288438
isotropic,raw,15,4,0.29181558416766945,0.08495225456374254,0.28922050097527136,0.08777306050122811,1.0449933831138996,0.033923171127663354,0.026097407065791726,0.007385639399047309,0.9999999999999883,5.4461314991652965e-15,0.02609740706576592,0.00738563939903995,0.27501800395440346,0.07459314078942966,0.9992780145924441,0.00040404349602453214,0.920191995011312,0.042141351496243463,0.03408880374366907,0.08428343987531921,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010423880939313453,0.008509478315530115,4.2302500584010905e-05,3.0436822892950664e-05,15.0,0.0,0.000671479410499083,0.00035512013488554056
isotropic,raw,16,4,0.29181558416766945,0.08495225456374254,0.2896056568407784,0.08742441418941094,1.0449933831138996,0.033923171127663354,0.023354906075271596,0.0065468936815201466,0.9999999999999883,5.4461314991652965e-15,0.023354906075248504,0.006546893681513621,0.275392297509718,0.07421876824764022,0.9994224019995586,0.00033282135160023516,0.9200277633021713,0.042028413484664635,0.03306289884729046,0.07301574583229234,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010439945460708075,0.008506828804860943,2.7187853316880866e-05,1.909854377919169e-05,16.0,0.0,0.0005306981033703314,0.0002646354696562824
isotropic,raw,17,4,0.29181558416766945,0.08495225456374254,0.2896440582340338,0.08732562693989625,1.0449933831138996,0.033923171127663354,0.021389694032232325,0.005657000286796213,0.9999999999999883,5.4461314991652965e-15,0.021389694032211172,0.005657000286790572,0.2754314075931409,0.07412621805490534,0.9995184797500248,0.0002536970087759378,0.9200165175589184,0.041976940274033946,0.04403617405693105,0.08174489477177328,0.0,0.0,0.010451135401294463,0.008485950681648823,0.01044610414495805,0.008497831289339017,2.6100688674323227e-05,1.6282995543571504e-05,17.0,0.0,0.0004369629097770756,0.00018872454500064317
isotropic,raw,18,4,0.29181558416766945,0.08495225456374254,0.28996265702080043,0.08740186818657752,1.0449933831138996,0.033923171127663354,0.01958670541557414,0.005326142182315044,0.9999999999999883,5.4461314991652965e-15,0.019586705415554777,0.005326142182309751,0.2757389842051421,0.07424409256396998,0.9995950851280546,0.00022006343531684417,0.9198338736290309,0.04200684477561292,0.03453512891758925,0.13267363629663742,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010449775747680167,0.00849319276460406,1.8385826755474e-05,1.0135777702643484e-05,18.0,0.0,0.0003695210382030454,0.00018700057533603786
isotropic,raw,19,4,0.29181558416766945,0.08495225456374254,0.2905943292129588,0.08667913901785315,1.0449933831138996,0.033923171127663354,0.016418275969380985,0.004199365691892391,0.9999999999999883,5.4461314991652965e-15,0.016418275969364744,0.004199365691888182,0.2763588298367517,0.07352082870564025,0.9997172142100331,0.00015341109056986912,0.9195718129810883,0.041703090439444736,0.030110126967203204,0.12202634282876137,0.0,0.0,0.010451135401294463,0.008485950681648823,0.01045334911312743,0.008491706078975998,2.1337631304791093e-05,5.9990915599931235e-06,19.0,0.0,0.0002695689605075641,0.00013224337097764074
isotropic,raw,2,4,0.29181558416766945,0.08495225456374254,1.0137636889199095,0.0853700700910097,1.0449933831138996,0.033923171127663354,0.9425230524115453,0.053821012685884156,0.9999999999999883,5.4461314991652965e-15,0.9425230524106138,0.05382101268583406,0.9697830991561266,0.070401572427873,0.10947776961968284,0.09947402316897877,0.05580345454090055,0.1369812258327906,-0.9577002172445097,0.022453187692049296,0.0,0.0,0.010451135401294463,0.008485950681648823,0.7477234915410647,0.33207696949151844,0.7543461285815303,0.34088572571767844,2.0,0.0,935.3898830530958,644.9430290827021
isotropic,raw,20,4,0.29181558416766945,0.08495225456374254,0.29091018210953834,0.08631523809213894,1.0449933831138996,0.033923171127663354,0.015709578261646193,0.0036796672143315414,0.9999999999999883,5.4461314991652965e-15,0.015709578261630656,0.003679667214327852,0.27666781856677014,0.07314768196584347,0.9997430541877356,0.00012832030112612985,0.9194419806367726,0.04156004195979464,0.01815233068212219,0.1024345075912645,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010453567835727385,0.008491994687481004,1.8598373279767326e-05,7.709950310441204e-06,20.0,0.0,0.00025045267688904933,0.00012289287289478468
isotropic,raw,3,4,0.29181558416766945,0.08495225456374254,0.9505935087449628,0.1602362058185398,1.0449933831138996,0.033923171127663354,0.8488593025816384,0.1673853843409777,0.9999999999999883,5.4461314991652965e-15,0.8488593025807993,0.16738538434081152,0.912050355397505,0.16692902827574305,0.2584244842538482,0.2718433730193455,0.14726517385847196,0.2996293989207215,-0.9425524832831389,0.05201152208738922,0.0,0.0,0.010451135401294463,0.008485950681648823,0.42173975206076075,0.25028656080919803,0.41910086583469985,0.2592576273236975,3.0,0.0,563.6362814697108,491.25478633182024
isotropic,raw,4,4,0.29181558416766945,0.08495225456374254,0.8412235458521207,0.15634805159193144,1.0449933831138996,0.033923171127663354,0.7310023509241348,0.13463102470095162,0.9999999999999883,5.4461314991652965e-15,0.7310023509234118,0.1346310247008155,0.8054889474336258,0.15001613986632512,0.45204142833545136,0.2037285988012522,0.33430892389697486,0.26029921558911123,-0.932232759684668,0.05168918038755115,0.0,0.0,0.010451135401294463,0.008485950681648823,0.3193871750205141,0.31654326839149,0.3168205375632413,0.32382828380446005,4.0,0.0,340.67530461437025,278.615249736318
isotropic,raw,5,4,0.29181558416766945,0.08495225456374254,0.598081492378674,0.12086830519330619,1.0449933831138996,0.033923171127663354,0.43342351590791545,0.10527227426086994,0.9999999999999883,5.4461314991652965e-15,0.4334235159074872,0.10527227426076674,0.5721782105217621,0.11486997427333338,0.8038323670623666,0.09617628314338166,0.6627157621619469,0.12729013638035488,-0.8745079067203185,0.08634988298362004,0.0,0.0,0.010451135401294463,0.008485950681648823,0.021374430210311025,0.010108693693813725,0.015388652833621659,0.010517950944152431,5.0,0.0,0.21307421684783573,0.11123537471574149
isotropic,raw,6,4,0.29181558416766945,0.08495225456374254,0.28317318979072525,0.09506509994362235,1.0449933831138996,0.033923171127663354,0.06663313446141965,0.01531087203658162,0.9999999999999883,5.4461314991652965e-15,0.06663313446135383,0.015310872036566702,0.26907154152823864,0.08173269636376548,0.9953842082899651,0.001808582975971157,0.9225903302984488,0.04514333165400474,0.004860912213007912,0.1969441657432186,1.0,0.0,0.010451135401294463,0.008485950681648823,0.01343955224624357,0.012648627680768519,0.004509048982207174,0.0030470295773513084,6.0,0.0,0.004394332135989904,0.0018164303047094694
isotropic,raw,7,4,0.29181558416766945,0.08495225456374254,0.27861931968604897,0.09062918783594624,1.0449933831138996,0.033923171127663354,0.057809175022160694,0.017557167700645887,0.9999999999999883,5.4461314991652965e-15,0.05780917502210359,0.017557167700628637,0.2648240438425451,0.07785111614449869,0.9964269086800128,0.001959912649250028,0.9253226285891736,0.04199065533008138,0.10517556016788064,0.15463316127840065,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010156563280487918,0.008680383499189318,0.00038231204214730696,0.00034234203994886776,7.0,0.0,0.003398370940520107,0.001754962955981647
isotropic,raw,8,4,0.29181558416766945,0.08495225456374254,0.27948148542790574,0.0907636098901355,1.0449933831138996,0.033923171127663354,0.05417541761083615,0.018448367407113846,0.9999999999999883,5.4461314991652965e-15,0.05417541761078262,0.01844836740709572,0.2656456171771306,0.07793605881034556,0.9968097674317069,0.0019932368645048356,0.9248768841274142,0.042178731839552265,0.10802354978688206,0.16017892836361375,0.0,0.0,0.010451135401294463,0.008485950681648823,0.01021339295068936,0.008670788267414374,0.00034515124841582803,0.0003501991255487046,8.0,0.0,0.002968350005365771,0.001860640322036529
isotropic,raw,9,4,0.29181558416766945,0.08495225456374254,0.28079081310696796,0.089586083595325,1.0449933831138996,0.033923171127663354,0.05111457968339127,0.015708039951641908,0.9999999999999883,5.4461314991652965e-15,0.051114579683340766,0.015708039951626472,0.26691561422239357,0.07669232186382008,0.997202242854454,0.0015946553765101286,0.9243447707096346,0.041890342174738734,0.10417073317214771,0.10296504774785017,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010244693929589963,0.008640590543965595,0.00030017676932588043,0.0002950740678805458,9.0,0.0,0.0025656849349700514,0.001411927783578659
isotropic,response,0,4,0.29181558416766945,0.08495225456374254,1.0449933831138996,0.033923171127663354,1.0449933831138996,0.033923171127663354,0.9999999999999883,5.4461314991652965e-15,0.9999999999999883,5.4461314991652965e-15,0.9999999999989999,6.409875621278546e-17,0.9999999999990422,3.051726906311456e-14,2.0001222900134508e-12,1.1102230246251565e-16,1.915523295537014e-12,6.103450446781367e-14,-0.9585582375715362,0.02140062569642943,0.0,0.0,0.010451135401294463,0.008485950681648823,0.9914811381671973,0.009752880590227967,0.9999999999998229,9.986067819177242e-14,0.0,0.0,1342.4033405660634,1054.00588990826
